2019-01-01,CEATLTD,BAJAJHLDNG,MARKSANS,JKLAKSHMI,BAJAJHIND,TEXINFRA,VAIBHAVGBL,SCHAEFFLER,NESCO,NILKAMAL
2019-01-02,RAJESHEXPO,CANBK,TATASTLLP,GTLINFRA,ASHAPURMIN,IIFL,DHANI,MAHSEAMLES,IOB,NILKAMAL
2019-01-03,ONGC,RELIANCE,TATACONSUM,TATAELXSI,FDC,NILKAMAL,NATIONALUM,JINDALPOLY,ANDHRSUGAR,HIL
2019-01-04,GNFC,MANGLMCEM,CENTENKA,THERMAX,ADANIPORTS,MRF,TNPL,ANANTRAJ,ZYDUSLIFE,SONATSOFTW
2019-01-07,HINDZINC,INDHOTEL,SCHAEFFLER,ZYDUSLIFE,HSCL,ICRA,ULTRACEMCO,JINDALSAW,VAIBHAVGBL,ZEEL
2019-01-08,SUZLON,ADSL,NILKAMAL,PNBGILTS,SUNTV,RENUKA,MARUTI,MRPL,RELINFRA,ZEEL
2019-01-09,NATIONALUM,HLVLTD,SHILPAMED,SASKEN,NAVNETEDUL,NAHARSPING,NILKAMAL,MARUTI,SUZLON,LAXMIMACH
2019-01-10,TTKPRESTIG,MARUTI,BRIGADE,VAIBHAVGBL,ASHAPURMIN,NILKAMAL,RENUKA,WIPRO,CEATLTD,NIITLTD
2019-01-11,RAJESHEXPO,SPARC,DIVISLAB,ASAHIINDIA,FEDERALBNK,VAIBHAVGBL,MARKSANS,CHENNPETRO,IOB,THERMAX
2019-01-14,BANCOINDIA,MARKSANS,DCMSHRIRAM,ANDHRSUGAR,CLNINDIA,JBCHEPHARM,ELECTCAST,CYIENT,FACT,VAIBHAVGBL
2019-01-15,GRINDWELL,ENGINERSIN,JBCHEPHARM,ECLERX,ASHAPURMIN,KABRAEXTRU,EVEREADY,MARKSANS,CEATLTD,MFSL
2019-01-16,JPPOWER,TRIDENT,JMFINANCIL,ICRA,MANGCHEFER,MARKSANS,IOB,NAUKRI,VAIBHAVGBL,IIFL
2019-01-17,NILKAMAL,JKTYRE,ISMTLTD,CEATLTD,ITC,GUJALKALI,TATAMETALI,ZYDUSLIFE,MFSL,HINDZINC
2019-01-18,VEDL,SUVEN,VINATIORGA,INDIANB,CLNINDIA,ZENSARTECH,NILKAMAL,TIMKEN,TEXINFRA,BASF
2019-01-21,ZEEL,ASTRAMICRO,ADANIPOWER,TATAMOTORS,HEG,KOLTEPATIL,ZYDUSLIFE,SANGAMIND,TNPL,VAIBHAVGBL
2019-01-22,VAIBHAVGBL,LINDEINDIA,TITAN,BANCOINDIA,BLKASHYAP,IGL,EDELWEISS,SUNFLAG,ZYDUSLIFE,NAUKRI
2019-01-23,NILKAMAL,KRBL,FSL,YESBANK,VENKEYS,GREENPLY,ZYDUSLIFE,SASKEN,CEATLTD,ZEEL
2019-01-24,IIFL,TRIDENT,RALLIS,SCI,NAVNETEDUL,CESC,NILKAMAL,HTMEDIA,NAUKRI,NXTDIGITAL
2019-01-25,GAIL,SUVEN,GREENPLY,GUJALKALI,NDTV,MFSL,TEXINFRA,SELMC,HLVLTD,POLYPLEX
