2016-01-01,JINDALSAW,SHANTIGEAR,HGS,CIPLA,SHRIRAMCIT,FINCABLES
2016-01-04,GRAPHITE,IDBI,FDC,SUBROS,DABUR,PAGEIND
2016-01-05,INDIACEM,GTLINFRA,JKPAPER,KPRMILL,BAJAJHLDNG,IDFC
2016-01-06,SHANTIGEAR,NILKAMAL,INDIACEM,SUNDRMFAST,ADANIPORTS,FINCABLES
2016-01-07,INDIACEM,NILKAMAL,ASTRAL,KPRMILL,RAYMOND,NLCINDIA
2016-01-08,GODREJCP,CIPLA,SHANTIGEAR,CRISIL,SUNDRMFAST,TIDEWATER
2016-01-11,PIDILITIND,OMAXE,GODREJCP,IOC,KPRMILL,TIDEWATER
2016-01-12,NDTV,VOLTAMP,SUNDRMFAST,BRIGADE,MUKANDLTD,GRASIM
2016-01-13,SHRIRAMCIT,NDTV,SUNDRMFAST,SHANTIGEAR,TCS,THOMASCOOK
2016-01-14,INDIACEM,ENGINERSIN,KESORAMIND,SUNDRMFAST,LT,PAGEIND
2016-01-15,HINDOILEXP,AKZOINDIA,GODREJCP,HEG,GPIL,SELMC
2016-01-18,DEN,MAHSEAMLES,GODREJCP,INDIACEM,PIDILITIND,DWARKESH
2016-01-19,IOC,BATAINDIA,AARTIDRUGS,MRF,HTMEDIA,SANOFI
2016-01-20,JYOTHYLAB,SHANTIGEAR,HIMATSEIDE,AJANTPHARM,JKCEMENT,AKZOINDIA
2016-01-21,ANDHRSUGAR,IDBI,HINDOILEXP,RIIL,FINPIPE,SHANTIGEAR
2016-01-22,IRB,BAJAJHLDNG,JAICORPLTD,PEL,ZENSARTECH,SEAMECLTD
2016-01-25,NMDC,AKZOINDIA,FINPIPE,IRB,TEXINFRA,PRSMJOHNSN
2016-01-27,GREAVESCOT,PNB,EXIDEIND,FDC,SHANTIGEAR,AJANTPHARM
2016-01-28,SUNDRMFAST,ALOKINDS,TV18BRDCST,SEAMECLTD,NMDC,NRBBEARING
2016-01-29,BATAINDIA,HTMEDIA,KESORAMIND,MHRIL,PURVA,BLUESTARCO
2016-02-01,HTMEDIA,DALMIASUG,MAHINDCIE,SHRIRAMCIT,GHCL,SUNDRMFAST
2016-02-02,VSTIND,SHRIRAMCIT,PIDILITIND,TATAINVEST,PAGEIND,INFY
2016-02-03,SOUTHBANK,IRB,KESORAMIND,GLENMARK,INFY,GREAVESCOT
2016-02-04,INDIACEM,PURVA,EMAMILTD,GANESHHOUC,HINDPETRO,SCHAEFFLER
2016-02-05,BANCOINDIA,NILKAMAL,BRIGADE,ARSHIYA,GREAVESCOT,KAJARIACER
2016-02-08,TVSMOTOR,CRISIL,PATELENG,GANESHHOUC,COSMOFILMS,STLTECH
2016-02-09,TATAPOWER,NMDC,GAEL,CANFINHOME,GREAVESCOT,AIAENG
2016-02-10,DELTACORP,NIITLTD,CGPOWER,MOTHERSUMI,CRISIL,INDIACEM
2016-02-11,HGS,GODREJIND,INDIACEM,MANGCHEFER,UNICHEMLAB,SUNPHARMA
2016-02-12,NMDC,HONAUT,GODREJCP,APOLLOHOSP,CESC,BANKINDIA
2016-02-15,SUPRAJIT,KOLTEPATIL,JKCEMENT,HTMEDIA,SUZLON,CESC
2016-02-16,BATAINDIA,VSTIND,JKCEMENT,TRIDENT,TAJGVK,CIPLA
2016-02-17,HTMEDIA,GOKEX,AIAENG,SWARAJENG,INDIACEM,NETWORK18
2016-02-18,NCC,MANGCHEFER,ANDHRSUGAR,BANKINDIA,IDBI,IGL
2016-02-19,TRIDENT,JKCEMENT,CGPOWER,NFL,EIDPARRY,KOLTEPATIL
