2013-01-01,ASIANPAINT,NAHARSPING,LAOPALA,TRIDENT,ASTRAL,BBL
2013-01-02,ZEEL,CEATLTD,GICHSGFIN,PRSMJOHNSN,SCHAEFFLER,ZEEMEDIA
2013-01-03,UNIONBANK,ALEMBICLTD,TNPL,MARKSANS,LUPIN,SUVEN
2013-01-04,SUVEN,IPCALAB,LUPIN,SHILPAMED,RPOWER,JPPOWER
2013-01-07,BAJFINANCE,APTECHT,SUZLON,MRPL,GET&D,SHILPAMED
2013-01-08,JSWENERGY,SIEMENS,JPPOWER,SHILPAMED,SUNTECK,LUPIN
2013-01-09,JINDALSTEL,TIDEWATER,KEI,ADANIPOWER,SUPRAJIT,SHILPAMED
2013-01-10,COSMOFILMS,TATACOMM,IFCI,PHOENIXLTD,ISMTLTD,THOMASCOOK
2013-01-11,PANACEABIO,IFBIND,NAVNETEDUL,MOREPENLAB,KAMDHENU,BIRLACORPN
2013-01-14,NATIONALUM,PFIZER,ASHAPURMIN,GICHSGFIN,SUNTECK,SUNFLAG
2013-01-15,CUB,ORIENTPPR,APOLLOHOSP,NITINSPIN,IIFL,JPPOWER
2013-01-16,PRSMJOHNSN,LAXMIMACH,DELTACORP,PCBL,ZEEMEDIA,JPPOWER
2013-01-17,JPPOWER,SUNFLAG,VIPIND,TNPL,ISMTLTD,VOLTAMP
2013-01-18,NIITLTD,SARDAEN,PURVA,SAREGAMA,FORTIS,JPPOWER
2013-01-21,NAUKRI,TCS,TNPL,RAJESHEXPO,SUPRAJIT,EDELWEISS
2013-01-22,TATAINVEST,JPPOWER,SASKEN,SCHAEFFLER,AEGISCHEM,FSL
2013-01-23,BASF,PTC,MMFL,MRF,ASTRAL,TATAINVEST
2013-01-24,BHARTIARTL,MRF,KAJARIACER,SASKEN,CENTENKA,WIPRO
2013-01-25,JAICORPLTD,SHILPAMED,TNPL,JSWHL,JBCHEPHARM,RENUKA
2013-01-28,ASAHIINDIA,TNPL,PANACEABIO,AXISBANK,BRITANNIA,FORTIS
2013-01-29,TNPL,MARKSANS,GHCL,LINDEINDIA,FORTIS,BLUEDART
2013-01-30,TIMKEN,CEATLTD,JINDALSTEL,DIVISLAB,NESCO,NXTDIGITAL
2013-01-31,FDC,DEN,NXTDIGITAL,SCHAEFFLER,CLNINDIA,SELMC
2013-02-01,NXTDIGITAL,TEXINFRA,PFIZER,ITC,KEI,FDC
2013-02-04,MARUTI,JAYAGROGN,ASAHIINDIA,ITI,NFL,BANCOINDIA
2013-02-05,THERMAX,BANCOINDIA,ZENSARTECH,CESC,SARDAEN,ZYDUSLIFE
2013-02-06,FEDERALBNK,GET&D,TNPL,ATUL,APOLLOTYRE,EDELWEISS
2013-02-07,INFY,WELCORP,TNPL,EDELWEISS,IRB,ZEEL
2013-02-08,M&MFIN,HIL,THERMAX,TNPL,GSFC,GABRIEL
2013-02-11,FEDERALBNK,BOSCHLTD,SUVEN,KESORAMIND,GET&D,AXISBANK
2013-02-12,BOSCHLTD,JINDALPOLY,ORIENTPPR,SUVEN,BIOCON,CGPOWER
2013-02-13,HTMEDIA,RADICO,LAXMIMACH,EMAMILTD,BASF,ZEEL
2013-02-14,ZEEMEDIA,RAJESHEXPO,WIPRO,SUNTECK,UNIONBANK,ALEMBICLTD
2013-02-15,KAMDHENU,JYOTHYLAB,TNPL,WIPRO,EXIDEIND,RELIGARE
2013-02-18,IIFL,IFCI,RAIN,RALLIS,BALAMINES,SURYAROSNI
2013-02-19,RADICO,GAEL,USHAMART,NUCLEUS,KOLTEPATIL,IIFL
2013-02-20,HONDAPOWER,VOLTAMP,PFIZER,BGRENERGY,CGPOWER,BINDALAGRO
2013-02-21,NATIONALUM,BGRENERGY,TEXINFRA,SASKEN,SUPRAJIT,IRB
2013-02-22,TNPL,BHARATFORG,WOCKPHARMA,MMFL,IOB,TORNTPOWER
2013-02-25,DVL,GIPCL,HCLTECH,VOLTAMP,TATAPOWER,MOTHERSUMI
2013-02-26,HGS,BGRENERGY,FACT,ZFCVINDIA,HONDAPOWER,CUB
2013-02-27,TATAELXSI,JAGRAN,TNPL,BGRENERGY,BAJAJHIND,BANCOINDIA
2013-02-28,GLAXO,NXTDIGITAL,RALLIS,MRF,APOLLOTYRE,BBL
2013-03-01,TCS,BASF,ZYDUSLIFE,ZEEMEDIA,FORTIS,GLENMARK
2013-03-04,GPIL,NXTDIGITAL,INDOCO,ANDHRSUGAR,KOLTEPATIL,TIDEWATER
2013-03-05,CHENNPETRO,HIL,SARDAEN,IDFC,63MOONS,INDUSINDBK
2013-03-06,TNPL,JSWSTEEL,ZEEL,MRF,ONMOBILE,BOSCHLTD
2013-03-07,IDFC,NXTDIGITAL,RELIANCE,ICICIBANK,BEML,TIDEWATER
2013-03-08,TIMKEN,TNPL,IRB,GODREJPROP,SUVEN,SARDAEN
2013-03-11,AXISBANK,BOSCHLTD,CLNINDIA,PNBGILTS,BGRENERGY,TATACHEM
2013-03-12,ECLERX,TEXINFRA,GET&D,BOSCHLTD,KEC,KCP
2013-03-13,TATACOMM,ATUL,TATACOFFEE,VSTIND,KOLTEPATIL,CLNINDIA
2013-03-14,GTLINFRA,TANLA,GLOBUSSPR,WELCORP,FORTIS,JAYAGROGN
2013-03-15,TNPL,RALLIS,IDFC,INDHOTEL,SHRIRAMCIT,GREAVESCOT
2013-03-18,COSMOFILMS,TNPL,ZENSARTECH,ASIANPAINT,SOUTHBANK,WIPRO
2013-03-19,CENTURYPLY,COSMOFILMS,MAHABANK,MOREPENLAB,IDBI,TATAELXSI
2013-03-20,GUJALKALI,EDELWEISS,NIITLTD,NLCINDIA,DEN,ADANIPORTS
2013-03-21,IIFL,AMRUTANJAN,TNPL,SKFINDIA,SEPC,TATAPOWER
2013-03-22,FDC,BOSCHLTD,SASKEN,CENTRALBK,ACE,INDORAMA
2013-03-25,NIITLTD,RADICO,TNPL,HEROMOTOCO,DCW,CGPOWER
2013-03-26,ADANIPORTS,FDC,MRPL,VOLTAMP,ECLERX,BBL
2013-03-28,DIVISLAB,VLSFINANCE,NLCINDIA,RCF,BOSCHLTD,WELCORP
2013-04-01,VINATIORGA,ZEEL,JAYAGROGN,TATACOMM,ASIANPAINT,DIVISLAB
2013-04-02,DEN,ASIANPAINT,VOLTAMP,DIVISLAB,SASKEN,RADICO
2013-04-03,JMFINANCIL,TNPL,VINATIORGA,DIVISLAB,ORIENTPPR,BBL
2013-04-04,VSTIND,USHAMART,RTNPOWER,MARUTI,BATAINDIA,NIITLTD
2013-04-05,CUMMINSIND,UNIONBANK,SHRIRAMCIT,NIITLTD,CLNINDIA,CRISIL
2013-04-08,TNPL,SAREGAMA,IIFL,DIVISLAB,POONAWALLA,LICHSGFIN
2013-04-09,GLOBUSSPR,BANKINDIA,VOLTAMP,ORIENTPPR,KOKUYOCMLN,DIVISLAB
2013-04-10,SWARAJENG,ASHAPURMIN,SUNFLAG,KARURVYSYA,IRB,BRIGADE
2013-04-11,KESORAMIND,HINDPETRO,BPCL,KARURVYSYA,NFL,PIDILITIND
2013-04-12,RAYMOND,VINATIORGA,ORIENTPPR,TATAMOTORS,IFBAGRO,FDC
2013-04-15,SEPC,SUNDRMFAST,FDC,SUPRAJIT,LAXMIMACH,COFORGE
2013-04-16,JINDALSTEL,APOLLOTYRE,TANLA,GIPCL,NCLIND,TWL
2013-04-17,GET&D,MOTILALOFS,UNICHEMLAB,JBCHEPHARM,LUPIN,NAHARSPING
2013-04-18,HAVELLS,MMFL,SEPC,SASKEN,IPCALAB,IOC
2013-04-22,ADANIPOWER,BANCOINDIA,BALMLAWRIE,LINDEINDIA,ELECON,TCS
2013-04-23,HAVELLS,LINDEINDIA,MAHLIFE,BANKINDIA,JAYAGROGN,VAIBHAVGBL
2013-04-25,SUVEN,ASAHIINDIA,BINDALAGRO,HAVELLS,GAIL,KCP
2013-04-26,ASAHIINDIA,MOREPENLAB,GODREJCP,PCBL,TNPL,GRAPHITE
2013-04-29,GLOBUSSPR,CARBORUNIV,GODREJCP,DIVISLAB,BINDALAGRO,MMFL
2013-04-30,CESC,EXIDEIND,SASKEN,SCHAEFFLER,VAIBHAVGBL,MRF
2013-05-02,MARKSANS,NESCO,CGPOWER,ZENSARTECH,IFCI,INDORAMA
2013-05-03,DIVISLAB,JINDALSTEL,AXISBANK,TATAINVEST,KTKBANK,ZEEMEDIA
2013-05-06,PCBL,NLCINDIA,MARUTI,BLKASHYAP,IRB,VSTIND
2013-05-07,SCHAEFFLER,TIMKEN,NILKAMAL,ADORWELD,BASF,TEXINFRA
2013-05-08,CYIENT,RAYMOND,MMFL,ELECON,JPPOWER,SASKEN
2013-05-09,LAOPALA,TNPL,JINDRILL,DIVISLAB,IDFC,NUCLEUS
2013-05-10,LAXMIMACH,TNPL,USHAMART,CEATLTD,RIIL,JMFINANCIL
2013-05-13,DIVISLAB,BASF,COFORGE,KRBL,BLKASHYAP,MARKSANS
2013-05-14,TATAINVEST,HINDZINC,BHARATFORG,INDOCO,JKPAPER,MARKSANS
2013-05-15,MARKSANS,TVSSRICHAK,RELIANCE,MARUTI,IRB,GUJALKALI
2013-05-16,JPPOWER,PURVA,GPIL,ANANTRAJ,GAIL,JMFINANCIL
2013-05-17,STLTECH,NLCINDIA,PFIZER,IGL,FORTIS,SASKEN
2013-05-20,TVSSRICHAK,TNPL,CRISIL,CENTRALBK,TCI,UBL
2013-05-21,ZEEL,THOMASCOOK,IGL,HAVELLS,JYOTHYLAB,LT
2013-05-22,GPIL,MARKSANS,RAYMOND,TATAELXSI,YESBANK,FIEMIND
