2015-01-01,FSL,NCC,HTMEDIA,BOMDYEING,JAYNECOIND,NFL,HAVELLS
2015-01-02,KCP,WELSPUNIND,HTMEDIA,LT,NFL,TCI,GIPCL
2015-01-05,CYIENT,MUKANDLTD,JAYNECOIND,KABRAEXTRU,POONAWALLA,ACC,HLVLTD
2015-01-06,KCP,GIPCL,ZEEL,BLUEDART,GTLINFRA,TIMKEN,BAJAJELEC
2015-01-07,DWARKESH,NFL,SHANTIGEAR,CGPOWER,TCI,MANGCHEFER,JAICORPLTD
2015-01-08,INDORAMA,KCP,MANGCHEFER,DVL,MRPL,BALMLAWRIE,ANDHRSUGAR
2015-01-09,KCP,TCI,AARTIDRUGS,HINDPETRO,INDORAMA,BHARATFORG,SANGHVIMOV
2015-01-12,THOMASCOOK,ADANIPOWER,MMFL,SOTL,SUNDRMFAST,EIDPARRY,SEAMECLTD
2015-01-13,PEL,SEAMECLTD,THOMASCOOK,MFSL,ICRA,GANESHHOUC,IRB
2015-01-14,DIGISPICE,BAJAJHIND,AMRUTANJAN,ATFL,JBCHEPHARM,JINDRILL,PEL
2015-01-15,CRISIL,TRIDENT,NIITLTD,MRPL,TATAINVEST,KCP,RAMCOIND
2015-01-16,KCP,CRISIL,VOLTAMP,NAUKRI,NAVINFLUOR,APOLLOTYRE,JBCHEPHARM
2015-01-19,ARSHIYA,RCF,GICHSGFIN,MARKSANS,DREDGECORP,JBCHEPHARM,FINPIPE
2015-01-20,TCS,ONMOBILE,HTMEDIA,ZENSARTECH,SCHAEFFLER,ZFCVINDIA,TRIDENT
2015-01-21,SCHAEFFLER,SURYAROSNI,PTC,TCI,TATAELXSI,MFSL,63MOONS
2015-01-22,SAREGAMA,IRB,DVL,RALLIS,IDFC,VOLTAMP,BALMLAWRIE
2015-01-23,DELTACORP,INDORAMA,MRF,DIGISPICE,HGS,BANKBARODA,EDELWEISS
2015-01-27,JMCPROJECT,DIGISPICE,PFIZER,PVR,BANKINDIA,CGPOWER,KCP
2015-01-28,HBLPOWER,IOB,SANGAMIND,ADANIENT,KTKBANK,SHANTIGEAR,SUZLON
