2014-01-01,BRITANNIA,BAJAJFINSV,ADANIPORTS,APOLLOHOSP,POWERGRID,HINDUNILVR,SBIN
2014-01-02,BRITANNIA,DRREDDY,ULTRACEMCO,HDFC,TITAN,WIPRO,EICHERMOT
2014-01-03,WIPRO,ULTRACEMCO,EICHERMOT,HCLTECH,DRREDDY,APOLLOHOSP,LT
2014-01-06,LT,APOLLOHOSP,BPCL,RELIANCE,SBIN,ADANIPORTS,ULTRACEMCO
2014-01-07,APOLLOHOSP,SBIN,BRITANNIA,ADANIPORTS,KOTAKBANK,BAJAJ-AUTO,HDFCBANK
2014-01-08,EICHERMOT,TATAMOTORS,ULTRACEMCO,BAJFINANCE,WIPRO,NTPC,DIVISLAB
2014-01-09,BAJAJFINSV,TATASTEEL,NTPC,TATAMOTORS,SBIN,AXISBANK,ASIANPAINT
2014-01-10,EICHERMOT,DIVISLAB,ULTRACEMCO,APOLLOHOSP,BPCL,KOTAKBANK,SBIN
2014-01-13,ASIANPAINT,TATAMOTORS,BAJFINANCE,HINDUNILVR,EICHERMOT,LT,NESTLEIND
2014-01-14,EICHERMOT,INDUSINDBK,HINDUNILVR,APOLLOHOSP,SUNPHARMA,DRREDDY,ASIANPAINT
2014-01-15,TATAMOTORS,APOLLOHOSP,BHARTIARTL,ASIANPAINT,DRREDDY,JSWSTEEL,SUNPHARMA
2014-01-16,WIPRO,INDUSINDBK,TATAMOTORS,SBIN,ADANIPORTS,DIVISLAB,NTPC
2014-01-17,TATASTEEL,BAJAJFINSV,MARUTI,BRITANNIA,DIVISLAB,BAJFINANCE,DRREDDY
2014-01-20,DRREDDY,INDUSINDBK,M&M,HINDUNILVR,KOTAKBANK,TECHM,INFY
2014-01-21,ASIANPAINT,ULTRACEMCO,BAJFINANCE,DRREDDY,POWERGRID,TATASTEEL,M&M
2014-01-22,SBIN,INDUSINDBK,TATACONSUM,WIPRO,ULTRACEMCO,M&M,ITC
2014-01-23,MARUTI,WIPRO,RELIANCE,HDFCBANK,TATACONSUM,ITC,NESTLEIND
2014-01-24,INDUSINDBK,HEROMOTOCO,TATACONSUM,WIPRO,SBIN,KOTAKBANK,HDFC
2014-01-27,DRREDDY,INDUSINDBK,M&M,TATASTEEL,SUNPHARMA,HDFCBANK,RELIANCE
2014-01-28,JSWSTEEL,ULTRACEMCO,TATACONSUM,INDUSINDBK,BAJAJFINSV,KOTAKBANK,NTPC
