2016-01-01,NTPC,DRREDDY,EICHERMOT,CIPLA,SUNPHARMA,TATACONSUM,TECHM
2016-01-04,DRREDDY,KOTAKBANK,BAJAJFINSV,AXISBANK,RELIANCE,EICHERMOT,NTPC
2016-01-05,SUNPHARMA,NESTLEIND,JSWSTEEL,TATACONSUM,HEROMOTOCO,LT,SHREECEM
2016-01-06,SUNPHARMA,HCLTECH,SHREECEM,BPCL,KOTAKBANK,AXISBANK,NTPC
2016-01-07,HINDUNILVR,SHREECEM,ADANIPORTS,AXISBANK,TCS,LT,NTPC
2016-01-08,SBIN,BHARTIARTL,BAJFINANCE,AXISBANK,CIPLA,HINDUNILVR,LT
2016-01-11,BAJAJFINSV,TATACONSUM,ADANIPORTS,SHREECEM,WIPRO,AXISBANK,HINDUNILVR
2016-01-12,EICHERMOT,SBIN,TATACONSUM,AXISBANK,BAJAJ-AUTO,HINDUNILVR,LT
2016-01-13,TATACONSUM,BPCL,ONGC,ULTRACEMCO,BRITANNIA,ADANIPORTS,LT
2016-01-14,ADANIPORTS,DRREDDY,BPCL,NTPC,HEROMOTOCO,HINDUNILVR,ONGC
2016-01-15,SUNPHARMA,DRREDDY,TATAMOTORS,HINDUNILVR,BAJAJFINSV,TECHM,ONGC
2016-01-18,RELIANCE,UPL,POWERGRID,ASIANPAINT,ULTRACEMCO,BPCL,NTPC
2016-01-19,ONGC,APOLLOHOSP,TATAMOTORS,ASIANPAINT,BAJAJFINSV,RELIANCE,HCLTECH
2016-01-20,ONGC,HINDUNILVR,ADANIPORTS,BPCL,UPL,AXISBANK,NTPC
2016-01-21,INDUSINDBK,BHARTIARTL,LT,DRREDDY,BAJAJ-AUTO,JSWSTEEL,AXISBANK
2016-01-22,TECHM,INFY,ICICIBANK,INDUSINDBK,M&M,JSWSTEEL,AXISBANK
2016-01-25,UPL,SHREECEM,DIVISLAB,HINDALCO,TCS,DRREDDY,M&M
2016-01-27,SHREECEM,BAJFINANCE,TITAN,SUNPHARMA,INFY,APOLLOHOSP,ICICIBANK
2016-01-28,UPL,DRREDDY,ULTRACEMCO,ONGC,HCLTECH,ICICIBANK,POWERGRID
2016-01-29,ULTRACEMCO,INFY,POWERGRID,TATASTEEL,NESTLEIND,DIVISLAB,SBIN
2016-02-01,BAJFINANCE,SBIN,LT,DIVISLAB,JSWSTEEL,BAJAJFINSV,EICHERMOT
