2018-01-01,TATACONSUM,ASIANPAINT,HINDALCO,ONGC,POWERGRID,MARUTI,TCS
2018-01-02,BPCL,TCS,WIPRO,SUNPHARMA,EICHERMOT,HINDUNILVR,ONGC
2018-01-03,HINDUNILVR,TITAN,ONGC,TATACONSUM,KOTAKBANK,ULTRACEMCO,WIPRO
2018-01-04,SBIN,ULTRACEMCO,M&M,DIVISLAB,HEROMOTOCO,LT,JSWSTEEL
2018-01-05,TITAN,SUNPHARMA,ONGC,LT,HDFC,JSWSTEEL,TATAMOTORS
2018-01-08,TITAN,ASIANPAINT,TATAMOTORS,SUNPHARMA,NESTLEIND,SBIN,JSWSTEEL
2018-01-09,BAJAJFINSV,JSWSTEEL,TITAN,LT,MARUTI,TECHM,SUNPHARMA
2018-01-10,INDUSINDBK,SUNPHARMA,ULTRACEMCO,TITAN,NESTLEIND,GRASIM,INFY
2018-01-11,DIVISLAB,ITC,HCLTECH,SBIN,BAJAJ-AUTO,GRASIM,TATASTEEL
2018-01-12,SHREECEM,TATASTEEL,ITC,SBIN,ICICIBANK,TECHM,INDUSINDBK
2018-01-15,MARUTI,POWERGRID,TITAN,JSWSTEEL,ONGC,ICICIBANK,HDFCBANK
2018-01-16,ITC,TECHM,GRASIM,ICICIBANK,CIPLA,KOTAKBANK,TITAN
2018-01-17,HDFC,ICICIBANK,HCLTECH,TATASTEEL,ONGC,WIPRO,TECHM
2018-01-18,AXISBANK,TECHM,HEROMOTOCO,TATASTEEL,CIPLA,INDUSINDBK,ICICIBANK
2018-01-19,WIPRO,HDFC,ICICIBANK,KOTAKBANK,UPL,INFY,TATASTEEL
2018-01-22,HEROMOTOCO,ONGC,AXISBANK,RELIANCE,BPCL,ICICIBANK,TATASTEEL
2018-01-23,ONGC,ULTRACEMCO,TECHM,INDUSINDBK,CIPLA,LT,TATASTEEL
2018-01-24,LT,ICICIBANK,TECHM,ONGC,GRASIM,HCLTECH,INDUSINDBK
2018-01-25,SHREECEM,ONGC,INDUSINDBK,HDFCBANK,UPL,HCLTECH,TECHM
2018-01-29,MARUTI,CIPLA,HDFCBANK,HINDUNILVR,INDUSINDBK,HCLTECH,ICICIBANK
2018-01-30,BAJAJ-AUTO,HINDALCO,HCLTECH,KOTAKBANK,SBIN,TATASTEEL,HDFCBANK
2018-01-31,TECHM,HCLTECH,BHARTIARTL,TATASTEEL,NTPC,LT,HINDALCO
2018-02-01,HINDUNILVR,ADANIPORTS,JSWSTEEL,HDFCBANK,NESTLEIND,SHREECEM,TECHM
2018-02-02,ITC,HDFCBANK,LT,APOLLOHOSP,UPL,BAJAJ-AUTO,M&M
2018-02-05,AXISBANK,MARUTI,BPCL,TATACONSUM,BRITANNIA,DRREDDY,SBIN
2018-02-06,BPCL,TITAN,GRASIM,BAJAJFINSV,NESTLEIND,HDFCBANK,DRREDDY
2018-02-07,BRITANNIA,BPCL,M&M,NTPC,DIVISLAB,BAJFINANCE,APOLLOHOSP
2018-02-08,INDUSINDBK,BAJAJ-AUTO,NTPC,TCS,TATAMOTORS,ITC,BHARTIARTL
2018-02-09,TECHM,GRASIM,ITC,DRREDDY,RELIANCE,TATACONSUM,NTPC
2018-02-12,CIPLA,BAJFINANCE,JSWSTEEL,ONGC,APOLLOHOSP,BRITANNIA,M&M
2018-02-14,ULTRACEMCO,ITC,JSWSTEEL,BRITANNIA,HCLTECH,BAJFINANCE,RELIANCE
2018-02-15,RELIANCE,HINDUNILVR,EICHERMOT,BPCL,SHREECEM,TECHM,ADANIPORTS
2018-02-16,ICICIBANK,APOLLOHOSP,BAJAJFINSV,HINDUNILVR,HEROMOTOCO,SBIN,INDUSINDBK
2018-02-19,HDFCBANK,TATAMOTORS,ICICIBANK,JSWSTEEL,POWERGRID,BAJFINANCE,KOTAKBANK
2018-02-20,SBIN,SUNPHARMA,BAJFINANCE,NTPC,UPL,CIPLA,HDFCBANK
2018-02-21,INDUSINDBK,BHARTIARTL,BRITANNIA,RELIANCE,SUNPHARMA,HINDUNILVR,TECHM
2018-02-22,TCS,WIPRO,ULTRACEMCO,GRASIM,HDFCBANK,NTPC,TATASTEEL
2018-02-23,HCLTECH,EICHERMOT,SUNPHARMA,TECHM,HEROMOTOCO,APOLLOHOSP,BRITANNIA
2018-02-26,BAJFINANCE,NTPC,BHARTIARTL,RELIANCE,INDUSINDBK,GRASIM,JSWSTEEL
2018-02-27,ADANIPORTS,BAJFINANCE,ITC,HINDALCO,AXISBANK,M&M,JSWSTEEL
2018-02-28,SUNPHARMA,BPCL,WIPRO,ULTRACEMCO,LT,CIPLA,HCLTECH
2018-03-01,HCLTECH,SUNPHARMA,BHARTIARTL,CIPLA,INFY,BAJAJ-AUTO,NTPC
2018-03-05,GRASIM,SUNPHARMA,DRREDDY,WIPRO,BRITANNIA,SBIN,NTPC
2018-03-06,BAJAJFINSV,ICICIBANK,TATASTEEL,SUNPHARMA,APOLLOHOSP,TECHM,BAJFINANCE
2018-03-07,MARUTI,TECHM,TATACONSUM,HCLTECH,SBIN,TATASTEEL,CIPLA
2018-03-08,TATAMOTORS,ASIANPAINT,HINDUNILVR,RELIANCE,INFY,TATASTEEL,TATACONSUM
2018-03-09,BAJFINANCE,SBIN,ULTRACEMCO,NTPC,HDFC,ADANIPORTS,TCS
2018-03-12,ULTRACEMCO,M&M,BAJFINANCE,LT,SHREECEM,INDUSINDBK,RELIANCE
2018-03-13,BPCL,HINDALCO,RELIANCE,JSWSTEEL,SHREECEM,TITAN,TCS
2018-03-14,SUNPHARMA,TATASTEEL,NTPC,TITAN,HINDALCO,BHARTIARTL,EICHERMOT
2018-03-15,TITAN,DIVISLAB,HCLTECH,BAJAJFINSV,HDFC,TECHM,NTPC
2018-03-16,TECHM,DIVISLAB,WIPRO,MARUTI,HINDUNILVR,HINDALCO,TITAN
2018-03-19,CIPLA,LT,DRREDDY,HDFC,BAJAJ-AUTO,SBIN,DIVISLAB
2018-03-20,DRREDDY,HINDALCO,TCS,UPL,RELIANCE,TATACONSUM,NTPC
2018-03-21,TCS,NESTLEIND,UPL,HDFCBANK,HDFC,TECHM,NTPC
2018-03-22,BHARTIARTL,BAJAJFINSV,ONGC,SUNPHARMA,WIPRO,LT,NTPC
2018-03-23,MARUTI,APOLLOHOSP,TCS,BHARTIARTL,ULTRACEMCO,DRREDDY,NTPC
2018-03-26,SBIN,TATACONSUM,ADANIPORTS,BAJAJFINSV,TATASTEEL,NTPC,ONGC
2018-03-27,LT,JSWSTEEL,ITC,HDFC,NESTLEIND,DIVISLAB,TITAN
2018-03-28,WIPRO,TITAN,BRITANNIA,DIVISLAB,GRASIM,NTPC,BAJAJFINSV
2018-04-02,ULTRACEMCO,M&M,RELIANCE,BRITANNIA,AXISBANK,WIPRO,UPL
2018-04-03,TCS,BAJFINANCE,KOTAKBANK,SHREECEM,EICHERMOT,BRITANNIA,BAJAJFINSV
2018-04-04,KOTAKBANK,BAJFINANCE,MARUTI,M&M,HEROMOTOCO,BAJAJFINSV,ULTRACEMCO
2018-04-05,SHREECEM,M&M,NTPC,HINDALCO,BHARTIARTL,HDFC,BAJAJFINSV
2018-04-06,SBIN,SHREECEM,ONGC,TATACONSUM,BPCL,BAJFINANCE,BAJAJFINSV
2018-04-09,SHREECEM,APOLLOHOSP,BHARTIARTL,EICHERMOT,NESTLEIND,NTPC,BAJAJFINSV
2018-04-10,BAJFINANCE,TCS,JSWSTEEL,NTPC,HCLTECH,SBIN,BHARTIARTL
2018-04-11,ONGC,DIVISLAB,LT,WIPRO,SBIN,NTPC,TATAMOTORS
2018-04-12,INDUSINDBK,ONGC,TATACONSUM,TECHM,BPCL,TITAN,NTPC
2018-04-13,M&M,BRITANNIA,INDUSINDBK,SBIN,HEROMOTOCO,NTPC,TATASTEEL
2018-04-16,TITAN,ADANIPORTS,KOTAKBANK,DIVISLAB,ULTRACEMCO,NTPC,EICHERMOT
2018-04-17,NTPC,EICHERMOT,POWERGRID,M&M,ONGC,KOTAKBANK,TATASTEEL
2018-04-18,HDFCBANK,BAJAJ-AUTO,HCLTECH,TATAMOTORS,INDUSINDBK,BRITANNIA,TITAN
2018-04-19,UPL,EICHERMOT,INFY,ONGC,GRASIM,TATAMOTORS,HINDUNILVR
2018-04-20,INDUSINDBK,WIPRO,SBIN,POWERGRID,BAJFINANCE,ONGC,TATASTEEL
2018-04-23,HDFC,EICHERMOT,TECHM,HEROMOTOCO,BAJAJFINSV,HCLTECH,TATASTEEL
2018-04-24,ITC,M&M,KOTAKBANK,CIPLA,RELIANCE,TATASTEEL,HCLTECH
2018-04-25,APOLLOHOSP,ADANIPORTS,BHARTIARTL,RELIANCE,SBIN,M&M,NTPC
2018-04-26,UPL,BPCL,INDUSINDBK,TCS,CIPLA,TATASTEEL,M&M
2018-04-27,HCLTECH,TECHM,HINDUNILVR,INFY,WIPRO,TATASTEEL,M&M
2018-04-30,M&M,UPL,HINDUNILVR,SUNPHARMA,MARUTI,BAJAJ-AUTO,ADANIPORTS
2018-05-02,MARUTI,ADANIPORTS,BAJAJ-AUTO,LT,WIPRO,KOTAKBANK,TATASTEEL
2018-05-03,BAJFINANCE,INFY,CIPLA,TATASTEEL,ITC,BAJAJ-AUTO,KOTAKBANK
2018-05-04,KOTAKBANK,ONGC,BPCL,HDFCBANK,ITC,AXISBANK,ADANIPORTS
2018-05-07,TATAMOTORS,HDFC,ADANIPORTS,HINDUNILVR,WIPRO,TECHM,NTPC
2018-05-08,DIVISLAB,ADANIPORTS,TECHM,TITAN,SBIN,KOTAKBANK,M&M
2018-05-09,ICICIBANK,BPCL,AXISBANK,NTPC,BRITANNIA,ONGC,HINDUNILVR
