2014-01-01,HINDALCO,LT,BHARTIARTL,KOTAKBANK,POWERGRID,ASIANPAINT,EICHERMOT,HCLTECH
2014-01-02,POWERGRID,TATASTEEL,BAJFINANCE,APOLLOHOSP,TITAN,SBIN,ONGC,BHARTIARTL
2014-01-03,KOTAKBANK,BAJAJFINSV,INFY,DIVISLAB,DRREDDY,NESTLEIND,ONGC,TECHM
2014-01-06,HCLTECH,MARUTI,DRREDDY,BRITANNIA,SBIN,TECHM,TATACONSUM,EICHERMOT
2014-01-07,CIPLA,BAJFINANCE,HCLTECH,HEROMOTOCO,KOTAKBANK,TITAN,MARUTI,EICHERMOT
2014-01-08,HCLTECH,BAJAJFINSV,TITAN,BAJAJ-AUTO,WIPRO,SUNPHARMA,ITC,HINDUNILVR
2014-01-09,DIVISLAB,JSWSTEEL,MARUTI,HINDALCO,SBIN,HCLTECH,EICHERMOT,TECHM
2014-01-10,POWERGRID,JSWSTEEL,TATACONSUM,TATASTEEL,BPCL,HCLTECH,INDUSINDBK,TECHM
2014-01-13,ADANIPORTS,TITAN,WIPRO,INDUSINDBK,EICHERMOT,ONGC,HCLTECH,TATACONSUM
2014-01-14,ONGC,BAJAJFINSV,TATASTEEL,ULTRACEMCO,SUNPHARMA,SBIN,TECHM,BRITANNIA
2014-01-15,ICICIBANK,BAJFINANCE,MARUTI,BPCL,DRREDDY,HCLTECH,WIPRO,EICHERMOT
2014-01-16,BAJAJ-AUTO,POWERGRID,ONGC,ICICIBANK,ADANIPORTS,HCLTECH,BRITANNIA,EICHERMOT
2014-01-17,ULTRACEMCO,RELIANCE,BHARTIARTL,HINDUNILVR,DIVISLAB,NTPC,SBIN,EICHERMOT
2014-01-20,HDFCBANK,HEROMOTOCO,HINDALCO,TATACONSUM,KOTAKBANK,HCLTECH,BRITANNIA,EICHERMOT
2014-01-21,RELIANCE,HINDUNILVR,LT,TECHM,POWERGRID,EICHERMOT,GRASIM,ICICIBANK
2014-01-22,TCS,TATASTEEL,APOLLOHOSP,HINDALCO,ULTRACEMCO,TECHM,TATAMOTORS,EICHERMOT
2014-01-23,DIVISLAB,LT,BRITANNIA,HINDALCO,TATACONSUM,BAJAJFINSV,HCLTECH,EICHERMOT
2014-01-24,HINDALCO,BRITANNIA,GRASIM,ULTRACEMCO,SBIN,UPL,BAJAJFINSV,HCLTECH
2014-01-27,HINDALCO,APOLLOHOSP,DIVISLAB,HCLTECH,SUNPHARMA,TECHM,EICHERMOT,NTPC
2014-01-28,SHREECEM,CIPLA,RELIANCE,BHARTIARTL,BAJAJFINSV,NESTLEIND,HDFC,EICHERMOT
2014-01-29,SUNPHARMA,ICICIBANK,BHARTIARTL,HINDUNILVR,INDUSINDBK,LT,BRITANNIA,TATASTEEL
2014-01-30,TECHM,POWERGRID,TCS,BPCL,INFY,DIVISLAB,SUNPHARMA,HINDALCO
2014-01-31,HCLTECH,POWERGRID,BPCL,LT,ASIANPAINT,TECHM,BRITANNIA,UPL
2014-02-03,HEROMOTOCO,UPL,BRITANNIA,APOLLOHOSP,TATASTEEL,BAJAJFINSV,TECHM,BHARTIARTL
2014-02-04,TATASTEEL,GRASIM,POWERGRID,BAJFINANCE,HINDUNILVR,TCS,BAJAJFINSV,DIVISLAB
2014-02-05,BAJAJFINSV,BAJAJ-AUTO,DIVISLAB,HCLTECH,NTPC,SBIN,BRITANNIA,TECHM
2014-02-06,HINDALCO,BAJFINANCE,UPL,SUNPHARMA,HDFC,ADANIPORTS,SBIN,BAJAJFINSV
2014-02-07,SBIN,CIPLA,LT,TATASTEEL,POWERGRID,AXISBANK,BAJAJFINSV,HCLTECH
2014-02-10,DRREDDY,CIPLA,BRITANNIA,BAJAJFINSV,BPCL,TATACONSUM,HCLTECH,WIPRO
2014-02-11,INDUSINDBK,DRREDDY,BRITANNIA,TATAMOTORS,INFY,WIPRO,TATACONSUM,SBIN
2014-02-12,HCLTECH,HINDALCO,ULTRACEMCO,DRREDDY,M&M,TECHM,BAJAJFINSV,WIPRO
2014-02-13,TATAMOTORS,TATACONSUM,INDUSINDBK,DRREDDY,APOLLOHOSP,WIPRO,HCLTECH,SBIN
