2019-01-01,TECHM,POWERGRID,APOLLOHOSP
2019-01-02,ICICIBANK,TITAN,LT
2019-01-03,APOLLOHOSP,POWERGRID,HEROMOTOCO
2019-01-04,APOLLOHOSP,ICICIBANK,SBIN
2019-01-07,ASIANPAINT,POWERGRID,HDFCBANK
2019-01-08,SBIN,KOTAKBANK,NESTLEIND
2019-01-09,HDFCBANK,POWERGRID,WIPRO
2019-01-10,ASIANPAINT,HEROMOTOCO,ADANIPORTS
2019-01-11,SBIN,BAJFINANCE,SHREECEM
2019-01-14,AXISBANK,SHREECEM,HDFCBANK
2019-01-15,TITAN,ASIANPAINT,SBIN
2019-01-16,DRREDDY,ICICIBANK,TITAN
2019-01-17,TITAN,NTPC,ICICIBANK
2019-01-18,ICICIBANK,TATASTEEL,TITAN
2019-01-21,AXISBANK,TITAN,LT
2019-01-22,ULTRACEMCO,AXISBANK,HDFCBANK
2019-01-23,ULTRACEMCO,HEROMOTOCO,AXISBANK
2019-01-24,TITAN,INDUSINDBK,KOTAKBANK
2019-01-25,WIPRO,INDUSINDBK,HEROMOTOCO
2019-01-28,ITC,BRITANNIA,M&M
2019-01-29,BAJFINANCE,INDUSINDBK,BRITANNIA
2019-01-30,INDUSINDBK,NTPC,TITAN
2019-01-31,INDUSINDBK,TITAN,KOTAKBANK
2019-02-01,BRITANNIA,NTPC,KOTAKBANK
2019-02-04,KOTAKBANK,ULTRACEMCO,APOLLOHOSP
2019-02-05,INDUSINDBK,WIPRO,BPCL
2019-02-06,HDFCBANK,INDUSINDBK,HEROMOTOCO
2019-02-07,KOTAKBANK,ADANIPORTS,HDFCBANK
2019-02-08,NTPC,ULTRACEMCO,BRITANNIA
2019-02-11,M&M,NTPC,WIPRO
2019-02-12,INDUSINDBK,AXISBANK,ASIANPAINT
2019-02-13,NTPC,ASIANPAINT,INDUSINDBK
2019-02-14,BRITANNIA,TATASTEEL,INDUSINDBK
2019-02-15,APOLLOHOSP,TECHM,TITAN
2019-02-18,BRITANNIA,APOLLOHOSP,KOTAKBANK
2019-02-19,WIPRO,KOTAKBANK,BAJAJ-AUTO
2019-02-20,BAJAJ-AUTO,KOTAKBANK,TITAN
2019-02-21,BAJAJ-AUTO,HEROMOTOCO,KOTAKBANK
2019-02-22,TITAN,KOTAKBANK,HCLTECH
2019-02-25,TITAN,HEROMOTOCO,ULTRACEMCO
2019-02-26,HDFCBANK,AXISBANK,INFY
2019-02-27,WIPRO,HCLTECH,INFY
2019-02-28,HEROMOTOCO,ONGC,KOTAKBANK
2019-03-01,HCLTECH,INFY,SBIN
2019-03-05,BAJAJ-AUTO,TECHM,CIPLA
2019-03-06,TECHM,BAJAJ-AUTO,ITC
2019-03-07,CIPLA,TECHM,BAJFINANCE
2019-03-08,WIPRO,BAJAJ-AUTO,HEROMOTOCO
2019-03-11,WIPRO,TECHM,BAJFINANCE
2019-03-12,INDUSINDBK,TATASTEEL,NESTLEIND
2019-03-13,BPCL,ONGC,TATACONSUM
2019-03-14,SBIN,POWERGRID,ONGC
2019-03-15,SBIN,BAJAJ-AUTO,BAJFINANCE
2019-03-18,NTPC,DRREDDY,BAJAJ-AUTO
2019-03-19,BAJAJ-AUTO,LT,UPL
2019-03-20,BAJAJ-AUTO,TATAMOTORS,DIVISLAB
2019-03-22,ADANIPORTS,TITAN,TATASTEEL
2019-03-25,TATAMOTORS,HINDUNILVR,BRITANNIA
2019-03-26,INFY,BAJAJ-AUTO,ADANIPORTS
2019-03-27,HCLTECH,INFY,ULTRACEMCO
2019-03-28,BRITANNIA,JSWSTEEL,HEROMOTOCO
2019-03-29,POWERGRID,HEROMOTOCO,BAJAJ-AUTO
2019-04-01,CIPLA,KOTAKBANK,POWERGRID
2019-04-02,ASIANPAINT,INFY,BHARTIARTL
2019-04-03,HEROMOTOCO,INFY,INDUSINDBK
2019-04-04,NESTLEIND,HEROMOTOCO,INDUSINDBK
2019-04-05,NESTLEIND,BHARTIARTL,HEROMOTOCO
2019-04-08,BHARTIARTL,INFY,HCLTECH
2019-04-09,BHARTIARTL,SUNPHARMA,HCLTECH
2019-04-10,ADANIPORTS,HEROMOTOCO,ULTRACEMCO
2019-04-11,HCLTECH,APOLLOHOSP,SUNPHARMA
2019-04-12,HCLTECH,ADANIPORTS,SBIN
2019-04-15,RELIANCE,INDUSINDBK,DIVISLAB
2019-04-16,ONGC,BAJAJFINSV,SUNPHARMA
2019-04-18,DIVISLAB,ULTRACEMCO,SHREECEM
2019-04-22,KOTAKBANK,TATAMOTORS,BHARTIARTL
2019-04-23,NTPC,HCLTECH,BHARTIARTL
2019-04-24,UPL,BAJAJ-AUTO,ADANIPORTS
2019-04-25,CIPLA,SUNPHARMA,ADANIPORTS
2019-04-26,INFY,KOTAKBANK,ADANIPORTS
2019-04-30,BAJAJ-AUTO,INFY,ONGC
2019-05-02,NESTLEIND,SBIN,INFY
2019-05-03,TECHM,HCLTECH,TATASTEEL
2019-05-06,JSWSTEEL,KOTAKBANK,CIPLA
2019-05-07,BAJAJ-AUTO,CIPLA,KOTAKBANK
2019-05-08,INFY,CIPLA,NESTLEIND
2019-05-09,ONGC,UPL,SBIN
2019-05-10,ONGC,ASIANPAINT,DIVISLAB
2019-05-13,RELIANCE,CIPLA,ULTRACEMCO
2019-05-14,RELIANCE,KOTAKBANK,ONGC
2019-05-15,KOTAKBANK,ULTRACEMCO,CIPLA
2019-05-16,HEROMOTOCO,KOTAKBANK,ASIANPAINT
2019-05-17,TATAMOTORS,NESTLEIND,TCS
2019-05-20,INDUSINDBK,TATACONSUM,HCLTECH
2019-05-21,DRREDDY,EICHERMOT,INDUSINDBK
2019-05-22,INFY,TECHM,SBIN
2019-05-23,HEROMOTOCO,HCLTECH,LT
2019-05-24,ONGC,TITAN,TCS
2019-05-27,DIVISLAB,JSWSTEEL,TECHM
2019-05-28,TECHM,BAJAJ-AUTO,ONGC
2019-05-29,ONGC,BPCL,BAJAJFINSV
2019-05-30,BAJAJFINSV,TCS,HDFCBANK
2019-05-31,ONGC,SBIN,CIPLA
2019-06-03,INDUSINDBK,KOTAKBANK,HEROMOTOCO
2019-06-04,APOLLOHOSP,LT,SHREECEM
2019-06-06,SHREECEM,LT,ONGC
2019-06-07,NTPC,LT,BAJAJFINSV
2019-06-10,NTPC,BPCL,KOTAKBANK
2019-06-11,ADANIPORTS,SBIN,BHARTIARTL
2019-06-12,HEROMOTOCO,NESTLEIND,HINDUNILVR
2019-06-13,INDUSINDBK,NESTLEIND,ADANIPORTS
2019-06-14,CIPLA,HINDUNILVR,HCLTECH
2019-06-17,HEROMOTOCO,ADANIPORTS,TATASTEEL
2019-06-18,APOLLOHOSP,TATASTEEL,HEROMOTOCO
2019-06-19,APOLLOHOSP,NTPC,TATASTEEL
2019-06-20,TATASTEEL,INDUSINDBK,TCS
2019-06-21,BHARTIARTL,HEROMOTOCO,JSWSTEEL
2019-06-24,NTPC,HEROMOTOCO,APOLLOHOSP
2019-06-25,BAJFINANCE,HINDUNILVR,ICICIBANK
2019-06-26,INDUSINDBK,TATASTEEL,HEROMOTOCO
2019-06-27,TATASTEEL,HDFCBANK,HCLTECH
2019-06-28,NTPC,BAJFINANCE,TATACONSUM
2019-07-01,POWERGRID,DIVISLAB,ONGC
2019-07-02,NTPC,ICICIBANK,POWERGRID
2019-07-03,NTPC,TATASTEEL,UPL
2019-07-04,TATAMOTORS,TATASTEEL,TITAN
2019-07-05,ICICIBANK,TCS,NESTLEIND
2019-07-08,GRASIM,LT,SBIN
2019-07-09,TITAN,TCS,HDFCBANK
2019-07-10,TATASTEEL,TITAN,TCS
2019-07-11,BHARTIARTL,BAJFINANCE,BPCL
2019-07-12,BAJFINANCE,TITAN,BPCL
2019-07-15,POWERGRID,SBIN,WIPRO
2019-07-16,TITAN,SBIN,SHREECEM
2019-07-17,TITAN,HDFCBANK,BPCL
2019-07-18,APOLLOHOSP,GRASIM,TITAN
2019-07-19,INDUSINDBK,POWERGRID,APOLLOHOSP
2019-07-22,BAJAJ-AUTO,HDFCBANK,BAJFINANCE
2019-07-23,BAJFINANCE,BAJAJFINSV,BAJAJ-AUTO
2019-07-24,HDFCBANK,BAJFINANCE,HEROMOTOCO
2019-07-25,BAJFINANCE,ADANIPORTS,TECHM
2019-07-26,BAJAJFINSV,BAJFINANCE,DRREDDY
2019-07-29,EICHERMOT,NTPC,M&M
2019-07-30,ULTRACEMCO,BAJAJ-AUTO,DRREDDY
2019-07-31,ULTRACEMCO,AXISBANK,SHREECEM
2019-08-01,ULTRACEMCO,AXISBANK,INDUSINDBK
2019-08-02,SHREECEM,AXISBANK,APOLLOHOSP
2019-08-05,SHREECEM,AXISBANK,NTPC
2019-08-06,SHREECEM,ULTRACEMCO,AXISBANK
2019-08-07,SHREECEM,ULTRACEMCO,RELIANCE
2019-08-08,ULTRACEMCO,SHREECEM,RELIANCE
2019-08-09,ULTRACEMCO,JSWSTEEL,SHREECEM
2019-08-13,DIVISLAB,SHREECEM,INDUSINDBK
2019-08-14,ULTRACEMCO,SHREECEM,NTPC
2019-08-16,SHREECEM,ULTRACEMCO,ADANIPORTS
2019-08-19,HDFC,ADANIPORTS,DIVISLAB
2019-08-20,BPCL,HDFC,ICICIBANK
2019-08-21,DRREDDY,ASIANPAINT,NTPC
2019-08-22,ASIANPAINT,UPL,SHREECEM
2019-08-23,SHREECEM,ICICIBANK,SBIN
2019-08-26,INDUSINDBK,APOLLOHOSP,TATAMOTORS
2019-08-27,INDUSINDBK,TATACONSUM,WIPRO
2019-08-28,HDFC,NTPC,HINDALCO
2019-08-29,TATASTEEL,HDFC,INDUSINDBK
2019-08-30,HDFC,JSWSTEEL,ASIANPAINT
2019-09-03,APOLLOHOSP,TCS,ASIANPAINT
2019-09-04,INDUSINDBK,BHARTIARTL,KOTAKBANK
2019-09-05,HDFC,ICICIBANK,APOLLOHOSP
2019-09-06,NTPC,HEROMOTOCO,HDFC
2019-09-09,NTPC,ULTRACEMCO,M&M
2019-09-11,INDUSINDBK,NTPC,HDFC
2019-09-12,TECHM,BAJAJFINSV,INDUSINDBK
2019-09-13,NTPC,HEROMOTOCO,TECHM
2019-09-16,RELIANCE,BAJAJ-AUTO,DIVISLAB
2019-09-17,ICICIBANK,NESTLEIND,HDFC
2019-09-18,INDUSINDBK,BRITANNIA,DRREDDY
2019-09-19,INDUSINDBK,NTPC,DRREDDY
2019-09-20,BHARTIARTL,DRREDDY,POWERGRID
2019-09-23,INDUSINDBK,TATAMOTORS,TECHM
2019-09-24,JSWSTEEL,INDUSINDBK,POWERGRID
2019-09-25,DRREDDY,ITC,ADANIPORTS
2019-09-26,ADANIPORTS,HEROMOTOCO,NTPC
2019-09-27,TECHM,ITC,HDFC
2019-09-30,BRITANNIA,HDFC,ICICIBANK
2019-10-01,DRREDDY,TCS,BAJAJ-AUTO
2019-10-03,BAJAJFINSV,TITAN,SHREECEM
2019-10-04,HDFC,ASIANPAINT,BAJAJFINSV
2019-10-07,BAJFINANCE,ASIANPAINT,BAJAJFINSV
2019-10-09,ASIANPAINT,BAJAJFINSV,RELIANCE
2019-10-10,BAJFINANCE,HDFC,SHREECEM
2019-10-11,TECHM,TATASTEEL,BAJFINANCE
2019-10-14,INDUSINDBK,ULTRACEMCO,BAJAJ-AUTO
2019-10-15,NESTLEIND,DIVISLAB,ULTRACEMCO
2019-10-16,BPCL,TECHM,NESTLEIND
2019-10-17,TATASTEEL,ULTRACEMCO,BAJAJ-AUTO
2019-10-18,KOTAKBANK,ICICIBANK,INDUSINDBK
2019-10-22,INDUSINDBK,TECHM,HCLTECH
2019-10-23,TECHM,NESTLEIND,MARUTI
2019-10-24,DIVISLAB,INDUSINDBK,JSWSTEEL
2019-10-25,DRREDDY,KOTAKBANK,BPCL
2019-10-27,DRREDDY,TCS,BPCL
2019-10-29,AXISBANK,DIVISLAB,ASIANPAINT
2019-10-30,DIVISLAB,ADANIPORTS,NTPC
2019-10-31,ONGC,WIPRO,POWERGRID
2019-11-01,DRREDDY,DIVISLAB,ONGC
2019-11-04,MARUTI,APOLLOHOSP,ICICIBANK
2019-11-05,DIVISLAB,MARUTI,HCLTECH
2019-11-06,MARUTI,RELIANCE,ICICIBANK
2019-11-07,HCLTECH,RELIANCE,HINDALCO
2019-11-08,HCLTECH,MARUTI,TITAN
2019-11-11,TITAN,HCLTECH,SHREECEM
2019-11-13,TECHM,SHREECEM,TITAN
2019-11-14,TITAN,TECHM,TATACONSUM
2019-11-15,TECHM,JSWSTEEL,BHARTIARTL
2019-11-18,ULTRACEMCO,TECHM,ADANIPORTS
