2013-01-01,TATAMOTORS,TATACONSUM,ASIANPAINT,TITAN,TECHM
2013-01-02,BRITANNIA,TATACONSUM,MARUTI,JSWSTEEL,ASIANPAINT
2013-01-03,TECHM,BRITANNIA,AXISBANK,TATACONSUM,RELIANCE
2013-01-04,TECHM,AXISBANK,DRREDDY,JSWSTEEL,RELIANCE
2013-01-07,UPL,RELIANCE,HDFC,DRREDDY,WIPRO
2013-01-08,DRREDDY,CIPLA,WIPRO,UPL,ADANIPORTS
2013-01-09,DRREDDY,SUNPHARMA,CIPLA,HCLTECH,SHREECEM
2013-01-10,DRREDDY,WIPRO,ITC,SHREECEM,SUNPHARMA
2013-01-11,ITC,DRREDDY,ULTRACEMCO,HCLTECH,SHREECEM
2013-01-14,TATASTEEL,DRREDDY,UPL,TECHM,MARUTI
2013-01-15,UPL,DRREDDY,AXISBANK,ULTRACEMCO,ICICIBANK
2013-01-16,ICICIBANK,APOLLOHOSP,ULTRACEMCO,ITC,DRREDDY
2013-01-17,DRREDDY,BAJFINANCE,WIPRO,TATASTEEL,RELIANCE
2013-01-18,BAJFINANCE,DRREDDY,TATASTEEL,TATACONSUM,M&M
2013-01-21,BAJFINANCE,INDUSINDBK,JSWSTEEL,TATACONSUM,SHREECEM
2013-01-22,DRREDDY,INDUSINDBK,INFY,JSWSTEEL,SHREECEM
2013-01-23,ULTRACEMCO,ASIANPAINT,UPL,RELIANCE,KOTAKBANK
2013-01-24,INFY,ASIANPAINT,SHREECEM,DRREDDY,ICICIBANK
2013-01-25,TCS,DRREDDY,TATACONSUM,INDUSINDBK,INFY
2013-01-28,JSWSTEEL,DRREDDY,INDUSINDBK,HCLTECH,KOTAKBANK
2013-01-29,DRREDDY,KOTAKBANK,BPCL,HINDALCO,INFY
2013-01-30,ASIANPAINT,WIPRO,DRREDDY,ICICIBANK,INDUSINDBK
2013-01-31,ASIANPAINT,INFY,WIPRO,ITC,APOLLOHOSP
2013-02-01,ASIANPAINT,INFY,WIPRO,ITC,HCLTECH
2013-02-04,ASIANPAINT,APOLLOHOSP,TATACONSUM,INFY,DRREDDY
2013-02-05,KOTAKBANK,ONGC,APOLLOHOSP,WIPRO,ASIANPAINT
2013-02-06,ONGC,ASIANPAINT,KOTAKBANK,APOLLOHOSP,TATACONSUM
2013-02-07,BHARTIARTL,APOLLOHOSP,ASIANPAINT,ONGC,INFY
2013-02-08,ONGC,ASIANPAINT,INFY,KOTAKBANK,INDUSINDBK
2013-02-11,CIPLA,ONGC,KOTAKBANK,BPCL,INFY
2013-02-12,ONGC,AXISBANK,SUNPHARMA,BPCL,KOTAKBANK
2013-02-13,APOLLOHOSP,KOTAKBANK,TATASTEEL,BAJAJ-AUTO,HEROMOTOCO
2013-02-14,EICHERMOT,HDFCBANK,TATASTEEL,BAJFINANCE,INFY
2013-02-15,BAJFINANCE,JSWSTEEL,ADANIPORTS,INDUSINDBK,MARUTI
2013-02-18,BHARTIARTL,APOLLOHOSP,SUNPHARMA,ASIANPAINT,JSWSTEEL
2013-02-19,BHARTIARTL,SUNPHARMA,NESTLEIND,HDFCBANK,HEROMOTOCO
2013-02-20,SUNPHARMA,TATASTEEL,HDFCBANK,BHARTIARTL,INDUSINDBK
2013-02-21,TATASTEEL,INDUSINDBK,TECHM,SUNPHARMA,ASIANPAINT
