2017-01-02,HINDUNILVR,TATAMOTORS,NTPC,ONGC,DRREDDY
2017-01-03,SHREECEM,NTPC,INDUSINDBK,HINDUNILVR,KOTAKBANK
2017-01-04,HINDUNILVR,NTPC,ONGC,HINDALCO,INDUSINDBK
2017-01-05,SHREECEM,NTPC,HINDUNILVR,ICICIBANK,UPL
2017-01-06,KOTAKBANK,HINDUNILVR,BRITANNIA,TECHM,SHREECEM
2017-01-09,BAJAJFINSV,SHREECEM,HDFC,NTPC,BAJFINANCE
2017-01-10,BAJAJFINSV,HINDUNILVR,BAJFINANCE,BPCL,SHREECEM
2017-01-11,HDFC,ULTRACEMCO,SHREECEM,APOLLOHOSP,DRREDDY
2017-01-12,HINDUNILVR,INFY,APOLLOHOSP,DRREDDY,WIPRO
2017-01-13,HINDUNILVR,BPCL,BAJAJFINSV,INFY,UPL
2017-01-16,BPCL,BAJAJFINSV,M&M,HDFC,ADANIPORTS
2017-01-17,INFY,BPCL,HDFC,BAJAJ-AUTO,M&M
2017-01-18,BPCL,HINDUNILVR,ICICIBANK,WIPRO,TECHM
2017-01-19,BPCL,INFY,TECHM,HINDUNILVR,CIPLA
2017-01-20,JSWSTEEL,BPCL,LT,ICICIBANK,M&M
2017-01-23,RELIANCE,TATACONSUM,HEROMOTOCO,TATASTEEL,HCLTECH
2017-01-24,ULTRACEMCO,BAJFINANCE,RELIANCE,EICHERMOT,DRREDDY
2017-01-25,BPCL,ULTRACEMCO,TECHM,SHREECEM,MARUTI
2017-01-27,TECHM,RELIANCE,WIPRO,POWERGRID,ULTRACEMCO
2017-01-30,RELIANCE,TECHM,INFY,HDFC,ASIANPAINT
2017-01-31,TATACONSUM,ASIANPAINT,TATASTEEL,SBIN,HDFC
2017-02-01,BRITANNIA,HDFC,NESTLEIND,APOLLOHOSP,HCLTECH
2017-02-02,TECHM,DRREDDY,HDFC,CIPLA,WIPRO
2017-02-03,BAJFINANCE,KOTAKBANK,HEROMOTOCO,SUNPHARMA,HDFC
2017-02-06,DIVISLAB,HINDUNILVR,M&M,RELIANCE,JSWSTEEL
2017-02-07,HEROMOTOCO,KOTAKBANK,RELIANCE,ASIANPAINT,JSWSTEEL
2017-02-08,HEROMOTOCO,TATASTEEL,KOTAKBANK,HINDALCO,M&M
2017-02-09,APOLLOHOSP,HEROMOTOCO,KOTAKBANK,RELIANCE,WIPRO
2017-02-10,SHREECEM,ICICIBANK,KOTAKBANK,AXISBANK,BAJFINANCE
2017-02-13,BAJFINANCE,AXISBANK,SHREECEM,RELIANCE,M&M
2017-02-14,AXISBANK,LT,BRITANNIA,ICICIBANK,JSWSTEEL
2017-02-15,ULTRACEMCO,JSWSTEEL,HDFC,HINDUNILVR,AXISBANK
2017-02-16,TATACONSUM,ULTRACEMCO,TCS,ITC,HDFCBANK
2017-02-17,TATACONSUM,ULTRACEMCO,SHREECEM,TCS,HDFC
2017-02-20,INDUSINDBK,TATASTEEL,TATACONSUM,EICHERMOT,HDFC
2017-02-21,BAJFINANCE,TATACONSUM,HDFCBANK,M&M,TECHM
2017-02-22,HINDUNILVR,TCS,WIPRO,M&M,INFY
2017-02-23,HINDUNILVR,TATASTEEL,EICHERMOT,TCS,ULTRACEMCO
2017-02-27,HINDUNILVR,TCS,BPCL,DRREDDY,HDFC
2017-02-28,TATACONSUM,DRREDDY,HINDUNILVR,JSWSTEEL,HEROMOTOCO
2017-03-01,TATACONSUM,APOLLOHOSP,GRASIM,NESTLEIND,MARUTI
2017-03-02,TATACONSUM,HEROMOTOCO,BHARTIARTL,POWERGRID,NESTLEIND
2017-03-03,BHARTIARTL,TATACONSUM,HEROMOTOCO,MARUTI,POWERGRID
2017-03-06,TATACONSUM,BHARTIARTL,DRREDDY,NESTLEIND,MARUTI
2017-03-07,BHARTIARTL,TATASTEEL,DRREDDY,ULTRACEMCO,SUNPHARMA
2017-03-08,DRREDDY,MARUTI,JSWSTEEL,INDUSINDBK,ASIANPAINT
2017-03-09,TATACONSUM,DRREDDY,MARUTI,NESTLEIND,TATASTEEL
2017-03-10,TATACONSUM,JSWSTEEL,WIPRO,LT,ICICIBANK
2017-03-14,NESTLEIND,TATACONSUM,JSWSTEEL,ICICIBANK,INFY
2017-03-15,BHARTIARTL,KOTAKBANK,AXISBANK,TECHM,NESTLEIND
2017-03-16,BHARTIARTL,NESTLEIND,AXISBANK,TECHM,TATACONSUM
2017-03-17,HINDALCO,RELIANCE,TECHM,M&M,WIPRO
2017-03-20,RELIANCE,HINDALCO,BPCL,BHARTIARTL,NESTLEIND
2017-03-21,APOLLOHOSP,RELIANCE,HINDALCO,TITAN,TECHM
2017-03-22,DIVISLAB,APOLLOHOSP,TECHM,HINDALCO,EICHERMOT
2017-03-23,APOLLOHOSP,BPCL,TECHM,NESTLEIND,TATASTEEL
2017-03-24,APOLLOHOSP,BPCL,BRITANNIA,TATASTEEL,POWERGRID
2017-03-27,APOLLOHOSP,BPCL,TECHM,AXISBANK,BRITANNIA
2017-03-28,BPCL,APOLLOHOSP,TECHM,LT,TATASTEEL
2017-03-29,TECHM,BPCL,APOLLOHOSP,LT,HDFC
2017-03-30,M&M,TECHM,APOLLOHOSP,INDUSINDBK,TATASTEEL
2017-03-31,M&M,INDUSINDBK,TECHM,APOLLOHOSP,TATASTEEL
2017-04-03,TECHM,TATASTEEL,BRITANNIA,M&M,NTPC
2017-04-05,TECHM,APOLLOHOSP,TATASTEEL,INDUSINDBK,M&M
2017-04-06,TECHM,NTPC,INDUSINDBK,APOLLOHOSP,M&M
2017-04-07,SHREECEM,BPCL,TATASTEEL,TECHM,BRITANNIA
2017-04-10,TECHM,M&M,HINDALCO,AXISBANK,SUNPHARMA
2017-04-11,TECHM,BPCL,HINDALCO,SHREECEM,M&M
2017-04-12,TATASTEEL,TECHM,SUNPHARMA,M&M,BAJAJ-AUTO
2017-04-13,TECHM,TATASTEEL,APOLLOHOSP,AXISBANK,M&M
2017-04-17,TECHM,TATASTEEL,BPCL,M&M,EICHERMOT
2017-04-18,TECHM,TATASTEEL,SUNPHARMA,M&M,BAJAJFINSV
2017-04-19,TECHM,TATASTEEL,SUNPHARMA,M&M,APOLLOHOSP
2017-04-20,TECHM,M&M,BHARTIARTL,HINDALCO,HDFC
2017-04-21,INDUSINDBK,APOLLOHOSP,TECHM,HINDALCO,CIPLA
2017-04-24,WIPRO,HINDALCO,HCLTECH,M&M,INDUSINDBK
2017-04-25,HINDALCO,CIPLA,APOLLOHOSP,BHARTIARTL,WIPRO
2017-04-26,TATASTEEL,CIPLA,INDUSINDBK,APOLLOHOSP,WIPRO
2017-04-27,TECHM,TATASTEEL,HCLTECH,WIPRO,NTPC
2017-04-28,TATASTEEL,TATAMOTORS,TECHM,WIPRO,ADANIPORTS
2017-05-02,TATAMOTORS,TATASTEEL,NTPC,HEROMOTOCO,HCLTECH
2017-05-03,TATAMOTORS,TATASTEEL,CIPLA,WIPRO,NTPC
2017-05-04,TATAMOTORS,CIPLA,NTPC,WIPRO,NESTLEIND
2017-05-05,CIPLA,TATAMOTORS,M&M,TECHM,HEROMOTOCO
2017-05-08,HINDALCO,CIPLA,TATASTEEL,MARUTI,NESTLEIND
2017-05-09,M&M,NTPC,TATAMOTORS,CIPLA,NESTLEIND
2017-05-10,NTPC,HINDUNILVR,CIPLA,M&M,NESTLEIND
2017-05-11,TATASTEEL,WIPRO,HINDUNILVR,NTPC,ICICIBANK
2017-05-12,TATASTEEL,NESTLEIND,ICICIBANK,AXISBANK,TATAMOTORS
2017-05-15,AXISBANK,GRASIM,ICICIBANK,TATAMOTORS,HCLTECH
2017-05-16,HCLTECH,TATASTEEL,NTPC,WIPRO,AXISBANK
2017-05-17,ADANIPORTS,HCLTECH,AXISBANK,SUNPHARMA,NESTLEIND
2017-05-18,SUNPHARMA,EICHERMOT,NESTLEIND,CIPLA,APOLLOHOSP
2017-05-19,APOLLOHOSP,NTPC,NESTLEIND,CIPLA,HCLTECH
2017-05-22,BAJFINANCE,NESTLEIND,APOLLOHOSP,NTPC,HCLTECH
2017-05-23,BAJFINANCE,NESTLEIND,APOLLOHOSP,RELIANCE,EICHERMOT
2017-05-24,BAJFINANCE,ONGC,NESTLEIND,SBIN,BAJAJ-AUTO
2017-05-25,BAJFINANCE,SBIN,NESTLEIND,GRASIM,TCS
2017-05-26,BAJFINANCE,GRASIM,CIPLA,NESTLEIND,RELIANCE
2017-05-29,BAJFINANCE,CIPLA,SBIN,NESTLEIND,SUNPHARMA
2017-05-30,SUNPHARMA,BAJFINANCE,NESTLEIND,APOLLOHOSP,GRASIM
2017-05-31,TATASTEEL,APOLLOHOSP,BAJFINANCE,TITAN,BPCL
2017-06-01,BAJAJ-AUTO,TATACONSUM,APOLLOHOSP,SBIN,TATASTEEL
2017-06-02,SBIN,ONGC,BAJAJ-AUTO,HEROMOTOCO,NTPC
2017-06-05,DIVISLAB,HEROMOTOCO,AXISBANK,M&M,HCLTECH
2017-06-06,DIVISLAB,TATACONSUM,ITC,HEROMOTOCO,SHREECEM
2017-06-07,UPL,DIVISLAB,TATACONSUM,ONGC,HEROMOTOCO
2017-06-08,ITC,TATACONSUM,UPL,BAJFINANCE,NESTLEIND
2017-06-09,BAJFINANCE,TCS,BAJAJ-AUTO,ONGC,M&M
2017-06-12,BAJAJ-AUTO,DIVISLAB,BAJFINANCE,ADANIPORTS,ONGC
2017-06-13,DIVISLAB,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,SHREECEM
2017-06-14,BAJAJ-AUTO,ONGC,DRREDDY,AXISBANK,UPL
2017-06-15,SHREECEM,BAJAJ-AUTO,AXISBANK,CIPLA,ONGC
2017-06-16,BAJAJ-AUTO,SHREECEM,APOLLOHOSP,AXISBANK,UPL
2017-06-19,BHARTIARTL,TITAN,APOLLOHOSP,BAJAJ-AUTO,DIVISLAB
2017-06-20,BHARTIARTL,APOLLOHOSP,TATACONSUM,ONGC,BAJAJ-AUTO
2017-06-21,BHARTIARTL,DIVISLAB,DRREDDY,APOLLOHOSP,TATASTEEL
2017-06-22,BHARTIARTL,TATASTEEL,TATACONSUM,AXISBANK,M&M
