2019-01-01,GRASIM,JSWSTEEL,BPCL,TATAMOTORS
2019-01-02,TATAMOTORS,INDUSINDBK,WIPRO,GRASIM
2019-01-03,TATAMOTORS,EICHERMOT,GRASIM,NTPC
2019-01-04,NTPC,SUNPHARMA,EICHERMOT,GRASIM
2019-01-07,APOLLOHOSP,HINDUNILVR,SHREECEM,TATAMOTORS
2019-01-08,EICHERMOT,INDUSINDBK,HCLTECH,SUNPHARMA
2019-01-09,TATASTEEL,ICICIBANK,BPCL,INDUSINDBK
2019-01-10,BPCL,EICHERMOT,WIPRO,INDUSINDBK
2019-01-11,EICHERMOT,GRASIM,ONGC,TATAMOTORS
2019-01-14,GRASIM,TATACONSUM,INDUSINDBK,EICHERMOT
2019-01-15,WIPRO,POWERGRID,SUNPHARMA,EICHERMOT
2019-01-16,HINDUNILVR,WIPRO,BHARTIARTL,INDUSINDBK
2019-01-17,SUNPHARMA,EICHERMOT,INDUSINDBK,AXISBANK
2019-01-18,ONGC,HINDUNILVR,ADANIPORTS,RELIANCE
2019-01-21,TATACONSUM,ONGC,RELIANCE,NESTLEIND
2019-01-22,KOTAKBANK,INDUSINDBK,ONGC,RELIANCE
2019-01-23,KOTAKBANK,ASIANPAINT,TITAN,BPCL
2019-01-24,TCS,GRASIM,BPCL,APOLLOHOSP
2019-01-25,TATACONSUM,APOLLOHOSP,SUNPHARMA,RELIANCE
2019-01-28,LT,TATACONSUM,SUNPHARMA,GRASIM
2019-01-29,HINDALCO,TATACONSUM,SUNPHARMA,GRASIM
2019-01-30,EICHERMOT,TCS,BAJAJFINSV,AXISBANK
2019-01-31,SHREECEM,WIPRO,NESTLEIND,ICICIBANK
2019-02-01,M&M,WIPRO,POWERGRID,GRASIM
2019-02-04,TITAN,MARUTI,DIVISLAB,HCLTECH
2019-02-05,UPL,GRASIM,DIVISLAB,RELIANCE
2019-02-06,M&M,TATACONSUM,TITAN,UPL
2019-02-07,NTPC,SUNPHARMA,GRASIM,TECHM
2019-02-08,M&M,HCLTECH,GRASIM,DIVISLAB
2019-02-11,APOLLOHOSP,GRASIM,TATACONSUM,BPCL
2019-02-12,MARUTI,TATACONSUM,TCS,GRASIM
2019-02-13,ONGC,BAJFINANCE,INFY,UPL
2019-02-14,NESTLEIND,TITAN,TCS,ADANIPORTS
2019-02-15,ONGC,LT,POWERGRID,TCS
2019-02-18,TCS,GRASIM,TECHM,ONGC
2019-02-19,GRASIM,M&M,NTPC,TCS
2019-02-20,TCS,ONGC,TATACONSUM,NESTLEIND
2019-02-21,SHREECEM,HINDALCO,ONGC,TATACONSUM
2019-02-22,M&M,BRITANNIA,TECHM,ONGC
2019-02-25,M&M,GRASIM,JSWSTEEL,HINDUNILVR
2019-02-26,HINDALCO,BRITANNIA,TATASTEEL,TCS
2019-02-27,ADANIPORTS,TCS,UPL,HINDUNILVR
2019-02-28,M&M,ITC,UPL,ULTRACEMCO
2019-03-01,JSWSTEEL,M&M,HINDALCO,ONGC
2019-03-05,POWERGRID,INFY,APOLLOHOSP,GRASIM
2019-03-06,NESTLEIND,UPL,ONGC,GRASIM
2019-03-07,TITAN,HINDUNILVR,BHARTIARTL,SBIN
2019-03-08,NTPC,POWERGRID,M&M,NESTLEIND
2019-03-11,SHREECEM,EICHERMOT,ULTRACEMCO,NESTLEIND
2019-03-12,SBIN,BAJFINANCE,UPL,GRASIM
2019-03-13,ITC,SUNPHARMA,LT,ICICIBANK
2019-03-14,ICICIBANK,ULTRACEMCO,HEROMOTOCO,ITC
2019-03-15,GRASIM,EICHERMOT,NESTLEIND,ITC
2019-03-18,BHARTIARTL,KOTAKBANK,WIPRO,SHREECEM
2019-03-19,ONGC,BAJAJFINSV,RELIANCE,BHARTIARTL
2019-03-20,BHARTIARTL,HCLTECH,NESTLEIND,RELIANCE
2019-03-22,NTPC,AXISBANK,DRREDDY,APOLLOHOSP
2019-03-25,WIPRO,HINDALCO,TATACONSUM,MARUTI
2019-03-26,MARUTI,TATACONSUM,DIVISLAB,HINDALCO
2019-03-27,HINDALCO,RELIANCE,TITAN,NESTLEIND
2019-03-28,HINDALCO,SHREECEM,HCLTECH,ITC
2019-03-29,APOLLOHOSP,INDUSINDBK,ADANIPORTS,SHREECEM
2019-04-01,UPL,TECHM,ULTRACEMCO,MARUTI
2019-04-02,BAJFINANCE,TECHM,WIPRO,HINDUNILVR
2019-04-03,BAJAJFINSV,BPCL,HINDALCO,SHREECEM
2019-04-04,BAJFINANCE,SBIN,M&M,HINDALCO
2019-04-05,UPL,CIPLA,M&M,HINDALCO
2019-04-08,GRASIM,EICHERMOT,UPL,BAJAJFINSV
2019-04-09,INDUSINDBK,HINDALCO,BPCL,EICHERMOT
2019-04-10,M&M,HCLTECH,MARUTI,WIPRO
2019-04-11,BPCL,HDFC,TATACONSUM,WIPRO
2019-04-12,ASIANPAINT,BHARTIARTL,TCS,TATACONSUM
2019-04-15,TCS,INFY,TATASTEEL,MARUTI
2019-04-16,DRREDDY,ICICIBANK,HINDALCO,WIPRO
2019-04-18,AXISBANK,RELIANCE,TATASTEEL,MARUTI
2019-04-22,JSWSTEEL,WIPRO,HINDALCO,HEROMOTOCO
2019-04-23,JSWSTEEL,EICHERMOT,TATACONSUM,WIPRO
2019-04-24,BHARTIARTL,ONGC,ITC,WIPRO
2019-04-25,TITAN,BAJFINANCE,UPL,ITC
2019-04-26,SBIN,GRASIM,ULTRACEMCO,UPL
2019-04-30,CIPLA,HINDUNILVR,TATASTEEL,BHARTIARTL
2019-05-02,BRITANNIA,HINDALCO,KOTAKBANK,M&M
2019-05-03,HEROMOTOCO,M&M,HINDUNILVR,HINDALCO
2019-05-06,EICHERMOT,BPCL,HINDALCO,M&M
2019-05-07,TITAN,M&M,HINDALCO,BPCL
2019-05-08,TATACONSUM,TCS,M&M,HINDALCO
2019-05-09,TITAN,M&M,HINDUNILVR,NTPC
2019-05-10,M&M,NTPC,BPCL,SHREECEM
2019-05-13,M&M,HINDALCO,APOLLOHOSP,SHREECEM
