2019-01-01,TECHM,POWERGRID,APOLLOHOSP,ASIANPAINT
2019-01-02,LT,ICICIBANK,ULTRACEMCO,KOTAKBANK
2019-01-03,POWERGRID,HEROMOTOCO,APOLLOHOSP,LT
2019-01-04,ICICIBANK,SBIN,APOLLOHOSP,ADANIPORTS
2019-01-07,ASIANPAINT,POWERGRID,HDFCBANK,KOTAKBANK
2019-01-08,SBIN,KOTAKBANK,HEROMOTOCO,M&M
2019-01-09,POWERGRID,HDFCBANK,BHARTIARTL,NESTLEIND
2019-01-10,ASIANPAINT,KOTAKBANK,HEROMOTOCO,POWERGRID
2019-01-11,SHREECEM,BAJFINANCE,POWERGRID,SBIN
2019-01-14,AXISBANK,HDFCBANK,POWERGRID,HEROMOTOCO
2019-01-15,TITAN,ASIANPAINT,HCLTECH,ADANIPORTS
2019-01-16,DRREDDY,ICICIBANK,TITAN,ULTRACEMCO
2019-01-17,TITAN,ICICIBANK,NTPC,ASIANPAINT
2019-01-18,ICICIBANK,TITAN,INFY,ASIANPAINT
2019-01-21,TITAN,ULTRACEMCO,HDFCBANK,AXISBANK
2019-01-22,ICICIBANK,ULTRACEMCO,TITAN,AXISBANK
2019-01-23,ULTRACEMCO,HEROMOTOCO,HDFCBANK,ICICIBANK
2019-01-24,TITAN,INDUSINDBK,HDFCBANK,KOTAKBANK
2019-01-25,WIPRO,INDUSINDBK,HEROMOTOCO,AXISBANK
2019-01-28,BRITANNIA,APOLLOHOSP,ITC,HEROMOTOCO
2019-01-29,BAJFINANCE,KOTAKBANK,TITAN,BRITANNIA
2019-01-30,INDUSINDBK,NTPC,TITAN,KOTAKBANK
2019-01-31,INDUSINDBK,TITAN,HDFC,KOTAKBANK
2019-02-01,BRITANNIA,SUNPHARMA,NTPC,APOLLOHOSP
2019-02-04,KOTAKBANK,ULTRACEMCO,NTPC,APOLLOHOSP
2019-02-05,INDUSINDBK,WIPRO,ASIANPAINT,BPCL
2019-02-06,INDUSINDBK,ADANIPORTS,HDFCBANK,WIPRO
