2017-01-02,BPCL,HINDUNILVR,NTPC,HINDALCO
2017-01-03,HINDALCO,KOTAKBANK,BAJAJ-AUTO,HEROMOTOCO
2017-01-04,BPCL,HINDUNILVR,ICICIBANK,KOTAKBANK
2017-01-05,NESTLEIND,NTPC,DRREDDY,HEROMOTOCO
2017-01-06,HCLTECH,KOTAKBANK,TATASTEEL,NTPC
2017-01-09,APOLLOHOSP,NESTLEIND,HCLTECH,WIPRO
2017-01-10,LT,NESTLEIND,TATASTEEL,POWERGRID
2017-01-11,HDFC,BRITANNIA,NTPC,TECHM
2017-01-12,DRREDDY,HCLTECH,NTPC,BAJAJ-AUTO
2017-01-13,DRREDDY,BAJAJ-AUTO,RELIANCE,UPL
2017-01-16,CIPLA,BPCL,HINDALCO,M&M
2017-01-17,RELIANCE,BPCL,NTPC,BAJAJ-AUTO
2017-01-18,WIPRO,DRREDDY,BPCL,M&M
2017-01-19,TECHM,BPCL,WIPRO,ADANIPORTS
2017-01-20,ICICIBANK,DRREDDY,AXISBANK,HDFCBANK
2017-01-23,RELIANCE,DRREDDY,TATASTEEL,HEROMOTOCO
2017-01-24,HCLTECH,RELIANCE,HDFC,NTPC
2017-01-25,BPCL,HDFC,WIPRO,SHREECEM
2017-01-27,TECHM,WIPRO,BPCL,DRREDDY
2017-01-30,TATASTEEL,RELIANCE,TECHM,CIPLA
2017-01-31,HCLTECH,TATASTEEL,TATACONSUM,ASIANPAINT
2017-02-01,ICICIBANK,TECHM,TCS,HINDALCO
2017-02-02,DRREDDY,WIPRO,HCLTECH,TATASTEEL
2017-02-03,APOLLOHOSP,JSWSTEEL,HDFC,POWERGRID
2017-02-06,HDFC,M&M,HINDUNILVR,POWERGRID
2017-02-07,HCLTECH,LT,RELIANCE,SBIN
2017-02-08,RELIANCE,HINDALCO,HEROMOTOCO,APOLLOHOSP
2017-02-09,WIPRO,APOLLOHOSP,BPCL,RELIANCE
2017-02-10,NTPC,HDFC,KOTAKBANK,APOLLOHOSP
2017-02-13,NTPC,APOLLOHOSP,ASIANPAINT,RELIANCE
2017-02-14,NTPC,TATACONSUM,CIPLA,APOLLOHOSP
2017-02-15,TATACONSUM,BAJAJ-AUTO,ASIANPAINT,HDFC
2017-02-16,INFY,ULTRACEMCO,TATACONSUM,KOTAKBANK
2017-02-17,ULTRACEMCO,HDFC,BAJAJ-AUTO,LT
2017-02-20,SBIN,ASIANPAINT,BAJAJ-AUTO,WIPRO
2017-02-21,NTPC,HDFCBANK,WIPRO,DRREDDY
2017-02-22,M&M,WIPRO,NTPC,BRITANNIA
2017-02-23,TATASTEEL,WIPRO,TCS,HINDUNILVR
2017-02-27,DRREDDY,HDFC,WIPRO,TCS
2017-02-28,BAJAJ-AUTO,M&M,POWERGRID,JSWSTEEL
2017-03-01,TATACONSUM,DRREDDY,TECHM,INFY
2017-03-02,EICHERMOT,HEROMOTOCO,BHARTIARTL,NTPC
2017-03-03,BHARTIARTL,APOLLOHOSP,INDUSINDBK,INFY
2017-03-06,INDUSINDBK,TATASTEEL,LT,M&M
2017-03-07,INDUSINDBK,ULTRACEMCO,HDFC,M&M
2017-03-08,AXISBANK,SUNPHARMA,HDFC,DRREDDY
2017-03-09,NESTLEIND,LT,DRREDDY,ICICIBANK
2017-03-10,ASIANPAINT,WIPRO,HDFC,M&M
2017-03-14,INDUSINDBK,BHARTIARTL,WIPRO,INFY
2017-03-15,ULTRACEMCO,SHREECEM,BHARTIARTL,BPCL
2017-03-16,INDUSINDBK,TATASTEEL,AXISBANK,BPCL
2017-03-17,M&M,APOLLOHOSP,DRREDDY,NTPC
2017-03-20,BPCL,INDUSINDBK,ONGC,CIPLA
2017-03-21,WIPRO,HINDALCO,APOLLOHOSP,DRREDDY
2017-03-22,APOLLOHOSP,BPCL,M&M,BHARTIARTL
2017-03-23,INFY,TECHM,BPCL,HDFCBANK
2017-03-24,APOLLOHOSP,HDFC,M&M,BRITANNIA
2017-03-27,APOLLOHOSP,TECHM,HDFC,AXISBANK
2017-03-28,APOLLOHOSP,HINDALCO,TATASTEEL,BHARTIARTL
2017-03-29,NTPC,HINDALCO,APOLLOHOSP,ULTRACEMCO
2017-03-30,APOLLOHOSP,M&M,TATACONSUM,NTPC
2017-03-31,APOLLOHOSP,M&M,BAJAJ-AUTO,INDUSINDBK
2017-04-03,TECHM,HINDALCO,TATASTEEL,BAJAJ-AUTO
2017-04-05,BAJAJ-AUTO,TECHM,HDFC,INDUSINDBK
2017-04-06,APOLLOHOSP,HINDALCO,TECHM,ICICIBANK
2017-04-07,M&M,TATASTEEL,TATACONSUM,SUNPHARMA
2017-04-10,SUNPHARMA,HCLTECH,ASIANPAINT,HDFC
2017-04-11,TECHM,HINDALCO,M&M,BPCL
2017-04-12,TATASTEEL,NTPC,BAJAJ-AUTO,HINDALCO
2017-04-13,APOLLOHOSP,TECHM,M&M,TATASTEEL
2017-04-17,TECHM,TATASTEEL,HINDALCO,SUNPHARMA
2017-04-18,TECHM,WIPRO,SUNPHARMA,APOLLOHOSP
2017-04-19,TATASTEEL,TECHM,TATAMOTORS,NTPC
2017-04-20,NTPC,HINDALCO,TECHM,M&M
2017-04-21,CIPLA,ICICIBANK,BAJAJ-AUTO,BPCL
2017-04-24,WIPRO,TATASTEEL,CIPLA,M&M
2017-04-25,CIPLA,TATASTEEL,HDFC,BPCL
2017-04-26,CIPLA,NESTLEIND,APOLLOHOSP,TATACONSUM
2017-04-27,HCLTECH,TATASTEEL,TECHM,BAJAJ-AUTO
2017-04-28,TATASTEEL,SUNPHARMA,TECHM,BAJAJ-AUTO
2017-05-02,NTPC,HDFC,CIPLA,TATAMOTORS
2017-05-03,CIPLA,NTPC,TATASTEEL,APOLLOHOSP
2017-05-04,HEROMOTOCO,CIPLA,DRREDDY,NTPC
2017-05-05,CIPLA,TATAMOTORS,M&M,NESTLEIND
2017-05-08,TATAMOTORS,CIPLA,NESTLEIND,TATASTEEL
2017-05-09,NTPC,TATAMOTORS,RELIANCE,HEROMOTOCO
2017-05-10,BPCL,CIPLA,BAJAJ-AUTO,WIPRO
2017-05-11,UPL,ASIANPAINT,NESTLEIND,BAJAJ-AUTO
2017-05-12,TATASTEEL,BPCL,NESTLEIND,NTPC
2017-05-15,NESTLEIND,HEROMOTOCO,ITC,TCS
2017-05-16,ADANIPORTS,NTPC,CIPLA,RELIANCE
2017-05-17,SBIN,CIPLA,RELIANCE,AXISBANK
2017-05-18,EICHERMOT,TATACONSUM,NESTLEIND,AXISBANK
2017-05-19,ASIANPAINT,M&M,CIPLA,APOLLOHOSP
2017-05-22,ASIANPAINT,ITC,NESTLEIND,APOLLOHOSP
2017-05-23,CIPLA,BAJFINANCE,NESTLEIND,RELIANCE
2017-05-24,ONGC,NESTLEIND,RELIANCE,ASIANPAINT
2017-05-25,SBIN,BAJFINANCE,GRASIM,NESTLEIND
2017-05-26,CIPLA,NESTLEIND,RELIANCE,BAJFINANCE
2017-05-29,BAJFINANCE,SUNPHARMA,ONGC,UPL
2017-05-30,SBIN,BAJFINANCE,WIPRO,AXISBANK
2017-05-31,TATASTEEL,APOLLOHOSP,UPL,BRITANNIA
2017-06-01,APOLLOHOSP,SBIN,INDUSINDBK,HCLTECH
2017-06-02,SBIN,BAJAJ-AUTO,NTPC,BHARTIARTL
2017-06-05,SBIN,HEROMOTOCO,BAJAJ-AUTO,NTPC
