2015-01-01,EICHERMOT,BHARTIARTL,DIVISLAB,BPCL
2015-01-02,EICHERMOT,CIPLA,DRREDDY,BAJFINANCE
2015-01-05,MARUTI,ITC,ASIANPAINT,ADANIPORTS
2015-01-06,NTPC,BAJAJFINSV,HDFC,BHARTIARTL
2015-01-07,TATASTEEL,ASIANPAINT,BRITANNIA,APOLLOHOSP
2015-01-08,AXISBANK,TATAMOTORS,ADANIPORTS,BRITANNIA
2015-01-09,AXISBANK,ASIANPAINT,NTPC,BRITANNIA
2015-01-12,ITC,INDUSINDBK,BRITANNIA,HDFC
2015-01-13,TECHM,ITC,HDFC,BRITANNIA
2015-01-14,UPL,ITC,HDFC,BRITANNIA
2015-01-15,ITC,SHREECEM,BAJFINANCE,HDFC
2015-01-16,BRITANNIA,BAJFINANCE,HDFC,SBIN
2015-01-19,AXISBANK,ASIANPAINT,WIPRO,HDFC
2015-01-20,AXISBANK,NESTLEIND,POWERGRID,BAJAJFINSV
2015-01-21,AXISBANK,SBIN,HDFCBANK,BAJAJFINSV
2015-01-22,HINDALCO,AXISBANK,HDFC,BAJAJFINSV
2015-01-23,BAJAJFINSV,AXISBANK,HDFC,SBIN
2015-01-27,HDFCBANK,ASIANPAINT,AXISBANK,SBIN
2015-01-28,BAJFINANCE,TITAN,SBIN,BAJAJFINSV
2015-01-29,BAJFINANCE,SBIN,APOLLOHOSP,BAJAJFINSV
2015-01-30,SBIN,ASIANPAINT,APOLLOHOSP,BAJAJFINSV
2015-02-02,SBIN,TECHM,EICHERMOT,BAJAJFINSV
2015-02-03,HINDALCO,BAJFINANCE,HCLTECH,AXISBANK
2015-02-04,BAJFINANCE,EICHERMOT,BAJAJFINSV,AXISBANK
2015-02-05,BRITANNIA,BAJAJFINSV,HEROMOTOCO,NTPC
2015-02-06,BRITANNIA,ONGC,TITAN,HCLTECH
2015-02-09,BRITANNIA,ULTRACEMCO,BAJAJFINSV,NTPC
2015-02-10,JSWSTEEL,HINDUNILVR,BRITANNIA,NTPC
