2016-01-01,APOLLOHOSP,GRASIM,RELIANCE,INDUSINDBK
2016-01-04,SBIN,INFY,HDFCBANK,HINDALCO
2016-01-05,HDFC,POWERGRID,INFY,TCS
2016-01-06,POWERGRID,APOLLOHOSP,HINDALCO,TCS
2016-01-07,ONGC,JSWSTEEL,RELIANCE,APOLLOHOSP
2016-01-08,HINDALCO,HDFC,MARUTI,M&M
2016-01-11,MARUTI,NESTLEIND,TATASTEEL,POWERGRID
2016-01-12,M&M,INFY,APOLLOHOSP,HINDALCO
2016-01-13,WIPRO,TATASTEEL,APOLLOHOSP,HDFC
2016-01-14,POWERGRID,MARUTI,EICHERMOT,INDUSINDBK
2016-01-15,POWERGRID,KOTAKBANK,INFY,HINDALCO
2016-01-18,TCS,SBIN,AXISBANK,BAJAJFINSV
2016-01-19,TCS,DIVISLAB,AXISBANK,BAJAJ-AUTO
2016-01-20,MARUTI,GRASIM,M&M,BAJAJ-AUTO
2016-01-21,MARUTI,GRASIM,ULTRACEMCO,TCS
2016-01-22,MARUTI,SBIN,TCS,CIPLA
2016-01-25,INFY,HDFC,BRITANNIA,WIPRO
2016-01-27,GRASIM,BRITANNIA,TCS,CIPLA
2016-01-28,TITAN,JSWSTEEL,HDFCBANK,BAJFINANCE
2016-01-29,JSWSTEEL,TCS,MARUTI,CIPLA
2016-02-01,DRREDDY,NESTLEIND,M&M,INFY
2016-02-02,MARUTI,BAJAJ-AUTO,HDFCBANK,TITAN
2016-02-03,UPL,POWERGRID,TITAN,M&M
2016-02-04,MARUTI,INFY,UPL,HINDALCO
2016-02-05,MARUTI,NESTLEIND,TATASTEEL,HDFC
2016-02-08,TATASTEEL,MARUTI,DIVISLAB,BAJFINANCE
2016-02-09,BHARTIARTL,SUNPHARMA,TATASTEEL,UPL
2016-02-10,POWERGRID,MARUTI,RELIANCE,TITAN
2016-02-11,APOLLOHOSP,SUNPHARMA,POWERGRID,MARUTI
2016-02-12,NESTLEIND,BAJAJ-AUTO,HDFC,ITC
2016-02-15,BHARTIARTL,ICICIBANK,MARUTI,HINDUNILVR
2016-02-16,BHARTIARTL,ASIANPAINT,DIVISLAB,BAJAJFINSV
2016-02-17,BHARTIARTL,DIVISLAB,BAJFINANCE,BPCL
2016-02-18,BAJFINANCE,HDFC,TITAN,NTPC
2016-02-19,DIVISLAB,BAJFINANCE,MARUTI,TATAMOTORS
2016-02-22,HDFCBANK,BHARTIARTL,MARUTI,HEROMOTOCO
2016-02-23,BAJFINANCE,BHARTIARTL,DIVISLAB,HDFC
2016-02-24,BAJFINANCE,DIVISLAB,INFY,TATAMOTORS
2016-02-25,BAJFINANCE,INFY,HDFCBANK,ITC
2016-02-26,BAJFINANCE,DIVISLAB,INFY,TITAN
2016-02-29,DIVISLAB,KOTAKBANK,ITC,M&M
2016-03-01,TITAN,M&M,KOTAKBANK,BAJAJ-AUTO
2016-03-02,SBIN,NTPC,M&M,ADANIPORTS
2016-03-03,ICICIBANK,APOLLOHOSP,WIPRO,SHREECEM
2016-03-04,HDFC,SHREECEM,HINDALCO,M&M
2016-03-08,HCLTECH,SHREECEM,EICHERMOT,HDFCBANK
2016-03-09,INDUSINDBK,TATASTEEL,INFY,SHREECEM
2016-03-10,INDUSINDBK,ASIANPAINT,HDFC,BPCL
2016-03-11,SUNPHARMA,ITC,HINDALCO,M&M
2016-03-14,BPCL,SBIN,TATASTEEL,HEROMOTOCO
2016-03-15,HDFCBANK,BRITANNIA,TATASTEEL,HDFC
2016-03-16,HDFCBANK,TATASTEEL,KOTAKBANK,TITAN
2016-03-17,NESTLEIND,BAJFINANCE,TATASTEEL,SBIN
2016-03-18,NESTLEIND,DRREDDY,ITC,SUNPHARMA
2016-03-21,HINDALCO,POWERGRID,ADANIPORTS,NESTLEIND
2016-03-22,JSWSTEEL,HDFCBANK,BAJAJ-AUTO,POWERGRID
2016-03-23,WIPRO,POWERGRID,APOLLOHOSP,TECHM
2016-03-28,NTPC,HEROMOTOCO,JSWSTEEL,HINDALCO
2016-03-29,BPCL,HDFCBANK,HDFC,GRASIM
2016-03-30,NTPC,TATASTEEL,HDFC,WIPRO
2016-03-31,POWERGRID,TATASTEEL,KOTAKBANK,JSWSTEEL
2016-04-01,GRASIM,INFY,JSWSTEEL,HINDALCO
2016-04-04,INFY,HCLTECH,HDFC,SBIN
2016-04-05,SBIN,KOTAKBANK,UPL,INFY
2016-04-06,APOLLOHOSP,BAJFINANCE,SBIN,HDFC
2016-04-07,TITAN,HINDALCO,BAJAJ-AUTO,HDFC
2016-04-08,KOTAKBANK,WIPRO,BAJAJ-AUTO,SBIN
2016-04-11,BHARTIARTL,APOLLOHOSP,POWERGRID,TATASTEEL
2016-04-12,UPL,INFY,INDUSINDBK,SBIN
2016-04-13,NTPC,HINDALCO,APOLLOHOSP,BAJFINANCE
2016-04-18,TATASTEEL,DIVISLAB,ONGC,NTPC
2016-04-20,NTPC,ITC,HDFC,INFY
2016-04-21,WIPRO,BAJAJ-AUTO,NTPC,TATASTEEL
2016-04-22,KOTAKBANK,HCLTECH,BPCL,HDFC
2016-04-25,HDFCBANK,HCLTECH,INFY,TATASTEEL
2016-04-26,HCLTECH,NESTLEIND,TATACONSUM,ICICIBANK
2016-04-27,AXISBANK,ICICIBANK,DRREDDY,WIPRO
2016-04-28,BAJAJ-AUTO,INFY,AXISBANK,INDUSINDBK
2016-04-29,TECHM,JSWSTEEL,HINDALCO,SBIN
2016-05-02,M&M,SBIN,ICICIBANK,WIPRO
2016-05-03,SUNPHARMA,TECHM,BPCL,NESTLEIND
2016-05-04,UPL,AXISBANK,NTPC,TATACONSUM
2016-05-05,TATAMOTORS,TITAN,AXISBANK,NTPC
2016-05-06,TATAMOTORS,TATACONSUM,M&M,TITAN
2016-05-09,TITAN,WIPRO,HDFC,TATAMOTORS
2016-05-10,TITAN,JSWSTEEL,HCLTECH,TATACONSUM
2016-05-11,ITC,WIPRO,M&M,HINDUNILVR
2016-05-12,HCLTECH,TECHM,WIPRO,RELIANCE
2016-05-13,HDFCBANK,TATAMOTORS,TCS,ITC
2016-05-16,RELIANCE,NTPC,INFY,HINDUNILVR
2016-05-17,NTPC,HINDUNILVR,BAJFINANCE,EICHERMOT
2016-05-18,HINDUNILVR,POWERGRID,EICHERMOT,TECHM
2016-05-19,TCS,ITC,HDFC,MARUTI
2016-05-20,NTPC,MARUTI,TATASTEEL,TECHM
2016-05-23,BRITANNIA,HINDUNILVR,TITAN,RELIANCE
2016-05-24,AXISBANK,EICHERMOT,TATAMOTORS,RELIANCE
2016-05-25,TCS,DRREDDY,BAJAJFINSV,TITAN
2016-05-26,TITAN,SUNPHARMA,WIPRO,RELIANCE
2016-05-27,WIPRO,APOLLOHOSP,TCS,ICICIBANK
2016-05-30,INFY,INDUSINDBK,BRITANNIA,MARUTI
2016-05-31,SUNPHARMA,GRASIM,NTPC,MARUTI
2016-06-01,DIVISLAB,WIPRO,TITAN,BAJAJFINSV
2016-06-02,HINDALCO,TATASTEEL,ICICIBANK,ASIANPAINT
2016-06-03,BAJAJ-AUTO,INDUSINDBK,TATASTEEL,BPCL
2016-06-06,ADANIPORTS,HINDALCO,ASIANPAINT,BPCL
2016-06-07,NTPC,TCS,BPCL,TATASTEEL
