2017-01-02,HDFCBANK,DIVISLAB,UPL,GRASIM
2017-01-03,ADANIPORTS,TATACONSUM,TITAN,BHARTIARTL
2017-01-04,DIVISLAB,TITAN,TCS,JSWSTEEL
2017-01-05,BAJFINANCE,ASIANPAINT,TATAMOTORS,TATACONSUM
2017-01-06,BAJAJFINSV,ITC,JSWSTEEL,TITAN
2017-01-09,EICHERMOT,JSWSTEEL,ONGC,TATAMOTORS
2017-01-10,ICICIBANK,SBIN,ITC,TATACONSUM
2017-01-11,ICICIBANK,TATACONSUM,TATAMOTORS,ITC
2017-01-12,ADANIPORTS,SBIN,TCS,DIVISLAB
2017-01-13,TATACONSUM,TATAMOTORS,ICICIBANK,LT
2017-01-16,ITC,JSWSTEEL,SBIN,DIVISLAB
2017-01-17,NESTLEIND,TCS,SHREECEM,ULTRACEMCO
2017-01-18,ULTRACEMCO,DIVISLAB,BAJAJFINSV,HINDALCO
2017-01-19,HDFC,BRITANNIA,UPL,SBIN
2017-01-20,POWERGRID,TITAN,BRITANNIA,EICHERMOT
2017-01-23,NTPC,HINDUNILVR,TCS,UPL
2017-01-24,INFY,GRASIM,HINDALCO,UPL
2017-01-25,ASIANPAINT,KOTAKBANK,BAJAJ-AUTO,ITC
2017-01-27,KOTAKBANK,TATACONSUM,ONGC,HEROMOTOCO
2017-01-30,MARUTI,UPL,EICHERMOT,GRASIM
2017-01-31,BAJAJFINSV,HDFCBANK,ONGC,BPCL
2017-02-01,GRASIM,JSWSTEEL,BAJFINANCE,HINDUNILVR
2017-02-02,EICHERMOT,GRASIM,NTPC,UPL
2017-02-03,TCS,INFY,BAJFINANCE,DRREDDY
2017-02-06,INFY,ITC,AXISBANK,SHREECEM
2017-02-07,TECHM,INFY,TITAN,BAJFINANCE
2017-02-08,ADANIPORTS,BPCL,TITAN,TATAMOTORS
2017-02-09,TCS,BHARTIARTL,CIPLA,GRASIM
2017-02-10,GRASIM,TITAN,TECHM,BHARTIARTL
2017-02-13,INDUSINDBK,TATAMOTORS,GRASIM,TITAN
2017-02-14,SUNPHARMA,WIPRO,GRASIM,EICHERMOT
2017-02-15,INDUSINDBK,APOLLOHOSP,BPCL,GRASIM
2017-02-16,DIVISLAB,INDUSINDBK,NTPC,TATASTEEL
2017-02-17,KOTAKBANK,HCLTECH,TATASTEEL,GRASIM
2017-02-20,TITAN,KOTAKBANK,BPCL,GRASIM
2017-02-21,SUNPHARMA,TATAMOTORS,TATASTEEL,GRASIM
2017-02-22,AXISBANK,APOLLOHOSP,TITAN,GRASIM
2017-02-23,SBIN,APOLLOHOSP,ASIANPAINT,RELIANCE
2017-02-27,BAJAJFINSV,BAJFINANCE,AXISBANK,RELIANCE
2017-02-28,SBIN,BAJAJFINSV,BAJFINANCE,RELIANCE
2017-03-01,APOLLOHOSP,ASIANPAINT,SBIN,BAJFINANCE
2017-03-02,TCS,TITAN,SUNPHARMA,M&M
2017-03-03,DIVISLAB,RELIANCE,BAJAJFINSV,SBIN
2017-03-06,BAJAJFINSV,RELIANCE,GRASIM,TCS
2017-03-07,BAJFINANCE,NTPC,NESTLEIND,RELIANCE
2017-03-08,KOTAKBANK,BAJAJFINSV,ULTRACEMCO,RELIANCE
2017-03-09,TITAN,HCLTECH,NTPC,HINDALCO
2017-03-10,MARUTI,BAJAJFINSV,KOTAKBANK,DIVISLAB
2017-03-14,SHREECEM,ITC,HINDUNILVR,EICHERMOT
2017-03-15,WIPRO,UPL,ITC,TITAN
2017-03-16,KOTAKBANK,EICHERMOT,HDFC,GRASIM
2017-03-17,ASIANPAINT,SUNPHARMA,HDFCBANK,INFY
2017-03-20,TITAN,JSWSTEEL,HCLTECH,INFY
2017-03-21,TCS,BAJFINANCE,GRASIM,INFY
2017-03-22,ULTRACEMCO,INFY,TCS,GRASIM
2017-03-23,SBIN,HINDUNILVR,GRASIM,BAJFINANCE
2017-03-24,GRASIM,ADANIPORTS,BAJAJFINSV,TCS
2017-03-27,NTPC,BAJFINANCE,BAJAJFINSV,ICICIBANK
2017-03-28,BAJFINANCE,ICICIBANK,ITC,TCS
2017-03-29,ICICIBANK,AXISBANK,HDFCBANK,TCS
2017-03-30,TCS,HDFCBANK,SHREECEM,SBIN
2017-03-31,EICHERMOT,TCS,HCLTECH,ADANIPORTS
2017-04-03,POWERGRID,SHREECEM,ADANIPORTS,RELIANCE
2017-04-05,JSWSTEEL,ADANIPORTS,RELIANCE,TITAN
2017-04-06,LT,RELIANCE,MARUTI,TITAN
2017-04-07,BPCL,BAJAJFINSV,DIVISLAB,TITAN
2017-04-10,APOLLOHOSP,TATAMOTORS,DIVISLAB,BHARTIARTL
2017-04-11,BAJAJFINSV,GRASIM,BHARTIARTL,JSWSTEEL
2017-04-12,EICHERMOT,BAJFINANCE,BAJAJFINSV,BHARTIARTL
2017-04-13,BAJAJFINSV,NTPC,SUNPHARMA,BHARTIARTL
2017-04-17,KOTAKBANK,DRREDDY,BHARTIARTL,BAJFINANCE
2017-04-18,DIVISLAB,DRREDDY,RELIANCE,BAJFINANCE
2017-04-19,HDFCBANK,WIPRO,INFY,ULTRACEMCO
2017-04-20,ADANIPORTS,BAJFINANCE,ULTRACEMCO,POWERGRID
2017-04-21,DIVISLAB,RELIANCE,GRASIM,ULTRACEMCO
2017-04-24,DIVISLAB,TECHM,ADANIPORTS,RELIANCE
