2017-01-02,ALOKINDS,ALEMBICLTD,WIPRO,NETWORK18,NILKAMAL,SUNDARMFIN,ECLERX
2017-01-03,BBL,BAJAJELEC,JKPAPER,CESC,TORNTPOWER,NIITLTD,WELSPUNIND
2017-01-04,CESC,CYIENT,KRBL,DCW,HEROMOTOCO,FINPIPE,UBL
2017-01-05,IRB,TORNTPOWER,JKCEMENT,INDORAMA,JAICORPLTD,BOMDYEING,GRAPHITE
2017-01-06,SCHAEFFLER,HCLTECH,GICHSGFIN,INDORAMA,TIDEWATER,GODREJCP,MOTILALOFS
2017-01-09,CENTURYPLY,TIDEWATER,ZEEL,KPRMILL,HBLPOWER,CYIENT,TATAMETALI
2017-01-10,ECLERX,CRISIL,FORTIS,BALMLAWRIE,AIAENG,SHANTIGEAR,DIGISPICE
2017-01-11,BINDALAGRO,SHANTIGEAR,JKCEMENT,DEN,CANBK,INFY,VEDL
2017-01-12,J&KBANK,HIMATSEIDE,GICHSGFIN,RAMCOCEM,ELECTCAST,INGERRAND,HEROMOTOCO
2017-01-13,BALMLAWRIE,HEROMOTOCO,JAICORPLTD,VIPIND,GPIL,RAMCOCEM,ATUL
2017-01-16,ASHAPURMIN,KPRMILL,IRB,ACC,SUVEN,INFY,VISAKAIND
2017-01-17,GPIL,TIDEWATER,SUNDRMFAST,TORNTPOWER,BALMLAWRIE,SUBROS,IGL
2017-01-18,GPIL,TORNTPOWER,63MOONS,SELMC,ATUL,BINDALAGRO,SOUTHBANK
2017-01-19,TIDEWATER,VIPIND,BINDALAGRO,HCLTECH,ASHAPURMIN,DIGISPICE,TATAINVEST
2017-01-20,INDIACEM,UNICHEMLAB,DIGISPICE,BLUESTARCO,EIDPARRY,M&M,FORTIS
2017-01-23,BINDALAGRO,NMDC,RAMCOCEM,EIDPARRY,IFBAGRO,PATELENG,TATACOMM
2017-01-24,ECLERX,MOTILALOFS,SELMC,BLUEDART,CCL,SHILPAMED,BALMLAWRIE
2017-01-25,SHRIRAMCIT,HEG,CHOLAFIN,GAIL,CESC,KAMDHENU,WELSPUNIND
2017-01-27,CGPOWER,BOMDYEING,SHRIRAMCIT,JSL,NUCLEUS,GUJALKALI,WSTCSTPAPR
2017-01-30,BOMDYEING,BINDALAGRO,WIPRO,DCMSHRIRAM,CGPOWER,ENIL,SHRIRAMCIT
2017-01-31,TRIDENT,SELMC,CESC,NMDC,INFY,PFC,SHILPAMED
2017-02-01,ANDHRSUGAR,INDIACEM,INFY,BALMLAWRIE,CRISIL,TNPL,HUHTAMAKI
2017-02-02,NBVENTURES,HUHTAMAKI,MMFL,INFY,TRENT,SHRIRAMCIT,DEN
2017-02-03,SUNFLAG,HTMEDIA,SHRIRAMCIT,GTLINFRA,SUNDRMFAST,HUHTAMAKI,CESC
2017-02-06,INDIACEM,WIPRO,LICHSGFIN,GMRINFRA,CESC,MANGCHEFER,TIMKEN
2017-02-07,HAVELLS,GHCL,AARTIDRUGS,CRISIL,JAYAGROGN,THERMAX,TATAMOTORS
2017-02-08,INDIACEM,HTMEDIA,TAJGVK,MAHSEAMLES,ASTRAL,BIRLACORPN,CHAMBLFERT
2017-02-09,HCLTECH,SUNDRMFAST,BAJAJHLDNG,PRSMJOHNSN,SUPREMEIND,INFY,SEAMECLTD
2017-02-10,NFL,JMFINANCIL,MANGLMCEM,IIFL,FDC,THOMASCOOK,TAJGVK
2017-02-13,BIOCON,J&KBANK,RAYMOND,MOREPENLAB,VIPIND,JKCEMENT,RENUKA
2017-02-14,RAYMOND,THERMAX,ASHOKLEY,SONATSOFTW,63MOONS,GTLINFRA,IDFC
2017-02-15,HBLPOWER,STLTECH,INDIAGLYCO,INDIACEM,ALOKINDS,SOUTHBANK,PETRONET
