2019-01-01,TEXINFRA,RPGLIFE,MARKSANS,SCHAEFFLER,FIEMIND,NESCO,NILKAMAL
2019-01-02,TATASTLLP,IIFL,TATAMETALI,DHANI,SONATSOFTW,IOB,NILKAMAL
2019-01-03,TATAMETALI,TATAELXSI,APOLLOTYRE,JINDALPOLY,MRF,ANDHRSUGAR,HIL
2019-01-04,THERMAX,CENTENKA,GRAPHITE,TNPL,GUJALKALI,ZYDUSLIFE,SONATSOFTW
2019-01-07,BINDALAGRO,NRBBEARING,VAIBHAVGBL,JINDALSAW,HEROMOTOCO,ICRA,ZEEL
2019-01-08,KCP,STLTECH,RENUKA,MARUTI,GAEL,RELINFRA,ZEEL
2019-01-09,NAHARSPING,NILKAMAL,DEEPAKFERT,SHILPAMED,CLNINDIA,SUZLON,LAXMIMACH
2019-01-10,VAIBHAVGBL,CIPLA,NILKAMAL,WIPRO,ASHAPURMIN,RENUKA,NIITLTD
2019-01-11,DHANI,ASAHIINDIA,VAIBHAVGBL,CHENNPETRO,KOKUYOCMLN,IOB,THERMAX
2019-01-14,JMFINANCIL,ANDHRSUGAR,ELECTCAST,CYIENT,TRENT,FACT,VAIBHAVGBL
2019-01-15,NATIONALUM,ECLERX,EVEREADY,KABRAEXTRU,EMAMILTD,MARKSANS,MFSL
2019-01-16,GIPCL,ICRA,MARKSANS,IOB,SUNDRMFAST,IIFL,VAIBHAVGBL
2019-01-17,CEATLTD,ISMTLTD,TATAMETALI,GUJALKALI,ITC,MFSL,HINDZINC
2019-01-18,INDIANB,RPGLIFE,ZENSARTECH,TEXINFRA,CLNINDIA,NILKAMAL,BASF
2019-01-21,TATAMOTORS,KOLTEPATIL,JMFINANCIL,ZYDUSLIFE,TTML,TNPL,VAIBHAVGBL
2019-01-22,SUNFLAG,IGL,SUVEN,BANCOINDIA,BLKASHYAP,EDELWEISS,NAUKRI
2019-01-23,YESBANK,VAIBHAVGBL,ZYDUSLIFE,GREENPLY,VENKEYS,SASKEN,ZEEL
2019-01-24,SCI,JMCPROJECT,CESC,NILKAMAL,DALMIASUG,HTMEDIA,NXTDIGITAL
2019-01-25,GUJALKALI,HCLTECH,MFSL,TEXINFRA,ADANIENT,HLVLTD,POLYPLEX
2019-01-28,NILKAMAL,JKCEMENT,CEATLTD,DIVISLAB,IGL,GAIL,TVTODAY
2019-01-29,PIDILITIND,FSL,SAREGAMA,UNICHEMLAB,LUPIN,INDORAMA,MARKSANS
2019-01-30,BGRENERGY,ASHOKLEY,M&M,MARKSANS,EMAMILTD,CENTURYPLY,SOUTHBANK
2019-01-31,JBCHEPHARM,SUVEN,CEATLTD,MARKSANS,GSPL,IGL,FORTIS
