2018-01-01,JINDALSAW,GEPIL,JAICORPLTD,BLUEDART,EVEREADY,GRASIM,ZYDUSWELL
2018-01-02,GRASIM,INDIACEM,TATAMETALI,PHOENIXLTD,MUKANDLTD,DCW,HUHTAMAKI
2018-01-03,NHPC,MAHSEAMLES,RAMCOIND,AJANTPHARM,FORTIS,BHEL,THERMAX
2018-01-04,CESC,ACE,PEL,TRIVENI,TATACOMM,BAJAJHIND,TORNTPHARM
2018-01-05,GSFC,NUCLEUS,DCW,MOTILALOFS,TORNTPOWER,NAHARSPING,AUROPHARMA
2018-01-08,REDINGTON,DIGISPICE,TNPL,CESC,SUNPHARMA,FIEMIND,EIDPARRY
2018-01-09,BATAINDIA,DIGISPICE,PRAJIND,SELMC,SCI,HONAUT,TTML
2018-01-10,TORNTPOWER,JKCEMENT,GREAVESCOT,KOLTEPATIL,EIDPARRY,HINDALCO,JINDALSTEL
2018-01-11,SELMC,REDINGTON,EKC,NUCLEUS,SHANTIGEAR,AMBUJACEM,BAJAJ-AUTO
2018-01-12,NMDC,HUHTAMAKI,BALMLAWRIE,VENKEYS,DEN,ACE,BALAMINES
2018-01-15,NFL,HINDPETRO,EIDPARRY,DIGISPICE,VENKEYS,PANACEABIO,EPL
2018-01-16,CESC,MOTHERSUMI,GSPL,ITI,SUNDARMFIN,TATASTEEL,3MINDIA
2018-01-17,JAICORPLTD,CESC,SEPC,SUNDRMFAST,LUPIN,JINDALSTEL,JKCEMENT
2018-01-18,CESC,PHOENIXLTD,INDORAMA,STLTECH,NAVINFLUOR,SHANTIGEAR,SARDAEN
2018-01-19,CESC,SEPC,SBIN,JAICORPLTD,MHRIL,SOUTHBANK,HINDALCO
2018-01-22,GESHIP,NHPC,IFBAGRO,JKCEMENT,KEI,CGPOWER,ECLERX
2018-01-23,ECLERX,CESC,SURYAROSNI,DEN,TRIVENI,PIDILITIND,CIPLA
2018-01-24,CESC,DEN,NETWORK18,ICICIBANK,TORNTPOWER,SHANTIGEAR,JAGRAN
2018-01-25,DCW,TRIVENI,JINDALSTEL,HONAUT,ICICIBANK,GICHSGFIN,LT
2018-01-29,INDOCO,TRIVENI,NHPC,SPIC,BLUEDART,BLKASHYAP,BALMLAWRIE
2018-01-30,CESC,BLKASHYAP,TORNTPOWER,GMRINFRA,JYOTHYLAB,IRB,JKCEMENT
2018-01-31,BERGEPAINT,BLKASHYAP,SUNDRMFAST,BIOCON,CIPLA,NAHARSPING,M&MFIN
2018-02-01,JKCEMENT,INDIAGLYCO,BIOCON,CESC,ESCORTS,BLUESTARCO,HONAUT
2018-02-02,TORNTPHARM,CESC,JINDALSTEL,AARTIIND,ALLCARGO,RELIGARE,AMBUJACEM
2018-02-05,KPRMILL,WELSPUNIND,AMRUTANJAN,GSFC,REDINGTON,AMARAJABAT,TORNTPHARM
2018-02-06,KPRMILL,EVEREADY,JINDALSTEL,AKZOINDIA,JKCEMENT,WELSPUNIND,UNICHEMLAB
2018-02-07,KPRMILL,GRASIM,JKCEMENT,INDIAGLYCO,VENKEYS,DISHTV,CESC
2018-02-08,EVEREADY,HONAUT,ELGIEQUIP,BANCOINDIA,ONGC,BGRENERGY,TCS
2018-02-09,NMDC,DALMIASUG,IPCALAB,JKCEMENT,CESC,INDIACEM,TORNTPHARM
2018-02-12,ONGC,JKCEMENT,GICHSGFIN,SUNDRMFAST,MIRZAINT,MOTHERSUMI,GPIL
2018-02-14,ONGC,SOUTHBANK,DRREDDY,GODREJIND,VGUARD,HEIDELBERG,JKCEMENT
2018-02-15,DREDGECORP,JKCEMENT,INDORAMA,BAJAJELEC,MAHSEAMLES,FACT,TATACOMM
2018-02-16,TATACOFFEE,BANCOINDIA,JKCEMENT,INDIACEM,GEOJITFSL,CUMMINSIND,MOTHERSUMI
2018-02-19,TATACOMM,NCLIND,TRIVENI,GRASIM,BALMLAWRIE,ASIANPAINT,DCW
2018-02-20,BIRLACORPN,NFL,NCLIND,JKCEMENT,CANBK,ASIANPAINT,TVSSRICHAK
2018-02-21,J&KBANK,SUNDRMFAST,CIPLA,CRISIL,CANBK,AARTIDRUGS,FDC
2018-02-22,TRIVENI,MANGCHEFER,SUBROS,ARVIND,LT,TTML,LAOPALA
2018-02-23,PRAJIND,IRB,ASIANPAINT,BANCOINDIA,EIDPARRY,SUNDRMFAST,TRIVENI
2018-02-26,GICHSGFIN,NHPC,ASIANPAINT,JKPAPER,REDINGTON,IOC,HUHTAMAKI
2018-02-27,SUNPHARMA,SELMC,IOC,NFL,FDC,CIPLA,SUNDRMFAST
2018-02-28,JETAIRWAYS,KEI,NFL,SOTL,TRIVENI,MARUTI,SHANTIGEAR
2018-03-01,HINDUNILVR,VSTIND,IOC,MASTEK,PVR,TATAPOWER,THERMAX
2018-03-05,IRB,JETAIRWAYS,BAJAJ-AUTO,GICHSGFIN,BALMLAWRIE,HINDALCO,INDIAGLYCO
2018-03-06,GPIL,HONAUT,JKCEMENT,FDC,GRASIM,TITAN,ICICIBANK
2018-03-07,INDORAMA,PHOENIXLTD,CLNINDIA,BHARTIARTL,IRB,TRIDENT,NFL
2018-03-08,BLKASHYAP,CIPLA,GRASIM,INDORAMA,RIIL,BAJAJHIND,EIDPARRY
2018-03-09,SUNDRMFAST,VSTIND,RIIL,TRIDENT,EIDPARRY,ASHOKLEY,PRAJIND
2018-03-12,SUNDRMFAST,CRISIL,IRB,FDC,HTMEDIA,GPIL,INFY
2018-03-13,PATELENG,MINDTREE,SUNDARMFIN,TATACOMM,JAICORPLTD,TRIVENI,MAHABANK
2018-03-14,NFL,SUNDARMFIN,NCC,DEN,DREDGECORP,PRAJIND,BFUTILITIE
2018-03-15,SUNDRMFAST,HONAUT,PRAJIND,TORNTPOWER,ELGIEQUIP,HINDALCO,BHEL
2018-03-16,3IINFOLTD,NFL,INDIAGLYCO,SOUTHBANK,JETAIRWAYS,TECHM,INDIACEM
2018-03-19,TATASTLLP,ASHOKLEY,PHOENIXLTD,GSFC,ISMTLTD,TATASTEEL,VSTIND
2018-03-20,MOREPENLAB,PHOENIXLTD,SOTL,CRISIL,DEN,RIIL,BOSCHLTD
2018-03-21,SOTL,CANBK,HONAUT,ECLERX,PRAJIND,CRISIL,JAYAGROGN
2018-03-22,HEG,SHANTIGEAR,KAJARIACER,TRIVENI,SUNDRMFAST,RAMCOCEM,ACE
2018-03-23,RADICO,STLTECH,GTLINFRA,REDINGTON,TTML,3IINFOLTD,JUBLPHARMA
2018-03-26,IRB,JAICORPLTD,LT,GSFC,RADICO,RIIL,M&MFIN
2018-03-27,J&KBANK,DCMSHRIRAM,HAVELLS,SCHAEFFLER,SUVEN,DIGISPICE,SHANTIGEAR
2018-03-28,SCHAEFFLER,ECLERX,SOUTHBANK,DCW,IOC,HAVELLS,TATASTLLP
2018-04-02,REDINGTON,SOTL,INDORAMA,BATAINDIA,SHREECEM,PRAJIND,CONCOR
2018-04-03,ARVIND,SCHAEFFLER,GRASIM,TATACOFFEE,RADICO,TRIVENI,CLNINDIA
2018-04-04,ASIANPAINT,MAHSEAMLES,ECLERX,ONGC,TORNTPHARM,TATAMOTORS,INDIAGLYCO
2018-04-05,AKZOINDIA,HDFCBANK,DIGISPICE,JAICORPLTD,CESC,TORNTPOWER,DISHTV
2018-04-06,IRB,TATAMETALI,DEN,GESHIP,APOLLOHOSP,ASIANPAINT,HONDAPOWER
2018-04-09,INDORAMA,ASIANPAINT,AUROPHARMA,ORIENTPPR,INDIACEM,IRB,SOUTHBANK
2018-04-10,IFBAGRO,HIKAL,SOTL,JAICORPLTD,CIPLA,FDC,MAHSEAMLES
2018-04-11,EIDPARRY,SUZLON,JMFINANCIL,SUNDRMFAST,IRB,AIAENG,SBIN
2018-04-12,JETAIRWAYS,IRB,HINDALCO,HTMEDIA,DAAWAT,SBIN,NHPC
2018-04-13,JMFINANCIL,DAAWAT,ECLERX,NFL,ATFL,HONAUT,EIDPARRY
2018-04-16,BIRLACORPN,J&KBANK,HTMEDIA,DCW,SUVEN,JAYAGROGN,ARSHIYA
2018-04-17,TORNTPOWER,IFBAGRO,RAYMOND,JMFINANCIL,GSPL,BIRLACORPN,BAJAJHIND
2018-04-18,CESC,JAYAGROGN,INOXLEISUR,BAJAJHIND,TRIDENT,JAICORPLTD,TATACOMM
2018-04-19,CESC,INDORAMA,NFL,BGRENERGY,HUHTAMAKI,DEN,NETWORK18
2018-04-20,EIDPARRY,HEROMOTOCO,ESCORTS,HIKAL,BALAJITELE,SEAMECLTD,SPARC
2018-04-23,ACC,MOTHERSUMI,COLPAL,MAHSEAMLES,RIIL,CIPLA,EIDPARRY
2018-04-24,ASIANPAINT,INSECTICID,RALLIS,INDORAMA,MARUTI,MADRASFERT,JINDALSAW
2018-04-25,INDORAMA,IRB,NESCO,ZEEL,TATAMOTORS,RELIANCE,RALLIS
2018-04-26,VIPIND,INDORAMA,IFBAGRO,RALLIS,DCW,SCHAEFFLER,BHARTIARTL
2018-04-27,CESC,BANCOINDIA,SPIC,CIPLA,INDORAMA,VOLTAS,NBVENTURES
2018-04-30,CESC,BANCOINDIA,ARVIND,TEXINFRA,JKPAPER,INOXLEISUR,GODREJPROP
2018-05-02,SHANTIGEAR,INDORAMA,ENIL,MAHABANK,TATACOMM,JKCEMENT,NXTDIGITAL
2018-05-03,NCLIND,PHOENIXLTD,EIDPARRY,SUNDRMFAST,LT,AARTIDRUGS,MARKSANS
2018-05-04,ASIANPAINT,TRIDENT,CIPLA,MAHINDCIE,CESC,ADORWELD,VAIBHAVGBL
2018-05-07,ADANIPOWER,DEN,ELGIEQUIP,FDC,GANESHHOUC,BIOCON,PAGEIND
2018-05-08,JMCPROJECT,JISLJALEQS,ZEEMEDIA,PRAJIND,SUNDRMFAST,SHANTIGEAR,SHRIRAMCIT
2018-05-09,DEN,ELGIEQUIP,MANGLMCEM,PAGEIND,RELIGARE,SUNDRMFAST,TCS
2018-05-10,JAICORPLTD,3MINDIA,MANGLMCEM,BALMLAWRIE,AJANTPHARM,DALMIASUG,SUNTV
2018-05-11,CHOLAFIN,TRIDENT,ORIENTPPR,SUNTV,HBLPOWER,KRBL,TATAPOWER
2018-05-14,CESC,GICHSGFIN,SUNDRMFAST,PTC,NITINSPIN,NUCLEUS,LICHSGFIN
2018-05-15,CESC,KPRMILL,SHREECEM,BHARTIARTL,HBLPOWER,RELIGARE,FDC
2018-05-16,NBVENTURES,PIDILITIND,HBLPOWER,FDC,MHRIL,SHREECEM,IPCALAB
2018-05-17,SOUTHBANK,CIPLA,INDOCO,FORTIS,LICHSGFIN,DIGISPICE,PIDILITIND
2018-05-18,INDOCO,HEG,SOUTHBANK,BANKBARODA,ARSHIYA,SHRIRAMCIT,ONGC
2018-05-21,SHRIRAMCIT,BINDALAGRO,STLTECH,EIDPARRY,JKPAPER,GEOJITFSL,JKCEMENT
2018-05-22,DIGISPICE,ZEEL,PNB,ENIL,TRIDENT,BIRLACORPN,SUNDRMFAST
2018-05-23,ENIL,ARVIND,PNB,DREDGECORP,SUNDARMFIN,TVSSRICHAK,ZYDUSWELL
2018-05-24,VIPIND,JAICORPLTD,APOLLOHOSP,NCLIND,AMBUJACEM,M&MFIN,ITI
2018-05-25,MARKSANS,VIPIND,EVEREADY,TORNTPOWER,JKPAPER,JKCEMENT,HUHTAMAKI
2018-05-28,SUNDARMFIN,TATAINVEST,IOC,IFBAGRO,CANBK,GRASIM,JKCEMENT
2018-05-29,MAHLIFE,SHRIRAMCIT,SUNDARMFIN,BAJAJHIND,JAICORPLTD,BAJAJ-AUTO,HINDZINC
2018-05-30,ECLERX,DIGISPICE,ONGC,SUNDRMFAST,TATACOMM,CANBK,BATAINDIA
