2016-01-01,BALRAMCHIN,IOB,JBCHEPHARM,GMDCLTD,HGS,NDTV
2016-01-04,ADORWELD,THOMASCOOK,NCLIND,NTPC,DABUR,ALLCARGO
2016-01-05,JMFINANCIL,JINDALSAW,AARTIIND,RENUKA,KPRMILL,PHOENIXLTD
2016-01-06,GAIL,ONGC,BRIGADE,WELCORP,JUBLPHARMA,TIMKEN
2016-01-07,ZEEL,PFIZER,NAUKRI,CIPLA,NLCINDIA,UNICHEMLAB
2016-01-08,AIAENG,THOMASCOOK,INDORAMA,ANDHRSUGAR,SUNDRMFAST,SCHAEFFLER
2016-01-11,JKTYRE,BAJAJHLDNG,PHOENIXLTD,THOMASCOOK,CIPLA,PFIZER
2016-01-12,VSTIND,NATIONALUM,PFIZER,THOMASCOOK,MUKANDLTD,BAJAJHLDNG
2016-01-13,JAYNECOIND,NATIONALUM,TTML,NCLIND,THOMASCOOK,CYIENT
2016-01-14,MRF,SCHAEFFLER,IOB,CENTRALBK,LT,BAJAJHLDNG
2016-01-15,JMFINANCIL,IOB,GREENPLY,DREDGECORP,BAJAJHLDNG,VOLTAMP
2016-01-18,PURVA,ASTRAL,GAEL,SUNDARMFIN,DWARKESH,HTMEDIA
2016-01-19,CRISIL,TTKPRESTIG,CYIENT,CANBK,AARTIDRUGS,MOTILALOFS
2016-01-20,SPIC,JKPAPER,HONAUT,CUMMINSIND,AKZOINDIA,CENTRALBK
2016-01-21,PFIZER,INDIACEM,NCLIND,JETAIRWAYS,RIIL,ARSHIYA
2016-01-22,CUMMINSIND,DIGISPICE,IFCI,KAJARIACER,SEAMECLTD,IDBI
2016-01-25,BINDALAGRO,SEPC,PURVA,CENTRALBK,IRB,SUNDARMFIN
2016-01-27,CGPOWER,ARSHIYA,LAXMIMACH,GICHSGFIN,FDC,JSWHL
2016-01-28,SANOFI,JMCPROJECT,CARBORUNIV,BRIGADE,NRBBEARING,GREAVESCOT
2016-01-29,FDC,RAMCOIND,TATAPOWER,HDFCBANK,MHRIL,IFBIND
2016-02-01,LT,63MOONS,CGPOWER,AJANTPHARM,SHRIRAMCIT,BINDALAGRO
2016-02-02,JSWSTEEL,THOMASCOOK,CLNINDIA,HONAUT,PAGEIND,HTMEDIA
2016-02-03,JKPAPER,HDFC,JSWSTEEL,CGPOWER,GLENMARK,HTMEDIA
2016-02-04,INFY,HGS,CGPOWER,SELMC,HINDPETRO,GHCL
2016-02-05,GEPIL,LAXMIMACH,HONAUT,HDFCBANK,HINDPETRO,GTLINFRA
2016-02-08,GREENPLY,GHCL,YESBANK,JINDALPOLY,SCHAEFFLER,NFL
2016-02-09,ASHOKLEY,ENIL,JAYAGROGN,RENUKA,AIAENG,LAOPALA
2016-02-10,HINDZINC,RALLIS,CESC,RENUKA,INDIACEM,LAOPALA
2016-02-11,TATAMOTORS,HDFCBANK,RIIL,3MINDIA,SUPRAJIT,LAOPALA
2016-02-12,NAHARSPING,NAUKRI,FACT,IFBIND,APOLLOHOSP,TCI
2016-02-15,SHANTIGEAR,INFY,NESCO,TATASTLLP,MRF,LAOPALA
2016-02-16,GUJALKALI,ONGC,FACT,VINATIORGA,TAJGVK,INDIACEM
2016-02-17,COSMOFILMS,63MOONS,MANALIPETC,HBLPOWER,SWARAJENG,LAOPALA
2016-02-18,CESC,TTKPRESTIG,COSMOFILMS,SUPRAJIT,IDBI,ZENSARTECH
2016-02-19,PURVA,IDFC,NLCINDIA,LAOPALA,EIDPARRY,MARKSANS
2016-02-22,HUHTAMAKI,ATUL,EMAMILTD,SPIC,SUNDRMFAST,ALEMBICLTD
2016-02-23,TTKPRESTIG,NESCO,RELINFRA,CGPOWER,SUPRAJIT,ARSHIYA
2016-02-24,LAXMIMACH,VINATIORGA,RENUKA,NMDC,FEDERALBNK,CENTRALBK
