2014-01-01,TNPL,NIITLTD,ASTRAL,VINATIORGA,TATAELXSI,BHARATFORG
2014-01-02,FSL,ASAHIINDIA,BHARATFORG,EDELWEISS,TVSSRICHAK,ADANIPOWER
2014-01-03,BHARATFORG,VOLTAMP,BALMLAWRIE,INDOCO,COFORGE,NATIONALUM
2014-01-06,NIITLTD,COSMOFILMS,BFUTILITIE,TNPL,63MOONS,BANCOINDIA
2014-01-07,GLOBUSSPR,BIOCON,CARBORUNIV,IRB,SANGHVIMOV,VAIBHAVGBL
2014-01-08,GRAPHITE,TEXINFRA,SCHAEFFLER,CYIENT,SWARAJENG,ADANIPOWER
2014-01-09,BRITANNIA,ADANIPOWER,JPPOWER,ZEEL,MRF,TATAELXSI
2014-01-10,HCC,TEXINFRA,ECLERX,HTMEDIA,RIIL,SCHAEFFLER
2014-01-13,JSWSTEEL,RALLIS,GODREJPROP,LAOPALA,UNICHEMLAB,TIMETECHNO
2014-01-14,MAHABANK,GIPCL,SCHAEFFLER,RAYMOND,SUNTV,LINDEINDIA
2014-01-15,ONMOBILE,IDFC,CENTRALBK,SCHAEFFLER,CESC,RAYMOND
2014-01-16,ONGC,LT,GIPCL,ITI,SHILPAMED,TTML
2014-01-17,MARKSANS,SCHAEFFLER,NIITLTD,JSWSTEEL,TIMKEN,USHAMART
2014-01-20,ASAHIINDIA,STLTECH,JKPAPER,GOKEX,SUNFLAG,SCHAEFFLER
2014-01-21,MAHABANK,ARSHIYA,SRTRANSFIN,RAJESHEXPO,JUBLPHARMA,APOLLOTYRE
2014-01-22,SUVEN,NAHARSPING,GIPCL,USHAMART,BAJAJHLDNG,JINDALPOLY
2014-01-23,SRTRANSFIN,GIPCL,BALMLAWRIE,HGS,IFCI,MARKSANS
2014-01-24,CENTRALBK,MARKSANS,TATAPOWER,SRTRANSFIN,TEXINFRA,VAIBHAVGBL
2014-01-27,MRF,PIDILITIND,TNPL,RAJESHEXPO,MRPL,ZYDUSLIFE
2014-01-28,JAICORPLTD,SUVEN,RAJESHEXPO,INDORAMA,SCHAEFFLER,MARKSANS
2014-01-29,ASTRAMICRO,IFCI,MARKSANS,SCHAEFFLER,HIL,ISMTLTD
2014-01-30,JSWSTEEL,KAJARIACER,PHOENIXLTD,RAJESHEXPO,UNICHEMLAB,MARKSANS
2014-01-31,TATAINVEST,ZEEL,GODREJCP,SWARAJENG,VENKEYS,SCHAEFFLER
2014-02-03,KRBL,BALMLAWRIE,KABRAEXTRU,RALLIS,IFBAGRO,USHAMART
2014-02-04,TVSMOTOR,TNPL,TATAPOWER,NFL,ECLERX,CENTRALBK
2014-02-05,BOSCHLTD,GICHSGFIN,GIPCL,NIITLTD,DISHTV,ALOKINDS
2014-02-06,TNPL,TIMETECHNO,GAIL,DALMIASUG,PURVA,LT
2014-02-07,PNB,VAIBHAVGBL,ASAHIINDIA,ISMTLTD,ADORWELD,FSL
2014-02-10,POONAWALLA,SASKEN,SUPRAJIT,TNPL,ZEEL,MUKANDLTD
2014-02-11,RAJESHEXPO,SUNFLAG,ZENSARTECH,FSL,THERMAX,TNPL
2014-02-12,SCHAEFFLER,TNPL,MMFL,CENTRALBK,JPPOWER,BAJAJHIND
2014-02-13,JPPOWER,GREAVESCOT,MARKSANS,HINDOILEXP,NAUKRI,NLCINDIA
