2016-01-01,SCI,ATFL,SAREGAMA,SHILPAMED,VTL,HINDZINC,USHAMART,DEEPAKFERT,ORIENTPPR,BFUTILITIE
2016-01-04,TVTODAY,MCDOWELL-N,VESUVIUS,KABRAEXTRU,GODREJCP,ULTRACEMCO,GABRIEL,GIPCL,NIITLTD,RAJESHEXPO
2016-01-05,ADORWELD,PCBL,NBVENTURES,VESUVIUS,GODREJCP,RELINFRA,BFUTILITIE,HCLTECH,CARBORUNIV,CANFINHOME
2016-01-06,ZENSARTECH,GABRIEL,INDOCO,NAVNETEDUL,IFBIND,CANFINHOME,NIITLTD,VEDL,RELINFRA,TIMETECHNO
2016-01-07,INDOCO,RELIANCE,CANFINHOME,RELINFRA,VTL,MANALIPETC,ASAHIINDIA,BFUTILITIE,MANGLMCEM,ZFCVINDIA
2016-01-08,PGHH,UPL,DRREDDY,BALAMINES,VTL,ZEEL,ADORWELD,MANGLMCEM,BFUTILITIE,MFSL
2016-01-11,MRF,NBVENTURES,SRTRANSFIN,TIMETECHNO,ASTRAL,SIEMENS,BFUTILITIE,POWERGRID,TNPETRO,NAUKRI
2016-01-12,SHILPAMED,TNPETRO,BHARATFORG,BASF,DIGISPICE,GABRIEL,NAVNETEDUL,NAUKRI,INDHOTEL,SCHAEFFLER
2016-01-13,NIITLTD,ADORWELD,RELIANCE,ELECTCAST,SUNDRMFAST,SUNFLAG,BHARATFORG,INDOCO,MFSL,SCHAEFFLER
2016-01-14,NETWORK18,CENTRALBK,ASAHIINDIA,PFIZER,EVEREADY,ADORWELD,ATUL,GATI,MANGLMCEM,SCHAEFFLER
2016-01-15,SOBHA,INDUSINDBK,NETWORK18,PVR,TATAELXSI,HINDPETRO,PFIZER,FACT,TCI,SCHAEFFLER
2016-01-18,MAHINDCIE,RENUKA,ADORWELD,HINDPETRO,EDELWEISS,MOTHERSUMI,HDFCBANK,TTML,RALLIS,CENTRALBK
2016-01-19,SURYAROSNI,SCI,RENUKA,JISLJALEQS,ZYDUSLIFE,CENTRALBK,TTML,PFIZER,TATASTLLP,RALLIS
2016-01-20,TATASTLLP,TNPETRO,TVSSRICHAK,PFIZER,IFBAGRO,RALLIS,HDFC,SCI,PVR,GAIL
2016-01-21,HDFCBANK,CENTRALBK,SCI,PNB,DREDGECORP,TTML,RALLIS,MRF,GAIL,PFIZER
2016-01-22,ARVIND,PGHH,GAIL,TTML,RELINFRA,PFIZER,INDOCO,MANGLMCEM,JINDRILL,DHAMPURSUG
2016-01-25,HDFC,TATAMETALI,SURYAROSNI,HLVLTD,NRBBEARING,TRIVENI,SPIC,SONATSOFTW,RENUKA,GODREJPROP
2016-01-27,VGUARD,SONATSOFTW,RENUKA,KPRMILL,DABUR,WELSPUNIND,DREDGECORP,EIDPARRY,GODREJPROP,SWARAJENG
2016-01-28,IOB,NAVNETEDUL,SWARAJENG,BFUTILITIE,AMRUTANJAN,CEATLTD,ELECTCAST,MAHABANK,HIL,HONDAPOWER
2016-01-29,DVL,SANOFI,GIPCL,CENTRALBK,JETAIRWAYS,SANGHVIMOV,NXTDIGITAL,MAHABANK,HIL,NMDC
2016-02-01,OMAXE,BRITANNIA,ZEEMEDIA,GIPCL,JKCEMENT,APTECHT,PTC,ITC,NELCO,VLSFINANCE
2016-02-02,BRITANNIA,SRTRANSFIN,PTC,RELINFRA,CEATLTD,SCI,VLSFINANCE,ZEEMEDIA,ASAHIINDIA,HONDAPOWER
2016-02-03,PFIZER,ASAHIINDIA,BHARATFORG,HIL,IFBAGRO,RELINFRA,MANALIPETC,NAHARSPING,HONDAPOWER,DHANI
2016-02-04,ASAHIINDIA,TCI,SEPC,RELINFRA,PIDILITIND,SOBHA,BHARATFORG,PFIZER,ADORWELD,DHANI
2016-02-05,HDFCBANK,PFIZER,TCI,BRITANNIA,INDIACEM,ASAHIINDIA,ADORWELD,MADRASFERT,DHANI,HINDUNILVR
2016-02-08,HINDUNILVR,GRANULES,IPCALAB,TATAMETALI,VTL,SRF,ASAHIINDIA,MADRASFERT,WIPRO,VAIBHAVGBL
2016-02-09,MMFL,ATFL,ZFCVINDIA,CERA,JKCEMENT,SOBHA,PFIZER,WELCORP,BLKASHYAP,TCS
2016-02-10,JKLAKSHMI,DRREDDY,GUJALKALI,KIRIINDUS,SBIN,INGERRAND,ENIL,ENGINERSIN,BLKASHYAP,TCS
2016-02-11,RENUKA,HINDZINC,TATACONSUM,JCHAC,MAHSEAMLES,TITAN,HCC,DHANI,DRREDDY,TATASTEEL
2016-02-12,GUJALKALI,JAYNECOIND,ATUL,HDFC,IOB,RALLIS,CHAMBLFERT,ONMOBILE,HDFCBANK,DHANI
2016-02-15,PNB,MASTEK,SURYAROSNI,JKLAKSHMI,IOB,VAIBHAVGBL,HDFC,HDFCBANK,AMBUJACEM,GREENPLY
2016-02-16,MADRASFERT,NAVNETEDUL,TATAMETALI,INSECTICID,TRIDENT,RADICO,TATASTLLP,GREENPLY,TATACONSUM,BRITANNIA
2016-02-17,SOBHA,CHAMBLFERT,INSECTICID,RENUKA,JKCEMENT,GRANULES,MADRASFERT,TATASTLLP,GREENPLY,TIMKEN
2016-02-18,GREENPLY,JINDALPOLY,SURYAROSNI,ADORWELD,AJANTPHARM,TATAMETALI,TATASTEEL,TNPL,SAIL,ENIL
2016-02-19,DRREDDY,ADORWELD,HDFCBANK,SAIL,TRIDENT,PGHH,PFIZER,SOBHA,GIPCL,TIMKEN
2016-02-22,RSWM,TATAMETALI,ENGINERSIN,MFSL,TRIDENT,MARKSANS,TIMKEN,HINDZINC,BFUTILITIE,POONAWALLA
2016-02-23,TIMKEN,JAYNECOIND,GREENPLY,BFUTILITIE,AJANTPHARM,MCDOWELL-N,HINDZINC,JINDALPOLY,BAJFINANCE,NATIONALUM
2016-02-24,ADORWELD,MASTEK,BALAMINES,JSWHL,MAHABANK,JINDALPOLY,NATIONALUM,SOBHA,SEAMECLTD,MCDOWELL-N
2016-02-25,PHOENIXLTD,BALAMINES,FACT,GREENPLY,ADANIPORTS,NBVENTURES,TCI,RALLIS,ADORWELD,SANGHVIMOV
2016-02-26,HINDZINC,GATI,MIRZAINT,DRREDDY,MAHABANK,TTML,AMBUJACEM,CENTRALBK,ADORWELD,SOBHA
2016-02-29,VSTIND,BALAMINES,ASTRAMICRO,PFIZER,SUNDARMFIN,JKLAKSHMI,JISLJALEQS,SCI,GRANULES,TIMKEN
2016-03-01,M&M,GRANULES,ATUL,HUHTAMAKI,INDIACEM,PGHH,GRINDWELL,SOBHA,SCI,HDFC
2016-03-02,NAUKRI,DHAMPURSUG,NUCLEUS,UBL,JKCEMENT,AKZOINDIA,ZYDUSLIFE,PETRONET,ECLERX,MOTHERSUMI
2016-03-03,BASF,AIAENG,ZYDUSLIFE,ZENSARTECH,AMRUTANJAN,BPCL,RALLIS,HSCL,PETRONET,ECLERX
2016-03-04,UBL,ITC,NATIONALUM,WELSPUNIND,BANKINDIA,ZENSARTECH,OFSS,ONMOBILE,DCMSHRIRAM,CERA
2016-03-08,TNPETRO,VEDL,NATIONALUM,ASTRAMICRO,INDIACEM,BALAMINES,EDELWEISS,LAOPALA,NBVENTURES,SRTRANSFIN
2016-03-09,NBVENTURES,TANLA,GATI,LAOPALA,INDIACEM,AARTIDRUGS,BFUTILITIE,INDUSINDBK,SRTRANSFIN,CRISIL
2016-03-10,SRTRANSFIN,VESUVIUS,CANFINHOME,FEDERALBNK,LT,MRF,THOMASCOOK,HCLTECH,SAREGAMA,NXTDIGITAL
2016-03-11,MRF,TIDEWATER,DCMSHRIRAM,MMFL,JKCEMENT,NDTV,NXTDIGITAL,IOB,THOMASCOOK,SANGHVIMOV
2016-03-14,BALAMINES,VIMTALABS,NAVNETEDUL,RADICO,JAICORPLTD,NXTDIGITAL,SANOFI,BHARATFORG,MRF,JINDRILL
2016-03-15,SAIL,NAVNETEDUL,BHARATFORG,RADICO,VTL,SANOFI,FINCABLES,SANGAMIND,RPOWER,TIDEWATER
2016-03-16,ADORWELD,SANGAMIND,TNPETRO,JSWSTEEL,SUNDRMFAST,SIEMENS,SRTRANSFIN,SANGHVIMOV,FINCABLES,RPOWER
2016-03-17,EXIDEIND,CRISIL,TITAN,MAHLIFE,JKCEMENT,YESBANK,SANGHVIMOV,TIDEWATER,BHARATFORG,CUB
2016-03-18,SANGHVIMOV,GAIL,ATUL,MANALIPETC,BIRLACORPN,SOBHA,JAYNECOIND,ORIENTPPR,TIDEWATER,TITAN
