2014-01-01,TEXINFRA,MRF,TATAELXSI,CIPLA,APOLLOTYRE,SARDAEN,AXISBANK,IDBI,ICRA,POWERGRID
2014-01-02,TEXINFRA,ICRA,TVSSRICHAK,FINPIPE,SUNPHARMA,ECLERX,THERMAX,SCHAEFFLER,TORNTPHARM,UNIONBANK
2014-01-03,MARKSANS,TVSSRICHAK,MAHSEAMLES,MRF,TCI,COFORGE,LICHSGFIN,IFCI,INDORAMA,GANESHHOUC
2014-01-06,DAAWAT,BHARATFORG,63MOONS,USHAMART,TVSSRICHAK,FSL,BALKRISIND,MAHSEAMLES,FACT,TEXINFRA
2014-01-07,SOUTHBANK,HTMEDIA,GIPCL,BASF,BPCL,BAJAJFINSV,RIIL,HONAUT,FINCABLES,HINDUNILVR
2014-01-08,63MOONS,RAYMOND,TIMKEN,SUVEN,FORTIS,RALLIS,IPCALAB,MOREPENLAB,ASIANPAINT,ECLERX
2014-01-09,ECLERX,GIPCL,ASIANPAINT,HTMEDIA,BASF,RIIL,DEN,IFCI,PANACEABIO,SARDAEN
2014-01-10,BASF,RIIL,63MOONS,RAYMOND,BATAINDIA,LINDEINDIA,KALPATPOWR,MARKSANS,TV18BRDCST,JINDALPOLY
2014-01-13,UNICHEMLAB,TIMKEN,ALEMBICLTD,RIIL,MARKSANS,NCLIND,CERA,BASF,HONAUT,JINDALPOLY
2014-01-14,IDFC,TIDEWATER,ORIENTPPR,CERA,SHRIRAMCIT,FORTIS,ANDHRSUGAR,GET&D,ACE,HCLTECH
2014-01-15,HCLTECH,SHRIRAMCIT,UNICHEMLAB,TIMKEN,IFCI,MARKSANS,BHARATFORG,ANDHRSUGAR,BPCL,BRIGADE
2014-01-16,UNICHEMLAB,ADORWELD,IOC,MOREPENLAB,SHILPAMED,MANGCHEFER,GRASIM,BASF,SOUTHBANK,SUNDARMFIN
2014-01-17,THERMAX,BASF,PCBL,TATAELXSI,UNICHEMLAB,SHRIRAMCIT,UFLEX,TIMKEN,GMRINFRA,NAHARSPING
2014-01-20,THERMAX,TATAELXSI,TIMKEN,LICHSGFIN,NXTDIGITAL,KABRAEXTRU,VEDL,MRF,ECLERX,RIIL
2014-01-21,TIMKEN,HINDALCO,NXTDIGITAL,VIPIND,VEDL,IDFC,JUBLPHARMA,SUNFLAG,IGL,SCI
2014-01-22,TIMKEN,IFBIND,THERMAX,NXTDIGITAL,63MOONS,RELINFRA,SUNFLAG,CERA,IDFC,BAJAJHLDNG
2014-01-23,BIOCON,SUNFLAG,MRF,POWERGRID,THERMAX,PANACEABIO,MAHSEAMLES,JPPOWER,DEN,BHARATFORG
