2018-01-01,TECHM
2018-01-02,HCLTECH
2018-01-03,HINDALCO
2018-01-04,INFY
2018-01-05,HCLTECH
2018-01-08,TECHM
2018-01-09,BAJAJ-AUTO
2018-01-10,HINDALCO
2018-01-11,HINDALCO
2018-01-12,BHARTIARTL
2018-01-15,BHARTIARTL
2018-01-16,ULTRACEMCO
2018-01-17,LT
2018-01-18,SBIN
2018-01-19,HINDALCO
2018-01-22,LT
2018-01-23,SBIN
2018-01-24,ASIANPAINT
2018-01-25,NESTLEIND
2018-01-29,SBIN
2018-01-30,TCS
2018-01-31,ICICIBANK
2018-02-01,TCS
2018-02-02,TCS
2018-02-05,TCS
2018-02-06,INFY
2018-02-07,NESTLEIND
2018-02-08,SBIN
2018-02-09,INFY
2018-02-12,SHREECEM
2018-02-14,SBIN
2018-02-15,HINDALCO
2018-02-16,TATASTEEL
2018-02-19,SHREECEM
2018-02-20,INDUSINDBK
2018-02-21,ULTRACEMCO
2018-02-22,ONGC
2018-02-23,ASIANPAINT
2018-02-26,INFY
2018-02-27,SHREECEM
2018-02-28,HINDALCO
2018-03-01,POWERGRID
2018-03-05,ASIANPAINT
2018-03-06,POWERGRID
2018-03-07,ADANIPORTS
2018-03-08,SHREECEM
2018-03-09,UPL
2018-03-12,HINDUNILVR
2018-03-13,ASIANPAINT
2018-03-14,SHREECEM
2018-03-15,INFY
2018-03-16,ULTRACEMCO
2018-03-19,NTPC
2018-03-20,ITC
2018-03-21,ITC
2018-03-22,POWERGRID
2018-03-23,EICHERMOT
2018-03-26,ICICIBANK
2018-03-27,CIPLA
2018-03-28,HCLTECH
2018-04-02,TATASTEEL
2018-04-03,ICICIBANK
2018-04-04,NESTLEIND
2018-04-05,INFY
2018-04-06,TATAMOTORS
2018-04-09,ICICIBANK
2018-04-10,ICICIBANK
2018-04-11,HEROMOTOCO
2018-04-12,UPL
2018-04-13,POWERGRID
2018-04-16,HINDALCO
2018-04-17,BPCL
2018-04-18,JSWSTEEL
2018-04-19,BAJFINANCE
2018-04-20,M&M
2018-04-23,ASIANPAINT
2018-04-24,WIPRO
2018-04-25,HINDUNILVR
2018-04-26,ADANIPORTS
2018-04-27,HDFCBANK
2018-04-30,POWERGRID
2018-05-02,POWERGRID
2018-05-03,BPCL
2018-05-04,HCLTECH
2018-05-07,POWERGRID
2018-05-08,TATASTEEL
2018-05-09,HEROMOTOCO
2018-05-10,GRASIM
2018-05-11,BPCL
2018-05-14,WIPRO
2018-05-15,HCLTECH
2018-05-16,ADANIPORTS
2018-05-17,CIPLA
2018-05-18,ICICIBANK
2018-05-21,EICHERMOT
2018-05-22,M&M
2018-05-23,ASIANPAINT
2018-05-24,ASIANPAINT
2018-05-25,POWERGRID
2018-05-28,CIPLA
2018-05-29,TCS
2018-05-30,ADANIPORTS
2018-05-31,UPL
2018-06-01,POWERGRID
2018-06-04,BAJFINANCE
2018-06-05,SHREECEM
2018-06-06,SHREECEM
2018-06-07,ONGC
2018-06-08,HINDUNILVR
2018-06-11,ICICIBANK
2018-06-12,ONGC
2018-06-13,ONGC
2018-06-14,MARUTI
2018-06-15,HEROMOTOCO
2018-06-18,BAJAJ-AUTO
2018-06-19,POWERGRID
2018-06-20,RELIANCE
2018-06-21,HINDALCO
2018-06-22,HINDALCO
2018-06-25,RELIANCE
2018-06-26,ONGC
2018-06-27,DRREDDY
2018-06-28,ONGC
2018-06-29,SUNPHARMA
2018-07-02,ONGC
2018-07-03,ONGC
2018-07-04,SHREECEM
2018-07-05,TATAMOTORS
2018-07-06,SHREECEM
2018-07-09,HDFCBANK
2018-07-10,JSWSTEEL
2018-07-11,GRASIM
2018-07-12,HINDUNILVR
2018-07-13,TECHM
2018-07-16,DRREDDY
2018-07-17,MARUTI
2018-07-18,ICICIBANK
2018-07-19,INFY
2018-07-20,UPL
2018-07-23,HEROMOTOCO
2018-07-24,HDFCBANK
2018-07-25,NESTLEIND
2018-07-26,DRREDDY
2018-07-27,INDUSINDBK
2018-07-30,DRREDDY
2018-07-31,HDFCBANK
2018-08-01,KOTAKBANK
2018-08-02,KOTAKBANK
2018-08-03,AXISBANK
2018-08-06,SBIN
2018-08-07,ADANIPORTS
2018-08-08,ITC
2018-08-09,SBIN
2018-08-10,SUNPHARMA
2018-08-13,SBIN
2018-08-14,SHREECEM
2018-08-16,SBIN
2018-08-17,WIPRO
2018-08-20,HEROMOTOCO
2018-08-21,BPCL
2018-08-23,ITC
2018-08-24,JSWSTEEL
2018-08-27,NTPC
2018-08-28,HDFC
2018-08-29,INFY
2018-08-30,DRREDDY
2018-08-31,GRASIM
2018-09-03,MARUTI
2018-09-04,GRASIM
2018-09-05,JSWSTEEL
2018-09-06,NESTLEIND
2018-09-07,SBIN
2018-09-10,POWERGRID
2018-09-11,BAJAJFINSV
2018-09-12,JSWSTEEL
2018-09-14,SBIN
2018-09-17,BAJAJFINSV
2018-09-18,BAJAJFINSV
2018-09-19,SBIN
2018-09-21,ASIANPAINT
2018-09-24,AXISBANK
2018-09-25,APOLLOHOSP
2018-09-26,NTPC
2018-09-27,BAJAJ-AUTO
2018-09-28,AXISBANK
2018-10-01,APOLLOHOSP
2018-10-03,AXISBANK
2018-10-04,APOLLOHOSP
2018-10-05,DRREDDY
2018-10-08,BHARTIARTL
2018-10-09,DIVISLAB
2018-10-10,TATACONSUM
2018-10-11,ITC
2018-10-12,TATACONSUM
2018-10-15,TATACONSUM
2018-10-16,TECHM
2018-10-17,HCLTECH
2018-10-19,RELIANCE
2018-10-22,DIVISLAB
2018-10-23,HEROMOTOCO
2018-10-24,TATACONSUM
2018-10-25,WIPRO
2018-10-26,HCLTECH
2018-10-29,GRASIM
2018-10-30,TECHM
2018-10-31,DRREDDY
2018-11-01,NESTLEIND
2018-11-02,INDUSINDBK
2018-11-05,ICICIBANK
2018-11-06,NTPC
2018-11-07,NTPC
2018-11-09,RELIANCE
2018-11-12,NESTLEIND
2018-11-13,ICICIBANK
2018-11-14,HCLTECH
2018-11-15,WIPRO
2018-11-16,WIPRO
2018-11-19,WIPRO
2018-11-20,SHREECEM
2018-11-21,POWERGRID
2018-11-22,LT
2018-11-26,TITAN
2018-11-27,ULTRACEMCO
2018-11-28,ULTRACEMCO
2018-11-29,SBIN
2018-11-30,NTPC
2018-12-03,DIVISLAB
2018-12-04,LT
2018-12-05,JSWSTEEL
2018-12-06,TITAN
2018-12-07,HCLTECH
2018-12-10,HEROMOTOCO
2018-12-11,HEROMOTOCO
2018-12-12,DRREDDY
2018-12-13,POWERGRID
2018-12-14,HCLTECH
2018-12-17,LT
2018-12-18,INDUSINDBK
2018-12-19,WIPRO
2018-12-20,HEROMOTOCO
2018-12-21,TITAN
2018-12-24,EICHERMOT
2018-12-26,CIPLA
2018-12-27,POWERGRID
2018-12-28,WIPRO
2018-12-31,KOTAKBANK
