2016-01-01,JINDALSAW,SHANTIGEAR,HGS,CIPLA,SHRIRAMCIT,FINCABLES,SCHAEFFLER,HIMATSEIDE
2016-01-04,GRAPHITE,IDBI,FDC,SUBROS,DABUR,PAGEIND,ESCORTS,BAJAJELEC
2016-01-05,INDIACEM,GTLINFRA,JKPAPER,KPRMILL,BAJAJHLDNG,IDFC,SPIC,UNICHEMLAB
2016-01-06,SHANTIGEAR,NILKAMAL,INDIACEM,SUNDRMFAST,ADANIPORTS,FINCABLES,JBCHEPHARM,JUBLPHARMA
2016-01-07,INDIACEM,NILKAMAL,ASTRAL,KPRMILL,RAYMOND,NLCINDIA,DAAWAT,WOCKPHARMA
2016-01-08,GODREJCP,CIPLA,SHANTIGEAR,CRISIL,SUNDRMFAST,TIDEWATER,BANCOINDIA,SOTL
2016-01-11,PIDILITIND,OMAXE,GODREJCP,IOC,KPRMILL,TIDEWATER,SANOFI,BBL
2016-01-12,NDTV,VOLTAMP,SUNDRMFAST,BRIGADE,MUKANDLTD,GRASIM,DIVISLAB,SHRIRAMCIT
2016-01-13,SHRIRAMCIT,NDTV,SUNDRMFAST,SHANTIGEAR,TCS,THOMASCOOK,IOC,LT
2016-01-14,INDIACEM,ENGINERSIN,KESORAMIND,SUNDRMFAST,LT,PAGEIND,RIIL,MRPL
2016-01-15,HINDOILEXP,AKZOINDIA,GODREJCP,HEG,GPIL,SELMC,ENIL,SUPRAJIT
2016-01-18,DEN,MAHSEAMLES,GODREJCP,INDIACEM,PIDILITIND,DWARKESH,FINPIPE,BANKBARODA
2016-01-19,IOC,BATAINDIA,AARTIDRUGS,MRF,HTMEDIA,SANOFI,MMFL,UCOBANK
2016-01-20,JYOTHYLAB,SHANTIGEAR,HIMATSEIDE,AJANTPHARM,JKCEMENT,AKZOINDIA,BERGEPAINT,HINDOILEXP
2016-01-21,ANDHRSUGAR,IDBI,HINDOILEXP,RIIL,FINPIPE,SHANTIGEAR,MAHABANK,BOMDYEING
2016-01-22,IRB,BAJAJHLDNG,JAICORPLTD,PEL,ZENSARTECH,SEAMECLTD,NMDC,APOLLOHOSP
2016-01-25,NMDC,AKZOINDIA,FINPIPE,IRB,TEXINFRA,PRSMJOHNSN,IFBAGRO,CANBK
2016-01-27,GREAVESCOT,PNB,EXIDEIND,FDC,SHANTIGEAR,AJANTPHARM,INDORAMA,HTMEDIA
2016-01-28,SUNDRMFAST,ALOKINDS,TV18BRDCST,SEAMECLTD,NMDC,NRBBEARING,PRSMJOHNSN,ONGC
2016-01-29,BATAINDIA,HTMEDIA,KESORAMIND,MHRIL,PURVA,BLUESTARCO,CIPLA,SUNDRMFAST
2016-02-01,HTMEDIA,DALMIASUG,MAHINDCIE,SHRIRAMCIT,GHCL,SUNDRMFAST,ZENSARTECH,SEPC
2016-02-02,VSTIND,SHRIRAMCIT,PIDILITIND,TATAINVEST,PAGEIND,INFY,LAOPALA,GET&D
2016-02-03,SOUTHBANK,IRB,KESORAMIND,GLENMARK,INFY,GREAVESCOT,NTPC,FINPIPE
2016-02-04,INDIACEM,PURVA,EMAMILTD,GANESHHOUC,HINDPETRO,SCHAEFFLER,DIGISPICE,BANKINDIA
2016-02-05,BANCOINDIA,NILKAMAL,BRIGADE,ARSHIYA,GREAVESCOT,KAJARIACER,HINDPETRO,NATCOPHARM
2016-02-08,TVSMOTOR,CRISIL,PATELENG,GANESHHOUC,COSMOFILMS,STLTECH,IRB,BIRLACORPN
2016-02-09,TATAPOWER,NMDC,GAEL,CANFINHOME,GREAVESCOT,AIAENG,BERGEPAINT,NILKAMAL
2016-02-10,DELTACORP,NIITLTD,CGPOWER,MOTHERSUMI,CRISIL,INDIACEM,KOLTEPATIL,ZENSARTECH
