2018-01-01,APOLLOHOSP,ONGC,BRITANNIA,HINDALCO,NTPC,HINDUNILVR,MARUTI,TCS
2018-01-02,TATACONSUM,BAJAJFINSV,WIPRO,ADANIPORTS,NESTLEIND,HINDUNILVR,TCS,ONGC
2018-01-03,JSWSTEEL,TATACONSUM,ICICIBANK,EICHERMOT,DRREDDY,TITAN,WIPRO,ULTRACEMCO
2018-01-04,AXISBANK,DIVISLAB,LT,SBIN,HCLTECH,JSWSTEEL,HINDUNILVR,ULTRACEMCO
2018-01-05,JSWSTEEL,SBIN,SUNPHARMA,LT,BAJAJ-AUTO,TATAMOTORS,EICHERMOT,HINDUNILVR
2018-01-08,BAJFINANCE,EICHERMOT,ADANIPORTS,SUNPHARMA,ICICIBANK,TATAMOTORS,SBIN,JSWSTEEL
2018-01-09,INDUSINDBK,BAJAJFINSV,ITC,JSWSTEEL,MARUTI,TECHM,SBIN,SUNPHARMA
2018-01-10,GRASIM,ONGC,INDUSINDBK,ULTRACEMCO,HCLTECH,SUNPHARMA,SBIN,INFY
2018-01-11,DIVISLAB,ITC,INDUSINDBK,SBIN,SHREECEM,GRASIM,TECHM,TATASTEEL
2018-01-12,SBIN,TCS,TATASTEEL,KOTAKBANK,AXISBANK,DIVISLAB,TECHM,INDUSINDBK
2018-01-15,NTPC,POWERGRID,TITAN,TECHM,BPCL,TCS,JSWSTEEL,HDFCBANK
2018-01-16,WIPRO,GRASIM,ITC,BAJFINANCE,CIPLA,ICICIBANK,HDFCBANK,KOTAKBANK
2018-01-17,SUNPHARMA,HDFC,ICICIBANK,HCLTECH,KOTAKBANK,TATASTEEL,WIPRO,TECHM
2018-01-18,AXISBANK,SHREECEM,TATASTEEL,TECHM,CIPLA,INDUSINDBK,HEROMOTOCO,HDFC
2018-01-19,HCLTECH,WIPRO,HDFC,KOTAKBANK,UPL,HDFCBANK,INFY,TATASTEEL
2018-01-22,HEROMOTOCO,HDFCBANK,AXISBANK,ONGC,DRREDDY,RELIANCE,TATASTEEL,ICICIBANK
2018-01-23,ONGC,KOTAKBANK,AXISBANK,ULTRACEMCO,NTPC,LT,TECHM,TATASTEEL
2018-01-24,SHREECEM,LT,ICICIBANK,TECHM,POWERGRID,AXISBANK,INDUSINDBK,HCLTECH
2018-01-25,SUNPHARMA,INDUSINDBK,ADANIPORTS,ONGC,BRITANNIA,TATASTEEL,TECHM,HCLTECH
2018-01-29,EICHERMOT,MARUTI,HINDUNILVR,CIPLA,GRASIM,TECHM,HCLTECH,ICICIBANK
2018-01-30,HINDALCO,BAJAJ-AUTO,ICICIBANK,KOTAKBANK,WIPRO,TATASTEEL,LT,HDFCBANK
2018-01-31,CIPLA,BPCL,TECHM,HCLTECH,APOLLOHOSP,ULTRACEMCO,LT,HINDALCO
2018-02-01,ADANIPORTS,SBIN,TITAN,HDFCBANK,NESTLEIND,JSWSTEEL,TECHM,LT
2018-02-02,DRREDDY,CIPLA,HDFCBANK,APOLLOHOSP,BRITANNIA,BAJAJ-AUTO,KOTAKBANK,M&M
2018-02-05,ADANIPORTS,SHREECEM,CIPLA,BAJAJFINSV,TITAN,DRREDDY,SBIN,RELIANCE
2018-02-06,ADANIPORTS,NTPC,BPCL,RELIANCE,WIPRO,GRASIM,BAJAJFINSV,DRREDDY
2018-02-07,ICICIBANK,BAJAJ-AUTO,BPCL,MARUTI,TATASTEEL,UPL,NTPC,BAJFINANCE
2018-02-08,INDUSINDBK,EICHERMOT,CIPLA,TCS,HINDUNILVR,M&M,BAJAJ-AUTO,ITC
2018-02-09,HDFC,TATACONSUM,SUNPHARMA,JSWSTEEL,HINDALCO,DRREDDY,CIPLA,NTPC
2018-02-12,ONGC,BAJFINANCE,HINDUNILVR,BHARTIARTL,DRREDDY,TATAMOTORS,BRITANNIA,M&M
2018-02-14,BAJAJFINSV,HINDUNILVR,BRITANNIA,ULTRACEMCO,SHREECEM,JSWSTEEL,BAJFINANCE,RELIANCE
2018-02-15,WIPRO,BPCL,BAJAJFINSV,HINDUNILVR,M&M,EICHERMOT,TECHM,ADANIPORTS
2018-02-16,BAJAJFINSV,BAJFINANCE,ADANIPORTS,TECHM,TCS,SHREECEM,INDUSINDBK,HINDUNILVR
2018-02-19,DRREDDY,HDFCBANK,TATAMOTORS,EICHERMOT,HCLTECH,JSWSTEEL,BAJFINANCE,KOTAKBANK
2018-02-20,SBIN,CIPLA,NTPC,SUNPHARMA,SHREECEM,BAJAJFINSV,BAJFINANCE,HDFCBANK
2018-02-21,EICHERMOT,INDUSINDBK,HINDALCO,TITAN,TCS,TECHM,HINDUNILVR,RELIANCE
2018-02-22,BRITANNIA,TECHM,WIPRO,HCLTECH,SHREECEM,SUNPHARMA,TATASTEEL,NTPC
2018-02-23,EICHERMOT,BAJAJFINSV,HINDUNILVR,TECHM,HINDALCO,SUNPHARMA,BRITANNIA,WIPRO
2018-02-26,ASIANPAINT,EICHERMOT,BPCL,GRASIM,SBIN,BAJFINANCE,RELIANCE,JSWSTEEL
