2015-01-01,HDFCBANK,WIPRO,ULTRACEMCO,RELIANCE,MARUTI,HEROMOTOCO,TECHM,TITAN
2015-01-02,HCLTECH,BHARTIARTL,ICICIBANK,TECHM,HEROMOTOCO,INDUSINDBK,NESTLEIND,ONGC
2015-01-05,ULTRACEMCO,BAJFINANCE,CIPLA,TATACONSUM,TCS,ONGC,HDFCBANK,SBIN
2015-01-06,TATACONSUM,BAJFINANCE,KOTAKBANK,ICICIBANK,TITAN,DIVISLAB,HDFCBANK,WIPRO
2015-01-07,BAJFINANCE,ULTRACEMCO,BAJAJFINSV,BPCL,INFY,SHREECEM,TCS,EICHERMOT
2015-01-08,BAJFINANCE,BAJAJFINSV,INFY,HINDALCO,BAJAJ-AUTO,DRREDDY,HDFC,ULTRACEMCO
2015-01-09,BAJAJFINSV,POWERGRID,HCLTECH,TECHM,NESTLEIND,EICHERMOT,SUNPHARMA,GRASIM
2015-01-12,NTPC,SBIN,BAJFINANCE,HEROMOTOCO,TATACONSUM,POWERGRID,WIPRO,M&M
2015-01-13,TATACONSUM,NESTLEIND,TITAN,M&M,DIVISLAB,INDUSINDBK,TATAMOTORS,BAJAJ-AUTO
2015-01-14,DRREDDY,SHREECEM,EICHERMOT,ICICIBANK,BAJFINANCE,HEROMOTOCO,BAJAJ-AUTO,SUNPHARMA
2015-01-15,SBIN,HINDUNILVR,BPCL,APOLLOHOSP,DIVISLAB,NTPC,BAJAJ-AUTO,RELIANCE
2015-01-16,KOTAKBANK,HINDUNILVR,BPCL,TATACONSUM,RELIANCE,TCS,ONGC,ADANIPORTS
2015-01-19,KOTAKBANK,M&M,DRREDDY,HINDUNILVR,RELIANCE,EICHERMOT,HINDALCO,TCS
2015-01-20,ICICIBANK,TECHM,MARUTI,SBIN,HDFC,BPCL,EICHERMOT,HINDUNILVR
2015-01-21,DRREDDY,HCLTECH,TATACONSUM,ICICIBANK,BRITANNIA,TECHM,POWERGRID,BPCL
2015-01-22,ULTRACEMCO,TCS,ITC,RELIANCE,BRITANNIA,DRREDDY,TATACONSUM,KOTAKBANK
2015-01-23,HCLTECH,NTPC,TATASTEEL,ONGC,KOTAKBANK,TCS,UPL,JSWSTEEL
2015-01-27,APOLLOHOSP,POWERGRID,DRREDDY,KOTAKBANK,BAJAJ-AUTO,M&M,HINDUNILVR,TITAN
2015-01-28,TATACONSUM,ADANIPORTS,WIPRO,GRASIM,HEROMOTOCO,BHARTIARTL,KOTAKBANK,APOLLOHOSP
2015-01-29,SUNPHARMA,ICICIBANK,TATACONSUM,TITAN,SHREECEM,CIPLA,LT,KOTAKBANK
2015-01-30,POWERGRID,KOTAKBANK,INFY,RELIANCE,ONGC,GRASIM,BAJFINANCE,M&M
2015-02-02,ASIANPAINT,KOTAKBANK,BPCL,DRREDDY,ITC,GRASIM,HDFC,POWERGRID
2015-02-03,ASIANPAINT,HDFCBANK,UPL,NTPC,ICICIBANK,HEROMOTOCO,DRREDDY,M&M
2015-02-04,HDFCBANK,BHARTIARTL,ICICIBANK,NESTLEIND,HDFC,HINDALCO,ASIANPAINT,KOTAKBANK
2015-02-05,SBIN,ICICIBANK,ADANIPORTS,SHREECEM,CIPLA,KOTAKBANK,NESTLEIND,AXISBANK
2015-02-06,TATACONSUM,GRASIM,ADANIPORTS,UPL,BHARTIARTL,POWERGRID,INFY,M&M
2015-02-09,AXISBANK,TITAN,TATACONSUM,ADANIPORTS,APOLLOHOSP,KOTAKBANK,UPL,LT
2015-02-10,TITAN,AXISBANK,SHREECEM,APOLLOHOSP,MARUTI,ITC,HEROMOTOCO,BHARTIARTL
2015-02-11,APOLLOHOSP,AXISBANK,CIPLA,BAJAJ-AUTO,EICHERMOT,M&M,MARUTI,BHARTIARTL
2015-02-12,SBIN,INDUSINDBK,ICICIBANK,BAJFINANCE,HCLTECH,UPL,MARUTI,JSWSTEEL
2015-02-13,SBIN,INDUSINDBK,ONGC,BAJAJFINSV,M&M,SHREECEM,BHARTIARTL,TATACONSUM
2015-02-16,SUNPHARMA,INDUSINDBK,ITC,BPCL,NESTLEIND,HDFC,ONGC,BAJFINANCE
2015-02-18,TECHM,INFY,DRREDDY,POWERGRID,SBIN,BAJFINANCE,HINDALCO,RELIANCE
2015-02-19,DRREDDY,HINDUNILVR,ICICIBANK,INFY,POWERGRID,GRASIM,HINDALCO,INDUSINDBK
2015-02-20,POWERGRID,INFY,RELIANCE,NESTLEIND,HDFCBANK,BPCL,WIPRO,LT
2015-02-23,POWERGRID,TATASTEEL,INFY,NESTLEIND,WIPRO,ITC,HDFCBANK,BAJAJFINSV
2015-02-24,ULTRACEMCO,DRREDDY,AXISBANK,ITC,TATASTEEL,BAJAJ-AUTO,ONGC,POWERGRID
2015-02-25,ONGC,M&M,ULTRACEMCO,DIVISLAB,ICICIBANK,BHARTIARTL,BAJAJ-AUTO,BAJFINANCE
2015-02-26,DRREDDY,POWERGRID,ULTRACEMCO,INFY,INDUSINDBK,EICHERMOT,ONGC,HINDUNILVR
2015-02-27,SBIN,INFY,EICHERMOT,BAJFINANCE,KOTAKBANK,DRREDDY,BAJAJ-AUTO,BAJAJFINSV
2015-03-02,SBIN,ADANIPORTS,TITAN,BAJFINANCE,NESTLEIND,HDFCBANK,INFY,HINDUNILVR
2015-03-03,M&M,BAJAJ-AUTO,JSWSTEEL,EICHERMOT,POWERGRID,TATACONSUM,HINDALCO,ICICIBANK
2015-03-04,SBIN,EICHERMOT,NTPC,WIPRO,BAJAJFINSV,GRASIM,DRREDDY,BAJAJ-AUTO
2015-03-05,ICICIBANK,NESTLEIND,KOTAKBANK,BAJAJFINSV,POWERGRID,TCS,INDUSINDBK,BHARTIARTL
2015-03-09,KOTAKBANK,ICICIBANK,MARUTI,TATASTEEL,POWERGRID,HEROMOTOCO,ITC,AXISBANK
2015-03-10,HCLTECH,SBIN,WIPRO,AXISBANK,HDFCBANK,M&M,UPL,TATASTEEL
2015-03-11,NESTLEIND,KOTAKBANK,M&M,ULTRACEMCO,AXISBANK,HINDUNILVR,MARUTI,HINDALCO
2015-03-12,HINDUNILVR,ADANIPORTS,INDUSINDBK,HDFC,POWERGRID,M&M,BAJAJ-AUTO,SBIN
2015-03-13,ITC,INFY,BAJAJ-AUTO,JSWSTEEL,GRASIM,ONGC,TATACONSUM,POWERGRID
2015-03-16,KOTAKBANK,AXISBANK,INFY,ITC,POWERGRID,HINDUNILVR,ADANIPORTS,ICICIBANK
2015-03-17,INFY,HINDUNILVR,BAJAJFINSV,AXISBANK,ULTRACEMCO,KOTAKBANK,NESTLEIND,ICICIBANK
2015-03-18,BAJAJFINSV,BPCL,ICICIBANK,SBIN,KOTAKBANK,BHARTIARTL,RELIANCE,INFY
2015-03-19,NTPC,HCLTECH,TECHM,BAJAJFINSV,HINDUNILVR,UPL,BAJAJ-AUTO,INFY
2015-03-20,TECHM,APOLLOHOSP,AXISBANK,HCLTECH,MARUTI,HDFC,HINDALCO,BPCL
2015-03-23,TECHM,DIVISLAB,SBIN,UPL,HINDUNILVR,BAJFINANCE,HDFCBANK,HDFC
2015-03-24,TECHM,BAJFINANCE,ICICIBANK,AXISBANK,HDFC,UPL,HDFCBANK,KOTAKBANK
2015-03-25,TECHM,BRITANNIA,BPCL,BAJAJFINSV,APOLLOHOSP,ICICIBANK,HDFC,UPL
2015-03-26,TECHM,DRREDDY,UPL,SHREECEM,HDFCBANK,BPCL,LT,WIPRO
2015-03-27,TECHM,SHREECEM,HDFC,BHARTIARTL,SBIN,HINDALCO,HCLTECH,TATACONSUM
2015-03-30,TECHM,HDFC,SBIN,ICICIBANK,HINDALCO,SHREECEM,BPCL,ASIANPAINT
2015-03-31,TECHM,APOLLOHOSP,HDFC,ICICIBANK,SHREECEM,DIVISLAB,TATAMOTORS,ONGC
2015-04-01,TECHM,APOLLOHOSP,DIVISLAB,INDUSINDBK,HCLTECH,WIPRO,ITC,SBIN
2015-04-06,TECHM,HCLTECH,BRITANNIA,INFY,M&M,WIPRO,ULTRACEMCO,TATAMOTORS
2015-04-07,SBIN,TECHM,POWERGRID,DRREDDY,ITC,RELIANCE,BAJAJ-AUTO,HINDALCO
2015-04-08,BHARTIARTL,GRASIM,TECHM,DRREDDY,POWERGRID,BAJAJ-AUTO,WIPRO,SBIN
2015-04-09,TECHM,BAJAJ-AUTO,NESTLEIND,BPCL,RELIANCE,TATAMOTORS,M&M,NTPC
2015-04-10,SBIN,TATASTEEL,HINDUNILVR,CIPLA,SUNPHARMA,HEROMOTOCO,NESTLEIND,LT
2015-04-13,BPCL,DRREDDY,BHARTIARTL,M&M,HDFC,GRASIM,KOTAKBANK,MARUTI
2015-04-15,HDFC,NESTLEIND,BHARTIARTL,DRREDDY,MARUTI,TECHM,DIVISLAB,TATACONSUM
2015-04-16,DRREDDY,INFY,DIVISLAB,HDFC,NESTLEIND,POWERGRID,BHARTIARTL,TCS
2015-04-17,BAJAJ-AUTO,SHREECEM,MARUTI,TATAMOTORS,DRREDDY,TITAN,KOTAKBANK,NESTLEIND
2015-04-20,SBIN,ULTRACEMCO,BPCL,EICHERMOT,APOLLOHOSP,M&M,WIPRO,SHREECEM
2015-04-21,WIPRO,BRITANNIA,SUNPHARMA,HCLTECH,AXISBANK,HINDALCO,BPCL,CIPLA
2015-04-22,APOLLOHOSP,BAJAJFINSV,HCLTECH,BRITANNIA,WIPRO,EICHERMOT,SUNPHARMA,INFY
2015-04-23,BAJAJFINSV,WIPRO,HCLTECH,BRITANNIA,EICHERMOT,BAJFINANCE,INFY,SUNPHARMA
2015-04-24,BAJAJFINSV,DRREDDY,WIPRO,NTPC,BPCL,SUNPHARMA,POWERGRID,INFY
2015-04-27,CIPLA,INDUSINDBK,HDFC,ULTRACEMCO,BAJAJFINSV,BPCL,EICHERMOT,KOTAKBANK
2015-04-28,ASIANPAINT,BAJAJFINSV,CIPLA,APOLLOHOSP,INDUSINDBK,RELIANCE,ITC,UPL
2015-04-29,INDUSINDBK,HCLTECH,RELIANCE,BAJAJFINSV,HDFC,BRITANNIA,ASIANPAINT,APOLLOHOSP
2015-04-30,BAJAJFINSV,HDFCBANK,ASIANPAINT,INDUSINDBK,ULTRACEMCO,CIPLA,HDFC,SHREECEM
2015-05-04,BPCL,DRREDDY,KOTAKBANK,HDFCBANK,INDUSINDBK,WIPRO,ITC,UPL
2015-05-05,WIPRO,SUNPHARMA,INFY,ULTRACEMCO,TCS,HDFC,POWERGRID,GRASIM
2015-05-06,ULTRACEMCO,ICICIBANK,ADANIPORTS,HDFCBANK,AXISBANK,TCS,BHARTIARTL,TITAN
2015-05-07,LT,TCS,INDUSINDBK,HDFCBANK,ITC,TATACONSUM,TATAMOTORS,HINDUNILVR
2015-05-08,TITAN,NESTLEIND,HINDALCO,TECHM,BAJAJFINSV,HDFCBANK,INDUSINDBK,RELIANCE
2015-05-11,TITAN,APOLLOHOSP,TECHM,NESTLEIND,INDUSINDBK,SHREECEM,BPCL,TCS
2015-05-12,BAJFINANCE,ULTRACEMCO,SBIN,TATACONSUM,ADANIPORTS,HINDUNILVR,NESTLEIND,TECHM
2015-05-13,HINDUNILVR,TITAN,BHARTIARTL,LT,POWERGRID,NESTLEIND,ITC,GRASIM
2015-05-14,ADANIPORTS,SBIN,KOTAKBANK,GRASIM,TITAN,ICICIBANK,MARUTI,BAJAJ-AUTO
2015-05-15,BAJFINANCE,TATAMOTORS,NTPC,MARUTI,ONGC,JSWSTEEL,TITAN,CIPLA
2015-05-18,M&M,HINDALCO,TECHM,TATACONSUM,KOTAKBANK,NESTLEIND,ITC,POWERGRID
2015-05-19,NTPC,TATACONSUM,HDFCBANK,CIPLA,NESTLEIND,HEROMOTOCO,ICICIBANK,DRREDDY
2015-05-20,NESTLEIND,BPCL,TECHM,TATAMOTORS,TCS,DRREDDY,ONGC,UPL
2015-05-21,HINDUNILVR,BAJAJ-AUTO,HDFCBANK,KOTAKBANK,TITAN,HEROMOTOCO,TATAMOTORS,NESTLEIND
2015-05-22,HCLTECH,WIPRO,INDUSINDBK,SUNPHARMA,KOTAKBANK,NESTLEIND,TATASTEEL,BHARTIARTL
2015-05-25,BAJFINANCE,NTPC,HDFCBANK,APOLLOHOSP,INFY,SHREECEM,ADANIPORTS,DRREDDY
2015-05-26,BAJFINANCE,TECHM,TCS,UPL,SUNPHARMA,WIPRO,NTPC,ITC
2015-05-27,DRREDDY,BAJFINANCE,M&M,SBIN,TCS,TATACONSUM,APOLLOHOSP,HDFCBANK
2015-05-28,HCLTECH,NTPC,TATASTEEL,TATACONSUM,SBIN,HINDUNILVR,ULTRACEMCO,SHREECEM
2015-05-29,NTPC,ONGC,INDUSINDBK,POWERGRID,ULTRACEMCO,TCS,HCLTECH,SBIN
2015-06-01,SBIN,HCLTECH,BPCL,NTPC,SUNPHARMA,TITAN,EICHERMOT,TCS
2015-06-02,INFY,DRREDDY,APOLLOHOSP,DIVISLAB,POWERGRID,NTPC,HINDALCO,UPL
2015-06-03,BAJAJFINSV,BAJFINANCE,SBIN,BAJAJ-AUTO,MARUTI,SUNPHARMA,EICHERMOT,DRREDDY
2015-06-04,ADANIPORTS,EICHERMOT,HCLTECH,SBIN,TATACONSUM,SHREECEM,SUNPHARMA,ICICIBANK
2015-06-05,EICHERMOT,BAJFINANCE,TATACONSUM,BAJAJ-AUTO,DIVISLAB,TATASTEEL,ITC,KOTAKBANK
2015-06-08,HEROMOTOCO,HCLTECH,TATACONSUM,ITC,BAJAJ-AUTO,ICICIBANK,EICHERMOT,AXISBANK
2015-06-09,ADANIPORTS,BHARTIARTL,CIPLA,BAJAJFINSV,TATACONSUM,EICHERMOT,BAJAJ-AUTO,HDFC
2015-06-10,CIPLA,BAJAJFINSV,NTPC,APOLLOHOSP,GRASIM,ADANIPORTS,M&M,TITAN
2015-06-11,SBIN,NTPC,CIPLA,POWERGRID,TATACONSUM,HDFC,GRASIM,HCLTECH
2015-06-12,CIPLA,KOTAKBANK,BAJFINANCE,ULTRACEMCO,NTPC,SUNPHARMA,EICHERMOT,ASIANPAINT
2015-06-15,TCS,SUNPHARMA,APOLLOHOSP,INDUSINDBK,TITAN,CIPLA,TATACONSUM,HEROMOTOCO
2015-06-16,ASIANPAINT,KOTAKBANK,SBIN,CIPLA,TITAN,UPL,ULTRACEMCO,ITC
2015-06-17,SBIN,ASIANPAINT,CIPLA,BHARTIARTL,UPL,NESTLEIND,POWERGRID,GRASIM
2015-06-18,BPCL,HDFC,UPL,POWERGRID,JSWSTEEL,BAJAJ-AUTO,INFY,NESTLEIND
2015-06-19,HDFC,ICICIBANK,SBIN,POWERGRID,M&M,BPCL,GRASIM,BAJAJFINSV
2015-06-22,EICHERMOT,BAJAJ-AUTO,WIPRO,TITAN,GRASIM,TATASTEEL,NESTLEIND,ITC
2015-06-23,POWERGRID,TECHM,NTPC,MARUTI,HDFCBANK,NESTLEIND,BAJAJ-AUTO,TATACONSUM
2015-06-24,NTPC,ASIANPAINT,BAJAJ-AUTO,BPCL,TCS,TECHM,RELIANCE,EICHERMOT
2015-06-25,MARUTI,M&M,LT,HDFC,KOTAKBANK,RELIANCE,HDFCBANK,AXISBANK
2015-06-26,KOTAKBANK,JSWSTEEL,ULTRACEMCO,TCS,ADANIPORTS,ITC,RELIANCE,LT
2015-06-29,HDFC,HEROMOTOCO,M&M,HDFCBANK,MARUTI,ICICIBANK,ITC,RELIANCE
2015-06-30,DRREDDY,HEROMOTOCO,NESTLEIND,RELIANCE,ICICIBANK,BAJFINANCE,LT,MARUTI
2015-07-01,HEROMOTOCO,DRREDDY,M&M,KOTAKBANK,WIPRO,TITAN,ONGC,NESTLEIND
2015-07-02,HEROMOTOCO,TCS,DRREDDY,TATACONSUM,HINDALCO,CIPLA,TATAMOTORS,ONGC
2015-07-03,ITC,UPL,HCLTECH,TITAN,POWERGRID,NESTLEIND,WIPRO,HEROMOTOCO
2015-07-06,ULTRACEMCO,ICICIBANK,LT,AXISBANK,SHREECEM,HCLTECH,BRITANNIA,DRREDDY
2015-07-07,HDFC,DIVISLAB,HCLTECH,HEROMOTOCO,ITC,ICICIBANK,M&M,RELIANCE
2015-07-08,APOLLOHOSP,ITC,LT,AXISBANK,ULTRACEMCO,KOTAKBANK,SHREECEM,DIVISLAB
2015-07-09,BAJAJFINSV,BAJAJ-AUTO,HEROMOTOCO,DRREDDY,BHARTIARTL,NTPC,HINDUNILVR,HINDALCO
2015-07-10,BAJAJFINSV,BAJFINANCE,BHARTIARTL,ULTRACEMCO,INFY,HEROMOTOCO,NESTLEIND,M&M
2015-07-13,BAJFINANCE,BAJAJFINSV,HEROMOTOCO,ULTRACEMCO,SBIN,TATASTEEL,POWERGRID,INDUSINDBK
2015-07-14,BAJAJFINSV,UPL,BAJFINANCE,SUNPHARMA,WIPRO,INFY,NESTLEIND,HEROMOTOCO
2015-07-15,ITC,BAJAJ-AUTO,UPL,HCLTECH,INFY,TITAN,NESTLEIND,BAJAJFINSV
2015-07-16,M&M,ULTRACEMCO,BAJAJFINSV,TECHM,POWERGRID,NTPC,HINDALCO,DRREDDY
2015-07-17,AXISBANK,KOTAKBANK,SBIN,TITAN,BAJAJFINSV,TECHM,BAJFINANCE,APOLLOHOSP
2015-07-20,GRASIM,UPL,TCS,WIPRO,ADANIPORTS,AXISBANK,TECHM,BPCL
2015-07-21,SUNPHARMA,AXISBANK,TCS,SBIN,KOTAKBANK,BAJAJ-AUTO,MARUTI,GRASIM
2015-07-22,BPCL,UPL,MARUTI,ITC,BRITANNIA,TCS,INFY,POWERGRID
2015-07-23,TECHM,EICHERMOT,ITC,NESTLEIND,GRASIM,HEROMOTOCO,ICICIBANK,HINDALCO
2015-07-24,WIPRO,GRASIM,NTPC,HINDALCO,EICHERMOT,UPL,NESTLEIND,ICICIBANK
2015-07-27,EICHERMOT,NTPC,ITC,INFY,GRASIM,POWERGRID,M&M,KOTAKBANK
2015-07-28,EICHERMOT,TATAMOTORS,HDFC,UPL,HDFCBANK,GRASIM,TECHM,HEROMOTOCO
2015-07-29,APOLLOHOSP,POWERGRID,HEROMOTOCO,INFY,EICHERMOT,TECHM,ITC,GRASIM
2015-07-30,TCS,EICHERMOT,TITAN,HEROMOTOCO,SHREECEM,SUNPHARMA,TECHM,HINDALCO
2015-07-31,NTPC,TCS,KOTAKBANK,SBIN,EICHERMOT,BAJAJFINSV,JSWSTEEL,RELIANCE
2015-08-03,HCLTECH,POWERGRID,HDFCBANK,M&M,HINDALCO,ASIANPAINT,SUNPHARMA,RELIANCE
2015-08-04,RELIANCE,SBIN,TECHM,TITAN,ITC,TATACONSUM,POWERGRID,NTPC
2015-08-05,BAJAJ-AUTO,SBIN,INDUSINDBK,TECHM,NESTLEIND,TATACONSUM,RELIANCE,POWERGRID
2015-08-06,NTPC,DIVISLAB,INFY,MARUTI,ASIANPAINT,POWERGRID,BAJAJ-AUTO,M&M
2015-08-07,NESTLEIND,INFY,SBIN,ASIANPAINT,TCS,INDUSINDBK,HINDALCO,ADANIPORTS
2015-08-10,M&M,TATACONSUM,ADANIPORTS,APOLLOHOSP,INFY,TECHM,ICICIBANK,ITC
2015-08-11,JSWSTEEL,NTPC,HDFC,NESTLEIND,BAJAJFINSV,INFY,ITC,GRASIM
2015-08-12,ULTRACEMCO,JSWSTEEL,APOLLOHOSP,HINDALCO,MARUTI,ITC,HEROMOTOCO,NESTLEIND
