Date,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2014-01-15,150.1,906.6,492.6413,235.66,1894,310.98,723.8,106.4923,331.5,453.575,418.05,646.1,2650.2,493.735,422.5052,330.0206,340.275,2073.5,110.85,545.2,846.5,192.4273,218.0132,424.95,460.3666,99.035,364.575,666.067,452.2649,1800.1,101.3057,5177.25,194.5334,73.125,442.725,4499.086,164.07,603.5,1158.735,152.05,373.2957,357.2764,930.8158,218.05,140.134,1710.1,210.2625
2014-01-16,150.8,922.05,494.7377,235.23,1907.75,316.81,714,107.4847,315.55,455.45,412.65,644.95,2644.5,495.305,426.4408,344.9916,336.525,2076.65,112.95,552.1,857.6,192.5273,215.7923,428.7,461.9788,102.345,365.725,669.3337,446.1425,1789.85,101.9952,5144.8,191.3001,73.6875,443.075,4465.795,163.62,592.75,1157.11,149.05,365.8258,363.0881,922.0217,218.2,143.9007,1747.2,214.3313
2014-01-17,148.65,927.4,490.6947,230.59,1933.45,314.75,692,110.657,310.9,448.375,417.6,634.725,2651.85,494.575,429.0672,342.2505,332.5,2075.75,111.3,558.9,840.05,188.1,215.3614,423.35,462.5617,100.02,363.55,668.567,449.591,1775.2,100.8078,5083.55,191.6668,72.9375,442.375,4462.167,162.155,594,1089.539,146.2,365.7764,359.8011,877.0632,217.05,144.5007,1719.25,207.2625
2014-01-20,150.95,939.4,489.1474,232.64,1931.5,313.9,684.25,111.4541,308.55,443.925,419.85,648.15,2653.4,505.915,424.7389,354.8897,335.025,2086,112.1,555.1,834.8,189.8182,218.9082,433.6,464.9863,98.7,364.075,665.967,453.1896,1778.2,100.9993,5081.2,191.4334,73.875,434.875,4391.511,164.185,589.4,1151.153,148.3,370.9212,356.8476,903.4701,216.5,144.2341,1718.95,214.8938
2014-01-21,147.65,946,478.4161,237.71,1942.4,319.37,681.3,109.746,304.9,439.85,417.4,651.85,2651.55,508.575,426.0071,357.2587,338.05,2068.05,113,559.8,838.15,196.0091,218.1458,433.8,466.1087,99.075,353.15,674.3337,451.6152,1801.9,100.1567,5050.1,191.3334,73.3875,431.525,4465,165.95,580.35,1122.648,147.85,380.7161,365.4699,903.4454,217.8,141.834,1699.75,214.3313
2014-01-22,147.9,941.4,471.7777,237.77,1949.7,314.7,703.1,111.9097,309.75,437,422.7,662.7,2670.6,504.145,423.1189,358.3999,338.55,2059.9,115.2,566.45,841.05,197.8091,217.0188,434.25,467.045,99.455,355.15,669.867,458.0376,1807.85,101.6121,4959.35,193.2001,73.575,436.225,4413.622,164.685,597.45,1119.571,149.85,382.0023,374.6638,910.1151,217.35,142.8007,1694.7,216.7313
2014-01-23,148.3,940.8,472.177,243.2,1939.05,314.87,686.75,112.9996,314.65,436.325,419.55,662.725,2669.2,504.485,423.9943,350.2011,339.75,2053.6,114.3,567.1,856.15,196.2637,218.0795,429.7,470.344,99.425,352.65,688.6337,444.868,1793.8,100.4248,5033.2,190.0668,73.5375,432.9,4417.249,165.83,609.35,1108.936,148.2,379.5289,370.8529,904.4335,225.35,137.8007,1706.05,216.9375
2014-01-24,145,941.9,477.2681,240.92,1931.7,310.11,686.55,111.6494,313.15,432.6,414.4,663.45,2660.95,492.18,424.4935,350.2383,336.7,2036.65,114,565.8,844.7,192.4,214.9636,414.75,466.0839,97.005,342.375,670.9003,442.2191,1774.25,100.7312,4945.8,188.8001,73.575,433.825,4362.542,162.12,603.6,1107.09,144.25,366.4689,358.2291,886.1043,218.7,136.3007,1699.75,214.8188
2014-01-27,143.95,934.85,475.5711,232.22,1912.8,298.35,677.2,109.8599,306.9,425.525,415,654.35,2633.1,484.015,424.2234,353.3764,324.6,2016.75,111.1,575.25,833,183.6,214.9304,395.3,462.8656,91.47,329.05,653.4337,433.2477,1702.3,99.1609,5047.15,184.6668,72.4125,421.575,4283.637,159.45,597.8,1097.687,141.35,344.554,336.8402,869.6524,215.85,129.3006,1700.05,213.9563
2014-01-28,142,916.6,475.9704,224.35,1944.7,307.15,679,111.3403,306,432.8,409.25,645.1,2651.85,480.815,424.3053,350.3872,322.225,2013.15,113.8,569.7,831.15,185.2091,216.5547,389.85,455.7841,93.06,329.9,655.667,437.371,1566,98.4332,4938.65,183.5001,72.45,422.425,4286.37,159.63,581.9,1089.194,138.95,352.4691,349.321,859.0303,217,123.2339,1694.8,212.85
2014-01-29,146.65,905.55,482.0598,228.05,1912.95,302.44,681.25,115.4724,301.9,434.2,414.5,646.35,2655.25,472.52,426.3671,352.8307,322.725,2071.5,111.75,569.6,825.15,182.0727,215.4608,380.3,461.0797,93.305,332,662.1003,430.7987,1673.85,97.897,4960.45,184.6668,71.775,418.3,4375.064,157.365,591.45,1087.939,142.15,348.0169,341.0798,864.3661,214.65,129.5006,1703.35,214.3125
2014-01-30,141.65,921.85,476.6692,221.76,1920.85,299.68,677.9,114.6915,308.65,434.9,413.45,634.325,2619.8,468.89,423.7489,355.7827,315.9,1998.1,108.1,570.4,829.15,177.1909,215.1956,378.45,459.3992,89.62,325.025,653.6337,433.7725,1635.9,98.2034,5013.15,181.4668,71.7,412.5,4342.667,151.66,593.6,1091.779,140.45,357.9107,330.171,848.927,222.8,125.0006,1686.15,214.2
2014-01-31,146.95,930.2,470.8792,224.59,1901.5,306.23,680.15,118.0103,315,441.275,410.6,657.75,2609.55,464.61,419.756,362.7287,314.25,1969.2,109.55,570.1,808.45,179.5818,215.5271,383.8,459.0086,91.735,328.525,657.267,444.918,1636.25,96.8628,4999.55,183.7001,71.625,415.575,4409.051,152.385,588.7,1103.324,141,345.8402,339.222,882.8435,221.55,126.0673,1710.7,215.6438
2014-02-03,143.95,937.6,469.0824,224.78,1830.8,298.48,664.5,115.9767,305.85,443.05,412.5,656.525,2653.15,456.34,410.944,360.4216,313.25,1962,103.45,569.75,788.85,175.1818,212.3449,382.3,450.0854,85.26,327.475,652.867,442.244,1618.5,96.5181,5016.25,178.5334,71.4,410.45,4364.579,148.835,594.3,1080.382,140.7,332.8298,326.8841,871.0604,219.95,123.4006,1690.05,212.2313
2014-02-04,146.9,930.15,475.1718,224.36,1868.25,296.26,687.5,115.6026,316.25,437.35,415.15,670.75,2596.65,455.53,407.573,347.77,315.3,1986.1,102.45,570.25,788.15,176.1182,215.3945,387.9,441.6458,84.33,332.65,655.3337,426.7004,1619.65,99.7354,5034.55,178.6668,71.5125,410.775,4295.413,151.54,587.75,1059.162,143.15,342.1795,326.7412,874.8893,221.75,126.034,1674.1,208.3687
2014-02-05,145.7,935.2,483.6071,224.74,1894.7,296.86,684.35,115.3748,314.3,435.1,415.15,672.05,2595.7,454.295,406.7547,345.7235,318.725,1988.2,104.25,570,784.8,175.6818,211.4499,394.5,444.1448,84.68,333.75,656.9337,438.9954,1606.7,101.4206,5057.9,180.1668,72.5625,408.625,4311.264,152.17,583.6,1080.357,143.05,351.3313,342.4137,908.9788,220.9,126.834,1679.65,210.15
2014-02-06,146.4,945.2,483.2078,220.59,1896.95,296.63,681.85,114.8054,315.1,443.6,410.05,682.975,2599.95,450.405,412.2531,349.4569,323.5,1984.2,105.75,586.55,785.35,174.1909,215.1625,390.65,441.9683,84.235,330.25,650.167,448.2916,1639.7,102.3399,5055.4,178.6001,72.15,407.925,4342.319,150.485,584.9,1070.929,141.15,353.8543,344.1762,911.7702,225.55,124.534,1696.75,213.2063
2014-02-07,147.5,945.75,489.6465,225.09,1935.35,298.78,686.7,114.5777,315.55,450.4,417.05,692.7,2631.9,442.6,417.3751,347.3111,323.875,2005.5,106.4,577.65,783.45,174.6273,214.4332,388.65,442.3217,86.88,329.425,656.1003,447.5919,1664.95,104.14,5098.85,179.5334,73.125,407.225,4317.574,152.76,601.65,1055.741,143.35,356.3772,366.2797,900.7282,225.7,130.0673,1729.05,210.6188
2014-02-10,148.05,945.65,486.1526,223.79,1935.35,297.15,680.7,115.4399,307,455.1,414.55,685.775,2672.15,443.09,420.2224,351.305,321.95,1999.75,106.8,564,765.4,174.6455,215.4608,384.8,443.2209,84.995,323.625,663.9337,446.9171,1688.85,103.5655,5082.85,181.5001,72.75,410.975,4278.817,151.41,611.65,1030.706,143.6,360.1863,364.4219,905.1746,230.95,131.2673,1724.85,211.2
2014-02-11,148.25,942.1,483.5072,224.19,1936.5,293.12,681.55,117.0179,304.6,450.65,412.5,678.1,2660.45,441.78,422.2843,365.4327,322.4,1961.8,104.55,562.45,774.8,176.1546,215.5271,386.45,446.0051,85.96,323.625,662.4337,448.3416,1678.15,101.2291,5004.3,183.9668,71.7,402.625,4234.694,151.97,608.3,1034.718,144.85,370.5254,371.3292,919.7738,232.3,125.834,1699.35,211.1813
2014-02-12,146.05,936.05,476.5194,223.92,1927.5,296.38,701.1,118.6773,307.95,452.875,412.75,693.025,2615.4,443.755,421.327,369.8235,322.725,1974.85,103.5,569.45,785.5,181.6727,212.5107,385.45,446.4826,84.34,324.775,673.667,447.5669,1647.7,100.1567,5024.75,188.7334,71.775,408.95,4279.712,153.25,611.05,1036.565,144.05,372.6526,356.6571,926.6658,230.3,125.7673,1705.7,210.9188
2014-02-13,144.15,930.7,467.9843,220.3,1902.85,296.44,682.7,115.505,302.9,449.7,380.3,675.05,2562.6,481.865,403.8828,369.4266,316.25,1967.5,100.2,557.25,766.05,178.8364,210.0909,373.95,444.7091,81.51,318.4,657.967,453.1396,1641.25,99.6588,5058.1,182.3334,71.25,403.7,4273.053,150.055,615.3,1050.497,141.75,371.96,350.0832,896.1088,229.35,121.8673,1688.45,208.2
2014-02-14,147.05,910.8,471.9773,220.61,1839.6,295.08,682.3,115.7652,305.4,451.3,373.35,682.1,2580.05,484.95,401.7146,371.4484,320.9,1937.3,99.9,560.25,770.7,179.7182,212.0134,376.9,451.9643,83.425,323.225,661.8337,452.0151,1643.4,101.3057,5043.4,184.2668,71.4375,411.025,4235.837,147.51,609.05,1067.31,140.55,384.6737,353.2749,905.0264,231.55,123.4006,1666.35,211.425
2014-02-17,151.2,920.65,472.4265,223.05,1845.35,300.77,691.25,116.3184,304.65,450.275,374.35,680.45,2643.5,490.435,404.0629,372.7011,325.2,1972.75,98.5,560.25,779.3,183.4818,212.2123,381.75,453.6819,84.645,325.375,665.5337,463.8602,1665.7,102.5314,5057.25,185.1668,71.6625,406.15,4255.066,147.36,605.1,1066.08,138.9,382.497,356.3713,901.0246,228.95,121.8339,1667.5,210.375
2014-02-18,159.65,925.35,472.2768,233.08,1844.65,311.49,703.35,115.505,302.25,456.525,371.9,679.3,2652,492,406.3866,368.794,330.2,1979.4,99.3,562.25,803.9,188.6909,210.0909,389.2,456.6398,87.11,340.15,678.267,467.3838,1708.45,102.5314,5043.2,184.5334,71.8125,406.575,4255.961,150.095,609.75,1066.375,140.2,387.2461,361.7066,900.1847,228.65,124.2006,1690.9,208.8937
2014-02-19,164.1,928.6,467.6848,233.23,1820.9,308.04,706.45,114.3336,302.55,457.675,373.2,682.7,2668.35,489.99,406.272,370.7042,335.025,1944.25,98.85,558.7,805.8,187.4364,209.9251,392.9,465.4948,86.885,342.95,687.5337,471.4071,1698.1,101.3823,5000.65,186.2668,71.175,406.125,4350.518,150.805,623.3,1082.105,140.35,387.345,356.1807,910.461,232.6,123.7006,1706.45,212.0813
2014-02-20,164.8,907.2,460.7968,231.57,1842.4,302.46,702.4,112.837,296.9,452.475,371.2,697.3,2715.9,490.18,397.8118,365.383,331.375,1925.95,97.35,554.05,791.65,183.2455,206.7429,384.5,460.2674,86.79,334.875,689.767,464.7848,1683.3,100.4248,4998.8,184.1334,71.325,402.725,4346.195,148.06,619.65,1077.871,141.1,387.6913,349.4163,905.224,234.15,121.9006,1702.05,211.95
2014-02-21,167.25,900.3,463.1926,238.67,1862.7,305.93,701.4,117.5385,288.15,447.8,369.2,710.6,2733.35,488.4,409.1439,381.582,332.2,1919.15,97.65,555.35,800.6,186.4182,210.5549,392.05,465.1599,88.6,336.025,703.4337,464.8098,1675.6,101.4589,4864.5,184.6334,71.475,405.75,4520.005,150.21,615.15,1085.92,142,391.9951,356.7047,913.1041,234.05,120.0006,1799.95,214.3313
2014-02-24,164.5,909.15,469.9808,247.64,1861.8,305.26,711.1,118.4333,282.8,445.375,367.5,713.675,2795.85,482.02,409.8803,379.5975,335.5,1949.5,97.45,554.9,810.25,188.4,212.1792,399.1,465.0607,88.28,338.8,723.1004,471.8569,1684.4,89.5474,4656.9,188.1334,71.2875,406.175,4756.919,151.05,620.6,1072.234,142.7,392.3414,351.7505,904.8288,235.7,119.0006,1838.15,216.6188
2014-02-25,159,912.8,471.2286,247.35,1902.25,310.67,717.7,120.9874,287.1,447.575,374.75,713.75,2769.15,491.615,413.6113,384.2488,335.55,1950.05,98.8,554.45,811.4,187.4727,213.4388,402.65,469.1534,85.76,337.875,725.267,471.757,1678,88.7431,4710.5,187.8334,71.475,405.275,4690.088,150.6,619.05,1077.649,141.2,394.2707,343.5093,908.8553,243.2,123.434,1865.75,223.5938
2014-02-26,160.75,908.8,476.3198,247.85,1920.9,309.58,721.1,122.8094,288.2,443.3,375.3,709.8,2833.2,501.26,420.0097,390.1281,338.7,1975.2,98.4,554.75,819.1,188.4455,217.9469,395.8,472.2042,85.815,342.7,731.1004,482.1527,1664.05,88.4367,4777.05,188.9668,71.4,405.35,4666.586,152.04,628.1,1074.326,139.8,396.9421,332.791,899.6413,245.6,122.1673,1844.1,226.1438
2014-02-28,167.25,920.3,472.177,253.41,1946.35,314.3,722.1,122.9884,287.6,444.2,384.3,712.275,2895.5,514.03,415.7796,390.8475,334.8,1967.15,105.35,549.25,819.3,189.7909,217.2176,397.5,474.356,87.595,342.25,739.767,487.0507,1589,86.1003,4863.4,194.2334,70.875,399.975,4659.281,153.325,644.7,1120.408,139.7,412.5249,327.551,922.5158,242.5,121.8673,1839.2,223.9688
2014-03-03,171.65,902.5,472.1271,251.1,1917.05,317.79,715.3,122.5491,286.65,433.15,376.6,716.525,2815.55,518.705,412.9322,373.2593,333.1,1956.35,105.6,543.2,812.55,187.2364,218.2452,392.25,471.0571,86.88,334.975,731.7004,475.9303,1582.2,85.1811,4910.9,193.7334,71.025,401.7,4691.479,151.835,625.1,1102.832,135.95,406.3412,328.9801,941.8826,249.25,120.8673,1826.75,219.7125
2014-03-04,175.45,899.55,474.7725,258.71,1921.95,317.02,728.55,123.6879,287.35,432.35,378.65,716.225,2801.1,542.61,420.7297,367.4916,335.85,1976.9,113.6,554.9,821.85,194.3818,219.8695,411.2,471.2183,89.08,338.35,744.467,477.7045,1597.4,87.211,4800.5,197.2334,72.1125,406.475,4742.509,155.035,619.4,1103.127,140.4,408.5179,335.1252,938.696,254.8,121.7006,1877.55,220.575
2014-03-05,176.9,907.45,473.7742,261.53,1920.65,311.52,717.45,126.0631,282.75,445.525,385.5,713.7,2786.9,559.915,432.9537,362.7907,334.875,1974.3,115.75,551.2,827.15,199.8909,220.9633,415.95,473.9653,89.67,340.4,748.9004,474.081,1625.4,87.3642,4798.8,200.3334,72.2625,403.5,4790.558,157.66,623.7,1108.666,140.9,405.2529,339.1267,940.598,245.65,124.8006,1897.95,221.4375
2014-03-06,179.15,898.35,473.7243,265.9,1957.9,323.28,724.85,130.5043,285.85,442.175,379.75,716.875,2827,551.035,449.326,370.084,337.8,2011.9,120.8,549.05,837.85,206.1727,221.792,420.85,475.2303,90.83,343.675,761.667,477.4796,1650.45,89.3942,4794.4,205.9001,73.2,411.225,4967.896,157.74,621,1103.176,142.55,404.1151,346.9868,950.1579,246.8,125.534,1960.05,219.3188
2014-03-07,186.9,887.15,480.1631,281.36,1954.7,327.34,720.5,135.9868,301.9,437.45,381.2,696.175,2725.3,543.41,452.0506,369.1041,355.725,2008.95,124.55,550.4,848.25,218.5273,224.1787,444.1,463.8701,94.085,355.775,799.1004,491.5739,1735.05,89.1261,4786,210.7334,74.25,434.7,5087.049,164.965,612.3,1097.145,143.3,404.7582,353.5607,907.0767,255,126.134,1973.75,212.0063
2014-03-10,187.85,872.4,484.0064,285.31,2005,334.42,725.65,136.2633,305.15,437.625,375.4,687.775,2686.65,556,450.0624,357.482,367.225,2015.95,121.95,557.2,850.2,217.0182,222.4881,468.65,455.35,97.23,376.2,824.6004,507.7173,1801.1,89.624,4758.65,213.2668,74.175,442.725,5136.24,169.215,597,1054.879,143.8,391.7973,346.9392,889.0933,250.55,126.1673,1989.75,208.9688
2014-03-11,184.6,854.95,479.8636,283.5,1986.55,338.94,710.9,134.913,303.05,436.775,376.95,686.975,2678.7,550.44,460.6909,360.8309,362.575,2019.45,117.4,560.35,853.1,217.8455,221.4274,473.6,455.8151,93.67,372.1,820.0337,497.0466,1754.15,89.9304,4791.2,215.4001,74.1375,437.375,5199.195,167.48,580.25,1059.31,145.15,393.7266,327.5033,880.2745,248.75,126.5006,2003.3,209.9438
2014-03-12,183.65,863.7,493.4399,279.58,1959,338.15,711.05,134.3437,300.15,433.05,378.7,692.825,2687.5,549.4,453.9243,362.2449,362.775,2061.6,114.75,560.25,854.65,220.3,226.0681,469.7,455.3128,94.58,372.425,812.1671,495.4223,1764.05,89.7389,4820.5,211.3001,73.875,435.675,5214.499,164.51,604.3,1072.997,145.65,384.7231,323.5495,890.6495,252.25,127.2673,1964.45,212.5313
2014-03-13,179.2,858.25,492.8909,276.23,1966.7,329.41,714,144.3975,300.9,431.45,380.4,695.1,2727.15,554.745,448.0742,361.9845,371.175,2100.45,115.65,561.85,865.4,221.8182,227.6592,469.2,416.4079,92.85,382.175,816.8004,507.8172,1747.35,89.0495,4825.35,216.1001,74.1,439.775,5061.41,165.21,572.95,1058.276,142.55,383.8822,320.9295,879.6816,251.65,127.3006,1958.4,211.35
2014-03-14,183.2,863.95,494.6378,270.98,1974.3,331.16,698.8,144.7066,295,429.2,386.5,699.475,2780.5,557.135,447.2969,351.4787,366.075,2124.35,115.2,553.65,856.65,220.9091,230.1784,468.15,420.9408,93.94,377.975,836.6338,513.29,1738.45,89.6623,4731.4,215.1668,73.7625,443.075,5071.447,165.415,582.05,1053.353,142.7,389.0764,325.5502,882.0037,253.15,124.9673,1969.95,205.35
2014-03-18,188.75,874.45,500.7272,269.82,1994.9,334.04,709.6,146.187,295.1,427.975,385.85,707.95,2787.6,556.44,444.5968,350.536,367,2132.05,114.85,556.05,852.2,219,235.9462,482.85,415.5335,94.815,382.65,827.0337,504.5935,1868.2,90.3134,4721.3,216.6334,76.0875,448.225,5161.631,170.13,579.35,1044.713,143.15,377.2038,324.5975,886.4995,255.35,126.634,1968.2,202.6688
2014-03-19,185.2,882.6,512.1573,277.11,2008.7,333.84,707.8,145.8291,299.7,427.15,382.8,706.35,2801.15,574.05,448.4178,348.1918,369.225,2113.85,120.05,561.6,867.7,219.9909,238.4654,479.3,405.7608,97.17,381.2,830.6671,490.0245,1869.75,88.8197,4720.1,209.2001,76.725,451.5,5167.395,170.885,585.3,1004.047,141.3,380.2709,339.746,878.1748,254.85,124.134,1978.85,204.4125
2014-03-20,181.6,875.1,514.7029,271.47,1972.9,330.39,709.65,140.2979,295.5,427.9,387.25,702.95,2778.85,572.645,446.6587,349.122,365.1,2104.6,119.65,572.55,847.85,218.3182,235.8799,468.95,409.6426,94.865,373.625,812.7004,488.9499,1856.55,88.6665,4771.15,210.5334,74.475,453,5167.991,167.795,590.2,1037.919,141.4,375.6702,333.4103,900.2341,253.4,124.5673,1944.55,207.1313
2014-03-21,181.7,898,509.2124,278.85,1977.85,334.66,715.05,139.2892,292.45,429.15,387.95,704.35,2778.6,576.335,449.0805,353.823,366.925,2068.15,123.5,571.7,843.25,218.1,237.1395,471.45,409.9651,98.145,372.05,811.0671,485.0265,1868.55,87.211,4859.75,204.2668,75.6375,442.9,5052.416,170.215,580.4,1047.174,143.4,385.02,345.7006,893.7127,255,123.734,1955.3,213.075
2014-03-24,178.5,903.95,522.9884,282.14,2021.45,331.39,715.2,141.2089,293.95,422.925,391.05,704.325,2750.05,579.535,456.1498,350.8585,375.325,2120,121.6,582.35,860.25,225.8546,239.0952,490.3,406.2631,97.925,382.775,820.2337,493.698,1886.3,87.2876,4964.65,214.0668,77.4,452.7,5265.927,172.56,579.3,1059.778,142.85,387.345,345.9388,911.1773,252.9,123.3006,1973.1,211.05
2014-03-25,179.9,895.05,524.386,280.18,2014.05,332.08,715.25,144.9669,294.85,420.575,391.25,706,2723.45,595.15,459.4963,346.7281,375.075,2190.2,120.75,592.75,871.7,227.7364,240.5206,486.1,403.6091,98.045,386.325,832.3004,486.5009,1901.7,88.1685,5028.75,213.2668,79.2,439.65,5243.567,174.34,579.3,1056.848,142.9,386.7019,349.7498,903.5196,255.4,120.7339,1980.2,205.6875
2014-03-26,178.8,891.1,528.1794,286.02,2039.6,331.99,727.55,144.8367,298.55,416.4,387.1,690.7,2633.6,577.675,459.9381,346.5793,373.025,2180.7,125.4,591.55,866.4,228.4546,238.0345,490.3,402.927,99.75,385.775,850.5338,479.2789,1937.1,88.0153,4847.85,216.8668,78,445.6,5317.901,176.75,566.6,1030.681,142.75,397.3873,357.0858,896.8746,248.75,123.0673,1989.45,204.5812
2014-03-27,179.75,911.6,538.1121,285.99,2072.35,339.58,742.55,147.8951,310.7,408.35,386.4,669.625,2588.6,591.915,454.2843,344.6071,373.375,2250.3,125.4,599.8,875.1,228.9091,238.598,491.65,400.7132,100.015,385.95,855.7338,482.2277,1935.55,89.4708,4865.55,220.6668,79.125,450.375,5469.153,183.7,560.55,1031.051,141.8,392.4898,357.6575,905.8169,253.8,123.0006,2058.75,207.525
2014-03-28,186.15,912.3,538.9107,292.39,2058,359.54,766.3,149.099,317.4,414.5,386.95,679.75,2625.8,583.205,467.9729,348.7375,372.475,2253.25,130.9,599.8,875.8,228.9455,237.6367,501.45,404.626,98.485,389,858.7671,483.927,1931.4,92.6497,4885.7,219.6001,80.5875,458.075,5599.634,190.195,563.2,1034.915,148,393.0835,363.4692,907.4473,253.15,122.1006,2147.1,207.0187
