Date,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2010-01-18,128.31,348,188.5613,214,867.5,66.6216,330.8448,102.23,317,169.9,349.5,343.75,1221.05,62.9,395.7043,91.0419,169,1616,166.2,256.5,505,151.6364,83.7977,141.5,330.2639,117,203.225,735.4674,288.6319,1409,177.9074,2500,402.9002,89.0625,553.5,2187.333,217.5,152.5,393.8596,103.555,157.0454,611.6572,558.7711,152.9,112.0672,1012.2,145.3294
2010-01-19,130.4,350,189.1453,235.54,874.95,67.6223,340.915,100.6195,321,169.4,348.9,339,1230,64.2,390.54,93.5226,176.5,1694.6,166,257.75,516,157.0909,83.3336,144.9,332.3723,117,215,737.7785,294.6294,1435,177.9074,2665.35,404.0002,88.125,550,2185.296,216.98,152.7,394.9427,104,160.8743,605.9407,531.8454,147.66,114.4006,1005,149.452
2010-01-20,127.08,344,183.4852,221.4,894.95,67.428,345.8273,98.4232,321.55,169.98,343,336.5,1182,63.705,383.8402,93.8575,178.5,1665,163,256,506.25,158.1455,82.8695,150.1,328.4842,115.3,215.25,733.7785,291.1309,1428.8,176.2605,2570,400.6335,87.1875,547.5,2187.283,218.4,148.005,390.0195,102,160.2807,607.8462,554.3247,154.7,112.0006,995,148.2953
2010-01-21,124.3,342.45,182.3771,217,902.625,67.2143,342.8799,95.1208,330,166,342.55,326,1205.15,61.7,374.0697,94.6141,176.09,1675.1,165,258,506.01,158.1546,82.0408,152,327.7835,115.3,218,726.5785,285.6331,1445,176.1839,2568,388.3335,87.375,537.5,2161.445,215.9,147.3,380.1976,100.6,158.2426,618.8027,550.8663,155.65,110.0006,979,143.9453
2010-01-22,122.22,339,178.6885,209,890,63.1725,332.6623,91.1025,318.7,161.6,335.8,313.125,1115,61.2,366.3929,91.476,169.6,1632.5,160.1,253,485.02,150.7273,80.5492,145,322.4507,109.9,206.25,677.4007,281.6348,1440,168.7535,2526,376.4669,82.5,520.5,2083.087,210.015,145,374.6589,97.5,150.8617,610.7997,539.0091,149.5,106.6672,939.9,138.409
2010-01-25,123.8,334.675,177.1912,205.2,893.1,61.4042,343.7642,93.5427,322.15,165.95,325,313.875,1115.85,60.7,367.0908,93.8079,166,1649,161.1,258.7,480,151.2,82.8695,151,316.2497,110.9,201,654.6673,284.8834,1412,170.8218,2599.95,373.7002,85.725,524.825,2086.913,205.555,144.45,372.9358,97.2,153.9882,590.6969,558.2771,150.11,107.2005,906,137.4203
2010-01-27,120.36,329,176.1929,200.62,865.5,63.153,334.0378,91.8671,329.5,164,326,306,1107,55.365,368.347,87.817,166.11,1609.8,156.5,263,475.88,149.0909,84.0297,143,314.0174,103,192.25,656.8451,266.0911,1431,170.8218,2599.1,371.4669,86.475,517,2012.38,206,143.6,369.2434,96.5,148.8038,571.5469,513.8125,147.36,107.2005,900,136.4317
2010-01-28,119.03,328.5,177.6903,195.6,849,61.4236,333.4483,91.9159,324,160,316.1,307.775,1127,57,361.5077,83.1036,161,1565,150.65,258.2,468,145.4546,85.0904,142,311.661,97.5,193.175,653.334,254.8957,1377,167.2981,2588,373.0002,86.925,520,1997.474,210,142.5,368.9972,93.53,143.4611,539.2491,473.5474,147,105.9672,916.05,133.268
2010-01-29,116.2,330.5,179.4871,201.99,835,60.3354,312.2762,87.8488,311,158.9,318.1,293.9,1127,59.05,368.4656,82.3966,158,1525.25,147,251.55,468,140.9091,84.0297,142,304.1454,98,191.25,633.334,254.8957,1374.4,164.2723,2548,367.0335,84.675,516.45,1938.891,199,142,361.3662,89.5,139.5036,550.682,482.1933,151.5,104.0005,910,131.4885
2010-02-01,119,344,186.6696,205.2,873.85,60.4034,313.013,89.1178,305,156.6,319,307.5,1139,57.5,362.9035,85.3363,162.8,1588.7,145,243.8,477.6,149.1091,82.8695,147.7,303.4757,96.55,192.05,642.0895,255.1956,1389,166.2257,2582,362.0002,84.1875,518.75,1968.853,214.8,144.625,361.5385,93,136.0803,533.5327,476.7587,152.5,105.2672,950,127.2868
2010-02-02,124.4,362.25,192.1651,213.04,869.975,67.6223,329.0763,95.6088,314.5,160.005,326.05,310,1127,61.6,374.0837,87.5689,160.7,1599.4,152,238.5,483.4,152.9091,82.8861,150,310.1728,100.7,199.75,635.5562,263.6421,1418.25,162.5871,2570,370.0002,85.05,526,2027.287,203.02,151.8,371.705,95.9,144.4505,557.3511,481.1558,171.5,104.5339,937,136.0362
2010-02-03,126.4,349,189.0605,209.11,849.5,60.9961,318.3183,92.7456,310,159,318.85,307.5,1170,57.5,364.5924,86.0681,160,1585,152.1,237.75,482.53,150.0182,81.2122,152.5,303.8478,98.95,187.25,622.8228,256.1452,1365,159.3315,2600.1,370.1669,85.5,515.55,1997.474,198.63,151.6,366.2894,95.8,141.4823,550.682,479.229,168,101.4005,985,129.531
2010-02-04,129.05,362,191.067,211.98,852.25,58.6934,334.0378,95.3567,307,160,320.5,306.2,1155,57,374.977,84.4804,161.8,1595,147,237.1,501,151.7818,83.5325,156.5,305.7081,104.8,194.75,640.0006,263.0674,1370,161.4764,2802,379.9835,84.375,519,1968.654,199.6,151.2,370.6957,93.92,142.6696,567.8313,474.2391,174.8,104.6672,962,131.6862
2010-02-05,123.11,339,186.1755,206.74,825,57.032,314.3885,94.3562,302,159.11,310,286.5,1130,54.2,361.3262,78.7748,159.8,1575,142.4,229.5,479.8,147.2364,83.5325,150,296.4562,97.11,180,628.8895,249.6479,1349.5,157.7995,2819,372.4002,82.95,487.5,1922.941,193,149,361.8585,92.5,132.5779,514.478,459.5164,167,102.6672,941,125.5765
2010-02-08,130,337.4,195.659,205,865,56.6531,338.9501,95.0069,302.1,161.8,311.5,286.875,1139.85,58,358.7301,84.8401,158.5,1588.7,137,231,480.05,154.5455,82.2066,151.7,294.5339,99,182,640.0006,248.6483,1375.1,159.3315,2815,361.6335,81.375,492.5,1982.567,190,149.8,358.9046,94,133.5771,524.0054,466.8777,170.9,104.6672,933,127.2374
2010-02-09,129.8,332.5,194.0667,205,851.85,56.6434,353.1958,92.2982,310,163.5,317,286,1119.4,54.995,357.2994,85.3363,156.68,1569.4,137,238,477,146.5455,81.3447,147.8,298.1429,97.8,184.5125,644.0006,245.2247,1355,155.0418,2792,372.7169,81.075,496.875,1972.63,193.1,151.8,356.9353,94.585,131.6379,505.9033,455.564,170.88,103.2005,930,124.9635
2010-02-10,127.8,342,197.6555,208.8,868.5,57.1292,351.7221,91.6719,315,160.72,323,289,1105,55.69,374.7676,86.0805,157.5,1630,136,233.5,481,148.7273,81.1127,152,308.9326,99.5,187.4,653.7784,250.6474,1355,157.3016,2705.15,370.3335,81.375,499.95,2047.162,197,153.5,364.2709,94.95,135.546,510.667,468.3599,170.9,102.6672,960,130.4999
2010-02-11,128.4,336.5,199.0231,206,892.5,57.0612,336.9852,94.3562,315.5,161.5,313,291.5,1090,54,379.5133,86.5766,160.4,1638,137.25,230.5,479.4,143.6546,81.2287,151,306.7002,96.91,183.5,640.4451,242.3758,1330.1,153.9694,2688.75,379.0002,80.625,494.625,1958.766,192.39,151.9,363.3109,94,133.5672,500.044,470.3361,174.04,101.8672,981.8,129.185
2010-02-15,125.8,335,198.6288,206.6,895,57.2847,333.0553,91.9159,317,162.145,313,290,1090,54.99,377.5592,87.3208,159.7,1690,139,233.4,472.31,151.2727,82.3723,149.85,310.9169,99.17,201,648.0006,249.8978,1364,156.2675,2650,367.0002,80.475,513.5,1992.505,192.5,151.885,369.2434,95.5,137.3071,512.0961,465.3956,172.895,101.3005,1002,129.3135
2010-02-16,128.28,324.25,202.7466,206.4,905,56.3811,340.915,91.1025,286,163.5,317,292,1113.8,52.385,376.8613,89.938,160.5,1714.7,141.9,230,478.8,148.5455,83.1182,150.3,310.0488,101.55,183,628.6229,248.9731,1339.7,154.6588,2625.05,366.6002,78.75,505.05,1993.996,191.4,153.015,367.8895,95.5,135.9616,516.3835,472.3123,174,101.0672,1010,130.6976
2010-02-17,131.2,328.95,191.6659,206.8,900,58.2951,333.8413,93.3963,273.4,162.705,323,292.5,1125,53.485,382.4584,89.8015,161.8,1700.45,147.9,238.5,488.4,152.7273,83.0353,152.6,316.2745,103.6,185.45,649.0006,256.3951,1369.95,156.6505,2570,371.3335,80.625,512.5,2027.287,193.5,154.3,376.579,95.2,140.493,519.3369,473.3004,173.9,101.2672,1055,134.4544
2010-02-18,130,331,189.6395,213.4,922.6,60.2383,320.4798,92.5666,279,165,319,303.5,1123,58.815,382.4444,90.4961,166.49,1708.7,153.4,240.6,491.01,152.7273,83.5988,152.1,312.9012,107.3,189.5,659.3562,258.5942,1390,154.5822,2550,355.0002,80.4375,515,2086.913,195.79,155.9,374.1666,94.1,141.3834,556.3984,476.7093,179.5,105.0005,1047.45,133.4658
2010-02-19,132.8,340.6,184.6831,214.4,900,58.1202,324.2131,94.3562,280.55,164.5,318,301.95,1129.9,57.4,375.4655,89.0821,167,1671.55,151,242,493.94,151.2727,82.6375,151.35,313.1368,104.5,186.425,653.2451,250.1476,1354,154.7354,2580,364.9835,81.1125,497.5,2057.199,192.5,153.21,371.6558,93.865,139.3057,541.1546,470.8301,180,106.0005,1025,130.8953
2010-02-22,131.98,339,187.1738,220.7,915,60.2383,329.0763,95.1696,281,164.495,317.15,299,1131,58.99,379.6389,91.0419,170.1,1724.85,151.9,244,500,153.6637,82.7867,158.5,316.8822,106.5,189.95,662.2229,252.3967,1380,156.9569,2526.1,370.0002,80.55,497.65,2146.539,192,156.2,372.6896,93.6,140.493,541.1546,471.8923,182.99,105.3339,1052,131.884
2010-02-23,128.6,345,184.7779,220,890,56.9543,325.1956,95.8203,275,162.015,312.55,291.55,1110,57.2,368.4866,89.8015,168.505,1690,153.5,244,493.6,150.8909,82.074,154.6,317.2543,102.1,178.5,660.0007,247.1489,1369.85,154.7354,2620,367.6669,80.25,487,2255.853,191.49,153.5,373.6743,93,138.3163,540.2972,459.961,175,103.1338,1035.8,131.8642
2010-02-24,129.2,338,182.1825,219,861,57.6344,326.178,93.5427,280,162.005,309,288.575,1142,57.33,370.5803,89.3054,169,1688,154,244,501,152.7455,82.3226,148,318.4821,105.3,173.8875,660.0007,243.6503,1325,150.9053,2630,368.3169,79.65,485,2261.319,190.6,156.6,372.1973,91.625,136.9312,544.9656,455.0452,173,106.2672,1026,134.059
2010-02-25,128.43,342.4,174.7953,219.22,856.225,56.9349,324.5079,94.6815,277,165,304.5,307.45,1162.3,57.975,370.5803,90.9675,170.1,1675.65,156,241.15,499.8,152.9546,82.5049,151.45,318.8045,108.9,202.525,671.1118,238.2025,1374.2,156.9569,2610,367.0835,80.25,490.05,2136.601,192.5,152,378.9914,93,136.1397,542.1074,455.5146,172.5,104.4672,1024,133.8612
2010-02-26,134,342.25,174.2962,220.8,864.725,54.9431,325.7359,93.1198,278,166.01,305,290.5,1141,56.515,371.976,90.3225,169,1691.65,154,239.85,494.96,153.6909,82.3723,147,324.8071,107,184.475,682.2229,241.1513,1398.8,153.7396,2670,371.6502,80.25,484.5,2130.639,192.5,151.8,377.6621,92.725,131.5885,543.0601,456.6015,173.78,102.0005,1042,132.6946
2010-03-02,134,344.6,175.2945,226.2,913.9,58.6837,338.9501,92.892,280,170,311,315,1151,60,378.2571,91.0667,172.4,1790,164,234,503.06,160.9273,77.9305,150.6,326.3635,109.5,187.775,723.8674,254.3959,1472,155.8078,2730,373.3669,80.7,492.5,2137.595,199.055,154.7,375.1513,93.83,142.4717,553.6831,445.1395,176.8,102.6338,1050,133.4658
2010-03-03,137.6,360,187.6679,232.8,925,63.153,340.915,88.1742,293,167.8,316,317.5,1121.65,67.1,379.2271,90.7938,174.255,1810,170,235,511,163.6182,80.3835,153.95,328.7881,111.2,188.75,702.334,265.3914,1496,155.3482,2700,371.0002,79.9125,494,2171.383,198.91,154.2,378.5975,95.615,160.2807,581.1696,446.6217,179.74,102.8005,1100,139.3976
2010-03-04,142.8,350.6,198.4541,230,940,62.3952,339.9325,88.0115,290,174.97,320.55,325.65,1168.75,66.8,385.236,95.5071,177.5,1809.9,171,239.1,518.8,164.7273,81.842,166,330.1399,114.87,190.5,699.9118,268.3902,1477,159.3315,2721,364.0002,81.75,520,2230.413,202.3,155.85,378.1052,95.87,160.063,581.1696,450.2035,181.6,103.8672,1080,137.9146
2010-03-05,143.94,352,197.0565,225,949.5,63.1142,331.336,87.3283,294,175.5,321,325,1162,65.8,390.8191,90.0496,178.555,1799,169,242.1,521.2,163.2909,81.8751,160.05,326.655,116.69,195,708.0007,269.1399,1467,159.2549,2725,370.0002,81.75,511,2242.934,204.5,158.5,376.6282,98.1,161.8637,590.6969,456.972,188,104.3339,1098,137.4203
2010-03-08,142.78,362.5,197.6555,228.85,955.25,63.5417,336.9852,88.3369,298.15,169.77,321.5,331.85,1156,67.885,393.6107,89.3798,181,1880,170.1,243,520.4,165.4546,81.4608,161.4,329.0237,121.505,201.25,713.334,271.1391,1473.7,157.0718,2825,368.3335,81.75,510.6,2265.741,206,162,377.9083,97.07,158.3019,594.1744,468.8539,184.9,112.5339,1101.6,135.8385
2010-03-09,146.7,353,193.1633,209,950.85,62.9198,329.1254,88.8249,292,166,322,324.4,1160.05,64.6,394.169,89.1565,177.5,1901.6,167.8,238,521.4,167.6364,83.4496,161,328.6579,121,203.575,713.7785,280.3853,1480,157.3399,2731,367.5002,82.5,503.25,2202.339,203.255,163.5,375.6436,97.45,155.3338,590.6969,450.08,181,107.4005,1115.95,138.8044
2010-03-10,143.2,352.5,192.8988,223.53,933,62.7644,331.1886,87.3608,292,162,315,317.6,1168.45,62.8,394.3086,89.6403,181.2,1889.8,163,235.4,532.8,168.1818,83.7811,157,331.7398,118,197.5,706.2229,279.8855,1508,156.1143,2735.6,363.6668,81.675,497.5,2186.29,205.02,165.5,375.9882,94.42,153.9486,586.9336,448.4002,180.105,106.0005,1091,138.8044
2010-03-11,141.96,358.975,185.0475,225.48,924.95,62.298,330.2553,87.1981,288.9,160.8,316.5,316.1,1164.95,63.2,397.3025,87.2092,181.6,1941.25,162.9,236.35,540.2,166.3637,84.1955,163.5,330.512,116.8,197.475,701.5563,277.9613,1470.05,153.7396,2690,364.3335,81.75,505,2065.597,204,163.505,384.0377,94.6,154.3444,583.075,430.318,176.7,105.9005,1110.1,138.8044
2010-03-12,139.46,356.525,194.1616,230.2,915,61.1904,330.1079,87.1981,293,160,319.05,323.45,1174,63,403.3811,89.3302,182.7,1860.4,160.8,228.8,540.51,170.0091,85.1899,156.75,334.8402,116.64,195.25,700.1118,281.135,1470,155.8844,2698,361.7502,79.5375,507.5,2257.841,204.2,170,393.8596,96.2,152.9592,581.1696,447.1157,181.79,107.6339,1115,141.3353
2010-03-15,140,360,191.6659,225.72,924.95,61.2584,326.178,87.3608,290,158.875,316.1,321,1177.2,63.44,399.1938,88.5612,178,1931,165,221.4,541,169.0909,85.6374,160.1,329.1974,117.7,195.675,695.1118,284.8834,1464,152.7438,2689.75,361.5668,79.875,511,2240.997,203.95,165,392.358,96.1,149.3974,576.5964,448.5979,179.7,105.7005,1098.5,141.3749
2010-03-16,142.8,362.5,189.3699,227.8,916.675,60.7629,321.2657,86.222,298.5,158.11,314.5,313,1210,62.3,400.5896,91.7861,180.5,1910.75,160.4,226.15,536,167.4546,86.2506,159,334.8527,118,190.5,691.1118,275.8871,1459.8,154.6205,2650,359.0002,78.0375,516,2305.542,201.705,163.8,404.4446,95.52,152.9592,582.027,447.1157,181,105.2672,1110,144.5385
2010-03-17,144.68,355.5,190.7775,231,920.725,61.9871,324.6552,88.9876,296,160,318.5,312,1228,63.675,405.4748,93.1257,180.46,1938,169.3,227.5,541,170,86.118,167.05,339.1933,121.5,190.5,711.7118,281.135,1465,155.8844,2641.2,359.6668,78.825,537.4,2351.255,202.005,168.8,410.5986,96.9,156.2836,510.667,454.5265,180.5,104.3339,1120,145.1317
2010-03-18,138.02,357.45,198.1446,229.06,912,63.153,327.0623,85.4086,299.95,159.02,334,319.5,1233,62.2,408.2664,94.6885,181.24,1931.5,175,224,547,172.7364,87.1788,169,339.8134,122.495,190.8,721.7785,280.7601,1444,155.8844,2660,359.1502,79.1625,537,2283.679,203,168.725,416.0142,95.3,154.8786,604.988,456.9967,183.4,105.7005,1082.3,147.3067
2010-03-19,142.41,362.3,199.7468,234.4,925,60.6269,322.1499,86.222,300,159.95,330,321,1250,62.495,417.0598,93.5226,181.48,1949,176.6,224.85,548,175.0909,86.3501,170,344.7866,124.995,189.775,718.2674,268.6651,1428,155.4631,2632.1,352.6668,79.5,539.4,2201.196,204,170,396.4443,95.1,153.4539,610.228,450.6482,182.1,104.6672,1094,144.7164
2010-03-22,144.8,369.5,199.093,220,925,59.461,319.7429,83.9444,307.5,157.01,326,312.5,1230,63.495,404.7769,92.2698,180.2,1950,174,228,536.4,172.5455,85.9689,167.75,341.3141,123.21,182.75,715.5563,266.1411,1420,155.5014,2670,351.3335,80.25,531,2290.635,202.515,168.2,401.1952,94,153.7507,606.0836,444.6455,180,103.3339,1094,142.3042
2010-03-23,146.05,367.5,198.1546,230.7,936,61.4042,314.2411,86.1732,317.2,157.525,334,325,1274,60,403.3811,91.2031,183.5,1958.8,170.1,228.75,528.76,170.7273,86.3501,169.1,343.5402,123.8,186.975,720.0007,263.6421,1404.95,155.8844,2711,354.0835,80.8125,538.975,2265.791,204.2,171,408.6293,95.9,150.3868,602.1298,451.5622,179.74,104.8672,1125,142.3635
2010-03-25,145.4,352.8,195.659,230.42,930,59.2667,309.6727,84.1071,310,157.01,342,331.55,1304,61.4,397.798,91.0667,188,1920,169.8,226,522,167.2727,86.5324,169.4,343.658,126.4,182,717.3341,262.2927,1390,155.9227,2750,356.3335,81.3375,548,2244.922,204.465,169,405.7246,94.84,147.4187,606.8935,452.6491,177.71,103.5339,1114.8,141.3749
2010-03-26,147.14,356.25,197.1564,231.02,951,59.461,311.4411,82.1793,314.85,159.1,350,340,1309,60.1,397.798,92.8156,193.1,2027.7,178,233.8,519.52,170.7273,87.7588,169.7,349.2389,129.77,186.25,728.4452,266.8908,1372,154.1226,2665.65,353.3335,79.9125,548.5,2242.338,205.485,175.5,408.6293,94.97,144.7473,609.7517,446.6217,178.5,101.6338,1089,143.5499
2010-03-29,149.62,359.75,200.5504,239.4,985,61.307,315.6657,84.5952,311,158.1,340,336.45,1286.6,61.625,403.3811,91.3148,162.885,2012,170.2,238.8,524.94,171.8182,87.6428,180.95,342.0458,129,187.9625,728.3563,272.9883,1409.8,155.1567,2750,361.3668,80.5875,551.85,2275.729,207.5,176.45,405.6754,94.01,149.0215,609.5611,449.833,182.5,100.9672,1111,141.968
2010-03-30,155.98,365,201.7483,239.79,995,61.7928,318.3183,86.222,311.5,157,344,335,1260,61.8,399.8917,92.2822,196.5,2048.8,184.8,240,534.02,173.8364,89.2671,181,336.7129,126.5,188.5,742.223,278.8859,1400,155.5397,2715.1,365.5002,80.0625,548,2281.691,209.505,180.6,398.0936,96.1,147.3989,614.5154,446.7699,186,99.6672,1149.5,140.3862
2010-03-31,157.8,360,204.6433,234.4,995,62.9587,332.0728,85.5713,308.7,158.8,339,333.2,1264.8,63.225,393.0524,89.3054,190,2001,184,241.1,533.6,175.4182,89.4328,173.5,329.1354,124.5,187.5,728.4452,278.3361,1391.55,155.5014,2750,366.0335,80.25,546.45,2295.604,208.5,177.5,393.8596,98.5,149.9911,604.988,434.7644,182.1,99.1338,1130,138.8044
2010-04-01,156.92,365.75,206.54,233.6,1002.5,61.5985,315.7148,84.3512,312.6,160.5,339,341.9,1283,65.135,393.1361,89.3054,195,1965,182,240.4,543.98,174,87.5102,171,324.9559,124.5,188,729.823,275.8871,1425,158.757,2716,367.0002,80.625,539,2341.317,208,179.5,387.1394,98.3,150.3868,605.9407,421.9191,184,100.0005,1141.5,140.584
2010-04-05,152,367,203.8447,235.44,1005.5,63.4931,334.0378,83.4564,307,160.9,340,344.95,1278.7,67.35,394.3086,89.3054,195.88,1954,184,231.1,559,173.6364,88.7367,177.1,332.2482,125.99,187.75,736.5563,268.3902,1399.5,159.3315,2695.3,364.3335,81,548.25,2360.199,211.5,181,402.2291,97.5,154.9677,624.2333,429.8239,189.49,98.0005,1151,142.9567
2010-04-06,151.2,369.95,205.6416,236,1050.525,65.0962,338.9501,82.7243,317.5,159.1,351,343,1286,68.47,392.2149,89.6279,195,2050,187.25,229.7,561.02,180.3455,87.7754,182.4,332.6203,128.5,192.5,733.3341,275.4123,1410,160.9402,2727.65,365.6668,81,564,2361.59,214.39,182.8,398.2413,97.9,155.314,649.2903,427.0078,188,100.6672,1147.5,143.3521
2010-04-07,149.86,364,206.52,236.4,1022.5,65.0379,335.0202,81.5042,317,162.9,340,351.5,1278,69,392.9128,84.8401,194,2058,184.6,230,566,182.3091,87.9577,180.8,329.34,127.73,195.75,735.5563,268.9899,1389.7,160.8636,2680,364.6502,80.325,562.5,2345.293,213.03,181.2,388.9364,96.995,153.3451,657.3885,422.4132,188,103.6672,1140,142.3635
2010-04-08,147.28,347.5,204.6433,231.39,1033.5,64.4064,331.0904,82.7243,319,162,337.9,355.5,1278,68.4,404.6094,86.0805,192.99,2035,184.7,224.35,562.6,178.5818,88.8361,177.75,327.4115,126,197,730.9785,267.8904,1247.7,162.3573,2722.5,362.2335,84,566.5,2329.392,210.5,181,391.8903,96.605,157.5104,647.8612,421.4251,188.48,102.0005,1147.6,141.3749
2010-04-09,149,347.3,200.4506,232,1039,65.6791,344.8449,83.2937,312,166.975,337,349,1290,68.44,399.0542,86.8247,189.05,2030,177,222.75,546.22,174.9637,88.7699,179,331.1321,122.97,196.75,723.1118,263.3922,1396,161.17,2720,353.6668,83.4,554.1,2344.696,210,177.99,394.8442,95.86,155.3338,642.1447,420.931,193,102.6005,1163,141.968
2010-04-12,149,362.65,203.9445,236.26,1041.35,65.854,346.8098,82.4803,305.5,167.9,335.4,350,1250,68.49,403.9395,86.3285,193.87,2060,180.5,221.5,569,178.1818,89.4991,179,333.104,123.6,199.55,731.1118,238.0776,1398,160.6338,2745,358.1668,81.825,572.5,2300.573,211.5,178.485,389.4287,101.295,160.2708,645.9557,420.437,190.9,101.3672,1160,141.3749
2010-04-13,150.74,364.5,202.6568,236,1037.5,68.0304,353.687,82.0411,307,167.4,335.5,350,1205,67.5,402.6833,86.3285,195,2049,180.3,225,551.13,175.3909,90.6924,178.45,333.6125,122.995,192.875,714.6674,259.8937,1375,160.4805,2740.1,350.0835,80.625,564,2325.069,209.7,180.2,393.8596,102.1,154.938,650.1954,418.9054,190.2,101.0005,1134,138.8044
