Date,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SHREECEM,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TATASTEEL,TECHM,TITAN,UPL,ULTRACEMCO,WIPRO
2014-01-15,147.1,903,485.1544,237,1874,310.8,727.95,106.2483,329.9,453,414.35,645,2650.1,504.5,419.7806,330.0082,336.5,2040.1,110.3,538.5,824.1,190,215.5271,420.1,458.2893,100.825,357,650.2003,445.5677,1790,101.3057,5200.9,194.6668,73.1625,442.35,4502.8125,163.2,604,1153.2455,152.85,370.0307,358.2291,938.696,221.15,138.7007,1652.25,208.9688
2014-01-16,149.1,912.7,494.1387,237,1900,311,723.8,107.0454,332.95,457,419,646,2652,500,422.5216,335.1432,342.2,2076.25,111.45,545,846,193.9091,218.1126,425.6,458.7481,99.695,365.15,670.4003,452.5648,1803.1,101.5355,5175,196.0001,73.425,444.35,4486.5147,164.415,604,1171.7323,152.25,374.9777,358.7055,930.7911,218.05,140.3674,1712.25,208.125
2014-01-17,150.2,919,496.5844,235.6,1907.75,313.6,707.1,108.0215,316,451.125,412.5,642.525,2643,504,426.449,344.5699,337.5,2078.85,113.5,553,852,191.5273,216.1238,428.7,462.4687,102.35,365.25,666.2003,445.3178,1778.2,102.0335,5190,189.3668,73.5,444.575,4516.6756,163.455,591.75,1131.3617,149.5,363.5997,362.9928,922.6393,216.7,144.1341,1748,215.625
2014-01-20,149.1,931,490.6448,228.54,1938.2,316,703,110.2991,311.1,452.5,419,634.65,2630,499.3,427.4472,343.7017,334.05,2080,110.1,559.9,844.4,188.0909,215.1293,422.9,460.3604,99.9,362.9,668.0003,445.3178,1774,101.1142,5083.55,191.3334,72.75,443.45,4461.9189,162.155,595,1092.4434,146.25,367.112,359.6582,874.1235,216.1,144.4674,1719.5,207.225
2014-01-21,151,941.1,477.1683,232.98,1935,314,678.05,111.6006,311,442.55,420.25,650,2650.1,508.8,428.5763,355.2742,336.475,2091.1,112.45,555.8,838,191.4546,218.9413,436.2,465.0731,99.05,364.85,670.867,452.8147,1782,100.8078,5066,191.7001,73.6125,436.325,4411.2865,165.39,594,1149.0854,148.5,371.0201,358.2291,904.4335,217,143.6674,1720,215.5313
2014-01-22,147.65,949.7,478.0168,237.2,1944,320.2,682,109.7134,305.2,437.675,417.7,653.975,2653.55,511.495,426.629,357.2215,337.75,2071,112.6,561.95,838.15,196.4,217.7812,431.65,463.9818,99.1,352.5,675.9337,448.8913,1805.5,99.9652,5050,191.3334,73.425,431.75,4408.6033,165.4,580.35,1125.9954,148.35,377.4017,366.1368,903.0749,217.2,141.0007,1704,213.75
2014-01-23,147.2,942.2,473.0754,236.65,1949,317,701.05,111.568,309,437.525,422.9,665,2675.2,509.495,422.0307,358.3999,337.5,2065,114.2,567,836.2,198.3637,216.3558,432,469.3022,99.445,353.5,673.4003,458.0376,1796.1,100.9227,4990,192.7001,73.5,430.3,4417.2988,163.9,598.55,1116.6412,149.05,381.1613,374.2827,910.041,216.75,142.334,1695.05,216
2014-01-24,147.5,935,468.4335,240.6,1934.7,316.98,681,111.9259,313,435.05,418,662.025,2663,500.1,423.6671,350.5856,335,2049,113.15,563,849,193.4727,217.3834,425.5,466.9334,98.505,347.5,686.0003,441.0695,1784.9,100.195,5010,189.5001,73.35,431,4358.418,164.9,607.95,1104.7762,147.25,374.9777,366.899,899.2213,226.4,138.0007,1711,215.85
2014-01-27,143.55,941.5,473.1752,235.2,1920,309,680,110.2666,307.9,430.075,411.5,663.475,2626.7,490.31,421.8506,349.7794,332.45,2029.7,112,563.4,835,188.8727,212.4775,405.3,461.3525,96,339.05,659.1337,430.4239,1755,99.7737,5039,184.0668,73.05,428,4323.8846,159.79,597.95,1095.9143,143,359.1475,351.941,884.3504,217,136.0007,1674,213.75
2014-01-28,143.6,929,474.4231,231.4,1906.8,295.37,671.1,109.8761,306.9,425,416.3,653.9,2635.85,490,423.9943,352.012,324,2014.7,110,581,832.5,183.7637,214.8973,397.5,459.7403,91.525,328.5,652.667,432.3231,1715,99.429,4993,183.3668,72.4125,423.5,4225.5015,160.305,597.5,1098.8683,140.9,341.8332,337.2689,870.0229,216.5,129.4006,1693,213.3
2014-01-29,144,918.2,477.2681,226.06,1950,309,682,112.4302,310,437.15,411,648.5,2652,483.775,425.4671,350.0275,323.75,2015.1,114.5,569,836,187.6,216.9856,396,454.6555,93.725,333.5,660.7003,439.2953,1615.2,99.3907,4920,183.8334,72.525,424.9,4239.4143,161.3,588,1102.8069,140,356.2783,351.0836,864.5884,218.4,124.6673,1701.1,211.875
2014-01-30,144.7,896.05,477.1683,224.6,1909,297.19,674,114.2035,302,433,410.95,648.5,2640,471.6,425.4671,352.9795,318.75,2094,110.2,563.55,811.25,179.4273,213.1736,376,459.331,92.33,325.05,652.6337,429.3243,1668,97.3225,4962,182.6668,71.775,415.7,4234.4951,155.5,592.95,1082.1539,141.8,345.5929,336.3162,863.7238,210,129.2673,1681,213
2014-01-31,143,917.1,473.325,222.64,1915,300.11,671.05,114.7241,310,436.85,415,638.5,2618,470,423.6589,356.254,315,1965,109.05,569,828.8,179,215.3945,378.95,458.8722,90.2,324.75,656.9003,436.8213,1655,96.2883,4985.3,182.1668,72,413.5,4293.1274,153.05,595.9,1095.4712,141.35,354.5963,331.9336,862.1181,222.8,124.2673,1714.9,214.4625
2014-02-03,146.4,935,467.4352,222.42,1901.05,308.8,671.15,119.084,313.1,442.5,408.5,662.925,2605,460.7,417.2851,360.6945,314.975,1972,109,569.1,802.1,178.3637,213.9029,380.45,457.0119,90.885,325.65,654.0003,440.9196,1620,96.5181,5000,182.0001,71.3625,413.1,4352.7038,152.5,588.2,1093.945,140.85,343.3173,338.1264,887.8087,220.15,125.4006,1725,211.2
2014-02-04,142.5,935,464.2408,221.35,1820,302.57,661.2,114.8542,302.9,441.075,410.7,682.5,2652,452.01,408.7757,355.8571,310.825,1950,102,568.1,782,172.7,211.1516,378.1,444.1138,83.9,324,645.767,437.3211,1601,96.4415,5000,177.0334,71.2875,407.25,4327.959,147.4,594.35,1070.3135,141.2,328.5754,322.0727,863.5756,218.7,122.3339,1678,210.6375
2014-02-05,146.9,923.25,472.3766,225,1878,297.88,682,114.6915,316.9,439.925,416.9,674.2,2607,459.99,407.4666,350.2755,315.5,1994.8,102.4,570.05,787.9,177.2637,213.8034,387.5,443.9898,84.765,332.5,653.3337,428.3247,1619,100.0418,5005.3,178.6001,71.025,410.05,4342.4183,151.89,587.85,1065.2918,143.15,339.3597,328.5514,902.0374,221.2,126.6673,1675.2,209.25
2014-02-06,148,936.25,484.7051,225.02,1890.2,303,694.7,115.5863,314.5,437.5,417.5,674.95,2598.4,463.7,407.6711,347.2987,319.375,1995.25,104.65,570,789.75,176.3637,212.146,394,442.9977,85.425,336,657.3337,437.571,1610.2,101.1142,5023,180.6001,72,410,4372.5295,152.21,587.85,1073.2674,144.3,349.3031,344.7955,908.5589,221.9,126.8006,1699.8,209.6625
2014-02-07,147.5,950.25,486.1526,224.01,1901.35,299.99,678,115.4562,314.75,446.375,412.85,687,2612,454.8,414.8304,352.1857,326.2,2000,106.15,587.4,790.8,176.3637,216.7867,395,444.8579,85.6,331,655.5337,451.0904,1654.95,102.4165,5100,180.2668,72.15,411.05,4375.163,152.005,590.95,1078.1907,142.45,356.1793,345.4624,913.9934,226.05,126.6673,1692,213.7313
2014-02-10,147.25,946.8,491.9425,226.39,1930,300.4,688,113.9432,314.8,452.5,419.45,695,2645,442.6,417.2032,348.3902,323.825,1999,106.45,575.65,783.25,175.1182,213.8366,389.15,443.9774,87.01,330.925,657.5003,447.4419,1665,103.5272,5085,179.3334,73.0125,407.625,4321.9964,153.035,605.5,1055.5437,144.35,361.1263,368.6139,900.7776,225,130.0007,1738,211.125
2014-02-11,149.9,946.7,488.249,224.67,1941.95,299.79,684,115.8791,305,457.35,415,686.525,2699,440.6,423.0289,351.0198,323,2005.1,106.9,565,764,175.4364,214.8641,384.9,444.4859,85.35,324.45,664.267,448.8663,1690.25,102.9527,5000,182.3334,72.825,411.5,4337.7973,151.495,616.95,1033.8815,144.2,377.0059,368.7092,900.9011,231.25,131.734,1731.3,212.25
2014-02-12,149,943.15,478.1665,226,1942.7,296,683.1,117.8639,305.1,453,414.9,682.5,2685,443.1,424.8453,367.1443,323.3,1970.1,105.15,564.85,779,177.6818,215.7923,390.2,446.5322,86.255,325,666.667,448.6664,1685,101.2674,4965,184.7334,71.925,404,4239.4143,152.71,614,1042.7433,145.3,372.0095,367.3278,925.8506,233,126.6673,1705.5,211.7063
2014-02-13,146.1,935,476.5194,224.04,1939.7,293.43,706.3,118.6773,307.45,454,390,693.775,2630,452.5,421.2288,371.8577,323,1981.25,103.9,572,780.25,181.9091,212.6101,386.1,447.0655,85,324.5,675.3337,447.317,1646,100.5014,5034.4,188.6668,71.6625,409.45,4367.6104,153.3,615,1037.3277,144,375.9671,358.2291,923.8497,230,126.0006,1709.6,211.875
2014-02-14,143.35,931.75,468.8328,221.8,1904.7,296.45,685,116.3184,304,452.95,384.7,675.5,2579.8,483.99,404.8483,370.6173,317,1964.25,100.75,557,763.2,179.2727,210.8864,376.3,448.3987,81.59,319,661.7003,453.3145,1642,100.6546,5033,183.3334,71.4,405.95,4240.4081,150.23,622.5,1052.5405,141.55,376.1649,351.4647,903.6184,230,122.0673,1688.45,208.7062
2014-02-17,148.4,918,474.0238,222.2,1845,295.01,678.05,115.8141,310.85,460.5,373.35,683,2584,489.9,404.7829,372.1058,321,1945.15,100,558,767,180.1818,212.809,376.1,457.0119,83.5,323.6,664.1003,452.2899,1635,101.344,5012,184.6668,71.325,408.825,4225.3028,147,610,1063.4209,140.55,387.8892,353.8942,906.5827,233.65,124.134,1670.1,211.875
2014-02-18,152,932.9,472.6761,223,1850,310.2,695,115.505,307,450,374,682.475,2653.9,490,404.6847,374.0903,324.25,1985,98.7,560,779.3,184,212.146,378.05,452.2991,85.595,325.5,665.367,467.3088,1675,102.3399,5022,184.7334,71.7375,403.55,4255.0661,147.7,605,1065.8825,139.1,383.8327,356.276,903.6184,231,122.0673,1675,209.7188
2014-02-19,160,926.4,471.1787,232.9,1861,310.21,713.8,115.5375,302,458.5,373,680.5,2655,492.5,407.1393,370.1212,328.1,1995,99.6,562.5,804.1,188.3455,210.6875,389.25,458.3327,86.5,340,678.0003,467.8086,1714,102.9527,5015,184.6668,71.6625,406.5,4263.2647,149.99,613,1068.3442,140.35,387.8397,361.8971,904.1124,228.9,123.0673,1705,208.5
2014-02-20,161.05,926.35,465.838,230.8,1815,309,706.5,114.0733,304,457.95,373.2,676.1,2653.35,490.7,408.2684,370.8654,332.9,1939,98.5,558.1,799.45,185.0727,209.4942,389,464.4406,86.2,340.85,681.867,467.8836,1697,101.1142,4965,184.7334,70.95,405.65,4308.978,149.7,620.35,1086.0678,139.35,387.345,351.7029,906.1133,233,123.334,1693.4,211.8563
2014-02-21,166.4,908.25,461.4457,232,1849,301.02,704.95,112.658,297.5,453,374,704,2734.8,490.5,399.9964,364.9117,329.925,1928,97.3,557.4,792.3,183.8273,207.8368,384.6,463.3369,87,335,691.3337,464.9598,1686.1,100.7695,4982.1,184.6334,71.4375,403.55,4372.5792,148.5,622,1082.1293,141.25,390.8079,349.4163,904.1124,235.2,122.3339,1700,212.0625
2014-02-24,167,905,463.6918,237,1862.7,305.94,701.95,117.1969,289.9,448.5,366.5,712.5,2734.9,492,409.2666,382.2766,331.05,1917,97.65,555.25,797,185.4727,209.4942,390,464.577,88.7,334.05,701.067,464.8098,1675,98.4332,4861,184.0668,71.4375,404.025,4543.8054,150.075,612,1085.0832,142.75,392.8361,356.1331,911.5232,234.7,119.8006,1786,214.9125
2014-02-25,164.85,910.2,470.6796,248.2,1861.8,302.4,718.95,118.84,283.8,446.05,367.55,715.975,2795.65,488.485,410.7558,381.7681,337,1952,97.15,555.5,815.1,189.7818,211.5494,403.95,465.6932,88.285,340.15,724.367,472.7566,1690.1,89.9687,4675,189.3001,71.325,407.15,4769.0429,151.7,622.5,1077.6983,143.2,394.7654,352.1316,906.7062,237.35,119.4673,1838,217.5
2014-02-26,160,919.95,469.6813,246.4,1903.25,312,726.65,121.329,287.25,450,377.4,713,2785,491.3,414.0531,384.2612,335,1950,99.75,554,814,187.4727,214.0023,402,468.7937,85.895,337.55,722.467,471.3072,1668,88.8963,4735,187.3334,71.625,405.5,4715.3795,151,622,1080.16,141.7,392.8856,343.9857,909.0529,244.5,124.0673,1853.2,223.5
2014-02-28,160.6,895.7,476.9187,248.1,1925,311,712,123.0209,290,449.875,379,702.65,2880,501.5,422.1943,379.5479,341,1988,99,554,812.25,190,215.4277,397.5,466.4497,85.995,342.7,727.467,482.3027,1640,88.858,4775,188.2001,71.2875,405.35,4665.6911,152.92,628.85,1063.9132,140.15,405.6487,334.4107,910.5351,246.1,123.2673,1851.75,226.125
2014-03-03,168,920,470.6796,252,1942,315.79,711,122.663,290.4,449.5,386,715.5,2878,509.4,417.2851,390.9591,332.6,1950,105,550,815,188.5818,217.3171,397,474.3746,87.45,341,733.7004,486.1511,1582,86.5599,4873.4,193.0334,70.575,400.05,4659.331,153,649,1118.4628,139.95,410.5956,327.7415,923.8744,242.5,122.0006,1834.8,225
2014-03-04,172.3,903.55,470.7295,251,1914,314.4,714,122.3051,288.5,433.15,377,720.05,2798,518,413.8895,375.0826,333,1946,105.4,544,811,187.6364,219.0408,391.5,467.5535,86.8,335.5,728.667,474.8557,1577,85.4109,4920,193.7334,70.65,401.5,4644.8716,151.8,625.15,1099.4591,136.8,406.8854,330.1234,940.4251,250.5,120.8006,1829.25,219.75
2014-03-05,176.2,902.9,476.5693,260,1930,317,728.55,124.2898,290.4,434.85,379.3,717.5,2825,545.1,423.8307,368.856,336.75,1981.1,114.85,555.6,824,195.4546,219.9358,415,474.7342,89.78,340.5,749.2004,478.5542,1614.7,87.7089,4875,198.0001,72.15,407.775,4843.6749,156,625,1110.1179,141.45,410.5956,338.0311,941.1662,252.55,122.6673,1888.9,222.4125
2014-03-06,177.25,908.5,475.6709,261.58,1925.3,312.42,721,126.6325,284,443.15,386,714.475,2812,564.985,433.4855,364.5148,336.5,1974.1,115.75,552.6,830,200.8546,220.5656,417.8,475.9868,89.7,341.5,749.5004,474.9557,1629.7,86.8663,4809.8,200.6001,72.2625,404.675,4808.0483,158.35,624.25,1109.1332,141.5,407.1328,341.0798,949.5157,245.6,125.334,1895.1,222
2014-03-07,179.7,908,475.0719,266.8,1965,324.01,727,131.6757,288,442.175,382.1,719.95,2831,552.5,450.9461,370.1212,339.8,2011.85,120.1,550.5,837.85,208.1909,220.1678,422.5,474.6226,91.5,348.85,762.0004,479.8037,1655,89.0878,4801.2,205.9334,72.9375,412.5,5057.2854,158.4,626,1105.5147,143.5,404.1646,350.7978,955.9877,249.6,126.0006,1942.3,220.5
2014-03-10,185.95,889,481.1613,278.4,1958,327.34,718.45,135.1083,301.95,437.5,381.75,694.975,2725,549.8,450.0133,366.6482,353.25,2008.85,123.05,552,841,215.2727,222.7533,445.7,462.5555,93.525,355,792.8337,489.4497,1730,89.624,4796.8,209.0334,74.0625,432.55,5141.7556,164.4,608,1096.9482,143.9,400.1081,350.8454,908.2871,254,125.6673,1952.55,211.5375
2014-03-11,188.1,874.4,486.7516,285.2,2010,334.15,725,136.6863,306.75,435.5,375.25,692.45,2709,556.4,450.8315,357.482,367.25,2025.25,121.9,558.8,850.2,217.9546,222.3556,470.2,453.0432,97.8,377.9,821.2337,505.793,1804,89.624,4815,211.6668,73.8,442.5,5182.5001,169,596,1060.9593,143.8,388.8291,346.9392,893.5397,252.25,126.534,1990,208.875
2014-03-12,183.25,855,480.1631,283.5,1984,339.2,705,134.913,305,436.275,377.2,687,2690,546.6,461.3045,358.8588,360.625,2019,115.7,564,846.25,217.0909,221.6263,474.25,455.5732,93.43,372.625,816.6671,494.4977,1725,89.624,4809.8,213.8334,73.7625,437,5177.4816,165.93,581.8,1059.9746,146.05,392.8856,324.8833,882.4977,248.5,126.6006,2003.3,209.9625
2014-03-13,183.65,873,497.1335,281.98,1970.25,345,705.45,134.4413,301,433.525,379.4,698,2700,549,454.9634,358.4619,363.75,2066.1,114.5,561,858.1,220.7273,226.3001,472.2,424.1467,94.67,372.5,812.6671,500.7451,1766,89.6623,4846,211.3334,73.9125,437.5,5196.4129,165,610.85,1057.5376,146,389.2743,325.8361,889.2909,254,127.9006,1970.25,210.75
2014-03-14,177,873,490.1457,274.2,1973.9,330,713.8,144.7554,300.6,430.075,379.65,693,2725,552.5,443.484,358.3626,367.5,2105,114.7,561.85,855.1,217.5091,226.7974,462,414.2251,92.115,378.325,811.6671,506.2429,1715,88.9729,4820,214.7334,73.725,437,5068.2168,163.6,570,1054.0668,142,378.9352,318.2142,883.8563,251.75,124.8006,1952,211.5
2014-03-18,183.5,863.3,495.6361,273,1990,330,698.8,144.8855,297.5,431.875,388,705.95,2796.9,557.135,448.3769,353.5005,367.7,2126,116,554,859.8,220.9091,232.0347,470,421.6663,94.325,378.7,836.0004,514.0147,1900,89.8538,4780,215.3334,73.875,444.75,5131.818,165.5,585,1051.359,142.7,389.8185,329.647,880.9909,254.95,125.334,1979.95,206.25
2014-03-19,189.95,879.9,502.1248,271.6,2002.05,330.07,709,146.0894,296.95,430.85,387,711.025,2811.9,558.985,444.7768,348.291,370,2141,115.25,558.1,856,220.1818,236.0125,484,415.4653,95.025,383.825,826.2671,505.2933,1873,90.39,4722,217.6334,76.0125,450,5157.6559,171,581.15,1021.5733,143.2,381.8044,327.1699,886.8206,256,127.0006,1965.4,202.7062
2014-03-20,184.05,874,512.6065,272.3,2012.85,334,708,142.2338,299.05,425.6,380.5,706,2801.15,573.61,447.5587,346.3064,369.225,2115,119.65,561.6,868,219.7273,237.703,482,405.5438,97.1,382.5,820.0004,491.249,1869,88.475,4755,209.3334,76.275,450.8,5180.6616,170.6,581,1003.3573,140.7,377.9458,340.3177,869.8747,257,123.334,1965.05,205.125
2014-03-21,183,876.85,515.2519,267,1972.9,330.61,703.2,140.2979,299.3,429.25,388,703.9,2795.95,576,447.5996,350.0275,367.575,2111,120.55,577.7,852.25,220,236.3439,472.9,412.9849,95.115,376.75,816.1004,492.2986,1856.55,89.0878,4782,211.4668,74.85,453.5,5198.6985,169.8,590.05,1046.1896,143,378.0942,334.6012,902.6303,256.4,124.834,1952,209.4937
2014-03-24,182,903.8,506.617,280.38,1983.2,336.8,714,140.8835,295,433,398,707.575,2785,577.2,450.8479,357.2215,367.25,2066.2,120,575,845.1,218.9091,236.0456,475,405.8166,99.105,372.15,819.0004,489.7996,1877.65,87.9387,4900,206.9334,75.75,445.625,5109.0607,171.095,580.05,1052.0728,143.15,386.8503,347.5585,899.666,254.3,124.1673,1964.05,214.125
2014-03-25,179,896,523.5874,282.28,2014,330.61,710.3,141.2089,294,424,393.5,705.825,2745.15,583.4,454.4316,350.0523,375,2117,120.95,583,856.2,225.0909,238.0013,494.45,402.8153,97.55,382.5,820.0004,493.2982,1881,88.0153,4925,206.0001,76.95,439.5,5265.6785,173.28,581,1055.5437,142.55,387.8397,345.0813,907.6449,253.05,122.6673,1976.5,209.0063
2014-03-26,180.55,891,525.6338,282.31,2026,336.95,711.55,145.2271,296.5,422.5,392.65,715,2723.85,602.2,460.3227,348.5391,376.4,2197,121.1,593,873,229.6909,240.6531,490.1,404.3036,98.665,387.5,834.6671,489.7996,1911,88.6282,5069,213.6668,79.5,440.625,5291.7649,175.415,583.7,1057.5376,144,390.4121,353.8465,906.0886,256,121.4006,1986.1,206.5875
2014-03-27,178.5,877.1,526.5322,286,2038.6,332.01,716.6,143.8769,301.5,414.125,390,695.45,2646.95,575.955,462.2864,348.5391,375,2190,125.2,592,870.5,229.1091,238.0013,489.75,402.8153,99.9,385.8,849.9671,479.8037,1941,88.3218,4899.95,214.2668,78,447.425,5331.5653,178,568.95,1034.3492,143,398.723,357.2764,893.7374,249.2,122.0006,1980.35,204.75
2014-03-28,179.35,905,541.0569,286.96,2080,336.37,743.95,148.3344,311,416,386.35,669.65,2640,592.52,455.4544,347.5468,374.975,2259,125.4,600.1,880,230.7273,239.6587,495,401.8356,100.5,388.35,860.0004,484.3018,1935.9,90.2751,4895,221.3334,79.0125,450,5372.6079,185.65,566,1032.4045,142.85,396.5463,360.8968,913.4006,254.8,124.0006,2064,207.7687
2014-03-31,187.4,902.05,539.0604,294.2,2068.7,360,771,149.9775,319.5,414.5,388.2,680.6,2630.25,585,468.4638,348.5391,373.975,2263.9,132,600,880.9,231.4546,238.1008,505,407.4413,98.88,390.15,860.0004,485.9512,1937.95,93.4541,4875,219.0334,80.4,458.125,5614.8389,191.5,568,1035.8507,150,396.7442,366.4703,897.8133,255,123.0006,2160,207
2014-04-01,188.7,918,546.7969,294,2083.6,358,794.45,149.3756,318,420.2,383.7,683,2581,596.5,474.5595,349.7794,375.75,2274.8,142,605,885,227.6909,234.3551,502.95,407.1622,104.47,390.75,848.7338,492.2986,1976,92.5348,4875,214.0001,79.125,468,5634.6646,192.8,575,1056.0361,151.45,400.8501,377.2839,892.2552,266.45,123.6673,2186,205.125
2014-04-02,187.9,898,535.0674,291.6,2073.45,360,800,145.0319,320,418.5,384.8,676.125,2609,607,466.3774,355.237,372.475,2270,139,604,889.8,223.6637,233.7584,502,415.3165,103.01,384,860.0004,503.0442,1935,93.6073,4900,216.6334,81.1125,472.5,5664.5273,192,572,1078.1907,155,402.4826,383.429,904.6065,266.45,129.734,2160.35,211.6875
2014-04-03,186.05,900.05,522.639,293.78,2065,343.61,768,146.7238,328.7,420,391.5,633,2660,617.5,466.0338,356.7502,368,2264.9,136,590.35,899.1,226.3546,228.4548,508.5,414.1631,103.145,385.65,863.4004,502.1445,1940,95.0627,4913.65,221.2668,81.075,478.4,5714.1163,193.4,578.35,1069.7473,154,411.4861,384.3341,904.1124,266,129.3006,2130,211.875
2014-04-04,182,915,542.0552,286,2054.9,348.4,783.45,142.2175,321.7,419,398,687.95,2670,610.1,459.5045,357.2959,362.775,2260,137.9,611,902,223.6364,229.9796,494.6,415.5893,106,376.1,859.2671,502.7943,1940,94.2584,4881,216.9668,81.5625,476,5665.4714,189.9,580,1069.3288,152,410.002,380.9995,896.7017,270.1,135.0673,2160,211.875
2014-04-07,180.25,901.1,530.0761,285.58,2006.55,352.78,783,144.9506,316.2,432.4,407.9,676.625,2644,604,460.6172,346.6785,362.5,2250,137.5,605.3,895.1,224.0546,228.5542,500.85,409.0163,106.135,378.5,850.8671,499.7955,1925,92.688,4828.9,217.6334,80.025,472,5596.9014,190.97,580,1048.7004,149.3,400.7512,383.5243,892.2552,269,135.334,2152.1,207.375
