2013-01-01,SBIN,NTPC
2013-01-02,SBIN,ITC
2013-01-03,ITC,BAJAJFINSV
2013-01-04,ULTRACEMCO,EICHERMOT
2013-01-07,ONGC,EICHERMOT
2013-01-08,ITC,NTPC
2013-01-09,CIPLA,TATACONSUM
2013-01-10,TATACONSUM,EICHERMOT
2013-01-11,WIPRO,INDUSINDBK
2013-01-14,INDUSINDBK,EICHERMOT
2013-01-15,TCS,TATASTEEL
2013-01-16,BHARTIARTL,BAJFINANCE
2013-01-17,NTPC,HCLTECH
2013-01-18,WIPRO,BHARTIARTL
2013-01-21,ONGC,RELIANCE
2013-01-22,DIVISLAB,ASIANPAINT
2013-01-23,KOTAKBANK,BAJAJFINSV
2013-01-24,ONGC,ADANIPORTS
2013-01-25,ICICIBANK,EICHERMOT
2013-01-28,APOLLOHOSP,UPL
2013-01-29,EICHERMOT,ULTRACEMCO
2013-01-30,ULTRACEMCO,ADANIPORTS
2013-01-31,BAJFINANCE,SBIN
2013-02-01,SBIN,BRITANNIA
2013-02-04,BAJAJFINSV,SBIN
2013-02-05,SUNPHARMA,SBIN
2013-02-06,BAJAJFINSV,DIVISLAB
2013-02-07,BRITANNIA,EICHERMOT
2013-02-08,TECHM,APOLLOHOSP
2013-02-11,TATACONSUM,SBIN
2013-02-12,BRITANNIA,DRREDDY
2013-02-13,BAJAJFINSV,EICHERMOT
2013-02-14,NTPC,ITC
2013-02-15,BRITANNIA,TITAN
2013-02-18,NTPC,TCS
2013-02-19,SBIN,BAJAJFINSV
2013-02-20,BAJAJFINSV,SBIN
2013-02-21,BHARTIARTL,NTPC
2013-02-22,SBIN,DIVISLAB
2013-02-25,ITC,BAJAJFINSV
2013-02-26,BPCL,EICHERMOT
2013-02-27,BAJAJFINSV,BAJFINANCE
2013-02-28,BRITANNIA,TATACONSUM
2013-03-01,BAJAJFINSV,EICHERMOT
2013-03-04,BHARTIARTL,BAJFINANCE
2013-03-05,TECHM,EICHERMOT
2013-03-06,ICICIBANK,EICHERMOT
2013-03-07,ULTRACEMCO,EICHERMOT
2013-03-08,INFY,SBIN
2013-03-11,EICHERMOT,SBIN
2013-03-12,TATACONSUM,BRITANNIA
2013-03-13,APOLLOHOSP,BAJAJFINSV
2013-03-14,NTPC,BAJAJFINSV
2013-03-15,MARUTI,CIPLA
2013-03-18,DIVISLAB,BRITANNIA
2013-03-19,SHREECEM,SBIN
2013-03-20,HDFCBANK,APOLLOHOSP
2013-03-21,APOLLOHOSP,EICHERMOT
2013-03-22,BAJAJFINSV,NTPC
2013-03-25,ITC,DRREDDY
2013-03-26,EICHERMOT,APOLLOHOSP
2013-03-28,SBIN,HCLTECH
2013-04-01,NTPC,BRITANNIA
2013-04-02,HCLTECH,TECHM
2013-04-03,ADANIPORTS,NTPC
2013-04-04,BAJAJFINSV,NTPC
2013-04-05,SBIN,NTPC
2013-04-08,EICHERMOT,BRITANNIA
2013-04-09,BRITANNIA,WIPRO
2013-04-10,CIPLA,SUNPHARMA
2013-04-11,INDUSINDBK,BHARTIARTL
2013-04-12,APOLLOHOSP,SBIN
2013-04-15,BAJFINANCE,ITC
2013-04-16,ITC,SBIN
2013-04-17,EICHERMOT,HCLTECH
2013-04-18,SHREECEM,TATASTEEL
2013-04-22,ICICIBANK,SHREECEM
2013-04-23,ICICIBANK,SHREECEM
2013-04-25,ICICIBANK,AXISBANK
2013-04-26,BAJAJFINSV,BPCL
2013-04-29,HINDALCO,BPCL
2013-04-30,BPCL,HDFC
2013-05-02,SBIN,EICHERMOT
2013-05-03,ADANIPORTS,ULTRACEMCO
2013-05-06,APOLLOHOSP,SUNPHARMA
2013-05-07,HCLTECH,SUNPHARMA
2013-05-08,ASIANPAINT,EICHERMOT
2013-05-09,BAJFINANCE,HDFCBANK
2013-05-10,WIPRO,MARUTI
2013-05-13,DRREDDY,TECHM
2013-05-14,DRREDDY,EICHERMOT
2013-05-15,HINDUNILVR,SBIN
2013-05-16,BAJAJFINSV,ADANIPORTS
2013-05-17,ADANIPORTS,NTPC
2013-05-20,BAJAJFINSV,SUNPHARMA
2013-05-21,ONGC,ADANIPORTS
2013-05-22,SBIN,TECHM
2013-05-23,HCLTECH,TECHM
2013-05-24,BAJAJ-AUTO,BAJAJFINSV
2013-05-27,RELIANCE,BRITANNIA
2013-05-28,HINDALCO,BRITANNIA
2013-05-29,ONGC,SUNPHARMA
2013-05-30,BHARTIARTL,TATACONSUM
2013-05-31,SBIN,BRITANNIA
2013-06-03,HCLTECH,INDUSINDBK
2013-06-04,APOLLOHOSP,HCLTECH
2013-06-05,TCS,HCLTECH
2013-06-06,EICHERMOT,NTPC
2013-06-07,UPL,NESTLEIND
2013-06-10,HCLTECH,TECHM
2013-06-11,BRITANNIA,SBIN
2013-06-12,NESTLEIND,TECHM
2013-06-13,NTPC,M&M
2013-06-14,HCLTECH,KOTAKBANK
2013-06-17,DRREDDY,M&M
2013-06-18,ADANIPORTS,BPCL
2013-06-19,TATASTEEL,EICHERMOT
2013-06-20,SBIN,TECHM
2013-06-21,CIPLA,BRITANNIA
2013-06-24,HCLTECH,BRITANNIA
2013-06-25,EICHERMOT,RELIANCE
2013-06-26,ONGC,ITC
2013-06-27,RELIANCE,BRITANNIA
2013-06-28,RELIANCE,ONGC
2013-07-01,ONGC,SBIN
2013-07-02,BRITANNIA,EICHERMOT
2013-07-03,BRITANNIA,EICHERMOT
2013-07-04,TECHM,DRREDDY
2013-07-05,TECHM,HDFC
2013-07-08,INDUSINDBK,HCLTECH
2013-07-09,ITC,UPL
2013-07-10,EICHERMOT,ITC
2013-07-11,INFY,ITC
2013-07-12,WIPRO,INDUSINDBK
2013-07-15,APOLLOHOSP,BRITANNIA
2013-07-16,EICHERMOT,DIVISLAB
2013-07-17,BPCL,EICHERMOT
2013-07-18,HDFC,ULTRACEMCO
2013-07-19,TECHM,TATASTEEL
2013-07-22,TATASTEEL,BRITANNIA
2013-07-23,POWERGRID,BPCL
2013-07-24,DIVISLAB,HDFC
2013-07-25,EICHERMOT,DRREDDY
2013-07-26,NESTLEIND,ONGC
2013-07-29,SUNPHARMA,WIPRO
2013-07-30,HCLTECH,ASIANPAINT
2013-07-31,APOLLOHOSP,HCLTECH
2013-08-01,ASIANPAINT,SUNPHARMA
2013-08-02,TITAN,SUNPHARMA
2013-08-05,TCS,SUNPHARMA
2013-08-06,NTPC,WIPRO
2013-08-07,HCLTECH,BRITANNIA
2013-08-08,ULTRACEMCO,TATACONSUM
2013-08-12,ULTRACEMCO,CIPLA
2013-08-13,HINDALCO,BRITANNIA
2013-08-14,HDFCBANK,TATACONSUM
2013-08-16,TATACONSUM,BPCL
2013-08-19,HCLTECH,SUNPHARMA
2013-08-20,INDUSINDBK,TATASTEEL
2013-08-21,KOTAKBANK,DIVISLAB
2013-08-22,NTPC,INDUSINDBK
2013-08-23,TATASTEEL,TECHM
2013-08-26,TECHM,HDFC
2013-08-27,EICHERMOT,BAJAJFINSV
2013-08-28,NESTLEIND,WIPRO
2013-08-29,DRREDDY,ULTRACEMCO
2013-08-30,SUNPHARMA,DIVISLAB
2013-09-02,HDFC,SUNPHARMA
2013-09-03,BRITANNIA,EICHERMOT
