2016-01-01,TATACONSUM,TECHM
2016-01-04,EICHERMOT,NTPC
2016-01-05,LT,SHREECEM
2016-01-06,AXISBANK,NTPC
2016-01-07,LT,NTPC
2016-01-08,HINDUNILVR,LT
2016-01-11,AXISBANK,HINDUNILVR
2016-01-12,HINDUNILVR,LT
2016-01-13,ADANIPORTS,LT
2016-01-14,HINDUNILVR,ONGC
2016-01-15,TECHM,ONGC
2016-01-18,BPCL,NTPC
2016-01-19,RELIANCE,HCLTECH
2016-01-20,AXISBANK,NTPC
2016-01-21,JSWSTEEL,AXISBANK
2016-01-22,JSWSTEEL,AXISBANK
2016-01-25,DRREDDY,M&M
2016-01-27,APOLLOHOSP,ICICIBANK
2016-01-28,ICICIBANK,POWERGRID
2016-01-29,DIVISLAB,SBIN
2016-02-01,BAJAJFINSV,EICHERMOT
2016-02-02,HDFC,BRITANNIA
2016-02-03,ADANIPORTS,BPCL
2016-02-04,BPCL,TECHM
2016-02-05,TATACONSUM,AXISBANK
2016-02-08,SHREECEM,TATAMOTORS
2016-02-09,ICICIBANK,SHREECEM
2016-02-10,NTPC,SHREECEM
2016-02-11,BAJAJFINSV,NTPC
2016-02-12,TATAMOTORS,NTPC
2016-02-15,AXISBANK,LT
2016-02-16,JSWSTEEL,ONGC
2016-02-17,TATACONSUM,NTPC
2016-02-18,ONGC,RELIANCE
2016-02-19,SHREECEM,ICICIBANK
2016-02-22,AXISBANK,NESTLEIND
2016-02-23,TATACONSUM,NTPC
2016-02-24,NTPC,ICICIBANK
2016-02-25,TATACONSUM,HINDUNILVR
2016-02-26,LT,AXISBANK
2016-02-29,SHREECEM,UPL
2016-03-01,LT,INFY
2016-03-02,BHARTIARTL,ITC
2016-03-03,ONGC,HDFCBANK
2016-03-04,BAJFINANCE,BAJAJFINSV
2016-03-08,ONGC,SBIN
2016-03-09,NTPC,BAJFINANCE
2016-03-10,HINDALCO,BAJAJ-AUTO
2016-03-11,SBIN,NTPC
2016-03-14,EICHERMOT,HINDUNILVR
2016-03-15,MARUTI,HINDUNILVR
2016-03-16,HINDUNILVR,BHARTIARTL
2016-03-17,NTPC,ICICIBANK
2016-03-18,CIPLA,NTPC
2016-03-21,INFY,BHARTIARTL
2016-03-22,DIVISLAB,TCS
2016-03-23,GRASIM,TATAMOTORS
2016-03-28,TITAN,M&M
2016-03-29,BHARTIARTL,SBIN
2016-03-30,JSWSTEEL,BAJFINANCE
2016-03-31,BAJFINANCE,UPL
2016-04-01,NTPC,CIPLA
2016-04-04,EICHERMOT,CIPLA
2016-04-05,CIPLA,BHARTIARTL
2016-04-06,TATAMOTORS,ONGC
2016-04-07,TATAMOTORS,HCLTECH
2016-04-08,CIPLA,ULTRACEMCO
2016-04-11,AXISBANK,ONGC
2016-04-12,BHARTIARTL,BRITANNIA
2016-04-13,ULTRACEMCO,ONGC
2016-04-18,HDFCBANK,INDUSINDBK
2016-04-20,TECHM,BAJAJFINSV
2016-04-21,MARUTI,HDFCBANK
2016-04-22,TATAMOTORS,SBIN
2016-04-25,DRREDDY,TITAN
2016-04-26,UPL,M&M
2016-04-27,ONGC,BPCL
2016-04-28,TATAMOTORS,BPCL
2016-04-29,ADANIPORTS,ONGC
2016-05-02,TITAN,ULTRACEMCO
2016-05-03,BAJFINANCE,ULTRACEMCO
2016-05-04,DRREDDY,ULTRACEMCO
2016-05-05,ULTRACEMCO,SUNPHARMA
2016-05-06,ULTRACEMCO,BAJAJFINSV
2016-05-09,ONGC,ASIANPAINT
2016-05-10,SBIN,ULTRACEMCO
2016-05-11,GRASIM,DRREDDY
2016-05-12,DIVISLAB,ASIANPAINT
2016-05-13,TITAN,BAJAJFINSV
2016-05-16,BAJFINANCE,ASIANPAINT
2016-05-17,BAJAJFINSV,DRREDDY
2016-05-18,DRREDDY,HCLTECH
2016-05-19,SHREECEM,JSWSTEEL
2016-05-20,DRREDDY,SHREECEM
2016-05-23,CIPLA,INFY
2016-05-24,BAJAJFINSV,ADANIPORTS
2016-05-25,POWERGRID,TECHM
2016-05-26,TATACONSUM,LT
2016-05-27,BHARTIARTL,HINDUNILVR
2016-05-30,BAJAJ-AUTO,DIVISLAB
2016-05-31,BAJFINANCE,SBIN
2016-06-01,SBIN,AXISBANK
2016-06-02,KOTAKBANK,M&M
2016-06-03,TCS,BAJFINANCE
2016-06-06,BAJAJFINSV,M&M
2016-06-07,BAJFINANCE,AXISBANK
2016-06-08,SUNPHARMA,HINDUNILVR
2016-06-09,HINDUNILVR,TCS
2016-06-10,SBIN,HINDUNILVR
2016-06-13,CIPLA,HINDUNILVR
2016-06-14,SBIN,HINDUNILVR
2016-06-15,BAJFINANCE,HINDUNILVR
2016-06-16,BHARTIARTL,HINDUNILVR
2016-06-17,UPL,BAJFINANCE
2016-06-20,DRREDDY,HINDUNILVR
2016-06-21,HINDUNILVR,DRREDDY
2016-06-22,BPCL,TECHM
2016-06-23,BPCL,TATACONSUM
2016-06-24,NTPC,CIPLA
2016-06-27,M&M,BAJFINANCE
2016-06-28,TCS,TITAN
2016-06-29,SUNPHARMA,ADANIPORTS
2016-06-30,ADANIPORTS,BAJFINANCE
2016-07-01,TATAMOTORS,BAJFINANCE
2016-07-04,HINDUNILVR,BAJFINANCE
2016-07-05,ICICIBANK,BAJFINANCE
2016-07-07,ADANIPORTS,HINDUNILVR
2016-07-08,TATACONSUM,HINDUNILVR
2016-07-11,BAJAJFINSV,SBIN
2016-07-12,ITC,HINDUNILVR
2016-07-13,ASIANPAINT,HINDUNILVR
2016-07-14,BAJFINANCE,HINDUNILVR
2016-07-15,TITAN,HINDUNILVR
2016-07-18,SBIN,HINDUNILVR
2016-07-19,HINDUNILVR,BAJFINANCE
2016-07-20,GRASIM,HINDUNILVR
2016-07-21,TATACONSUM,HINDUNILVR
2016-07-22,TATACONSUM,HINDUNILVR
2016-07-25,BAJFINANCE,HINDUNILVR
2016-07-26,BAJAJFINSV,HINDUNILVR
2016-07-27,SBIN,POWERGRID
2016-07-28,BPCL,BAJFINANCE
2016-07-29,EICHERMOT,BAJAJFINSV
2016-08-01,MARUTI,BAJAJFINSV
2016-08-02,HINDUNILVR,BAJAJFINSV
2016-08-03,BAJFINANCE,BAJAJFINSV
2016-08-04,BAJAJFINSV,HINDUNILVR
2016-08-05,MARUTI,HINDUNILVR
2016-08-08,HINDUNILVR,BAJFINANCE
2016-08-09,ULTRACEMCO,HINDUNILVR
2016-08-10,SBIN,ADANIPORTS
2016-08-11,NTPC,BHARTIARTL
2016-08-12,TATACONSUM,HINDUNILVR
2016-08-16,HINDUNILVR,SHREECEM
2016-08-17,AXISBANK,BAJFINANCE
2016-08-18,ULTRACEMCO,BAJFINANCE
2016-08-19,BAJFINANCE,HINDUNILVR
2016-08-22,HINDUNILVR,BAJFINANCE
2016-08-23,HINDUNILVR,BAJAJFINSV
2016-08-24,CIPLA,HINDUNILVR
2016-08-25,HINDUNILVR,TCS
2016-08-26,BAJFINANCE,HINDUNILVR
2016-08-29,TATACONSUM,HINDUNILVR
2016-08-30,BHARTIARTL,HINDUNILVR
2016-08-31,UPL,ASIANPAINT
2016-09-01,TATACONSUM,KOTAKBANK
2016-09-02,BAJFINANCE,BAJAJFINSV
2016-09-06,HINDUNILVR,BAJFINANCE
2016-09-07,BAJAJFINSV,TATACONSUM
2016-09-08,TATACONSUM,BAJFINANCE
2016-09-09,BRITANNIA,BAJFINANCE
2016-09-12,SBIN,BAJFINANCE
2016-09-14,SHREECEM,BAJFINANCE
2016-09-15,ONGC,ULTRACEMCO
2016-09-16,TATACONSUM,BAJFINANCE
2016-09-19,NTPC,ULTRACEMCO
2016-09-20,DIVISLAB,MARUTI
2016-09-21,BHARTIARTL,ADANIPORTS
2016-09-22,MARUTI,BAJFINANCE
2016-09-23,SBIN,BAJFINANCE
2016-09-26,TCS,BAJFINANCE
2016-09-27,BHARTIARTL,APOLLOHOSP
2016-09-28,SBIN,TCS
2016-09-29,EICHERMOT,BAJFINANCE
2016-09-30,TECHM,EICHERMOT
2016-10-03,M&M,MARUTI
2016-10-04,BAJFINANCE,HINDALCO
2016-10-05,SHREECEM,M&M
2016-10-06,JSWSTEEL,BPCL
2016-10-07,UPL,BHARTIARTL
2016-10-10,ONGC,TATACONSUM
2016-10-13,ASIANPAINT,CIPLA
2016-10-14,BAJAJFINSV,TATAMOTORS
2016-10-17,INDUSINDBK,BHARTIARTL
2016-10-18,ICICIBANK,BAJFINANCE
2016-10-19,APOLLOHOSP,BAJFINANCE
2016-10-20,TCS,ICICIBANK
2016-10-21,WIPRO,TECHM
2016-10-24,DIVISLAB,BAJFINANCE
2016-10-25,DRREDDY,ICICIBANK
2016-10-26,ADANIPORTS,BPCL
2016-10-27,HINDALCO,ONGC
2016-10-28,MARUTI,TECHM
2016-11-01,ONGC,BAJFINANCE
2016-11-02,BAJAJFINSV,BAJFINANCE
2016-11-03,BAJAJFINSV,BAJFINANCE
2016-11-04,HDFC,INFY
2016-11-07,HCLTECH,INFY
2016-11-08,WIPRO,ICICIBANK
2016-11-09,BAJAJFINSV,WIPRO
2016-11-10,SHREECEM,JSWSTEEL
2016-11-11,AXISBANK,SUNPHARMA
2016-11-15,SUNPHARMA,HINDUNILVR
2016-11-16,SUNPHARMA,CIPLA
2016-11-17,HINDUNILVR,BPCL
2016-11-18,HINDUNILVR,DRREDDY
