2016-01-01,VTL,DISHTV,HINDALCO,AJANTPHARM,REDINGTON,ELGIEQUIP,DABUR,MHRIL,EIDPARRY,JKCEMENT
2016-01-04,DISHTV,HINDALCO,VTL,AJANTPHARM,ACC,ADANIPORTS,MHRIL,DABUR,TVSMOTOR,AUROPHARMA
2016-01-05,HINDALCO,DISHTV,REDINGTON,ADANIPORTS,LUPIN,EKC,GODREJCP,IDBI,IFBIND,KAJARIACER
2016-01-06,MFSL,KOKUYOCMLN,DISHTV,SUBROS,LICHSGFIN,IDBI,ADANIPORTS,TATAPOWER,LUPIN,DIGISPICE
2016-01-07,MFSL,ADANIPORTS,LUPIN,ASTRAL,GODREJCP,SPIC,LICHSGFIN,JKCEMENT,DABUR,IDBI
2016-01-08,BRITANNIA,BALRAMCHIN,IDBI,DIGISPICE,SHANTIGEAR,GODREJCP,SHRIRAMCIT,ASTRAL,SUBROS,TATAMOTORS
2016-01-11,DISHTV,TATAPOWER,ASTRAL,HONAUT,CRISIL,GODREJCP,DIGISPICE,IDBI,TATAMOTORS,SUBROS
2016-01-12,DISHTV,SHOPERSTOP,TATAMOTORS,KALPATPOWR,AMARAJABAT,TATAPOWER,VTL,CRISIL,NTPC,PIDILITIND
2016-01-13,HINDZINC,TATAMOTORS,DIGISPICE,SHREECEM,SHANTIGEAR,GODREJCP,JKCEMENT,PIDILITIND,SUZLON,SUNDRMFAST
2016-01-14,NXTDIGITAL,BFUTILITIE,HCLTECH,HINDZINC,TATAELXSI,CEATLTD,IBREALEST,MANALIPETC,KARURVYSYA,DISHTV
2016-01-15,NXTDIGITAL,CEATLTD,TATAELXSI,BFUTILITIE,PCBL,MANALIPETC,EDELWEISS,HCLTECH,HIL,JAYAGROGN
2016-01-18,PCBL,ZYDUSLIFE,HCLTECH,NXTDIGITAL,CEATLTD,TATAELXSI,MMFL,CERA,CANFINHOME,EDELWEISS
2016-01-19,BHARATFORG,ZYDUSLIFE,INDOCO,JUBLPHARMA,TATAELXSI,SPARC,MARKSANS,MMFL,BALRAMCHIN,GAIL
2016-01-20,BFUTILITIE,INDOCO,SASKEN,RPOWER,JKLAKSHMI,WELSPUNIND,PCBL,UBL,KAMDHENU,SAREGAMA
2016-01-21,JKLAKSHMI,GABRIEL,RPOWER,MARKSANS,CHAMBLFERT,BLKASHYAP,IDFC,SAREGAMA,UBL,ZFCVINDIA
2016-01-22,GABRIEL,JKLAKSHMI,CHAMBLFERT,RELINFRA,GRINDWELL,SRTRANSFIN,OIL,MFSL,ATFL,ENIL
2016-01-25,GRINDWELL,DISHTV,GFLLIMITED,SPARC,INDIACEM,IFBAGRO,JYOTHYLAB,BIRLACORPN,APOLLOHOSP,EKC
2016-01-27,DISHTV,BIRLACORPN,EKC,INDIACEM,UFLEX,JUBLPHARMA,VTL,IFBAGRO,SUBROS,GSPL
2016-01-28,DISHTV,INDIACEM,IFBAGRO,BIRLACORPN,UFLEX,SUBROS,ASTRAL,MOTILALOFS,PATELENG,AMRUTANJAN
2016-01-29,IBREALEST,DISHTV,INDIACEM,MOTILALOFS,SUBROS,BIRLACORPN,IFBAGRO,ASTRAL,JETAIRWAYS,UFLEX
2016-02-01,DISHTV,VTL,JUBLPHARMA,HINDALCO,JAICORPLTD,JKCEMENT,INDIACEM,UFLEX,BBL,DIGISPICE
2016-02-02,IBREALEST,RPOWER,DISHTV,UFLEX,VTL,CEATLTD,AMARAJABAT,NATCOPHARM,PAGEIND,KALPATPOWR
2016-02-03,CEATLTD,DISHTV,VTL,DIGISPICE,IFBAGRO,HINDALCO,UFLEX,TV18BRDCST,NATCOPHARM,PATELENG
2016-02-04,VOLTAS,APTECHT,SPARC,DISHTV,UFLEX,AKZOINDIA,RAIN,VGUARD,DIGISPICE,PATELENG
2016-02-05,APTECHT,TNPETRO,SPARC,EXIDEIND,JYOTHYLAB,DISHTV,AKZOINDIA,RAIN,CEATLTD,TV18BRDCST
2016-02-08,VOLTAS,TNPETRO,DISHTV,VTL,AKZOINDIA,TV18BRDCST,DIGISPICE,HIKAL,PATELENG,UFLEX
2016-02-09,VOLTAS,DISHTV,SUPRAJIT,UFLEX,DABUR,NATCOPHARM,DIGISPICE,GANESHHOUC,BALMLAWRIE,JKCEMENT
2016-02-10,DISHTV,DABUR,JKCEMENT,BBL,BALMLAWRIE,SBIN,MRPL,MAHSEAMLES,ADANIPORTS,BAJAJELEC
2016-02-11,INDOCO,TIDEWATER,SASKEN,IOB,JSWSTEEL,DISHTV,DABUR,INDIACEM,BBL,JKCEMENT
2016-02-12,MRF,INDOCO,ZYDUSLIFE,BHARATFORG,JSWSTEEL,INDUSINDBK,GAIL,DVL,TNPETRO,SRTRANSFIN
2016-02-15,MRF,BHARATFORG,VEDL,MFSL,SANGAMIND,TNPETRO,POLYPLEX,BFUTILITIE,SANGHVIMOV,IOB
2016-02-16,MRF,IBREALEST,PCBL,VEDL,DISHTV,JKCEMENT,ADANIPORTS,EKC,JETAIRWAYS,DABUR
2016-02-17,MRF,VEDL,MTNL,PCBL,UPL,KAMDHENU,DISHTV,CHENNPETRO,IBREALEST,MANGCHEFER
2016-02-18,MTNL,PCBL,MRF,IBREALEST,DISHTV,JKCEMENT,DABUR,AJANTPHARM,REDINGTON,HONAUT
2016-02-19,MTNL,PCBL,VOLTAS,IBREALEST,DISHTV,ADANIPORTS,JETAIRWAYS,EVEREADY,JKCEMENT,AJANTPHARM
2016-02-22,MTNL,VOLTAS,DISHTV,JETAIRWAYS,EVEREADY,ADANIPORTS,JKCEMENT,INGERRAND,NFL,KPRMILL
2016-02-23,DISHTV,JKCEMENT,AJANTPHARM,JINDRILL,BALMLAWRIE,NFL,ADANIPORTS,BHEL,ASHAPURMIN,MOTILALOFS
2016-02-24,DISHTV,MAHABANK,NFL,JKCEMENT,JINDRILL,IBREALEST,VOLTAS,ADANIPORTS,ASHAPURMIN,HONAUT
2016-02-25,IBREALEST,DISHTV,MAHABANK,JKCEMENT,NFL,INDIACEM,ASHAPURMIN,JINDRILL,SUNDARMFIN,ADANIPORTS
2016-02-26,DISHTV,MAHABANK,NFL,ADANIPORTS,SUNDARMFIN,HIKAL,REDINGTON,INDIACEM,HIMATSEIDE,TRIDENT
2016-02-29,RSWM,DISHTV,INDIACEM,REDINGTON,MAHABANK,NFL,SUNDARMFIN,TRIDENT,SHRIRAMCIT,IPCALAB
2016-03-01,RSWM,SCHAEFFLER,DISHTV,INDIACEM,IPCALAB,LT,SHRIRAMCIT,HIKAL,ADANIPORTS,BANKBARODA
2016-03-02,INDIACEM,LT,SHRIRAMCIT,DISHTV,RCOM,JKCEMENT,MAHABANK,KPRMILL,IPCALAB,ASHAPURMIN
2016-03-03,IBREALEST,INDIACEM,NFL,HINDALCO,ADANIENT,REDINGTON,LT,IFBAGRO,INGERRAND,IDBI
2016-03-04,LT,HIMATSEIDE,TRIDENT,NFL,REDINGTON,SHRIRAMCIT,JKCEMENT,ADANIENT,HINDALCO,WSTCSTPAPR
2016-03-08,LT,REDINGTON,IPCALAB,DISHTV,JKCEMENT,JAICORPLTD,INDIACEM,MANGLMCEM,ADANIENT,HONAUT
2016-03-09,LT,IFBAGRO,JKCEMENT,INDIACEM,JAICORPLTD,DISHTV,HINDALCO,ASHAPURMIN,SUNDRMFAST,HIKAL
2016-03-10,JKCEMENT,HINDALCO,DISHTV,INDIACEM,JAICORPLTD,REDINGTON,IFBAGRO,MANGLMCEM,EKC,SUNDRMFAST
2016-03-11,JKCEMENT,HIMATSEIDE,JAICORPLTD,HIKAL,DISHTV,INGERRAND,INDIACEM,BHEL,EKC,VTL
2016-03-14,DISHTV,JKCEMENT,INDIACEM,HIKAL,JAICORPLTD,EKC,IFBAGRO,HIMATSEIDE,HTMEDIA,VTL
2016-03-15,DISHTV,JKCEMENT,INDIACEM,MANGCHEFER,EVEREADY,IFBAGRO,SHRIRAMCIT,BBL,PATELENG,HIMATSEIDE
2016-03-16,SCHAEFFLER,DISHTV,JKCEMENT,JAICORPLTD,EVEREADY,INDIACEM,VTL,JETAIRWAYS,IDBI,NCC
2016-03-17,AMRUTANJAN,BFUTILITIE,DISHTV,INDIACEM,BIRLACORPN,REDINGTON,VTL,IFBAGRO,HTMEDIA,EVEREADY
2016-03-18,DISHTV,REDINGTON,HTMEDIA,ACE,BIRLACORPN,IFBAGRO,IDBI,LT,NIITLTD,MANGCHEFER
2016-03-21,REDINGTON,VTL,SUBROS,BBL,LT,NATCOPHARM,MAHSEAMLES,HONAUT,DEN,GOKEX
2016-03-22,DISHTV,JMCPROJECT,RCOM,HIKAL,LT,NRBBEARING,MAHABANK,EVEREADY,SUNDRMFAST,ALLCARGO
2016-03-23,DVL,EVEREADY,MAHSEAMLES,DISHTV,SUNTECK,SHRIRAMCIT,HCL-INSYS,GOKEX,TCS,SUNDRMFAST
2016-03-28,DVL,EVEREADY,SUNDRMFAST,TCS,EKC,DISHTV,HONAUT,ALLCARGO,INDIACEM,HCL-INSYS
2016-03-29,EVEREADY,SUNTECK,SHRIRAMCIT,ARSHIYA,IDBI,IFBAGRO,VTL,HONAUT,KALPATPOWR,BAJAJELEC
2016-03-30,DISHTV,SUBROS,SUNTECK,MAHABANK,SHRIRAMCIT,IFBAGRO,VTL,BANKINDIA,KALPATPOWR,ELGIEQUIP
2016-03-31,NAUKRI,DISHTV,EVEREADY,SUNTECK,SUBROS,ELGIEQUIP,IFBAGRO,VTL,IDBI,SHANTIGEAR
2016-04-01,NAUKRI,EVEREADY,BANKINDIA,SUBROS,REDINGTON,DISHTV,HTMEDIA,IFBAGRO,AKZOINDIA,IDBI
2016-04-04,NAUKRI,REDINGTON,VTL,SUBROS,DISHTV,HTMEDIA,BANKINDIA,TCS,INDIAGLYCO,KALPATPOWR
2016-04-05,NAUKRI,VTL,DISHTV,INDIACEM,REDINGTON,SUBROS,NFL,EVEREADY,TCS,IFBAGRO
2016-04-06,REDINGTON,AKZOINDIA,NFL,DISHTV,HONAUT,GANESHHOUC,EVEREADY,GHCL,VTL,INDIACEM
2016-04-07,PATELENG,VTL,DISHTV,AKZOINDIA,SUBROS,REDINGTON,AMARAJABAT,EVEREADY,NFL,POONAWALLA
2016-04-08,DISHTV,PATELENG,SUBROS,EVEREADY,SUNTECK,HTMEDIA,BAJAJELEC,VENKEYS,VTL,KOLTEPATIL
2016-04-11,VTL,DISHTV,EVEREADY,SUBROS,SUNTECK,ONGC,VLSFINANCE,EKC,HIKAL,GHCL
2016-04-12,NAUKRI,FINCABLES,DISHTV,REDINGTON,SUBROS,VTL,SUNTECK,EVEREADY,TATAPOWER,FEDERALBNK
2016-04-13,HEG,HIKAL,SUBROS,REDINGTON,VTL,UNICHEMLAB,JETAIRWAYS,NAUKRI,ENIL,LAOPALA
2016-04-18,DISHTV,LAOPALA,NMDC,GODREJCP,SUPRAJIT,VTL,ELGIEQUIP,BHEL,SPIC,WSTCSTPAPR
2016-04-20,DISHTV,JMCPROJECT,ENIL,BHEL,WSTCSTPAPR,MOTILALOFS,SHOPERSTOP,SUNDRMFAST,VTL,NFL
2016-04-21,NAUKRI,LAOPALA,JMCPROJECT,NFL,WSTCSTPAPR,DEN,DISHTV,GSPL,HINDALCO,VENKEYS
2016-04-22,NAUKRI,DISHTV,VTL,KALPATPOWR,HIMATSEIDE,APOLLOHOSP,JKCEMENT,VENKEYS,AARTIDRUGS,ELGIEQUIP
2016-04-25,DISHTV,VTL,VENKEYS,NFL,JMCPROJECT,KOLTEPATIL,WSTCSTPAPR,ARSHIYA,63MOONS,DCW
2016-04-26,DISHTV,BANKINDIA,MAHSEAMLES,JMCPROJECT,KOLTEPATIL,VTL,AMARAJABAT,VENKEYS,MOTILALOFS,DEN
2016-04-27,BANKINDIA,DISHTV,TATAPOWER,DEN,JMCPROJECT,MAHSEAMLES,HINDALCO,GSFC,TATACOMM,WSTCSTPAPR
2016-04-28,BANKINDIA,DISHTV,EIHOTEL,REDINGTON,DEN,TATAPOWER,GHCL,MAHSEAMLES,TATACOMM,63MOONS
2016-04-29,DISHTV,POONAWALLA,GSFC,SBIN,VENKEYS,MAHSEAMLES,EIHOTEL,63MOONS,IPCALAB,ZYDUSWELL
2016-05-02,DISHTV,MAHSEAMLES,GSFC,GHCL,EIHOTEL,RAMCOIND,EKC,GOKEX,63MOONS,TATAPOWER
2016-05-03,NFL,DISHTV,DEN,MAHSEAMLES,GOKEX,EKC,NILKAMAL,TATAMOTORS,CUMMINSIND,DCW
2016-05-04,BBL,DISHTV,MANGCHEFER,VTL,NFL,DCW,TATAPOWER,JETAIRWAYS,63MOONS,EVEREADY
2016-05-05,VTL,NFL,COFORGE,GSPL,DISHTV,HTMEDIA,ICICIBANK,JETAIRWAYS,SPIC,63MOONS
2016-05-06,DISHTV,COFORGE,NAVINFLUOR,GSPL,CUMMINSIND,SPIC,VTL,DEEPAKFERT,EVEREADY,NFL
2016-05-09,DISHTV,NMDC,COFORGE,BANKINDIA,JAICORPLTD,HIKAL,TATACOMM,BLKASHYAP,CLNINDIA,PNBGILTS
2016-05-10,COFORGE,LT,EVEREADY,CUMMINSIND,DISHTV,AJANTPHARM,TATACOMM,KALPATPOWR,EPL,TRIDENT
2016-05-11,TATACOMM,COFORGE,HONAUT,LT,TORNTPHARM,NESCO,CLNINDIA,BLKASHYAP,VTL,JAICORPLTD
2016-05-12,JAICORPLTD,VTL,PATELENG,NESCO,CLNINDIA,TORNTPHARM,DIGISPICE,DEEPAKFERT,BOMDYEING,BANKINDIA
2016-05-13,TATACOMM,BANKINDIA,VTL,MAHSEAMLES,NMDC,INDIAGLYCO,GREAVESCOT,JMCPROJECT,EVEREADY,DISHTV
2016-05-16,GAIL,BANKINDIA,TATACOMM,DWARKESH,JMCPROJECT,DISHTV,INDIAGLYCO,GODREJCP,VTL,NMDC
2016-05-17,GAIL,DISHTV,DWARKESH,PATELENG,TATACOMM,EIHOTEL,GODREJCP,NMDC,JMCPROJECT,ESCORTS
2016-05-18,GAIL,TATACOMM,ADANIENT,NESCO,TATAPOWER,GODREJCP,BALKRISIND,HIKAL,DISHTV,NMDC
2016-05-19,GAIL,TATAPOWER,GODREJCP,ADANIENT,NFL,NAVINFLUOR,EKC,SHOPERSTOP,SUNTECK,NMDC
2016-05-20,PATELENG,EVEREADY,AJANTPHARM,TATAPOWER,SUNTECK,GAIL,ANDHRSUGAR,EKC,DWARKESH,BIRLACORPN
2016-05-23,GAIL,NFL,EVEREADY,ADANIENT,HONAUT,DIGISPICE,AMARAJABAT,DISHTV,EPL,SUNTECK
2016-05-24,MRF,MANGLMCEM,CLNINDIA,DISHTV,PANACEABIO,HONAUT,AJANTPHARM,BAJAJELEC,NFL,SUNDARMFIN
2016-05-25,INDUSINDBK,VIMTALABS,HCLTECH,VTL,DISHTV,CLNINDIA,BAJAJELEC,HONAUT,CIPLA,KOPRAN
2016-05-26,HCLTECH,NRBBEARING,GEOJITFSL,KALPATPOWR,HONAUT,IFBAGRO,BANKINDIA,BIRLACORPN,TIMETECHNO,SUNTECK
2016-05-27,TVSSRICHAK,VIMTALABS,HCLTECH,EPL,IFBAGRO,NRBBEARING,SUNTECK,TATAPOWER,TIMETECHNO,BANKINDIA
2016-05-30,IFBAGRO,NMDC,EIHOTEL,GEOJITFSL,GODREJCP,EPL,BALMLAWRIE,BLUEDART,JINDRILL,CANBK
2016-05-31,TVSSRICHAK,IFBAGRO,NRBBEARING,BALMLAWRIE,JINDRILL,GODREJCP,CANBK,GHCL,INDIACEM,GLOBUSSPR
2016-06-01,HCLTECH,GHCL,JETAIRWAYS,DISHTV,AJANTPHARM,BALMLAWRIE,KAJARIACER,GOKEX,VTL,IFBAGRO
2016-06-02,JETAIRWAYS,BALMLAWRIE,DISHTV,PRAJIND,SUNDRMFAST,IFBAGRO,AJANTPHARM,CANBK,REDINGTON,KAJARIACER
2016-06-03,SUNDRMFAST,JETAIRWAYS,VTL,EVEREADY,DISHTV,AJANTPHARM,63MOONS,BALMLAWRIE,HIKAL,CANBK
2016-06-06,KAJARIACER,EVEREADY,TATAPOWER,GOKEX,HIKAL,AJANTPHARM,BALMLAWRIE,INDIACEM,SEPC,MANGCHEFER
2016-06-07,TVSSRICHAK,BALMLAWRIE,JETAIRWAYS,AJANTPHARM,TATAPOWER,VTL,MANGCHEFER,KOPRAN,DISHTV,EPL
2016-06-08,TVSSRICHAK,EVEREADY,DISHTV,GODREJCP,VTL,AJANTPHARM,JKCEMENT,MANGCHEFER,INDIACEM,TATAPOWER
2016-06-09,JKCEMENT,DISHTV,PATELENG,AJANTPHARM,DEN,INDIACEM,GODREJCP,SUZLON,KOPRAN,HTMEDIA
2016-06-10,IFBAGRO,JKCEMENT,TATAPOWER,INDIACEM,ELGIEQUIP,SUZLON,KOPRAN,DEN,MANGCHEFER,CIPLA
2016-06-13,HIKAL,BALMLAWRIE,JKCEMENT,TATAPOWER,AJANTPHARM,HCL-INSYS,EPL,IFBAGRO,CIPLA,VTL
2016-06-14,EPL,BALMLAWRIE,TATAPOWER,ELGIEQUIP,AJANTPHARM,CIPLA,NMDC,GODREJIND,HTMEDIA,JKCEMENT
2016-06-15,TATAPOWER,NMDC,BANKINDIA,JKCEMENT,MPHASIS,DISHTV,MANGCHEFER,TRENT,VESUVIUS,DIGISPICE
2016-06-16,GODREJIND,ELGIEQUIP,IFBAGRO,HONAUT,CIPLA,AJANTPHARM,VTL,NMDC,DABUR,JKCEMENT
2016-06-17,IFBAGRO,SHRIRAMCIT,INDIACEM,REDINGTON,VTL,PATELENG,JAICORPLTD,EVEREADY,HTMEDIA,ELGIEQUIP
2016-06-20,VTL,DISHTV,SHOPERSTOP,IFBAGRO,JKCEMENT,EPL,IRB,REDINGTON,JAICORPLTD,DABUR
2016-06-21,MRF,DIGISPICE,JKCEMENT,IRB,REDINGTON,HIKAL,JAICORPLTD,GODREJIND,AJANTPHARM,VTL
2016-06-22,MRF,AKZOINDIA,INDORAMA,ELGIEQUIP,JKCEMENT,KAJARIACER,HIKAL,MHRIL,GODREJCP,SUZLON
2016-06-23,MRF,DISHTV,GLOBUSSPR,ELGIEQUIP,EVEREADY,SOUTHBANK,MHRIL,INDIAGLYCO,HIKAL,KAJARIACER
2016-06-24,MRF,DIGISPICE,EVEREADY,DISHTV,JETAIRWAYS,SOUTHBANK,KALPATPOWR,GLOBUSSPR,NFL,FORTIS
2016-06-27,ELGIEQUIP,EVEREADY,PAGEIND,NFL,SBIN,GSPL,SOUTHBANK,BLKASHYAP,VTL,AUROPHARMA
2016-06-28,SHOPERSTOP,DISHTV,NFL,ELGIEQUIP,GSPL,AKZOINDIA,LT,AUROPHARMA,BALMLAWRIE,INOXLEISUR
2016-06-29,VTL,SOUTHBANK,AARTIDRUGS,EVEREADY,DISHTV,DIGISPICE,MAHSEAMLES,GLOBUSSPR,TATACOMM,SHRIRAMCIT
2016-06-30,VTL,DIGISPICE,NFL,LT,MHRIL,CENTURYPLY,PFOCUS,VIPIND,MUKANDLTD,AARTIDRUGS
2016-07-01,VTL,NFL,BLKASHYAP,NATCOPHARM,DIGISPICE,HINDUNILVR,GLOBUSSPR,DABUR,MUKANDLTD,SUNDRMFAST
