2016-01-01,APOLLOHOSP,SUNPHARMA,GRASIM,INDUSINDBK,ONGC
2016-01-04,INFY,NESTLEIND,HDFCBANK,SBIN,HINDALCO
2016-01-05,HDFC,POWERGRID,INFY,TCS,BPCL
2016-01-06,POWERGRID,APOLLOHOSP,HINDALCO,TCS,M&M
2016-01-07,JSWSTEEL,ONGC,SBIN,TCS,APOLLOHOSP
2016-01-08,MARUTI,CIPLA,HINDALCO,HDFC,NESTLEIND
2016-01-11,NESTLEIND,MARUTI,TATASTEEL,BAJFINANCE,POWERGRID
2016-01-12,M&M,INFY,HDFC,HINDALCO,GRASIM
2016-01-13,WIPRO,TATASTEEL,APOLLOHOSP,BRITANNIA,BAJFINANCE
2016-01-14,POWERGRID,HINDALCO,RELIANCE,MARUTI,INDUSINDBK
2016-01-15,POWERGRID,INFY,HINDALCO,KOTAKBANK,BAJAJFINSV
2016-01-18,AXISBANK,TCS,SBIN,HINDUNILVR,ADANIPORTS
2016-01-19,TCS,LT,DIVISLAB,CIPLA,HDFCBANK
2016-01-20,BAJAJ-AUTO,GRASIM,M&M,MARUTI,HCLTECH
2016-01-21,ULTRACEMCO,MARUTI,WIPRO,GRASIM,TATACONSUM
2016-01-22,MARUTI,TCS,SBIN,M&M,CIPLA
2016-01-25,HDFC,INFY,BRITANNIA,WIPRO,GRASIM
2016-01-27,GRASIM,BRITANNIA,CIPLA,INFY,MARUTI
2016-01-28,TITAN,HDFCBANK,JSWSTEEL,HDFC,CIPLA
2016-01-29,JSWSTEEL,CIPLA,HDFCBANK,TCS,GRASIM
2016-02-01,M&M,DRREDDY,JSWSTEEL,INFY,NESTLEIND
2016-02-02,HDFCBANK,BHARTIARTL,BAJAJ-AUTO,DIVISLAB,UPL
2016-02-03,UPL,TITAN,POWERGRID,M&M,HINDALCO
2016-02-04,UPL,MARUTI,INFY,HINDALCO,HDFCBANK
2016-02-05,MARUTI,NESTLEIND,HDFC,TATASTEEL,DIVISLAB
2016-02-08,TATASTEEL,TITAN,DIVISLAB,INDUSINDBK,BAJFINANCE
2016-02-09,TATASTEEL,M&M,TITAN,UPL,HDFCBANK
2016-02-10,TITAN,POWERGRID,MARUTI,HDFCBANK,APOLLOHOSP
2016-02-11,EICHERMOT,APOLLOHOSP,POWERGRID,TITAN,SUNPHARMA
2016-02-12,NESTLEIND,ICICIBANK,BAJAJ-AUTO,HDFC,MARUTI
2016-02-15,ICICIBANK,HINDUNILVR,RELIANCE,BHARTIARTL,SHREECEM
2016-02-16,BHARTIARTL,BAJFINANCE,ASIANPAINT,DIVISLAB,BAJAJFINSV
2016-02-17,BHARTIARTL,BAJFINANCE,HDFC,BPCL,DIVISLAB
2016-02-18,ADANIPORTS,BAJFINANCE,HDFC,TCS,ICICIBANK
2016-02-19,SBIN,DIVISLAB,HDFCBANK,EICHERMOT,TATAMOTORS
2016-02-22,BHARTIARTL,HDFCBANK,BAJFINANCE,MARUTI,GRASIM
2016-02-23,BAJFINANCE,BHARTIARTL,HDFC,SBIN,INFY
2016-02-24,BAJFINANCE,BPCL,INFY,DIVISLAB,BHARTIARTL
2016-02-25,BAJFINANCE,INFY,ITC,HDFCBANK,DIVISLAB
2016-02-26,BAJFINANCE,DIVISLAB,TITAN,INFY,HEROMOTOCO
2016-02-29,BAJFINANCE,BAJAJFINSV,DIVISLAB,KOTAKBANK,M&M
2016-03-01,TITAN,M&M,BAJFINANCE,KOTAKBANK,MARUTI
2016-03-02,SBIN,ICICIBANK,NTPC,ADANIPORTS,M&M
2016-03-03,ICICIBANK,APOLLOHOSP,SHREECEM,WIPRO,ADANIPORTS
2016-03-04,SHREECEM,ICICIBANK,HINDALCO,HDFC,HINDUNILVR
2016-03-08,SHREECEM,HCLTECH,ICICIBANK,INDUSINDBK,HDFCBANK
2016-03-09,SHREECEM,ICICIBANK,INDUSINDBK,TATAMOTORS,TATASTEEL
2016-03-10,INDUSINDBK,ASIANPAINT,HDFC,TITAN,BPCL
2016-03-11,M&M,SUNPHARMA,ITC,ICICIBANK,TATASTEEL
2016-03-14,SBIN,BPCL,TATASTEEL,TCS,NESTLEIND
2016-03-15,HDFCBANK,HDFC,BRITANNIA,TATASTEEL,TCS
2016-03-16,TATASTEEL,HDFCBANK,TECHM,KOTAKBANK,TITAN
2016-03-17,NESTLEIND,TATASTEEL,BAJFINANCE,SBIN,DRREDDY
2016-03-18,NESTLEIND,TITAN,KOTAKBANK,DRREDDY,SUNPHARMA
2016-03-21,HINDALCO,POWERGRID,NESTLEIND,DRREDDY,HDFCBANK
