2013-01-01,BAJFINANCE,ICICIBANK,SBIN,AXISBANK,INFY
2013-01-02,SBIN,HINDALCO,APOLLOHOSP,HINDUNILVR,NTPC
2013-01-03,HCLTECH,M&M,BAJAJFINSV,ITC,TITAN
2013-01-04,BRITANNIA,KOTAKBANK,CIPLA,ULTRACEMCO,LT
2013-01-07,BHARTIARTL,BAJFINANCE,CIPLA,ONGC,BRITANNIA
2013-01-08,CIPLA,MARUTI,ITC,BHARTIARTL,RELIANCE
2013-01-09,DIVISLAB,CIPLA,HINDALCO,EICHERMOT,ICICIBANK
2013-01-10,SBIN,ONGC,TATACONSUM,BHARTIARTL,NTPC
2013-01-11,NTPC,HCLTECH,TATASTEEL,WIPRO,DIVISLAB
2013-01-14,NTPC,WIPRO,BAJAJFINSV,INDUSINDBK,UPL
2013-01-15,NTPC,SBIN,BAJAJFINSV,TATASTEEL,ICICIBANK
2013-01-16,AXISBANK,INFY,BHARTIARTL,BAJFINANCE,HEROMOTOCO
2013-01-17,SBIN,TATACONSUM,EICHERMOT,NTPC,BAJFINANCE
2013-01-18,BAJAJFINSV,ONGC,SBIN,WIPRO,KOTAKBANK
2013-01-21,BHARTIARTL,MARUTI,EICHERMOT,ONGC,AXISBANK
2013-01-22,BAJAJFINSV,NTPC,BAJFINANCE,DIVISLAB,TATASTEEL
2013-01-23,SBIN,NTPC,BAJFINANCE,KOTAKBANK,EICHERMOT
2013-01-24,NTPC,BRITANNIA,ONGC,EICHERMOT,TATASTEEL
2013-01-25,BRITANNIA,BAJAJFINSV,SUNPHARMA,ICICIBANK,BAJAJ-AUTO
2013-01-28,ULTRACEMCO,BAJAJFINSV,APOLLOHOSP,EICHERMOT,ASIANPAINT
2013-01-29,ICICIBANK,BRITANNIA,NTPC,EICHERMOT,TATASTEEL
2013-01-30,BRITANNIA,BAJAJ-AUTO,NTPC,ADANIPORTS,INDUSINDBK
2013-01-31,INFY,TITAN,BAJFINANCE,EICHERMOT,BAJAJFINSV
2013-02-01,ADANIPORTS,SBIN,TCS,BRITANNIA,BPCL
2013-02-04,GRASIM,ADANIPORTS,UPL,BAJAJFINSV,SUNPHARMA
