2018-01-01,HINDALCO,ASIANPAINT,HINDUNILVR,MARUTI,NTPC
2018-01-02,ADANIPORTS,CIPLA,HINDUNILVR,TCS,NESTLEIND
2018-01-03,EICHERMOT,TECHM,TITAN,WIPRO,DRREDDY
2018-01-04,SBIN,M&M,JSWSTEEL,HINDUNILVR,HCLTECH
2018-01-05,LT,ONGC,TATAMOTORS,EICHERMOT,BAJAJ-AUTO
2018-01-08,SUNPHARMA,ITC,TATAMOTORS,SBIN,ICICIBANK
2018-01-09,JSWSTEEL,LT,TECHM,SBIN,MARUTI
2018-01-10,ULTRACEMCO,TITAN,SUNPHARMA,SBIN,HCLTECH
2018-01-11,SBIN,HCLTECH,GRASIM,TECHM,SHREECEM
2018-01-12,KOTAKBANK,ITC,DIVISLAB,TECHM,AXISBANK
2018-01-15,TECHM,ICICIBANK,TCS,JSWSTEEL,BPCL
2018-01-16,BAJFINANCE,TITAN,ICICIBANK,HDFCBANK,CIPLA
2018-01-17,HCLTECH,INDUSINDBK,TATASTEEL,WIPRO,KOTAKBANK
2018-01-18,TECHM,ICICIBANK,INDUSINDBK,HEROMOTOCO,CIPLA
2018-01-19,KOTAKBANK,ICICIBANK,HDFCBANK,INFY,UPL
2018-01-22,ONGC,ULTRACEMCO,RELIANCE,TATASTEEL,DRREDDY
2018-01-23,ULTRACEMCO,INDUSINDBK,LT,TECHM,NTPC
2018-01-24,TECHM,ONGC,AXISBANK,INDUSINDBK,POWERGRID
2018-01-25,ONGC,HDFCBANK,TATASTEEL,TECHM,BRITANNIA
2018-01-29,CIPLA,HDFCBANK,TECHM,HCLTECH,GRASIM
2018-01-30,KOTAKBANK,HCLTECH,TATASTEEL,LT,WIPRO
2018-01-31,HCLTECH,EICHERMOT,ULTRACEMCO,LT,APOLLOHOSP
2018-02-01,HDFCBANK,SHREECEM,JSWSTEEL,TECHM,NESTLEIND
2018-02-02,APOLLOHOSP,LT,BAJAJ-AUTO,KOTAKBANK,BRITANNIA
2018-02-05,BAJAJFINSV,BPCL,DRREDDY,SBIN,TITAN
2018-02-06,RELIANCE,BAJAJ-AUTO,GRASIM,BAJAJFINSV,WIPRO
2018-02-07,MARUTI,BRITANNIA,UPL,NTPC,TATASTEEL
2018-02-08,TCS,BHARTIARTL,M&M,BAJAJ-AUTO,HINDUNILVR
2018-02-09,JSWSTEEL,ULTRACEMCO,DRREDDY,CIPLA,HINDALCO
2018-02-12,BHARTIARTL,JSWSTEEL,TATAMOTORS,BRITANNIA,DRREDDY
2018-02-14,ULTRACEMCO,TITAN,JSWSTEEL,BAJFINANCE,SHREECEM
2018-02-15,HINDUNILVR,HDFCBANK,EICHERMOT,TECHM,M&M
2018-02-16,TECHM,SBIN,SHREECEM,INDUSINDBK,TCS
2018-02-19,EICHERMOT,ICICIBANK,JSWSTEEL,BAJFINANCE,HCLTECH
2018-02-20,SUNPHARMA,TATAMOTORS,BAJAJFINSV,BAJFINANCE,SHREECEM
2018-02-21,TITAN,BRITANNIA,TECHM,HINDUNILVR,TCS
2018-02-22,HCLTECH,GRASIM,SUNPHARMA,TATASTEEL,SHREECEM
2018-02-23,TECHM,HCLTECH,SUNPHARMA,BRITANNIA,HINDALCO
2018-02-26,GRASIM,DIVISLAB,BAJFINANCE,RELIANCE,SBIN
2018-02-27,BAJFINANCE,HINDUNILVR,INDUSINDBK,HINDALCO,SBIN
2018-02-28,ULTRACEMCO,WIPRO,CIPLA,SBIN,NESTLEIND
2018-03-01,JSWSTEEL,CIPLA,TATASTEEL,BAJAJ-AUTO,HINDUNILVR
2018-03-05,EICHERMOT,WIPRO,TATASTEEL,SBIN,INFY
2018-03-06,TATASTEEL,TECHM,BAJFINANCE,BAJAJFINSV,BRITANNIA
2018-03-07,TECHM,HCLTECH,WIPRO,TATASTEEL,KOTAKBANK
2018-03-08,TATASTEEL,GRASIM,SBIN,TATACONSUM,INFY
2018-03-09,ULTRACEMCO,BAJFINANCE,NTPC,BPCL,NESTLEIND
2018-03-12,DIVISLAB,RELIANCE,ULTRACEMCO,M&M,POWERGRID
2018-03-13,RELIANCE,JSWSTEEL,TITAN,TCS,SHREECEM
2018-03-14,BPCL,NTPC,HCLTECH,BHARTIARTL,DIVISLAB
2018-03-15,BAJAJFINSV,WIPRO,BHARTIARTL,TECHM,ASIANPAINT
2018-03-16,MARUTI,DIVISLAB,HINDALCO,M&M,UPL
2018-03-19,SBIN,LT,HDFC,UPL,WIPRO
2018-03-20,TECHM,TATACONSUM,TCS,BHARTIARTL,TATASTEEL
2018-03-21,NESTLEIND,BAJAJFINSV,HDFCBANK,NTPC,HDFC
2018-03-22,LT,SUNPHARMA,BHARTIARTL,NTPC,HDFC
2018-03-23,TCS,HINDALCO,BHARTIARTL,DRREDDY,ONGC
2018-03-26,TITAN,SBIN,NTPC,BAJAJFINSV,TATASTEEL
2018-03-27,MARUTI,HDFC,DIVISLAB,WIPRO,POWERGRID
2018-03-28,BRITANNIA,DIVISLAB,ULTRACEMCO,NTPC,TATASTEEL
2018-04-02,ULTRACEMCO,RELIANCE,WIPRO,UPL,HDFC
2018-04-03,KOTAKBANK,TITAN,ULTRACEMCO,BRITANNIA,ADANIPORTS
2018-04-04,M&M,RELIANCE,SUNPHARMA,ULTRACEMCO,HEROMOTOCO
2018-04-05,ITC,EICHERMOT,M&M,BAJAJFINSV,BHARTIARTL
2018-04-06,BAJFINANCE,ONGC,TATACONSUM,SBIN,HINDUNILVR
2018-04-09,BHARTIARTL,CIPLA,NTPC,APOLLOHOSP,TATASTEEL
2018-04-10,BAJFINANCE,BAJAJFINSV,NTPC,SBIN,NESTLEIND
2018-04-11,WIPRO,ONGC,TATAMOTORS,APOLLOHOSP,BRITANNIA
2018-04-12,TATACONSUM,TITAN,ONGC,APOLLOHOSP,HEROMOTOCO
2018-04-13,BRITANNIA,WIPRO,NTPC,SBIN,ITC
2018-04-16,KOTAKBANK,BRITANNIA,HINDUNILVR,NTPC,INDUSINDBK
2018-04-17,EICHERMOT,POWERGRID,HINDUNILVR,TATASTEEL,ITC
2018-04-18,BRITANNIA,TITAN,BAJAJ-AUTO,TATAMOTORS,BHARTIARTL
2018-04-19,ONGC,INFY,NESTLEIND,TATAMOTORS,GRASIM
2018-04-20,POWERGRID,SBIN,ONGC,WIPRO,BAJFINANCE
2018-04-23,WIPRO,TECHM,HEROMOTOCO,HCLTECH,BAJAJFINSV
2018-04-24,CIPLA,KOTAKBANK,UPL,TATASTEEL,HEROMOTOCO
2018-04-25,RELIANCE,ADANIPORTS,BPCL,M&M,EICHERMOT
2018-04-26,BPCL,INDUSINDBK,TATASTEEL,BAJAJ-AUTO,HINDALCO
2018-04-27,HINDUNILVR,TATASTEEL,RELIANCE,TECHM,HEROMOTOCO
2018-04-30,UPL,BHARTIARTL,SUNPHARMA,KOTAKBANK,TATASTEEL
2018-05-02,LT,BAJAJ-AUTO,TATASTEEL,M&M,ICICIBANK
2018-05-03,INFY,RELIANCE,TATASTEEL,BAJAJ-AUTO,BAJAJFINSV
2018-05-04,ONGC,KOTAKBANK,BPCL,HDFCBANK,INDUSINDBK
2018-05-07,JSWSTEEL,HINDUNILVR,TECHM,HCLTECH,HEROMOTOCO
2018-05-08,ONGC,KOTAKBANK,TITAN,ICICIBANK,BAJAJ-AUTO
2018-05-09,NTPC,BPCL,TITAN,HINDUNILVR,ASIANPAINT
2018-05-10,HINDUNILVR,TITAN,HEROMOTOCO,TATASTEEL,HDFC
2018-05-11,BAJAJ-AUTO,TITAN,DRREDDY,APOLLOHOSP,HINDALCO
2018-05-14,HDFC,BAJAJ-AUTO,BRITANNIA,DRREDDY,TECHM
2018-05-15,KOTAKBANK,APOLLOHOSP,BRITANNIA,ONGC,NESTLEIND
2018-05-16,TCS,TATACONSUM,ASIANPAINT,BHARTIARTL,HCLTECH
2018-05-17,DIVISLAB,JSWSTEEL,HDFC,TATAMOTORS,NESTLEIND
2018-05-18,TATAMOTORS,BAJFINANCE,BAJAJ-AUTO,SUNPHARMA,GRASIM
2018-05-21,BAJFINANCE,KOTAKBANK,BAJAJFINSV,UPL,BPCL
2018-05-22,POWERGRID,TATACONSUM,BRITANNIA,BHARTIARTL,ASIANPAINT
2018-05-23,JSWSTEEL,TATACONSUM,GRASIM,BAJFINANCE,HINDALCO
2018-05-24,ULTRACEMCO,LT,BHARTIARTL,INDUSINDBK,KOTAKBANK
2018-05-25,SUNPHARMA,TECHM,INDUSINDBK,TATAMOTORS,INFY
2018-05-28,SHREECEM,M&M,BRITANNIA,BAJAJFINSV,WIPRO
2018-05-29,UPL,SBIN,BAJFINANCE,LT,CIPLA
2018-05-30,BPCL,HCLTECH,TECHM,BHARTIARTL,SHREECEM
2018-05-31,TATACONSUM,BAJFINANCE,TCS,HEROMOTOCO,INFY
2018-06-01,SHREECEM,TCS,ICICIBANK,BRITANNIA,INFY
2018-06-04,BHARTIARTL,HINDALCO,KOTAKBANK,HEROMOTOCO,INDUSINDBK
2018-06-05,TATACONSUM,HCLTECH,EICHERMOT,BHARTIARTL,GRASIM
2018-06-06,BHARTIARTL,WIPRO,HCLTECH,SUNPHARMA,ASIANPAINT
2018-06-07,HINDUNILVR,M&M,KOTAKBANK,HEROMOTOCO,WIPRO
2018-06-08,JSWSTEEL,M&M,TATACONSUM,BRITANNIA,POWERGRID
2018-06-11,TATACONSUM,RELIANCE,HCLTECH,BAJAJFINSV,NESTLEIND
2018-06-12,BAJFINANCE,SUNPHARMA,DRREDDY,UPL,TATAMOTORS
2018-06-13,WIPRO,TATASTEEL,DRREDDY,SHREECEM,BPCL
2018-06-14,BRITANNIA,HCLTECH,SHREECEM,CIPLA,HEROMOTOCO
2018-06-15,WIPRO,TCS,DRREDDY,SUNPHARMA,AXISBANK
2018-06-18,HCLTECH,TATASTEEL,APOLLOHOSP,SUNPHARMA,ITC
2018-06-19,APOLLOHOSP,DRREDDY,ICICIBANK,SUNPHARMA,SHREECEM
2018-06-20,GRASIM,APOLLOHOSP,DRREDDY,AXISBANK,UPL
2018-06-21,KOTAKBANK,CIPLA,SUNPHARMA,JSWSTEEL,ASIANPAINT
2018-06-22,BPCL,RELIANCE,APOLLOHOSP,HCLTECH,HINDUNILVR
2018-06-25,INDUSINDBK,M&M,NTPC,CIPLA,TATAMOTORS
2018-06-26,BRITANNIA,TATACONSUM,SBIN,NTPC,ITC
2018-06-27,SBIN,UPL,TATASTEEL,POWERGRID,GRASIM
2018-06-28,TECHM,BHARTIARTL,POWERGRID,HCLTECH,ADANIPORTS
2018-06-29,HDFCBANK,INDUSINDBK,JSWSTEEL,EICHERMOT,NESTLEIND
2018-07-02,TITAN,BHARTIARTL,TATAMOTORS,CIPLA,ADANIPORTS
2018-07-03,BHARTIARTL,ASIANPAINT,EICHERMOT,APOLLOHOSP,MARUTI
2018-07-04,BAJAJFINSV,MARUTI,SUNPHARMA,INDUSINDBK,HINDUNILVR
2018-07-05,HINDALCO,DRREDDY,KOTAKBANK,RELIANCE,INFY
2018-07-06,TATACONSUM,APOLLOHOSP,BHARTIARTL,BAJAJ-AUTO,ICICIBANK
2018-07-09,HCLTECH,TATAMOTORS,INDUSINDBK,M&M,POWERGRID
2018-07-10,SBIN,M&M,HINDALCO,BAJAJ-AUTO,HDFC
2018-07-11,APOLLOHOSP,HCLTECH,WIPRO,INDUSINDBK,HINDUNILVR
2018-07-12,BHARTIARTL,AXISBANK,TATASTEEL,RELIANCE,BAJFINANCE
2018-07-13,ULTRACEMCO,BAJFINANCE,RELIANCE,WIPRO,SHREECEM
2018-07-16,TATASTEEL,BAJAJ-AUTO,ULTRACEMCO,BAJAJFINSV,POWERGRID
2018-07-17,WIPRO,BHARTIARTL,HDFC,TATACONSUM,POWERGRID
