2013-01-01,HINDUNILVR,DIVISLAB,ONGC,TCS,ASIANPAINT
2013-01-02,TITAN,ADANIPORTS,UPL,ITC,AXISBANK
2013-01-03,HINDUNILVR,BAJAJ-AUTO,ONGC,TATAMOTORS,UPL
2013-01-04,TATAMOTORS,BHARTIARTL,TATASTEEL,ULTRACEMCO,BRITANNIA
2013-01-07,HINDUNILVR,SBIN,ULTRACEMCO,BHARTIARTL,ADANIPORTS
2013-01-08,INFY,AXISBANK,BHARTIARTL,SBIN,WIPRO
2013-01-09,GRASIM,BAJAJFINSV,ONGC,BHARTIARTL,ULTRACEMCO
2013-01-10,BPCL,AXISBANK,BAJAJ-AUTO,EICHERMOT,ONGC
2013-01-11,BAJAJFINSV,TECHM,SBIN,EICHERMOT,INFY
2013-01-14,TITAN,HCLTECH,SBIN,EICHERMOT,TATACONSUM
2013-01-15,EICHERMOT,INFY,BPCL,INDUSINDBK,ULTRACEMCO
2013-01-16,BHARTIARTL,BPCL,GRASIM,BAJAJFINSV,ASIANPAINT
2013-01-17,UPL,BAJAJFINSV,BPCL,HCLTECH,BAJFINANCE
2013-01-18,UPL,BAJAJFINSV,SBIN,HCLTECH,ITC
2013-01-21,RELIANCE,BPCL,HCLTECH,SBIN,TECHM
2013-01-22,BPCL,BAJFINANCE,SBIN,BHARTIARTL,INDUSINDBK
2013-01-23,EICHERMOT,BAJAJFINSV,BAJAJ-AUTO,HINDALCO,HEROMOTOCO
2013-01-24,SBIN,GRASIM,EICHERMOT,M&M,TATACONSUM
2013-01-25,GRASIM,ITC,TCS,HDFC,DRREDDY
2013-01-28,BRITANNIA,SBIN,HINDUNILVR,BAJAJ-AUTO,DRREDDY
2013-01-29,TCS,CIPLA,ADANIPORTS,BAJAJ-AUTO,ASIANPAINT
2013-01-30,GRASIM,CIPLA,SBIN,AXISBANK,BAJAJFINSV
2013-01-31,TCS,SBIN,AXISBANK,EICHERMOT,TATAMOTORS
2013-02-01,M&M,BRITANNIA,SBIN,EICHERMOT,TATACONSUM
2013-02-04,SBIN,BRITANNIA,TITAN,ADANIPORTS,SHREECEM
2013-02-05,BAJAJ-AUTO,BAJAJFINSV,EICHERMOT,SUNPHARMA,TCS
2013-02-06,GRASIM,SUNPHARMA,ITC,ADANIPORTS,M&M
2013-02-07,BRITANNIA,SUNPHARMA,HINDALCO,APOLLOHOSP,HDFC
2013-02-08,TATAMOTORS,LT,BRITANNIA,SBIN,BHARTIARTL
2013-02-11,GRASIM,BRITANNIA,TATAMOTORS,LT,TITAN
2013-02-12,DRREDDY,TATAMOTORS,BRITANNIA,LT,INFY
2013-02-13,UPL,TECHM,SUNPHARMA,ONGC,JSWSTEEL
2013-02-14,ULTRACEMCO,SBIN,TITAN,RELIANCE,ADANIPORTS
2013-02-15,HCLTECH,CIPLA,RELIANCE,TITAN,JSWSTEEL
2013-02-18,GRASIM,ICICIBANK,RELIANCE,POWERGRID,NESTLEIND
2013-02-19,MARUTI,UPL,CIPLA,TCS,BHARTIARTL
2013-02-20,ICICIBANK,RELIANCE,TCS,MARUTI,APOLLOHOSP
2013-02-21,MARUTI,BAJAJ-AUTO,BRITANNIA,GRASIM,ADANIPORTS
2013-02-22,GRASIM,CIPLA,RELIANCE,BAJAJFINSV,TATAMOTORS
2013-02-25,SBIN,TATACONSUM,BAJFINANCE,GRASIM,TATAMOTORS
2013-02-26,MARUTI,NESTLEIND,BAJAJ-AUTO,BAJFINANCE,TATACONSUM
2013-02-27,NESTLEIND,GRASIM,BAJAJ-AUTO,APOLLOHOSP,CIPLA
2013-02-28,GRASIM,APOLLOHOSP,BAJAJFINSV,BPCL,HDFCBANK
2013-03-01,GRASIM,AXISBANK,TITAN,BAJFINANCE,DRREDDY
2013-03-04,BAJAJFINSV,HDFCBANK,TATAMOTORS,MARUTI,SHREECEM
2013-03-05,HDFCBANK,MARUTI,ADANIPORTS,AXISBANK,HCLTECH
2013-03-06,AXISBANK,HDFCBANK,ULTRACEMCO,RELIANCE,HINDUNILVR
2013-03-07,INFY,INDUSINDBK,TATASTEEL,WIPRO,JSWSTEEL
2013-03-08,INFY,HEROMOTOCO,BRITANNIA,ULTRACEMCO,MARUTI
2013-03-11,BRITANNIA,ASIANPAINT,CIPLA,ULTRACEMCO,TATASTEEL
2013-03-12,INDUSINDBK,DIVISLAB,BAJAJFINSV,ITC,HEROMOTOCO
2013-03-13,BAJAJFINSV,ULTRACEMCO,CIPLA,DIVISLAB,HCLTECH
2013-03-14,ICICIBANK,GRASIM,TATACONSUM,TATAMOTORS,TATASTEEL
