2015-01-01,ITC,EICHERMOT,TATAMOTORS,HINDUNILVR,SHREECEM
2015-01-02,BHARTIARTL,SHREECEM,ASIANPAINT,ONGC,HCLTECH
2015-01-05,ONGC,MARUTI,EICHERMOT,BHARTIARTL,ULTRACEMCO
2015-01-06,ULTRACEMCO,BAJFINANCE,EICHERMOT,RELIANCE,M&M
2015-01-07,INFY,HINDUNILVR,BAJFINANCE,DRREDDY,TATASTEEL
2015-01-08,RELIANCE,KOTAKBANK,EICHERMOT,DRREDDY,ASIANPAINT
2015-01-09,JSWSTEEL,EICHERMOT,INFY,TATACONSUM,INDUSINDBK
2015-01-12,RELIANCE,BAJAJ-AUTO,BPCL,ULTRACEMCO,ICICIBANK
2015-01-13,EICHERMOT,BAJAJ-AUTO,ICICIBANK,GRASIM,ULTRACEMCO
2015-01-14,HINDUNILVR,BAJAJFINSV,BRITANNIA,ICICIBANK,EICHERMOT
2015-01-15,HINDUNILVR,HEROMOTOCO,EICHERMOT,HDFCBANK,TECHM
2015-01-16,BPCL,HCLTECH,EICHERMOT,SHREECEM,CIPLA
2015-01-19,HINDUNILVR,CIPLA,HCLTECH,WIPRO,ICICIBANK
2015-01-20,EICHERMOT,BAJAJ-AUTO,BAJFINANCE,RELIANCE,HCLTECH
2015-01-21,BPCL,RELIANCE,EICHERMOT,HCLTECH,ASIANPAINT
2015-01-22,BAJAJ-AUTO,JSWSTEEL,EICHERMOT,BHARTIARTL,KOTAKBANK
2015-01-23,ADANIPORTS,BPCL,KOTAKBANK,WIPRO,NTPC
2015-01-27,ASIANPAINT,EICHERMOT,ADANIPORTS,BAJAJFINSV,WIPRO
2015-01-28,ASIANPAINT,BPCL,WIPRO,DRREDDY,M&M
2015-01-29,KOTAKBANK,M&M,BPCL,NTPC,DIVISLAB
2015-01-30,KOTAKBANK,ICICIBANK,SHREECEM,ASIANPAINT,HDFCBANK
2015-02-02,ASIANPAINT,SHREECEM,TATAMOTORS,M&M,GRASIM
2015-02-03,BAJAJ-AUTO,HDFCBANK,KOTAKBANK,ASIANPAINT,APOLLOHOSP
2015-02-04,AXISBANK,SHREECEM,ADANIPORTS,BAJAJ-AUTO,ASIANPAINT
2015-02-05,SHREECEM,M&M,ICICIBANK,CIPLA,ADANIPORTS
2015-02-06,ICICIBANK,M&M,TATACONSUM,BAJAJ-AUTO,ADANIPORTS
2015-02-09,MARUTI,SHREECEM,EICHERMOT,APOLLOHOSP,UPL
2015-02-10,APOLLOHOSP,MARUTI,EICHERMOT,HINDALCO,AXISBANK
2015-02-11,MARUTI,BAJFINANCE,HCLTECH,CIPLA,JSWSTEEL
2015-02-12,M&M,BPCL,BAJFINANCE,ONGC,SUNPHARMA
2015-02-13,TATACONSUM,BHARTIARTL,DRREDDY,UPL,HCLTECH
2015-02-16,POWERGRID,INFY,TATASTEEL,ONGC,UPL
2015-02-18,RELIANCE,EICHERMOT,DRREDDY,JSWSTEEL,BAJAJFINSV
2015-02-19,HINDUNILVR,JSWSTEEL,TATASTEEL,EICHERMOT,RELIANCE
2015-02-20,ITC,ONGC,EICHERMOT,JSWSTEEL,POWERGRID
2015-02-23,AXISBANK,HINDALCO,BAJAJ-AUTO,TECHM,APOLLOHOSP
2015-02-24,BPCL,JSWSTEEL,ICICIBANK,BAJFINANCE,ONGC
2015-02-25,BAJAJFINSV,ICICIBANK,ONGC,EICHERMOT,HINDALCO
2015-02-26,BAJAJ-AUTO,EICHERMOT,BAJAJFINSV,GRASIM,SUNPHARMA
2015-02-27,BAJAJFINSV,EICHERMOT,ICICIBANK,BAJAJ-AUTO,JSWSTEEL
2015-03-02,BAJAJ-AUTO,SBIN,ICICIBANK,CIPLA,JSWSTEEL
2015-03-03,SBIN,JSWSTEEL,ICICIBANK,TATASTEEL,M&M
2015-03-04,M&M,JSWSTEEL,ICICIBANK,NESTLEIND,POWERGRID
