,Long,Short
2014-01-01,-0.008948170130671663,0.04466470971161596
2014-01-02,0.011440533049430258,-0.018343157872811166
2014-01-03,0.03540139682122819,-0.006577769249788079
2014-01-06,0.014507211746181681,0.005027088716379535
2014-01-07,0.017904732564475466,-0.021869189886186226
2014-01-08,-0.008633198563325773,0.025556661316863637
2014-01-09,0.007853547970629315,0.02066547657799389
2014-01-10,0.023474072577066064,0.0037352726702114094
2014-01-13,-0.00240868830230212,-0.0065146213240060424
2014-01-14,-0.005826723211654583,0.01666376488790643
2014-01-15,0.0029599797986060274,0.019464366050986483
2014-01-16,-0.021261454756986042,0.03251230402922449
2014-01-17,0.034957583840433584,-0.008669630228643598
2014-01-20,0.0038378547744803205,-0.005178882566402421
2014-01-21,-0.002901675337254772,-0.0027746408601761587
2014-01-22,0.005492618870784005,0.00831551046636585
2014-01-23,-0.00892600863623284,0.03344203857761348
2014-01-24,-0.027868621619270117,0.043148324085625134
2014-01-27,0.008138904309500272,-0.006366463369047548
2014-01-28,-0.003670274230943971,0.010185262041410893
2014-01-29,-0.01183768036279439,0.016174701566982384
2014-01-30,0.029824556850224615,-0.004772800438581626
2014-01-31,-0.003223972136332487,0.01844801952602233
2014-02-03,0.026000379825921016,0.008249840399985175
2014-02-04,0.006732814211499305,-0.008827776945619804
2014-02-05,0.011269947457392005,-0.015982578961537364
2014-02-06,0.0161926158001268,-0.0005200012391173625
2014-02-07,-0.007262010149647014,0.008365341424455974
2014-02-10,-0.003907557900125769,0.015300932478428864
2014-02-11,-0.0018707735327654906,0.0027868896977351954
2014-02-12,-0.013306345354280357,0.0233465393947213
2014-02-13,-0.002684997195138672,-0.002703721143568605
2014-02-14,-0.0021890463310292097,-0.013612838764564006
2014-02-17,0.012268855726226758,-0.01727759354753696
2014-02-18,0.01134678352945121,-0.026077215849715042
2014-02-19,0.006968587875918575,0.018875420486175753
2014-02-20,0.011324852434695632,0.0041668966194230665
2014-02-21,-0.004162918970398566,-0.011241107602264178
2014-02-24,0.009935822130246685,0.0031658948200613325
2014-02-25,0.006059992942727443,0.004969821533901919
2014-02-26,0.010506708683624777,-0.01055210103534956
2014-02-28,-0.005813314134392611,0.001385709010234637
2014-03-03,-0.006017247962969807,-0.003127508204954277
2014-03-04,0.012447323176938297,0.0005544177835336451
2014-03-05,0.014102743267785656,0.0018720149714556377
2014-03-06,-0.007349917262297667,0.0011616524563289432
2014-03-07,0.0032268770769750986,-0.01315033884269622
2014-03-10,0.003686619694403226,0.008032534208414233
2014-03-11,0.0025603843790129146,0.011348805032064879
2014-03-12,0.0033361894588987973,-0.0009978873737856552
2014-03-13,0.00367548475761873,-0.01387198606305765
2014-03-14,0.0011883535919634536,-0.005686481839605162
2014-03-18,0.0021103874919164655,-0.0045897832286908805
2014-03-19,-0.0008955812660323525,0.019637519461741894
2014-03-20,0.012759863203315958,-0.008824339561863792
2014-03-21,0.017554932407726397,-0.0015492393584738862
2014-03-24,0.011890221296575399,-0.00823859218959716
2014-03-25,-0.003908016610024778,0.003815526162428162
2014-03-26,-0.0026117641299710725,-0.01030032696999016
2014-03-27,0.021820083503221198,-0.01540713495730619
2014-03-28,0.006644486350594348,-0.00923420409699619
2014-03-31,0.01704499020889385,-0.006764724729527771
2014-04-01,0.008509129897235767,-0.022765270516333515
2014-04-02,0.009429250513536214,0.015440901981746335
2014-04-03,0.012222477996605896,-0.0025065014601517444
2014-04-04,-0.009524624977708073,0.0062120636974919985
2014-04-07,0.009207302485959778,-0.02069627414914693
2014-04-09,0.01367395976603345,-0.01958946154632322
2014-04-10,0.009876703990885772,-0.005053152111321446
2014-04-11,0.00208838034373614,0.023493137321598655
2014-04-15,-0.004387597427129819,0.029619228965178802
2014-04-16,0.007885269835809849,-0.015206097304980192
2014-04-17,0.007620164424250631,-0.054794449290615596
2014-04-21,0.005364028617339844,-0.005444537577244057
2014-04-22,0.010010768774307111,0.006793682749484187
2014-04-23,-0.006767400278853175,0.0034972558939888043
2014-04-25,0.002445200953562676,-0.0030383110934402826
2014-04-28,-0.00999429206905036,0.00937221797639074
2014-04-29,-0.014324064336681352,0.0248784500556705
2014-04-30,0.006151802832267139,-0.02313679359705557
2014-05-02,-0.017718094546547193,0.024743754611638236
2014-05-05,0.001429846614261565,0.0111165801282603
2014-05-06,0.008075036784219104,-0.010839544025981907
2014-05-07,0.012159579202057513,0.00487205015560509
2014-05-08,0.006346288964626789,0.004814736842348899
2014-05-09,0.003509805661441945,0.016380865047520322
2014-05-12,0.0404673380535055,-0.008099173097068002
2014-05-13,0.019284912002101872,-0.004648721226988395
2014-05-14,-0.006033242984932796,0.007241537724090252
2014-05-15,0.002154667901990337,-0.029135898414401652
2014-05-16,0.02430850341060098,-0.10321373060482886
2014-05-19,0.017519365109998,-0.026309738158475683
2014-05-20,0.018696306406547125,-0.04867061980166475
2014-05-21,0.033293320994524846,-0.04632890891033638
2014-05-22,0.017634577805163455,-0.06183644920547661
2014-05-23,-0.02051689310442728,0.05741798152573254
2014-05-26,0.0006434304690181803,0.033836324636894545
2014-05-27,0.02859974627918289,-0.011231526412850523
2014-05-28,0.00041509275929411114,0.013531294325383214
2014-05-29,0.014083731924736364,-7.5863406381104784e-06
2014-05-30,0.026572026495835864,-0.028892676225034976
2014-06-02,0.009051784241777716,0.011121084003085091
2014-06-03,0.03162545550905307,-0.02138148266744585
2014-06-04,0.005456392282179412,-0.027456225526312116
2014-06-05,0.023740093945142572,-0.01473657001082258
2014-06-06,0.03259349323530024,-0.020121089983679386
2014-06-09,0.03442404896470298,0.022533084720610996
2014-06-10,-0.004638817786444371,0.018804845574523575
2014-06-11,0.0088277541347633,0.0014549062287871894
2014-06-12,-0.038626753338678876,0.05233158310970985
2014-06-13,0.007652194814310731,0.03375472068270793
2014-06-16,0.041961573903743575,-0.01415059999662931
2014-06-17,0.0031991749574507566,0.0037168347170056125
2014-06-18,0.006753042597044412,5.163536555904402e-05
2014-06-19,0.00048722723536003264,0.009137615738035287
2014-06-20,0.03363492088322351,0.012941644921427731
2014-06-23,0.02108250415939735,-0.016996269193561397
2014-06-24,0.011856451313469584,-0.0022263721337806965
2014-06-25,0.0017790777079572328,0.018810190613486898
2014-06-26,0.05200043325515872,0.01210182264983133
2014-06-27,0.036873896625317835,-0.011119240406054642
2014-06-30,0.013667467642775622,0.004220983377316112
2014-07-01,0.02300923396396448,-0.0020467018308047424
2014-07-02,0.012029462910064792,-0.017870262809379988
2014-07-03,0.011873354549985792,-0.017920193585637345
2014-07-04,0.017647260311950186,-0.0029017168287842287
2014-07-07,-0.04639680084416444,0.028753821590322894
2014-07-08,0.002518677226908084,0.023162619705752997
2014-07-09,0.014288443516070637,-0.010881093033729961
2014-07-10,-0.03675643800484122,0.04281968007707319
2014-07-11,-0.011277917807533866,0.024512805446914997
2014-07-14,0.050506220125812316,-0.0307768717814347
2014-07-15,0.03218779828042358,-0.020224645178173482
2014-07-16,0.019727623397295235,-0.003062325825362333
2014-07-17,0.002641832562339197,-0.003912627167814586
2014-07-18,0.01917259425523784,-0.020302249875798893
2014-07-21,0.013516554051902918,-0.000661657329906451
2014-07-22,0.0021549470262472448,0.0060679203654571915
2014-07-23,0.010142344848686435,-0.015723238072583433
2014-07-24,-0.007679734746466637,0.016800811071938558
2014-07-25,0.0012972084540724626,-0.00460547917973495
2014-07-28,0.0025999145015258573,0.027910111135221637
2014-07-30,0.008257005407259922,0.013927499845353408
2014-07-31,-0.01204701753580426,0.01590873533363002
2014-08-01,0.01912105907506243,-0.010847533587786628
2014-08-04,-0.0016733945416529394,0.00759157720844289
2014-08-05,0.007920902129547481,0.010606430432598546
2014-08-06,-0.013789441420792924,-0.0045840063703124325
2014-08-07,-0.035876161261970976,0.03958045950145537
2014-08-08,0.009998138080609054,-0.012428756803771989
2014-08-11,0.015963186512912186,-0.0017416573976864024
2014-08-12,-0.018271954176178308,0.017515255179352863
2014-08-13,0.023510619077067252,-0.0026312877504318876
2014-08-14,0.047846159557338584,-0.024853657899649006
2014-08-18,0.02679372897390727,-0.00586823597095727
2014-08-19,0.008089155372202728,-0.025671009293459966
2014-08-20,0.0021337676649610393,0.0021519704540264193
2014-08-21,0.023262962972742763,0.003050071224993267
2014-08-22,0.007922929864541673,0.0024740022479081913
2014-08-25,0.011962600560501257,0.017794698633667106
2014-08-26,0.0057917032831894645,-0.00772858664675089
2014-08-27,-0.0026776809271238265,-0.00217185096586503
2014-08-28,0.01608661735410317,-0.0025113522670748402
2014-09-01,0.006006702710401257,-0.007926392623197998
2014-09-02,-0.0004856027279092623,-0.00433576992772321
2014-09-03,-0.006253265886689374,0.0029552540622529654
2014-09-04,0.006106286977234499,0.006506228055016128
2014-09-05,0.029484590737501825,-0.027111983814152408
2014-09-08,0.0021742016874879756,-0.008811020238820045
2014-09-09,0.020872715925801942,-0.004989652696935321
2014-09-10,0.006342841295040225,-0.018585800989291766
2014-09-11,0.01840583066739133,-0.02114013113080232
2014-09-12,0.018461418914103845,-0.007470280297309428
2014-09-15,-0.02670927835192708,0.07899042595246689
2014-09-16,-0.0004917824461193931,-0.010799999669835525
2014-09-17,0.031410878680607615,-0.031513245596786185
2014-09-18,0.00035385188863412687,0.0002660513158118993
2014-09-19,-0.009242295577057923,0.0017053988685923117
2014-09-22,-0.02985045369591488,0.03869974803472705
2014-09-23,-0.03630091489889894,0.019236788278844043
2014-09-24,-0.07925159416471526,0.03654329688527038
2014-09-25,0.0014338697173629567,0.009907217107274168
2014-09-26,0.016065937368595108,-0.013360708836822232
2014-09-29,-0.013796887195360198,-0.004120094320415224
2014-09-30,0.012016855210391897,0.007761426605598809
2014-10-01,-0.011095335440504816,0.01494593416668144
2014-10-07,-0.01582667297945044,0.006140869868699705
2014-10-08,0.014780678457466546,-0.017717830244416664
2014-10-09,0.008593301675210652,0.015409388961249793
2014-10-10,0.025993698299971568,0.0009347846763711587
2014-10-13,0.009404535229615074,0.004174331346817573
2014-10-14,-0.021201401214981996,0.05541056774273624
2014-10-16,-0.005909516641703316,-0.028107892907055832
2014-10-17,0.01904589212807948,-0.0018116343883337826
2014-10-20,0.017068965522915657,0.0017052537874338136
2014-10-21,0.013145075820996721,-0.006442964268184537
2014-10-22,0.013931147564925538,-0.0014869496101302393
2014-10-23,-0.0024451097658143017,0.0125921577862805
2014-10-27,0.00288749334425249,0.0070849553141168475
2014-10-28,0.0159843489737585,-0.011868645764035768
2014-10-29,0.015198602601953947,0.0012471984745095366
