2015-01-01,COFORGE,HSCL,NXTDIGITAL,NAHARSPING,HCL-INSYS,JAYAGROGN,JINDALPOLY,THERMAX,BIOCON,ECLERX
2015-01-02,HSCL,ZFCVINDIA,AXISBANK,DLF,FEDERALBNK,ZEEMEDIA,KSCL,HINDZINC,RAIN,CERA
2015-01-05,ASAHIINDIA,INDIANB,HSCL,GUJALKALI,3MINDIA,ZENSARTECH,BANCOINDIA,CUB,GEPIL,CERA
2015-01-06,ADORWELD,SKFINDIA,TEXINFRA,KARURVYSYA,NFL,PCBL,TVTODAY,CERA,RPOWER,HINDZINC
2015-01-07,BIOCON,ZENSARTECH,JAYAGROGN,MRF,HINDOILEXP,KARURVYSYA,VINATIORGA,PCBL,RPOWER,CERA
2015-01-08,OIL,RPGLIFE,JYOTHYLAB,KARURVYSYA,NFL,VINATIORGA,PCBL,NATIONALUM,ZENSARTECH,ORIENTPPR
2015-01-09,AEGISCHEM,RAJESHEXPO,COFORGE,VINATIORGA,GPIL,JMFINANCIL,TIDEWATER,CERA,INFY,INDIANB
2015-01-12,KABRAEXTRU,RPOWER,HONDAPOWER,TEXINFRA,HUHTAMAKI,TIDEWATER,CERA,ONGC,INDIANB,OMAXE
2015-01-13,CENTURYPLY,INDIANB,KSCL,PCBL,NRBBEARING,GREENPLY,ZEEL,OMAXE,ONGC,ASHAPURMIN
2015-01-14,ZEEL,NCLIND,INDIANB,DCBBANK,ANDHRSUGAR,NAHARSPING,GEPIL,WELCORP,ONGC,TEXINFRA
2015-01-15,ULTRACEMCO,VESUVIUS,BBL,ASIANPAINT,PVR,RELIGARE,GEPIL,NCLIND,NAHARSPING,INDIANB
2015-01-16,HONDAPOWER,VSTIND,CENTURYTEX,NCLIND,TINPLATE,GUJALKALI,HCC,OMAXE,WELCORP,INDIANB
2015-01-19,HONDAPOWER,NCLIND,VESUVIUS,JSL,TCI,USHAMART,CENTURYTEX,AMRUTANJAN,TVTODAY,INDIANB
2015-01-20,VINATIORGA,INDIANB,AXISBANK,ULTRACEMCO,HIL,WELCORP,MARKSANS,HCLTECH,GEPIL,TEXINFRA
2015-01-21,INDIANB,TIMETECHNO,NAHARSPING,GEPIL,HEROMOTOCO,CENTURYTEX,MRPL,BEL,TEXINFRA,WELCORP
2015-01-22,BLKASHYAP,SANOFI,VEDL,RELINFRA,ECLERX,FSL,ELECTCAST,NDTV,TEXINFRA,CERA
2015-01-23,RELIGARE,CERA,COFORGE,KOTAKBANK,IDFC,MRPL,IIFL,VESUVIUS,NDTV,WELCORP
2015-01-27,TWL,NAVNETEDUL,SIEMENS,POWERGRID,NLCINDIA,PTC,DCMSHRIRAM,GREAVESCOT,CERA,WELCORP
2015-01-28,SPIC,HGS,PTC,PFIZER,JINDALPOLY,ELECTCAST,DCMSHRIRAM,NDTV,NCLIND,WELCORP
2015-01-29,ALLCARGO,RELIGARE,VAIBHAVGBL,POWERGRID,ANANTRAJ,PETRONET,NDTV,GREENPLY,WELCORP,ELECTCAST
2015-01-30,SPARC,PTC,NCLIND,AARTIDRUGS,JINDALSTEL,WELCORP,ELECTCAST,BEML,PETRONET,RELIGARE
2015-02-02,HGS,GREENPLY,NAUKRI,MTNL,TATACONSUM,VESUVIUS,IBREALEST,NCLIND,PETRONET,OFSS
2015-02-03,VEDL,PFIZER,IBREALEST,OIL,HINDALCO,SAIL,GNFC,OFSS,MADRASFERT,ELECTCAST
2015-02-04,ASTRAMICRO,SCI,MFSL,CANFINHOME,VLSFINANCE,LAOPALA,TATACHEM,PETRONET,CUB,ELECTCAST
2015-02-05,CENTRALBK,GILLETTE,ONMOBILE,HCLTECH,MAHINDCIE,ELECTCAST,IDFC,JINDRILL,MFSL,WELCORP
2015-02-06,BASF,SCI,TANLA,VEDL,DRREDDY,MOTILALOFS,ONMOBILE,PFIZER,WELCORP,ELECTCAST
2015-02-09,KTKBANK,RELIGARE,DCBBANK,SUNTV,BAJAJ-AUTO,LAOPALA,FINCABLES,GIPCL,ONMOBILE,ELECTCAST
2015-02-10,BLUEDART,GIPCL,MANALIPETC,SCI,MAHLIFE,HCC,3IINFOLTD,DCBBANK,MADRASFERT,UBL
2015-02-11,NAHARSPING,TATACONSUM,KOTAKBANK,ELECTCAST,HLVLTD,IPCALAB,CUB,APTECHT,SCI,POONAWALLA
2015-02-12,SCI,TANLA,SONATSOFTW,ADANIPORTS,NETWORK18,AEGISCHEM,CANFINHOME,HEG,ICRA,COFORGE
2015-02-13,YESBANK,NTPC,CANBK,RADICO,HCLTECH,ECLERX,RAIN,FINCABLES,JMCPROJECT,NDTV
2015-02-16,INDOCO,NXTDIGITAL,RAIN,YESBANK,SPARC,ECLERX,GRINDWELL,NDTV,TEXINFRA,NTPC
2015-02-18,IFBIND,INDOCO,ICRA,NAVNETEDUL,BALKRISIND,RELIGARE,TEXINFRA,NDTV,GRINDWELL,WELCORP
2015-02-19,ELECTCAST,MPHASIS,GRINDWELL,ASTRAMICRO,FORTIS,SRTRANSFIN,RELIGARE,HINDZINC,ALOKINDS,GIPCL
2015-02-20,GLAXO,MAHINDCIE,SANGHVIMOV,GRANULES,INDORAMA,ASTRAMICRO,SUNDRMFAST,JINDALPOLY,SIEMENS,APTECHT
2015-02-23,VIMTALABS,GIPCL,GUJALKALI,MAHLIFE,LUPIN,APTECHT,TTKPRESTIG,RSWM,GRANULES,BASF
2015-02-24,GUJALKALI,HONDAPOWER,ZFCVINDIA,BASF,BALKRISIND,JINDALSAW,APTECHT,ZEEL,RSWM,GRANULES
2015-02-25,GUJALKALI,HONDAPOWER,JSWSTEEL,BALRAMCHIN,HIL,INDHOTEL,ELECTCAST,APTECHT,GRANULES,SPARC
2015-02-26,HINDZINC,HCLTECH,GRANULES,ZFCVINDIA,TATAELXSI,KAMDHENU,POONAWALLA,GUJALKALI,SPARC,ATUL
2015-02-27,GLAXO,ALOKINDS,JINDALSAW,VIPIND,BALKRISIND,TTKPRESTIG,SAREGAMA,BEML,TWL,SPARC
2015-03-02,TRIDENT,TATAELXSI,RIIL,TATASTEEL,KAMDHENU,TTKPRESTIG,TIDEWATER,COLPAL,TIRUMALCHM,TATACHEM
2015-03-03,ALOKINDS,HINDZINC,TRIDENT,GEPIL,EPL,MANGCHEFER,COLPAL,RALLIS,PRAJIND,ONMOBILE
2015-03-04,MCDOWELL-N,HDFCBANK,SARDAEN,ASAHIINDIA,NAHARSPING,PRAJIND,RALLIS,MANGCHEFER,HINDZINC,HONDAPOWER
2015-03-05,HDFCBANK,AXISBANK,BASF,CANBK,NAHARSPING,MANGCHEFER,HINDZINC,SANGHVIMOV,TITAN,TRIDENT
2015-03-09,HINDZINC,AARTIDRUGS,ZENSARTECH,HDFCBANK,IFCI,EXIDEIND,TRIDENT,MANGCHEFER,MCDOWELL-N,HONDAPOWER
2015-03-10,SANGHVIMOV,MCDOWELL-N,TATAINVEST,APTECHT,PVR,ELECTCAST,HINDZINC,EXIDEIND,OIL,RSWM
2015-03-11,THERMAX,GEPIL,HINDZINC,KAMDHENU,KOTAKBANK,ELECTCAST,CHOLAFIN,MCDOWELL-N,APTECHT,RSWM
