2014-01-01,ABB,NCLIND,RELIANCE,PCBL,ZEEMEDIA,HDFCBANK,KAJARIACER,ZYDUSWELL,KAMDHENU,EVEREADY
2014-01-02,PCBL,ABB,VGUARD,KOTAKBANK,INGERRAND,ACE,LUPIN,SEPC,DISHTV,SUNTECK
2014-01-03,MCDOWELL-N,HDFCBANK,RELIANCE,GAEL,APOLLOHOSP,IBREALEST,OFSS,ACE,CYIENT,COROMANDEL
2014-01-06,MCDOWELL-N,BAJAJ-AUTO,RELIANCE,PCBL,SEPC,COROMANDEL,DISHTV,CANBK,APOLLOHOSP,BAJAJHIND
2014-01-07,PCBL,RELIANCE,TWL,MCDOWELL-N,COROMANDEL,WELSPUNIND,SEPC,JSWENERGY,DISHTV,ARSHIYA
2014-01-08,PCBL,NXTDIGITAL,MFSL,UFLEX,RCF,THERMAX,WELSPUNIND,ATUL,EICHERMOT,MCDOWELL-N
2014-01-09,PCBL,NXTDIGITAL,GRINDWELL,ZEEMEDIA,RCF,IBREALEST,NELCO,ASHOKLEY,MMFL,DISHTV
2014-01-10,NXTDIGITAL,GRINDWELL,BALAJITELE,VGUARD,ZEEMEDIA,NUCLEUS,RCF,NFL,DISHTV,JAICORPLTD
2014-01-13,NXTDIGITAL,BALAJITELE,RCF,VOLTAS,NUCLEUS,TANLA,DISHTV,MOTILALOFS,NFL,KPRMILL
2014-01-14,ASHOKLEY,BALAJITELE,VGUARD,RCF,UFLEX,NILKAMAL,MMFL,JAYAGROGN,BBL,HINDALCO
2014-01-15,UFLEX,VGUARD,BGRENERGY,MMFL,DISHTV,BLKASHYAP,NATCOPHARM,SEPC,HONDAPOWER,BINDALAGRO
2014-01-16,BAJAJ-AUTO,MOTILALOFS,ESCORTS,ZEEMEDIA,GAEL,ORIENTPPR,DISHTV,MCDOWELL-N,DHANI,JKCEMENT
2014-01-17,VGUARD,KTKBANK,DLF,GAEL,ICRA,NOCIL,BLKASHYAP,ADANIPOWER,ZEEL,CGPOWER
2014-01-20,VGUARD,UFLEX,BAJAJ-AUTO,MCDOWELL-N,RADICO,ABB,DISHTV,SAREGAMA,TECHM,MANGCHEFER
2014-01-21,ASHOKLEY,TIDEWATER,BAJAJ-AUTO,NCLIND,ABB,DISHTV,JKCEMENT,TCS,LUPIN,JBCHEPHARM
2014-01-22,SEPC,MCDOWELL-N,GRINDWELL,JBCHEPHARM,NXTDIGITAL,BAJAJ-AUTO,RCF,MTNL,FORTIS,GABRIEL
2014-01-23,BHARATFORG,SEPC,VGUARD,RCF,GRINDWELL,GABRIEL,SOTL,FORTIS,MMFL,SURYAROSNI
2014-01-24,POLYPLEX,PGHH,BANKBARODA,HEG,BHARATFORG,SURYAROSNI,OFSS,AARTIDRUGS,RCF,SOTL
2014-01-27,OFSS,ALLCARGO,MAHINDCIE,POLYPLEX,HCC,PGHH,KTKBANK,VISAKAIND,EDELWEISS,FORTIS
2014-01-28,OFSS,MAHINDCIE,PGHH,KTKBANK,AARTIDRUGS,HINDZINC,RELIANCE,3IINFOLTD,VOLTAS,GMRINFRA
2014-01-29,PCBL,RELIANCE,OFSS,HIL,WELCORP,DIVISLAB,BBL,CENTURYTEX,BALRAMCHIN,POLYPLEX
2014-01-30,PCBL,BBL,AXISBANK,DRREDDY,RELIANCE,ADORWELD,GMRINFRA,VISAKAIND,IBREALEST,DEEPAKFERT
2014-01-31,INDUSINDBK,WELSPUNIND,BBL,PCBL,POWERGRID,DEEPAKFERT,WELCORP,TITAN,BHARATFORG,OFSS
2014-02-03,GRINDWELL,ABB,BBL,COSMOFILMS,BHARATFORG,SPIC,INOXLEISUR,RAYMOND,MTNL,GILLETTE
2014-02-04,AXISBANK,RELINFRA,HINDPETRO,INOXLEISUR,MFSL,GLAXO,SWARAJENG,BBL,RPGLIFE,GRINDWELL
2014-02-05,VINATIORGA,PIDILITIND,SOBHA,HCLTECH,AXISBANK,JYOTHYLAB,DISHTV,GLAXO,JSL,GPIL
2014-02-06,HCLTECH,SPARC,AXISBANK,JSL,SOBHA,DISHTV,PNB,ACC,VGUARD,ELECON
2014-02-07,THERMAX,HCLTECH,GUJALKALI,AUROPHARMA,DISHTV,VGUARD,CGPOWER,HEG,APOLLOTYRE,AXISBANK
2014-02-10,APOLLOTYRE,GPIL,M&MFIN,VGUARD,MRF,HINDPETRO,DISHTV,CGPOWER,JAICORPLTD,PNB
