2019-01-01,TECHM,POWERGRID,APOLLOHOSP,BHARTIARTL,ASIANPAINT,HDFCBANK
2019-01-02,ICICIBANK,TITAN,LT,ASIANPAINT,POWERGRID,AXISBANK
2019-01-03,APOLLOHOSP,POWERGRID,HEROMOTOCO,LT,ULTRACEMCO,BRITANNIA
2019-01-04,APOLLOHOSP,ICICIBANK,SBIN,INFY,POWERGRID,ADANIPORTS
2019-01-07,ASIANPAINT,POWERGRID,HDFCBANK,BHARTIARTL,KOTAKBANK,TATACONSUM
2019-01-08,SBIN,KOTAKBANK,NESTLEIND,POWERGRID,HEROMOTOCO,SHREECEM
2019-01-09,HDFCBANK,POWERGRID,WIPRO,NESTLEIND,DIVISLAB,ASIANPAINT
2019-01-10,ASIANPAINT,HEROMOTOCO,ADANIPORTS,TITAN,POWERGRID,APOLLOHOSP
2019-01-11,SBIN,BAJFINANCE,SHREECEM,POWERGRID,TATASTEEL,LT
2019-01-14,AXISBANK,SHREECEM,HDFCBANK,TITAN,POWERGRID,ADANIPORTS
2019-01-15,TITAN,ASIANPAINT,SBIN,HCLTECH,HEROMOTOCO,ICICIBANK
2019-01-16,DRREDDY,ICICIBANK,TITAN,HEROMOTOCO,ULTRACEMCO,HDFCBANK
2019-01-17,TITAN,NTPC,ICICIBANK,HINDALCO,ASIANPAINT,HDFCBANK
2019-01-18,ICICIBANK,TATASTEEL,TITAN,DRREDDY,INDUSINDBK,HCLTECH
2019-01-21,AXISBANK,TITAN,LT,HDFCBANK,ULTRACEMCO,WIPRO
2019-01-22,ULTRACEMCO,AXISBANK,HDFCBANK,ADANIPORTS,ICICIBANK,TITAN
2019-01-23,ULTRACEMCO,HEROMOTOCO,AXISBANK,HDFCBANK,ADANIPORTS,ICICIBANK
2019-01-24,TITAN,INDUSINDBK,KOTAKBANK,ICICIBANK,HDFCBANK,ADANIPORTS
2019-01-25,WIPRO,INDUSINDBK,HEROMOTOCO,HDFCBANK,AXISBANK,ICICIBANK
2019-01-28,ITC,BRITANNIA,M&M,INDUSINDBK,APOLLOHOSP,HEROMOTOCO
2019-01-29,BAJFINANCE,INDUSINDBK,BRITANNIA,TITAN,KOTAKBANK,ICICIBANK
2019-01-30,INDUSINDBK,NTPC,TITAN,DRREDDY,POWERGRID,KOTAKBANK
2019-01-31,INDUSINDBK,TITAN,KOTAKBANK,HDFC,M&M,HDFCBANK
2019-02-01,BRITANNIA,NTPC,KOTAKBANK,APOLLOHOSP,SUNPHARMA,HDFC
2019-02-04,KOTAKBANK,ULTRACEMCO,APOLLOHOSP,SBIN,ADANIPORTS,ASIANPAINT
2019-02-05,INDUSINDBK,WIPRO,BPCL,ASIANPAINT,ITC,CIPLA
2019-02-06,HDFCBANK,INDUSINDBK,HEROMOTOCO,WIPRO,ADANIPORTS,KOTAKBANK
2019-02-07,KOTAKBANK,ADANIPORTS,HDFCBANK,JSWSTEEL,WIPRO,HEROMOTOCO
2019-02-08,NTPC,ULTRACEMCO,BRITANNIA,BAJAJFINSV,SHREECEM,KOTAKBANK
2019-02-11,M&M,NTPC,WIPRO,HEROMOTOCO,SBIN,ASIANPAINT
2019-02-12,INDUSINDBK,AXISBANK,ASIANPAINT,NTPC,M&M,ULTRACEMCO
2019-02-13,NTPC,ASIANPAINT,INDUSINDBK,AXISBANK,ULTRACEMCO,M&M
2019-02-14,BRITANNIA,TATASTEEL,INDUSINDBK,TECHM,HDFC,SHREECEM
2019-02-15,APOLLOHOSP,TECHM,TITAN,DIVISLAB,BAJAJ-AUTO,KOTAKBANK
2019-02-18,BRITANNIA,APOLLOHOSP,KOTAKBANK,TITAN,BAJAJ-AUTO,HDFC
2019-02-19,WIPRO,KOTAKBANK,BAJAJ-AUTO,HCLTECH,INDUSINDBK,INFY
2019-02-20,BAJAJ-AUTO,KOTAKBANK,TITAN,BRITANNIA,CIPLA,HEROMOTOCO
2019-02-21,BAJAJ-AUTO,HEROMOTOCO,KOTAKBANK,SBIN,INDUSINDBK,BPCL
2019-02-22,TITAN,KOTAKBANK,HCLTECH,SBIN,CIPLA,APOLLOHOSP
2019-02-25,TITAN,HEROMOTOCO,ULTRACEMCO,INDUSINDBK,CIPLA,BAJAJFINSV
