2016-01-01,CIPLA,HINDUNILVR,LT,EICHERMOT,ONGC,TECHM
2016-01-04,KOTAKBANK,AXISBANK,SHREECEM,LT,HINDALCO,NTPC
2016-01-05,JSWSTEEL,NESTLEIND,SBIN,LT,BPCL,SHREECEM
2016-01-06,BPCL,EICHERMOT,HCLTECH,SHREECEM,M&M,NTPC
2016-01-07,TATACONSUM,BHARTIARTL,ADANIPORTS,LT,APOLLOHOSP,NTPC
2016-01-08,SBIN,TECHM,AXISBANK,SHREECEM,NESTLEIND,LT
2016-01-11,TATACONSUM,ICICIBANK,LT,AXISBANK,POWERGRID,HINDUNILVR
2016-01-12,EICHERMOT,TATACONSUM,HINDUNILVR,AXISBANK,GRASIM,ICICIBANK
2016-01-13,TATACONSUM,ONGC,ULTRACEMCO,BPCL,BAJFINANCE,LT
2016-01-14,TATAMOTORS,NTPC,ONGC,BPCL,INDUSINDBK,DRREDDY
2016-01-15,SUNPHARMA,TATAMOTORS,TECHM,DRREDDY,BAJAJFINSV,ONGC
2016-01-18,UPL,BAJFINANCE,ASIANPAINT,POWERGRID,ADANIPORTS,NTPC
2016-01-19,APOLLOHOSP,RELIANCE,ASIANPAINT,DRREDDY,HDFCBANK,HCLTECH
2016-01-20,BPCL,AXISBANK,APOLLOHOSP,SHREECEM,HCLTECH,NTPC
2016-01-21,SUNPHARMA,UPL,SHREECEM,JSWSTEEL,TATACONSUM,AXISBANK
2016-01-22,INDUSINDBK,WIPRO,TECHM,ICICIBANK,CIPLA,JSWSTEEL
2016-01-25,UPL,ICICIBANK,ULTRACEMCO,DIVISLAB,GRASIM,HINDALCO
2016-01-27,HINDUNILVR,ULTRACEMCO,TITAN,APOLLOHOSP,MARUTI,ICICIBANK
2016-01-28,UPL,SHREECEM,ONGC,ULTRACEMCO,CIPLA,ICICIBANK
2016-01-29,ONGC,ADANIPORTS,ULTRACEMCO,POWERGRID,GRASIM,SBIN
2016-02-01,HEROMOTOCO,BRITANNIA,TECHM,EICHERMOT,NESTLEIND,BAJAJFINSV
2016-02-02,CIPLA,APOLLOHOSP,TATACONSUM,NTPC,UPL,BRITANNIA
2016-02-03,ICICIBANK,BRITANNIA,NTPC,BPCL,HINDALCO,SHREECEM
2016-02-04,APOLLOHOSP,BAJAJ-AUTO,ONGC,AXISBANK,HDFCBANK,BPCL
2016-02-05,NTPC,APOLLOHOSP,ICICIBANK,AXISBANK,DIVISLAB,TATACONSUM
2016-02-08,SBIN,SHREECEM,TATAMOTORS,BPCL,BAJFINANCE,ICICIBANK
2016-02-09,TATAMOTORS,NTPC,HINDUNILVR,ICICIBANK,HDFCBANK,SHREECEM
2016-02-10,HINDUNILVR,BRITANNIA,TATACONSUM,HCLTECH,APOLLOHOSP,NTPC
2016-02-11,ADANIPORTS,HINDUNILVR,ONGC,BAJAJFINSV,SUNPHARMA,NTPC
2016-02-12,DRREDDY,HDFCBANK,HINDALCO,JSWSTEEL,MARUTI,NTPC
2016-02-15,BAJAJ-AUTO,JSWSTEEL,EICHERMOT,AXISBANK,SHREECEM,NTPC
2016-02-16,UPL,ICICIBANK,CIPLA,TATACONSUM,BAJAJFINSV,JSWSTEEL
2016-02-17,BRITANNIA,NESTLEIND,NTPC,DRREDDY,DIVISLAB,TATACONSUM
2016-02-18,JSWSTEEL,HINDUNILVR,MARUTI,ONGC,ICICIBANK,RELIANCE
2016-02-19,TATACONSUM,BRITANNIA,TCS,ICICIBANK,TATAMOTORS,SHREECEM
2016-02-22,SUNPHARMA,TCS,AXISBANK,NTPC,GRASIM,NESTLEIND
2016-02-23,ICICIBANK,BPCL,INDUSINDBK,SHREECEM,INFY,NTPC
2016-02-24,TCS,SHREECEM,POWERGRID,AXISBANK,BHARTIARTL,ICICIBANK
2016-02-25,ULTRACEMCO,HINDUNILVR,LT,NTPC,DIVISLAB,TATACONSUM
2016-02-26,NTPC,SBIN,DRREDDY,HINDUNILVR,HEROMOTOCO,AXISBANK
2016-02-29,ADANIPORTS,SHREECEM,SUNPHARMA,CIPLA,M&M,TATASTEEL
2016-03-01,HDFCBANK,LT,APOLLOHOSP,TATACONSUM,MARUTI,AXISBANK
2016-03-02,BAJAJFINSV,UPL,BHARTIARTL,KOTAKBANK,M&M,HDFCBANK
2016-03-03,UPL,JSWSTEEL,SBIN,BAJFINANCE,ADANIPORTS,ONGC
2016-03-04,CIPLA,NESTLEIND,BRITANNIA,ONGC,HINDUNILVR,BAJAJFINSV
2016-03-08,JSWSTEEL,BAJFINANCE,BHARTIARTL,POWERGRID,HDFCBANK,SBIN
2016-03-09,EICHERMOT,UPL,NTPC,BAJFINANCE,TATASTEEL,CIPLA
2016-03-10,BHARTIARTL,ONGC,MARUTI,KOTAKBANK,BPCL,BAJAJ-AUTO
2016-03-11,BAJAJFINSV,HINDUNILVR,DIVISLAB,ASIANPAINT,TATASTEEL,NTPC
2016-03-14,ONGC,HINDALCO,HINDUNILVR,KOTAKBANK,NESTLEIND,EICHERMOT
2016-03-15,BAJFINANCE,TECHM,ASIANPAINT,DIVISLAB,TCS,HINDUNILVR
2016-03-16,ONGC,NTPC,INDUSINDBK,HINDUNILVR,TITAN,BHARTIARTL
2016-03-17,ITC,BAJAJFINSV,ONGC,NTPC,DRREDDY,BHARTIARTL
2016-03-18,INFY,UPL,BPCL,ULTRACEMCO,SUNPHARMA,CIPLA
2016-03-21,CIPLA,BAJAJFINSV,AXISBANK,INFY,HDFCBANK,BHARTIARTL
2016-03-22,EICHERMOT,APOLLOHOSP,BAJFINANCE,LT,JSWSTEEL,DIVISLAB
2016-03-23,JSWSTEEL,HINDALCO,BHARTIARTL,TATAMOTORS,TECHM,GRASIM
2016-03-28,TATASTEEL,DIVISLAB,BAJAJ-AUTO,INDUSINDBK,HDFCBANK,M&M
2016-03-29,DRREDDY,ONGC,HCLTECH,BHARTIARTL,BAJAJFINSV,SBIN
2016-03-30,SBIN,TATAMOTORS,EICHERMOT,JSWSTEEL,INFY,CIPLA
2016-03-31,TATAMOTORS,CIPLA,EICHERMOT,SBIN,JSWSTEEL,UPL
