2013-01-01,BRITANNIA,DRREDDY,TITAN,HINDALCO,INFY,ASIANPAINT
2013-01-02,TECHM,BRITANNIA,ASIANPAINT,BPCL,NTPC,HDFC
2013-01-03,TECHM,NTPC,RELIANCE,NESTLEIND,TITAN,UPL
2013-01-04,BAJFINANCE,AXISBANK,UPL,HINDUNILVR,LT,M&M
2013-01-07,SBIN,DIVISLAB,ADANIPORTS,HDFC,BRITANNIA,BAJAJ-AUTO
2013-01-08,EICHERMOT,DIVISLAB,AXISBANK,ICICIBANK,RELIANCE,HDFC
2013-01-09,UPL,AXISBANK,MARUTI,ADANIPORTS,ICICIBANK,NTPC
2013-01-10,BAJAJFINSV,TATASTEEL,INDUSINDBK,BPCL,NTPC,TITAN
2013-01-11,EICHERMOT,SUNPHARMA,HINDUNILVR,INFY,DIVISLAB,MARUTI
2013-01-14,ULTRACEMCO,HINDALCO,M&M,HEROMOTOCO,UPL,HINDUNILVR
2013-01-15,ADANIPORTS,UPL,BAJAJ-AUTO,RELIANCE,ICICIBANK,JSWSTEEL
2013-01-16,TATACONSUM,SUNPHARMA,ITC,SHREECEM,HEROMOTOCO,SBIN
2013-01-17,HINDUNILVR,MARUTI,ICICIBANK,HEROMOTOCO,BAJFINANCE,SHREECEM
2013-01-18,APOLLOHOSP,HINDALCO,DRREDDY,BRITANNIA,KOTAKBANK,BAJFINANCE
2013-01-21,BAJFINANCE,UPL,BPCL,HEROMOTOCO,AXISBANK,ITC
2013-01-22,TECHM,ULTRACEMCO,SHREECEM,TITAN,TATASTEEL,M&M
2013-01-23,HDFC,DIVISLAB,WIPRO,TATACONSUM,EICHERMOT,BPCL
2013-01-24,TATACONSUM,ULTRACEMCO,HDFC,HDFCBANK,TATASTEEL,NESTLEIND
2013-01-25,BHARTIARTL,AXISBANK,CIPLA,TATACONSUM,BAJAJ-AUTO,HINDUNILVR
2013-01-28,NTPC,BPCL,HCLTECH,AXISBANK,ASIANPAINT,RELIANCE
2013-01-29,SBIN,INFY,ASIANPAINT,SUNPHARMA,TATASTEEL,GRASIM
2013-01-30,TATASTEEL,TATACONSUM,WIPRO,ITC,INDUSINDBK,GRASIM
2013-01-31,SUNPHARMA,MARUTI,ICICIBANK,WIPRO,BAJAJFINSV,LT
2013-02-01,WIPRO,JSWSTEEL,ITC,ONGC,BPCL,M&M
2013-02-04,EICHERMOT,APOLLOHOSP,TECHM,TCS,SUNPHARMA,AXISBANK
2013-02-05,ICICIBANK,HEROMOTOCO,KOTAKBANK,HCLTECH,INFY,TATASTEEL
2013-02-06,GRASIM,ONGC,BPCL,NESTLEIND,KOTAKBANK,ASIANPAINT
2013-02-07,CIPLA,INFY,SBIN,BHARTIARTL,ONGC,TATASTEEL
