2016-01-01,TATACONSUM,TECHM
2016-01-04,EICHERMOT,NTPC
2016-01-05,TATACONSUM,SHREECEM
2016-01-06,AXISBANK,NTPC
2016-01-07,SHREECEM,NTPC
2016-01-08,ADANIPORTS,LT
2016-01-11,ADANIPORTS,HINDUNILVR
2016-01-12,LT,ICICIBANK
2016-01-13,ADANIPORTS,LT
2016-01-14,ULTRACEMCO,DRREDDY
2016-01-15,INDUSINDBK,ONGC
2016-01-18,BPCL,NTPC
2016-01-19,ONGC,HCLTECH
2016-01-20,ADANIPORTS,NTPC
2016-01-21,DRREDDY,AXISBANK
2016-01-22,HINDALCO,JSWSTEEL
2016-01-25,DRREDDY,HINDALCO
2016-01-27,SHREECEM,ICICIBANK
2016-01-28,POWERGRID,ICICIBANK
2016-01-29,DIVISLAB,SBIN
2016-02-01,ONGC,BAJAJFINSV
2016-02-02,HDFC,BRITANNIA
2016-02-03,LT,SHREECEM
2016-02-04,LT,BPCL
2016-02-05,SHREECEM,TATACONSUM
2016-02-08,CIPLA,ICICIBANK
2016-02-09,ADANIPORTS,SHREECEM
2016-02-10,SHREECEM,NTPC
2016-02-11,DRREDDY,NTPC
2016-02-12,LT,NTPC
2016-02-15,LT,NTPC
2016-02-16,ONGC,JSWSTEEL
2016-02-17,ADANIPORTS,TATACONSUM
2016-02-18,NESTLEIND,RELIANCE
2016-02-19,HDFC,SHREECEM
2016-02-22,ICICIBANK,NESTLEIND
2016-02-23,EICHERMOT,NTPC
2016-02-24,NTPC,ICICIBANK
2016-02-25,ADANIPORTS,TATACONSUM
2016-02-26,LT,AXISBANK
2016-02-29,UPL,TATASTEEL
2016-03-01,INFY,AXISBANK
2016-03-02,BAJFINANCE,HDFCBANK
2016-03-03,HDFCBANK,ONGC
2016-03-04,BAJFINANCE,BAJAJFINSV
2016-03-08,ONGC,SBIN
2016-03-09,ONGC,CIPLA
2016-03-10,HINDALCO,BAJAJ-AUTO
2016-03-11,SBIN,NTPC
2016-03-14,DIVISLAB,EICHERMOT
2016-03-15,MARUTI,HINDUNILVR
2016-03-16,SHREECEM,BHARTIARTL
2016-03-17,JSWSTEEL,BHARTIARTL
2016-03-18,NTPC,CIPLA
2016-03-21,WIPRO,BHARTIARTL
2016-03-22,TCS,DIVISLAB
2016-03-23,TATASTEEL,GRASIM
2016-03-28,TITAN,M&M
2016-03-29,POWERGRID,SBIN
2016-03-30,BAJFINANCE,CIPLA
2016-03-31,BAJFINANCE,UPL
2016-04-01,UPL,CIPLA
2016-04-04,CIPLA,EICHERMOT
2016-04-05,BHARTIARTL,POWERGRID
2016-04-06,MARUTI,ONGC
2016-04-07,ONGC,HCLTECH
2016-04-08,ULTRACEMCO,CIPLA
2016-04-11,SHREECEM,ONGC
2016-04-12,TITAN,BHARTIARTL
2016-04-13,M&M,WIPRO
2016-04-18,WIPRO,INDUSINDBK
2016-04-20,WIPRO,BAJAJFINSV
2016-04-21,APOLLOHOSP,MARUTI
2016-04-22,SBIN,TATAMOTORS
2016-04-25,UPL,TITAN
2016-04-26,M&M,UPL
2016-04-27,DIVISLAB,BPCL
2016-04-28,BRITANNIA,TATAMOTORS
2016-04-29,ONGC,DIVISLAB
2016-05-02,BHARTIARTL,ULTRACEMCO
2016-05-03,BAJFINANCE,ULTRACEMCO
2016-05-04,DRREDDY,ULTRACEMCO
2016-05-05,ULTRACEMCO,SUNPHARMA
2016-05-06,ULTRACEMCO,BAJAJFINSV
2016-05-09,ONGC,SHREECEM
2016-05-10,ULTRACEMCO,SBIN
2016-05-11,NTPC,DRREDDY
2016-05-12,M&M,ASIANPAINT
2016-05-13,APOLLOHOSP,BAJAJFINSV
2016-05-16,ASIANPAINT,ADANIPORTS
2016-05-17,BAJAJFINSV,DRREDDY
2016-05-18,SBIN,DRREDDY
2016-05-19,SHREECEM,JSWSTEEL
2016-05-20,ADANIPORTS,ONGC
2016-05-23,CIPLA,INFY
2016-05-24,CIPLA,ADANIPORTS
2016-05-25,ONGC,TECHM
2016-05-26,SHREECEM,LT
2016-05-27,BHARTIARTL,HINDUNILVR
2016-05-30,BAJAJ-AUTO,DIVISLAB
2016-05-31,BAJFINANCE,TITAN
2016-06-01,SBIN,AXISBANK
2016-06-02,KOTAKBANK,M&M
2016-06-03,HCLTECH,BAJFINANCE
2016-06-06,BAJAJFINSV,SBIN
2016-06-07,AXISBANK,BAJFINANCE
2016-06-08,BAJAJFINSV,HINDUNILVR
2016-06-09,BHARTIARTL,HINDUNILVR
2016-06-10,SBIN,HINDUNILVR
2016-06-13,CIPLA,HINDUNILVR
2016-06-14,BHARTIARTL,HINDUNILVR
2016-06-15,SHREECEM,HINDUNILVR
2016-06-16,BHARTIARTL,HINDUNILVR
2016-06-17,BAJFINANCE,DRREDDY
2016-06-20,TATACONSUM,DRREDDY
2016-06-21,TATACONSUM,DRREDDY
2016-06-22,BPCL,TECHM
2016-06-23,BPCL,TATACONSUM
2016-06-24,HINDUNILVR,CIPLA
2016-06-27,M&M,BAJFINANCE
2016-06-28,BAJAJFINSV,TITAN
2016-06-29,HINDUNILVR,ADANIPORTS
2016-06-30,ADANIPORTS,BAJFINANCE
2016-07-01,TATAMOTORS,BAJFINANCE
2016-07-04,HINDUNILVR,BAJFINANCE
2016-07-05,BAJFINANCE,ICICIBANK
2016-07-07,ITC,HINDUNILVR
2016-07-08,APOLLOHOSP,HINDUNILVR
2016-07-11,SBIN,HINDUNILVR
2016-07-12,HEROMOTOCO,HINDUNILVR
2016-07-13,ASIANPAINT,HINDUNILVR
2016-07-14,BRITANNIA,HINDUNILVR
2016-07-15,TITAN,HINDUNILVR
2016-07-18,SBIN,HINDUNILVR
2016-07-19,SBIN,BAJFINANCE
2016-07-20,BAJFINANCE,HINDUNILVR
2016-07-21,TATACONSUM,HINDUNILVR
2016-07-22,TATACONSUM,HINDUNILVR
2016-07-25,BAJFINANCE,HINDUNILVR
2016-07-26,BAJAJFINSV,HINDUNILVR
2016-07-27,TATACONSUM,SBIN
2016-07-28,BPCL,BAJFINANCE
2016-07-29,HINDUNILVR,BAJAJFINSV
2016-08-01,HINDUNILVR,BAJAJFINSV
2016-08-02,HINDUNILVR,BAJAJFINSV
2016-08-03,BAJFINANCE,BAJAJFINSV
2016-08-04,HINDUNILVR,BAJFINANCE
2016-08-05,TATAMOTORS,HINDUNILVR
2016-08-08,ASIANPAINT,BAJFINANCE
2016-08-09,HINDUNILVR,TATACONSUM
2016-08-10,M&M,ADANIPORTS
2016-08-11,NTPC,BHARTIARTL
2016-08-12,TATACONSUM,HINDUNILVR
2016-08-16,BAJFINANCE,HINDUNILVR
2016-08-17,AXISBANK,BAJFINANCE
2016-08-18,ULTRACEMCO,BAJFINANCE
2016-08-19,BAJFINANCE,HINDUNILVR
2016-08-22,TCS,BAJFINANCE
2016-08-23,HINDUNILVR,BAJAJFINSV
2016-08-24,BAJFINANCE,HINDUNILVR
2016-08-25,HINDUNILVR,TCS
2016-08-26,UPL,HINDUNILVR
2016-08-29,BAJAJFINSV,TATACONSUM
2016-08-30,HINDALCO,HINDUNILVR
2016-08-31,ASIANPAINT,CIPLA
2016-09-01,KOTAKBANK,TATACONSUM
2016-09-02,HINDUNILVR,BAJAJFINSV
2016-09-06,BAJAJFINSV,BAJFINANCE
2016-09-07,SHREECEM,TATACONSUM
2016-09-08,ONGC,BAJFINANCE
2016-09-09,BRITANNIA,BAJFINANCE
2016-09-12,SBIN,BAJFINANCE
2016-09-14,SUNPHARMA,BAJFINANCE
2016-09-15,ONGC,ULTRACEMCO
2016-09-16,TATACONSUM,BAJFINANCE
2016-09-19,NTPC,ULTRACEMCO
2016-09-20,DIVISLAB,MARUTI
2016-09-21,BAJFINANCE,ADANIPORTS
2016-09-22,ONGC,MARUTI
2016-09-23,SBIN,BAJFINANCE
2016-09-26,TCS,BAJFINANCE
2016-09-27,APOLLOHOSP,BAJFINANCE
2016-09-28,SBIN,TCS
2016-09-29,TCS,BAJFINANCE
2016-09-30,TECHM,EICHERMOT
2016-10-03,EICHERMOT,MARUTI
2016-10-04,BAJFINANCE,HINDALCO
2016-10-05,SHREECEM,M&M
2016-10-06,BHARTIARTL,BRITANNIA
2016-10-07,ADANIPORTS,TCS
2016-10-10,MARUTI,TATAMOTORS
2016-10-13,ASIANPAINT,BAJAJFINSV
2016-10-14,BAJAJFINSV,EICHERMOT
2016-10-17,INDUSINDBK,BHARTIARTL
2016-10-18,ICICIBANK,BAJAJFINSV
2016-10-19,APOLLOHOSP,BAJFINANCE
2016-10-20,ONGC,ICICIBANK
2016-10-21,WIPRO,TECHM
2016-10-24,DIVISLAB,BAJFINANCE
2016-10-25,ICICIBANK,INDUSINDBK
2016-10-26,BPCL,ADANIPORTS
2016-10-27,HINDALCO,ONGC
2016-10-28,MARUTI,TECHM
2016-11-01,BAJFINANCE,ONGC
2016-11-02,BAJAJFINSV,BAJFINANCE
2016-11-03,BHARTIARTL,BAJAJFINSV
2016-11-04,HINDUNILVR,INFY
2016-11-07,M&M,INFY
2016-11-08,WIPRO,HINDUNILVR
2016-11-09,TCS,WIPRO
2016-11-10,POWERGRID,JSWSTEEL
2016-11-11,AXISBANK,SUNPHARMA
2016-11-15,HINDUNILVR,SUNPHARMA
2016-11-16,CIPLA,BAJAJFINSV
2016-11-17,TECHM,BPCL
2016-11-18,DRREDDY,BAJAJFINSV
