2014-01-01,BRITANNIA,BAJAJFINSV
2014-01-02,BRITANNIA,DRREDDY
2014-01-03,WIPRO,ULTRACEMCO
2014-01-06,APOLLOHOSP,LT
2014-01-07,BRITANNIA,APOLLOHOSP
2014-01-08,EICHERMOT,TATAMOTORS
2014-01-09,BAJAJFINSV,TATAMOTORS
2014-01-10,EICHERMOT,ULTRACEMCO
2014-01-13,LT,TATAMOTORS
2014-01-14,SUNPHARMA,INDUSINDBK
2014-01-15,TATAMOTORS,APOLLOHOSP
2014-01-16,WIPRO,INDUSINDBK
2014-01-17,TATASTEEL,BRITANNIA
2014-01-20,DRREDDY,INDUSINDBK
2014-01-21,ASIANPAINT,ULTRACEMCO
2014-01-22,INDUSINDBK,TATACONSUM
2014-01-23,MARUTI,WIPRO
2014-01-24,INDUSINDBK,TATACONSUM
2014-01-27,DRREDDY,INDUSINDBK
2014-01-28,JSWSTEEL,ULTRACEMCO
2014-01-29,ULTRACEMCO,MARUTI
2014-01-30,SBIN,DRREDDY
2014-01-31,JSWSTEEL,ULTRACEMCO
2014-02-03,WIPRO,ULTRACEMCO
2014-02-04,EICHERMOT,HCLTECH
2014-02-05,JSWSTEEL,INFY
2014-02-06,JSWSTEEL,NTPC
2014-02-07,JSWSTEEL,BAJFINANCE
2014-02-10,BHARTIARTL,HDFC
2014-02-11,NTPC,TECHM
2014-02-12,ASIANPAINT,TATAMOTORS
2014-02-13,CIPLA,BAJAJFINSV
2014-02-14,JSWSTEEL,SBIN
2014-02-17,CIPLA,NTPC
2014-02-18,NTPC,RELIANCE
2014-02-19,NTPC,ULTRACEMCO
2014-02-20,DIVISLAB,DRREDDY
2014-02-21,HCLTECH,HEROMOTOCO
2014-02-24,SUNPHARMA,NESTLEIND
2014-02-25,BAJAJFINSV,BPCL
2014-02-26,MARUTI,TATACONSUM
2014-02-28,HCLTECH,DIVISLAB
2014-03-03,HINDALCO,BAJFINANCE
2014-03-04,INDUSINDBK,SBIN
2014-03-05,TITAN,INFY
2014-03-06,BRITANNIA,TITAN
2014-03-07,INFY,POWERGRID
2014-03-10,TATACONSUM,JSWSTEEL
2014-03-11,TATACONSUM,WIPRO
2014-03-12,EICHERMOT,ADANIPORTS
2014-03-13,INDUSINDBK,TATASTEEL
2014-03-14,TATACONSUM,ULTRACEMCO
2014-03-18,INDUSINDBK,BAJAJFINSV
2014-03-19,TATASTEEL,BAJAJFINSV
2014-03-20,LT,INDUSINDBK
2014-03-21,AXISBANK,BAJFINANCE
2014-03-24,HINDUNILVR,INFY
2014-03-25,RELIANCE,ONGC
2014-03-26,BAJFINANCE,APOLLOHOSP
2014-03-27,ULTRACEMCO,BAJFINANCE
2014-03-28,BAJAJFINSV,SBIN
2014-03-31,TECHM,APOLLOHOSP
2014-04-01,BHARTIARTL,BRITANNIA
2014-04-02,AXISBANK,APOLLOHOSP
2014-04-03,DIVISLAB,BAJFINANCE
2014-04-04,SBIN,EICHERMOT
2014-04-07,TCS,JSWSTEEL
2014-04-09,MARUTI,ULTRACEMCO
2014-04-10,SBIN,BAJAJFINSV
2014-04-11,JSWSTEEL,TATAMOTORS
2014-04-15,LT,WIPRO
2014-04-16,SBIN,HINDUNILVR
2014-04-17,SBIN,HEROMOTOCO
2014-04-21,WIPRO,TATACONSUM
2014-04-22,SUNPHARMA,HINDUNILVR
2014-04-23,JSWSTEEL,SUNPHARMA
2014-04-25,HINDUNILVR,BAJFINANCE
2014-04-28,BRITANNIA,TATAMOTORS
2014-04-29,BRITANNIA,BAJAJFINSV
2014-04-30,SUNPHARMA,JSWSTEEL
2014-05-02,MARUTI,M&M
2014-05-05,TATACONSUM,SUNPHARMA
2014-05-06,BAJAJFINSV,BAJFINANCE
2014-05-07,BAJAJFINSV,KOTAKBANK
2014-05-08,BAJAJFINSV,SUNPHARMA
2014-05-09,TECHM,HCLTECH
2014-05-12,BAJFINANCE,BAJAJFINSV
2014-05-13,BAJFINANCE,SBIN
2014-05-14,ICICIBANK,M&M
2014-05-15,BAJFINANCE,DIVISLAB
2014-05-16,SBIN,BAJFINANCE
2014-05-19,EICHERMOT,DRREDDY
2014-05-20,HINDALCO,TATASTEEL
2014-05-21,BAJFINANCE,DRREDDY
2014-05-22,DRREDDY,SUNPHARMA
2014-05-23,TATACONSUM,M&M
2014-05-26,BAJFINANCE,ASIANPAINT
2014-05-27,BAJFINANCE,ICICIBANK
2014-05-28,JSWSTEEL,HINDALCO
2014-05-29,BAJFINANCE,TCS
2014-05-30,TATACONSUM,HINDALCO
2014-06-02,BAJFINANCE,HINDUNILVR
2014-06-03,TATACONSUM,UPL
2014-06-04,SHREECEM,RELIANCE
2014-06-05,ICICIBANK,BRITANNIA
2014-06-06,BAJFINANCE,HCLTECH
2014-06-09,TECHM,TITAN
2014-06-10,TITAN,HDFCBANK
2014-06-11,JSWSTEEL,ICICIBANK
2014-06-12,BAJFINANCE,MARUTI
2014-06-13,BAJFINANCE,TECHM
2014-06-16,HEROMOTOCO,M&M
2014-06-17,BAJAJFINSV,AXISBANK
2014-06-18,DIVISLAB,BAJFINANCE
