2013-01-01,BRITANNIA,DRREDDY
2013-01-02,TECHM,BRITANNIA
2013-01-03,TECHM,NTPC
2013-01-04,BAJFINANCE,AXISBANK
2013-01-07,SBIN,DIVISLAB
2013-01-08,EICHERMOT,DIVISLAB
2013-01-09,UPL,AXISBANK
2013-01-10,BAJAJFINSV,TATASTEEL
2013-01-11,EICHERMOT,SUNPHARMA
2013-01-14,ULTRACEMCO,HINDALCO
2013-01-15,ADANIPORTS,UPL
2013-01-16,TATACONSUM,SUNPHARMA
2013-01-17,HINDUNILVR,MARUTI
2013-01-18,APOLLOHOSP,HINDALCO
2013-01-21,BAJFINANCE,UPL
2013-01-22,TECHM,ULTRACEMCO
2013-01-23,HDFC,DIVISLAB
2013-01-24,TATACONSUM,ULTRACEMCO
2013-01-25,BHARTIARTL,AXISBANK
2013-01-28,NTPC,BPCL
2013-01-29,SBIN,INFY
2013-01-30,TATASTEEL,TATACONSUM
2013-01-31,SUNPHARMA,MARUTI
2013-02-01,WIPRO,JSWSTEEL
2013-02-04,EICHERMOT,APOLLOHOSP
2013-02-05,ICICIBANK,HEROMOTOCO
2013-02-06,GRASIM,ONGC
2013-02-07,CIPLA,INFY
2013-02-08,INFY,ONGC
2013-02-11,GRASIM,UPL
2013-02-12,APOLLOHOSP,INDUSINDBK
2013-02-13,APOLLOHOSP,JSWSTEEL
2013-02-14,SBIN,WIPRO
2013-02-15,SBIN,ADANIPORTS
2013-02-18,ASIANPAINT,BAJFINANCE
2013-02-19,ITC,TATASTEEL
2013-02-20,NTPC,HCLTECH
2013-02-21,UPL,EICHERMOT
2013-02-22,UPL,HDFCBANK
2013-02-25,TITAN,DRREDDY
2013-02-26,BAJAJ-AUTO,APOLLOHOSP
2013-02-27,EICHERMOT,DRREDDY
2013-02-28,DIVISLAB,MARUTI
2013-03-01,KOTAKBANK,NTPC
2013-03-04,APOLLOHOSP,HCLTECH
2013-03-05,DIVISLAB,SBIN
2013-03-06,NTPC,TATASTEEL
2013-03-07,APOLLOHOSP,ASIANPAINT
2013-03-08,INDUSINDBK,GRASIM
2013-03-11,LT,BAJAJFINSV
2013-03-12,ADANIPORTS,TATASTEEL
2013-03-13,ONGC,TECHM
2013-03-14,ITC,TECHM
2013-03-15,SBIN,NTPC
2013-03-18,DRREDDY,AXISBANK
2013-03-19,NTPC,ONGC
2013-03-20,BPCL,SBIN
2013-03-21,ADANIPORTS,JSWSTEEL
2013-03-22,HCLTECH,SBIN
2013-03-25,INDUSINDBK,JSWSTEEL
2013-03-26,BAJAJFINSV,ULTRACEMCO
2013-03-28,BAJAJFINSV,APOLLOHOSP
2013-04-01,TATASTEEL,JSWSTEEL
2013-04-02,EICHERMOT,JSWSTEEL
2013-04-03,BHARTIARTL,HINDUNILVR
2013-04-04,ASIANPAINT,HDFCBANK
2013-04-05,WIPRO,BAJAJFINSV
2013-04-08,APOLLOHOSP,DIVISLAB
2013-04-09,EICHERMOT,SUNPHARMA
2013-04-10,BAJAJFINSV,SBIN
2013-04-11,BAJFINANCE,M&M
2013-04-12,INDUSINDBK,WIPRO
2013-04-15,NTPC,TATACONSUM
2013-04-16,BRITANNIA,ULTRACEMCO
2013-04-17,ULTRACEMCO,SUNPHARMA
2013-04-18,NTPC,EICHERMOT
2013-04-22,WIPRO,SBIN
2013-04-23,GRASIM,SBIN
2013-04-25,DIVISLAB,BRITANNIA
2013-04-26,APOLLOHOSP,ADANIPORTS
2013-04-29,ADANIPORTS,HCLTECH
2013-04-30,POWERGRID,UPL
2013-05-02,ONGC,SUNPHARMA
2013-05-03,BHARTIARTL,TATACONSUM
2013-05-06,HEROMOTOCO,SBIN
2013-05-07,EICHERMOT,POWERGRID
2013-05-08,NTPC,DIVISLAB
2013-05-09,SUNPHARMA,NTPC
2013-05-10,NTPC,BRITANNIA
2013-05-13,BRITANNIA,DIVISLAB
2013-05-14,SBIN,HEROMOTOCO
2013-05-15,BRITANNIA,BAJAJFINSV
2013-05-16,SBIN,SUNPHARMA
2013-05-17,TITAN,TATACONSUM
2013-05-20,TITAN,DIVISLAB
2013-05-21,SUNPHARMA,DIVISLAB
2013-05-22,NTPC,INFY
2013-05-23,M&M,ASIANPAINT
2013-05-24,SUNPHARMA,SBIN
2013-05-27,HDFCBANK,SBIN
2013-05-28,NTPC,SHREECEM
2013-05-29,NTPC,HINDUNILVR
2013-05-30,ONGC,ICICIBANK
2013-05-31,BAJAJFINSV,ONGC
2013-06-03,HDFC,TATACONSUM
2013-06-04,TATACONSUM,KOTAKBANK
2013-06-05,KOTAKBANK,ITC
2013-06-06,TITAN,TATASTEEL
2013-06-07,SUNPHARMA,ULTRACEMCO
2013-06-10,BAJAJFINSV,SBIN
2013-06-11,ULTRACEMCO,M&M
2013-06-12,BAJAJFINSV,EICHERMOT
2013-06-13,SUNPHARMA,ADANIPORTS
2013-06-14,WIPRO,ULTRACEMCO
2013-06-17,ITC,HCLTECH
2013-06-18,EICHERMOT,SBIN
2013-06-19,TATACONSUM,BHARTIARTL
2013-06-20,DRREDDY,HDFCBANK
2013-06-21,ADANIPORTS,APOLLOHOSP
2013-06-24,BAJAJFINSV,TECHM
2013-06-25,DIVISLAB,HCLTECH
2013-06-26,APOLLOHOSP,EICHERMOT
2013-06-27,EICHERMOT,SBIN
2013-06-28,APOLLOHOSP,HINDALCO
2013-07-01,BAJFINANCE,INDUSINDBK
2013-07-02,GRASIM,DIVISLAB
2013-07-03,ICICIBANK,ONGC
2013-07-04,BAJAJ-AUTO,BRITANNIA
2013-07-05,TITAN,EICHERMOT
2013-07-08,UPL,TATACONSUM
2013-07-09,TATASTEEL,EICHERMOT
2013-07-10,HDFC,TATACONSUM
2013-07-11,SBIN,DRREDDY
2013-07-12,BRITANNIA,BAJAJFINSV
2013-07-15,GRASIM,BAJAJFINSV
