2018-01-01,DCBBANK,JINDALSAW,GEPIL,JAICORPLTD,BLUEDART,EVEREADY,GRASIM,RELIANCE
2018-01-02,RELIANCE,INDIACEM,GRASIM,PHOENIXLTD,TATAMETALI,DCW,MUKANDLTD,NIITLTD
2018-01-03,NHPC,MAHSEAMLES,AJANTPHARM,FORTIS,RAMCOIND,ZYDUSLIFE,THERMAX,BHEL
2018-01-04,ACE,CESC,PEL,TRIVENI,TATACOMM,BAJAJHIND,SCHAEFFLER,TORNTPHARM
2018-01-05,GSFC,NUCLEUS,TORNTPOWER,DCW,MOTILALOFS,NAHARSPING,RADICO,AUROPHARMA
2018-01-08,REDINGTON,DIGISPICE,TNPL,CESC,FIEMIND,SUNPHARMA,EIDPARRY,NAHARSPING
2018-01-09,BATAINDIA,SELMC,DIGISPICE,PRAJIND,SCI,TTML,HONAUT,GEPIL
2018-01-10,TORNTPOWER,GREAVESCOT,JKCEMENT,JINDALSTEL,EIDPARRY,KOLTEPATIL,DCW,IFBIND
2018-01-11,SELMC,EKC,REDINGTON,NUCLEUS,NBVENTURES,NMDC,SHANTIGEAR,HEG
2018-01-12,NMDC,BALMLAWRIE,VENKEYS,HUHTAMAKI,PFC,DEN,BGRENERGY,HTMEDIA
2018-01-15,NFL,HINDPETRO,PANACEABIO,DIGISPICE,EIDPARRY,BLKASHYAP,VENKEYS,EPL
2018-01-16,CESC,MOTHERSUMI,GSPL,3MINDIA,SONATSOFTW,SUNDARMFIN,ITI,TATASTEEL
2018-01-17,SEPC,JAICORPLTD,SUNDRMFAST,CESC,LUPIN,TORNTPOWER,JINDALSTEL,POWERGRID
2018-01-18,CESC,PHOENIXLTD,STLTECH,INDORAMA,SARDAEN,NAVINFLUOR,APOLLOHOSP,SHILPAMED
2018-01-19,CESC,SEPC,JAICORPLTD,THOMASCOOK,SBIN,HCL-INSYS,NATCOPHARM,MHRIL
2018-01-22,GESHIP,NHPC,JKCEMENT,IFBAGRO,KEI,ECLERX,CGPOWER,DISHTV
2018-01-23,ECLERX,CESC,DEN,TRIVENI,SURYAROSNI,CIPLA,PIDILITIND,RAMCOIND
2018-01-24,CESC,NETWORK18,ICICIBANK,DEN,TORNTPOWER,SHANTIGEAR,JAGRAN,HONAUT
2018-01-25,DCW,BAJAJHIND,TRIVENI,JINDALSTEL,M&MFIN,JAICORPLTD,LT,GICHSGFIN
2018-01-29,NHPC,INDOCO,TRIVENI,SPIC,BALMLAWRIE,BLKASHYAP,VENKEYS,IRB
2018-01-30,CESC,GMRINFRA,TORNTPOWER,BLKASHYAP,JKCEMENT,BAJAJHLDNG,CANBK,WOCKPHARMA
2018-01-31,BERGEPAINT,SUNDRMFAST,BLKASHYAP,BIOCON,CIPLA,GMRINFRA,NAHARSPING,LT
2018-02-01,JKCEMENT,INDIAGLYCO,ESCORTS,BIOCON,BLUESTARCO,CESC,BAJAJHIND,HONAUT
2018-02-02,JINDALSTEL,CESC,TORNTPHARM,AARTIIND,HEROMOTOCO,AMRUTANJAN,RELIGARE,MADRASFERT
2018-02-05,KPRMILL,AMRUTANJAN,WELSPUNIND,GSFC,AMARAJABAT,REDINGTON,SHREECEM,SUBEXLTD
2018-02-06,EVEREADY,KPRMILL,JINDALSTEL,JKCEMENT,AKZOINDIA,WELSPUNIND,UNICHEMLAB,INDIACEM
2018-02-07,GRASIM,KPRMILL,JKCEMENT,INDIAGLYCO,VENKEYS,CESC,DISHTV,DCW
2018-02-08,EVEREADY,HONAUT,ELGIEQUIP,BANCOINDIA,BGRENERGY,HINDPETRO,ONGC,HIMATSEIDE
2018-02-09,DALMIASUG,IPCALAB,JKCEMENT,NMDC,INDIACEM,CESC,TORNTPHARM,HINDALCO
2018-02-12,JKCEMENT,ONGC,GICHSGFIN,SUNDRMFAST,MIRZAINT,MOTHERSUMI,HEG,GPIL
2018-02-14,ONGC,SOUTHBANK,DRREDDY,GODREJIND,VGUARD,MAHSEAMLES,DIGISPICE,HEIDELBERG
2018-02-15,DREDGECORP,JKCEMENT,MAHSEAMLES,INDORAMA,BAJAJELEC,FACT,HINDPETRO,SELMC
2018-02-16,TATACOFFEE,INDIACEM,BANCOINDIA,CUMMINSIND,JKCEMENT,GEOJITFSL,HLVLTD,DAAWAT
2018-02-19,TATACOMM,NCLIND,GRASIM,BALMLAWRIE,TRIVENI,ASIANPAINT,PFOCUS,JETAIRWAYS
2018-02-20,BIRLACORPN,NFL,NCLIND,JKCEMENT,CANBK,ASIANPAINT,TVSSRICHAK,NCC
2018-02-21,J&KBANK,SUNDRMFAST,CIPLA,CRISIL,CANBK,AARTIDRUGS,HTMEDIA,ASTRAL
2018-02-22,TRIVENI,SUBROS,MANGCHEFER,LT,ARVIND,LAOPALA,SUNPHARMA,TTML
2018-02-23,PRAJIND,IRB,ASIANPAINT,EIDPARRY,BANCOINDIA,SUNDRMFAST,JKPAPER,RADICO
2018-02-26,NHPC,GICHSGFIN,JKPAPER,REDINGTON,ASIANPAINT,SURYAROSNI,TCI,IOC
2018-02-27,SUNPHARMA,IOC,SELMC,SIEMENS,FDC,NFL,CIPLA,NBVENTURES
2018-02-28,JETAIRWAYS,KEI,SOTL,NFL,HBLPOWER,BLUESTARCO,SHANTIGEAR,MARUTI
2018-03-01,IOC,HINDUNILVR,VSTIND,NCLIND,THERMAX,MASTEK,NHPC,VIPIND
2018-03-05,JETAIRWAYS,IRB,HINDALCO,BALMLAWRIE,BAJAJ-AUTO,GICHSGFIN,INDIAGLYCO,SELMC
2018-03-06,GPIL,HONAUT,JKCEMENT,GRASIM,FDC,TITAN,ICICIBANK,NETWORK18
2018-03-07,INDORAMA,CLNINDIA,BHARTIARTL,SURYAROSNI,PHOENIXLTD,TRIDENT,IRB,MRPL
2018-03-08,BLKASHYAP,CIPLA,RIIL,BAJAJHIND,GRASIM,INDORAMA,HTMEDIA,BOSCHLTD
2018-03-09,SUNDRMFAST,TRIDENT,VSTIND,RIIL,BHEL,ASHOKLEY,EIDPARRY,NMDC
2018-03-12,IRB,CRISIL,GPIL,SUNDRMFAST,FDC,MINDTREE,RELINFRA,HTMEDIA
2018-03-13,MINDTREE,PATELENG,TRIVENI,JAICORPLTD,SUNDARMFIN,TATACOMM,HONAUT,CESC
2018-03-14,NFL,SUNDARMFIN,DREDGECORP,DEN,NCC,PRAJIND,BOSCHLTD,BFUTILITIE
2018-03-15,TORNTPOWER,HONAUT,SUNDRMFAST,PRAJIND,ELGIEQUIP,BHEL,GPIL,ESCORTS
2018-03-16,3IINFOLTD,SOUTHBANK,NFL,JETAIRWAYS,INDIAGLYCO,TECHM,JAICORPLTD,INDIACEM
2018-03-19,TATASTLLP,ASHOKLEY,PHOENIXLTD,VSTIND,JMFINANCIL,GSFC,ISMTLTD,GTLINFRA
2018-03-20,MOREPENLAB,PHOENIXLTD,SOTL,CRISIL,RIIL,DEN,TITAN,BOSCHLTD
2018-03-21,SOTL,CANBK,HONAUT,PRAJIND,ECLERX,NFL,CRISIL,JAYAGROGN
2018-03-22,HEG,SHANTIGEAR,KAJARIACER,TRIVENI,SUNDRMFAST,ACE,LUPIN,TEXINFRA
2018-03-23,RADICO,STLTECH,JUBLPHARMA,TTML,REDINGTON,GTLINFRA,CESC,INDIACEM
2018-03-26,IRB,LT,GSFC,JAICORPLTD,RADICO,RIIL,M&MFIN,HINDPETRO
2018-03-27,J&KBANK,DCMSHRIRAM,HAVELLS,SUVEN,SCHAEFFLER,DIGISPICE,SHANTIGEAR,KPRMILL
2018-03-28,SCHAEFFLER,ECLERX,DCW,SOUTHBANK,APOLLOTYRE,IOC,HAVELLS,TATASTLLP
2018-04-02,SOTL,REDINGTON,SHREECEM,INDORAMA,BATAINDIA,PHOENIXLTD,PRAJIND,TTML
2018-04-03,ARVIND,GRASIM,SCHAEFFLER,GMDCLTD,INSECTICID,RADICO,DCW,TRIVENI
2018-04-04,ASIANPAINT,MAHSEAMLES,ECLERX,TATAMOTORS,TORNTPHARM,ONGC,INDIAGLYCO,SUNDRMFAST
2018-04-05,AKZOINDIA,HDFCBANK,DIGISPICE,HDFC,TORNTPOWER,JAICORPLTD,CESC,GILLETTE
2018-04-06,TATAMETALI,IRB,GESHIP,DEN,ASIANPAINT,HONDAPOWER,APOLLOHOSP,ITI
2018-04-09,INDORAMA,ASIANPAINT,AUROPHARMA,ORIENTPPR,IRB,INDIACEM,SOUTHBANK,M&MFIN
2018-04-10,IFBAGRO,JAICORPLTD,HIKAL,SOTL,CIPLA,FDC,MAHSEAMLES,SCHAEFFLER
2018-04-11,EIDPARRY,SUZLON,JMFINANCIL,IRB,SUNDRMFAST,AIAENG,GRASIM,SBIN
2018-04-12,JETAIRWAYS,IRB,HINDALCO,DAAWAT,NHPC,HTMEDIA,GREAVESCOT,JAICORPLTD
2018-04-13,JMFINANCIL,ECLERX,NFL,DAAWAT,ATFL,INDORAMA,HTMEDIA,EIDPARRY
2018-04-16,BIRLACORPN,SUVEN,J&KBANK,DCW,BALAJITELE,MPHASIS,JAYAGROGN,MAHSEAMLES
2018-04-17,TORNTPOWER,RAYMOND,IFBAGRO,GSPL,JMFINANCIL,CGPOWER,KOTAKBANK,BAJAJHIND
2018-04-18,CESC,JAYAGROGN,INOXLEISUR,JAICORPLTD,TRIDENT,BAJAJHIND,TATACOMM,TITAN
2018-04-19,INDORAMA,CESC,BGRENERGY,HUHTAMAKI,BINDALAGRO,EMAMILTD,RELINFRA,DEN
2018-04-20,EIDPARRY,HEROMOTOCO,ESCORTS,HIKAL,BALAJITELE,CYIENT,SONATSOFTW,SPARC
2018-04-23,ACC,COLPAL,MAHSEAMLES,MOTHERSUMI,CIPLA,RIIL,EIDPARRY,BAJAJ-AUTO
2018-04-24,ASIANPAINT,INSECTICID,MARUTI,RALLIS,INDORAMA,IFBAGRO,MADRASFERT,SHOPERSTOP
2018-04-25,INDORAMA,IRB,RELIANCE,NESCO,ZEEL,TATAMOTORS,ARVIND,RENUKA
2018-04-26,VIPIND,INDORAMA,IFBAGRO,RALLIS,SCHAEFFLER,BHARTIARTL,VOLTAS,DCW
2018-04-27,BANCOINDIA,CESC,SPIC,CIPLA,SURYAROSNI,INDORAMA,DIGISPICE,ITI
2018-04-30,CESC,BANCOINDIA,ARVIND,TEXINFRA,JKPAPER,HCL-INSYS,INOXLEISUR,GODREJPROP
