2016-01-01,TATAELXSI,RIIL,BALRAMCHIN,IOB,HGS,GMDCLTD,BAJAJHLDNG,NDTV
2016-01-04,TCI,BINDALAGRO,ADORWELD,THOMASCOOK,DABUR,NTPC,INDORAMA,ALLCARGO
2016-01-05,JAICORPLTD,PURVA,JMFINANCIL,JINDALSAW,KPRMILL,RENUKA,THOMASCOOK,PHOENIXLTD
2016-01-06,KESORAMIND,IRB,GAIL,ONGC,JUBLPHARMA,WELCORP,VAIBHAVGBL,TIMKEN
2016-01-07,RELIANCE,JAICORPLTD,ZEEL,PFIZER,NLCINDIA,CIPLA,INDORAMA,UNICHEMLAB
2016-01-08,KCP,DREDGECORP,AIAENG,THOMASCOOK,SUNDRMFAST,ANDHRSUGAR,FINPIPE,SCHAEFFLER
2016-01-11,RENUKA,TCS,JKTYRE,BAJAJHLDNG,CIPLA,THOMASCOOK,SCHAEFFLER,PFIZER
2016-01-12,CGPOWER,ALEMBICLTD,VSTIND,NATIONALUM,MUKANDLTD,THOMASCOOK,JMFINANCIL,BAJAJHLDNG
2016-01-13,PIDILITIND,ANDHRSUGAR,JAYNECOIND,NATIONALUM,THOMASCOOK,NCLIND,JINDALPOLY,CYIENT
2016-01-14,UFLEX,SOTL,MRF,SCHAEFFLER,LT,CENTRALBK,SEPC,BAJAJHLDNG
2016-01-15,SANGHVIMOV,NCLIND,JMFINANCIL,IOB,BAJAJHLDNG,DREDGECORP,RALLIS,VOLTAMP
2016-01-18,AARTIIND,SANGHVIMOV,PURVA,ASTRAL,DWARKESH,SUNDARMFIN,SEAMECLTD,HTMEDIA
2016-01-19,UFLEX,HINDALCO,CRISIL,TTKPRESTIG,AARTIDRUGS,CANBK,OFSS,MOTILALOFS
2016-01-20,GODREJCP,ESCORTS,SPIC,JKPAPER,AKZOINDIA,CUMMINSIND,BALMLAWRIE,CENTRALBK
2016-01-21,IFBIND,APOLLOTYRE,PFIZER,INDIACEM,RIIL,JETAIRWAYS,CRISIL,ARSHIYA
2016-01-22,GTLINFRA,BLUESTARCO,CUMMINSIND,DIGISPICE,SEAMECLTD,KAJARIACER,RIIL,IDBI
2016-01-25,LAXMIMACH,TCI,BINDALAGRO,SEPC,IRB,CENTRALBK,LAOPALA,SUNDARMFIN
2016-01-27,BAJAJHLDNG,CENTRALBK,CGPOWER,ARSHIYA,FDC,GICHSGFIN,CRISIL,JSWHL
2016-01-28,IDBI,EVEREADY,SANOFI,JMCPROJECT,NRBBEARING,BRIGADE,GTLINFRA,GREAVESCOT
2016-01-29,HINDPETRO,ASAHIINDIA,FDC,RAMCOIND,MHRIL,HDFCBANK,COFORGE,IFBIND
2016-02-01,BAJAJHIND,TCI,LT,63MOONS,SHRIRAMCIT,AJANTPHARM,BRIGADE,BINDALAGRO
2016-02-02,SANGAMIND,WIPRO,JSWSTEEL,THOMASCOOK,PAGEIND,HONAUT,ADSL,HTMEDIA
2016-02-03,MANALIPETC,SEPC,JKPAPER,HDFC,GLENMARK,CGPOWER,RENUKA,HTMEDIA
2016-02-04,ALEMBICLTD,RIIL,INFY,HGS,HINDPETRO,SELMC,GODREJIND,GHCL
2016-02-05,BIOCON,SELMC,GEPIL,LAXMIMACH,HINDPETRO,HDFCBANK,ITI,GTLINFRA
2016-02-08,INFY,JBCHEPHARM,GREENPLY,GHCL,SCHAEFFLER,JINDALPOLY,NAVNETEDUL,NFL
2016-02-09,TCS,GLOBUSSPR,ASHOKLEY,ENIL,AIAENG,RENUKA,SCHAEFFLER,LAOPALA
2016-02-10,ALEMBICLTD,JKPAPER,HINDZINC,RALLIS,INDIACEM,RENUKA,SHANTIGEAR,LAOPALA
2016-02-11,SUNTECK,MARKSANS,TATAMOTORS,HDFCBANK,SUPRAJIT,3MINDIA,NAHARSPING,LAOPALA
2016-02-12,NESCO,ICICIBANK,NAHARSPING,NAUKRI,APOLLOHOSP,IFBIND,BAJAJHIND,TCI
2016-02-15,CRISIL,SPIC,SHANTIGEAR,INFY,MRF,TATASTLLP,ADANIPOWER,LAOPALA
