2016-01-01,TATAMOTORS,CIPLA,HINDUNILVR,LT,ONGC,TATACONSUM,TECHM
2016-01-04,BAJFINANCE,KOTAKBANK,AXISBANK,SHREECEM,HINDALCO,EICHERMOT,NTPC
2016-01-05,TATASTEEL,JSWSTEEL,NESTLEIND,SBIN,BPCL,TATACONSUM,SHREECEM
2016-01-06,ASIANPAINT,BPCL,EICHERMOT,HCLTECH,M&M,AXISBANK,NTPC
2016-01-07,AXISBANK,TATACONSUM,BHARTIARTL,ADANIPORTS,APOLLOHOSP,SHREECEM,NTPC
2016-01-08,BAJFINANCE,SBIN,TECHM,AXISBANK,NESTLEIND,ADANIPORTS,LT
2016-01-11,SHREECEM,TATACONSUM,ICICIBANK,LT,POWERGRID,ADANIPORTS,HINDUNILVR
2016-01-12,TATAMOTORS,EICHERMOT,TATACONSUM,HINDUNILVR,GRASIM,LT,ICICIBANK
2016-01-13,ICICIBANK,TATACONSUM,ONGC,ULTRACEMCO,BAJFINANCE,ADANIPORTS,LT
2016-01-14,HINDUNILVR,TATAMOTORS,NTPC,ONGC,INDUSINDBK,ULTRACEMCO,DRREDDY
2016-01-15,RELIANCE,SUNPHARMA,TATAMOTORS,TECHM,BAJAJFINSV,INDUSINDBK,ONGC
2016-01-18,DRREDDY,UPL,BAJFINANCE,ASIANPAINT,ADANIPORTS,BPCL,NTPC
2016-01-19,TATAMOTORS,APOLLOHOSP,RELIANCE,ASIANPAINT,HDFCBANK,ONGC,HCLTECH
2016-01-20,ICICIBANK,BPCL,AXISBANK,APOLLOHOSP,HCLTECH,ADANIPORTS,NTPC
2016-01-21,EICHERMOT,SUNPHARMA,UPL,SHREECEM,TATACONSUM,DRREDDY,AXISBANK
2016-01-22,AXISBANK,INDUSINDBK,WIPRO,TECHM,CIPLA,HINDALCO,JSWSTEEL
2016-01-25,M&M,UPL,ICICIBANK,ULTRACEMCO,GRASIM,DRREDDY,HINDALCO
2016-01-27,NESTLEIND,HINDUNILVR,ULTRACEMCO,TITAN,MARUTI,SHREECEM,ICICIBANK
2016-01-28,HINDUNILVR,UPL,SHREECEM,ONGC,CIPLA,POWERGRID,ICICIBANK
2016-01-29,TATASTEEL,ONGC,ADANIPORTS,ULTRACEMCO,GRASIM,DIVISLAB,SBIN
2016-02-01,GRASIM,HEROMOTOCO,BRITANNIA,TECHM,NESTLEIND,ONGC,BAJAJFINSV
2016-02-02,ADANIPORTS,CIPLA,APOLLOHOSP,TATACONSUM,UPL,HDFC,BRITANNIA
2016-02-03,HINDUNILVR,ICICIBANK,BRITANNIA,NTPC,HINDALCO,LT,SHREECEM
2016-02-04,TATACONSUM,APOLLOHOSP,BAJAJ-AUTO,ONGC,HDFCBANK,LT,BPCL
2016-02-05,HCLTECH,NTPC,APOLLOHOSP,ICICIBANK,DIVISLAB,SHREECEM,TATACONSUM
2016-02-08,AXISBANK,SBIN,SHREECEM,TATAMOTORS,BAJFINANCE,CIPLA,ICICIBANK
2016-02-09,TATACONSUM,TATAMOTORS,NTPC,HINDUNILVR,HDFCBANK,ADANIPORTS,SHREECEM
2016-02-10,ASIANPAINT,HINDUNILVR,BRITANNIA,TATACONSUM,APOLLOHOSP,SHREECEM,NTPC
2016-02-11,SHREECEM,ADANIPORTS,HINDUNILVR,ONGC,SUNPHARMA,DRREDDY,NTPC
2016-02-12,ONGC,DRREDDY,HDFCBANK,HINDALCO,MARUTI,LT,NTPC
2016-02-15,ULTRACEMCO,BAJAJ-AUTO,JSWSTEEL,EICHERMOT,SHREECEM,LT,NTPC
2016-02-16,ADANIPORTS,UPL,ICICIBANK,CIPLA,BAJAJFINSV,ONGC,JSWSTEEL
2016-02-17,AXISBANK,BRITANNIA,NESTLEIND,NTPC,DIVISLAB,ADANIPORTS,TATACONSUM
2016-02-18,SUNPHARMA,JSWSTEEL,HINDUNILVR,MARUTI,ICICIBANK,NESTLEIND,RELIANCE
2016-02-19,UPL,TATACONSUM,BRITANNIA,TCS,TATAMOTORS,HDFC,SHREECEM
2016-02-22,SHREECEM,SUNPHARMA,TCS,AXISBANK,GRASIM,ICICIBANK,NESTLEIND
2016-02-23,TATACONSUM,ICICIBANK,BPCL,INDUSINDBK,INFY,EICHERMOT,NTPC
2016-02-24,ADANIPORTS,TCS,SHREECEM,POWERGRID,BHARTIARTL,NTPC,ICICIBANK
2016-02-25,ONGC,ULTRACEMCO,HINDUNILVR,LT,DIVISLAB,ADANIPORTS,TATACONSUM
2016-02-26,ASIANPAINT,NTPC,SBIN,DRREDDY,HEROMOTOCO,LT,AXISBANK
2016-02-29,TATACONSUM,ADANIPORTS,SHREECEM,SUNPHARMA,M&M,UPL,TATASTEEL
2016-03-01,TATASTEEL,HDFCBANK,LT,APOLLOHOSP,MARUTI,INFY,AXISBANK
2016-03-02,CIPLA,BAJAJFINSV,UPL,BHARTIARTL,M&M,BAJFINANCE,HDFCBANK
2016-03-03,CIPLA,UPL,JSWSTEEL,SBIN,ADANIPORTS,HDFCBANK,ONGC
2016-03-04,SBIN,CIPLA,NESTLEIND,BRITANNIA,HINDUNILVR,BAJFINANCE,BAJAJFINSV
2016-03-08,CIPLA,JSWSTEEL,BAJFINANCE,BHARTIARTL,HDFCBANK,ONGC,SBIN
2016-03-09,MARUTI,EICHERMOT,UPL,NTPC,TATASTEEL,ONGC,CIPLA
2016-03-10,HCLTECH,BHARTIARTL,ONGC,MARUTI,BPCL,HINDALCO,BAJAJ-AUTO
2016-03-11,HDFCBANK,BAJAJFINSV,HINDUNILVR,DIVISLAB,TATASTEEL,SBIN,NTPC
2016-03-14,HDFCBANK,ONGC,HINDALCO,HINDUNILVR,NESTLEIND,DIVISLAB,EICHERMOT
2016-03-15,BAJAJFINSV,BAJFINANCE,TECHM,ASIANPAINT,TCS,MARUTI,HINDUNILVR
2016-03-16,JSWSTEEL,ONGC,NTPC,INDUSINDBK,TITAN,SHREECEM,BHARTIARTL
2016-03-17,SUNPHARMA,ITC,BAJAJFINSV,ONGC,DRREDDY,JSWSTEEL,BHARTIARTL
2016-03-18,SBIN,INFY,UPL,BPCL,SUNPHARMA,NTPC,CIPLA
2016-03-21,TITAN,CIPLA,BAJAJFINSV,AXISBANK,HDFCBANK,WIPRO,BHARTIARTL
2016-03-22,NTPC,EICHERMOT,APOLLOHOSP,BAJFINANCE,JSWSTEEL,TCS,DIVISLAB
2016-03-23,LT,JSWSTEEL,HINDALCO,BHARTIARTL,TECHM,TATASTEEL,GRASIM
2016-03-28,WIPRO,TATASTEEL,DIVISLAB,BAJAJ-AUTO,HDFCBANK,TITAN,M&M
2016-03-29,BAJAJ-AUTO,DRREDDY,ONGC,HCLTECH,BAJAJFINSV,POWERGRID,SBIN
2016-03-30,UPL,SBIN,TATAMOTORS,EICHERMOT,INFY,BAJFINANCE,CIPLA
2016-03-31,ADANIPORTS,TATAMOTORS,CIPLA,EICHERMOT,JSWSTEEL,BAJFINANCE,UPL
2016-04-01,APOLLOHOSP,ADANIPORTS,POWERGRID,NTPC,HINDALCO,UPL,CIPLA
2016-04-04,UPL,BAJFINANCE,HINDALCO,GRASIM,TATAMOTORS,CIPLA,EICHERMOT
2016-04-05,SUNPHARMA,DRREDDY,ASIANPAINT,TECHM,HINDALCO,BHARTIARTL,POWERGRID
2016-04-06,TCS,HCLTECH,NESTLEIND,SHREECEM,KOTAKBANK,MARUTI,ONGC
2016-04-07,BAJFINANCE,DIVISLAB,GRASIM,AXISBANK,HINDALCO,ONGC,HCLTECH
2016-04-08,SHREECEM,MARUTI,DRREDDY,BAJAJFINSV,TATASTEEL,ULTRACEMCO,CIPLA
2016-04-11,AXISBANK,KOTAKBANK,ICICIBANK,ADANIPORTS,SBIN,SHREECEM,ONGC
2016-04-12,ADANIPORTS,MARUTI,DIVISLAB,BRITANNIA,APOLLOHOSP,TITAN,BHARTIARTL
2016-04-13,BAJAJFINSV,DIVISLAB,TECHM,TATAMOTORS,ASIANPAINT,M&M,WIPRO
2016-04-18,NESTLEIND,BPCL,BAJAJ-AUTO,INFY,BAJFINANCE,WIPRO,INDUSINDBK
2016-04-20,HDFCBANK,HCLTECH,TITAN,TATAMOTORS,TATACONSUM,WIPRO,BAJAJFINSV
2016-04-21,CIPLA,HINDALCO,DIVISLAB,ITC,BRITANNIA,APOLLOHOSP,MARUTI
2016-04-22,TATACONSUM,LT,JSWSTEEL,ONGC,HDFC,SBIN,TATAMOTORS
2016-04-25,DRREDDY,RELIANCE,ADANIPORTS,BAJFINANCE,HDFC,UPL,TITAN
2016-04-26,POWERGRID,ASIANPAINT,DIVISLAB,TATAMOTORS,MARUTI,M&M,UPL
2016-04-27,SHREECEM,TATAMOTORS,ADANIPORTS,TCS,ULTRACEMCO,DIVISLAB,BPCL
2016-04-28,EICHERMOT,SUNPHARMA,KOTAKBANK,APOLLOHOSP,INDUSINDBK,BRITANNIA,TATAMOTORS
