2015-01-01,RAMCOCEM,MRPL,HINDZINC,VAIBHAVGBL,FEDERALBNK,TNPETRO,BIOCON,KCP,GIPCL
2015-01-02,GTLINFRA,ICRA,MANALIPETC,GEPIL,LT,FSL,MOREPENLAB,MMFL,HINDZINC
2015-01-05,RELINFRA,MANALIPETC,DCMSHRIRAM,UCOBANK,HLVLTD,SUZLON,BANKINDIA,TIMKEN,GIPCL
2015-01-06,ASTRAMICRO,EDELWEISS,PAGEIND,LAOPALA,HCL-INSYS,PRSMJOHNSN,IOC,BANKINDIA,CERA
2015-01-07,SUNTECK,CERA,VSTIND,TCS,TCI,LAOPALA,INDORAMA,VIPIND,CLNINDIA
2015-01-08,MMFL,SEAMECLTD,ZEEL,IFBAGRO,MRPL,IOC,VIMTALABS,MARKSANS,SAREGAMA
2015-01-09,DCMSHRIRAM,PTC,INSECTICID,SEAMECLTD,HINDPETRO,CHENNPETRO,SWARAJENG,JBCHEPHARM,WIPRO
2015-01-12,SANGHVIMOV,JISLJALEQS,ASTRAMICRO,SHANTIGEAR,EIDPARRY,MFSL,PURVA,ICRA,ATUL
2015-01-13,VAIBHAVGBL,RELINFRA,ADSL,ANDHRSUGAR,MFSL,ASAHIINDIA,SASKEN,FSL,JAICORPLTD
2015-01-14,AIAENG,VOLTAS,LAOPALA,NIITLTD,AMRUTANJAN,ANDHRSUGAR,JSWSTEEL,GEPIL,ASTRAMICRO
2015-01-15,PETRONET,RPGLIFE,DRREDDY,JCHAC,NIITLTD,NETWORK18,BLUESTARCO,PGHH,ASTRAMICRO
2015-01-16,OMAXE,GTLINFRA,ONGC,SUNFLAG,APOLLOTYRE,SAREGAMA,GIPCL,ACE,FSL
2015-01-19,NIITLTD,SUNTV,SHILPAMED,HEG,JBCHEPHARM,SAREGAMA,TIMKEN,IFBAGRO,ICRA
2015-01-20,MAHABANK,RAIN,ZEEMEDIA,IRB,ZFCVINDIA,SAREGAMA,CEATLTD,MUKANDLTD,PRSMJOHNSN
2015-01-21,JSWSTEEL,NESCO,LAOPALA,SRTRANSFIN,TATAELXSI,CUMMINSIND,DALMIASUG,AIAENG,CENTRALBK
2015-01-22,APTECHT,ZEEMEDIA,NATIONALUM,NDTV,IDFC,JINDALPOLY,FSL,TORNTPOWER,SCHAEFFLER
2015-01-23,INOXLEISUR,TATAELXSI,GIPCL,GLOBUSSPR,HGS,SCHAEFFLER,BAJAJHIND,VAIBHAVGBL,OIL
