2015-01-01,FSL,HTMEDIA,NCC,HAVELLS,FEDERALBNK,JAYNECOIND,JPASSOCIAT,NFL,AARTIIND
2015-01-02,KCP,WELSPUNIND,HTMEDIA,NFL,LT,TCI,VENKEYS,JKCEMENT,HAVELLS
2015-01-05,MUKANDLTD,CYIENT,JAYNECOIND,POONAWALLA,HLVLTD,ACC,HONAUT,GMRINFRA,TIDEWATER
2015-01-06,KCP,GIPCL,BLUEDART,ZEEL,HCL-INSYS,GTLINFRA,JMCPROJECT,KALPATPOWR,BAJAJELEC
2015-01-07,DWARKESH,NFL,SHANTIGEAR,CGPOWER,TCI,KCP,HINDPETRO,GICHSGFIN,JAICORPLTD
2015-01-08,KCP,INDORAMA,MANGCHEFER,DVL,MRPL,BALMLAWRIE,TRIDENT,TRENT,INDUSINDBK
2015-01-09,KCP,TCI,AARTIDRUGS,BHARATFORG,HINDPETRO,INDORAMA,SANGHVIMOV,GICHSGFIN,VEDL
2015-01-12,THOMASCOOK,ADANIPOWER,SUNDRMFAST,BALMLAWRIE,EIDPARRY,CONCOR,SOTL,EVEREADY,SEAMECLTD
2015-01-13,PEL,THOMASCOOK,SEAMECLTD,GANESHHOUC,MFSL,ICRA,EIDPARRY,LAXMIMACH,JBCHEPHARM
2015-01-14,DIGISPICE,BAJAJHIND,JBCHEPHARM,SUNDRMFAST,AMRUTANJAN,PEL,ATFL,DVL,SPIC
2015-01-15,CRISIL,TRIDENT,KCP,TATAINVEST,NIITLTD,MRPL,DIGISPICE,AMRUTANJAN,RAMCOIND
2015-01-16,KCP,CRISIL,VOLTAMP,NAUKRI,APOLLOTYRE,NAVINFLUOR,HTMEDIA,JBCHEPHARM,GICHSGFIN
2015-01-19,ARSHIYA,GICHSGFIN,MARKSANS,RCF,JBCHEPHARM,DREDGECORP,FINPIPE,IFBIND,TATAELXSI
2015-01-20,TCS,ONMOBILE,HTMEDIA,ZENSARTECH,ZFCVINDIA,GICHSGFIN,TRIDENT,KOPRAN,CUMMINSIND
2015-01-21,SURYAROSNI,SCHAEFFLER,TCI,PTC,TATAELXSI,MFSL,63MOONS,GPIL,SARDAEN
