2016-01-01,CENTRALBK,RIIL,TATAELXSI,JBCHEPHARM,SHRIRAMCIT,GMDCLTD,BALRAMCHIN,BAJAJHLDNG,NDTV
2016-01-04,BINDALAGRO,ASHAPURMIN,ADORWELD,TCI,DABUR,NTPC,NCLIND,INDORAMA,ALLCARGO
2016-01-05,JINDALSAW,PURVA,RALLIS,JAICORPLTD,BAJAJHLDNG,AARTIIND,RENUKA,PHOENIXLTD,THOMASCOOK
2016-01-06,GAIL,SUNDARMFIN,SIEMENS,IRB,ADANIPORTS,ONGC,WELCORP,VAIBHAVGBL,TIMKEN
2016-01-07,ZFCVINDIA,ZEEL,RELIANCE,JAICORPLTD,RAYMOND,NAUKRI,CIPLA,INDORAMA,UNICHEMLAB
2016-01-08,KCP,AARTIIND,AIAENG,DREDGECORP,SUNDRMFAST,ANDHRSUGAR,INDORAMA,FINPIPE,SCHAEFFLER
2016-01-11,MARKSANS,JKTYRE,PHOENIXLTD,RENUKA,KPRMILL,BAJAJHLDNG,THOMASCOOK,SCHAEFFLER,PFIZER
2016-01-12,RENUKA,BANCOINDIA,CGPOWER,NATIONALUM,MUKANDLTD,PFIZER,THOMASCOOK,JMFINANCIL,BAJAJHLDNG
2016-01-13,BAJAJHLDNG,PIDILITIND,ANDHRSUGAR,JAYNECOIND,TCS,NCLIND,TTML,JINDALPOLY,CYIENT
2016-01-14,UFLEX,PFIZER,SOTL,SCHAEFFLER,LT,MRF,CENTRALBK,SEPC,BAJAJHLDNG
2016-01-15,VGUARD,MARUTI,JMFINANCIL,NCLIND,GPIL,DREDGECORP,IOB,RALLIS,VOLTAMP
2016-01-18,SANGHVIMOV,AARTIIND,SUNDARMFIN,GAEL,PIDILITIND,PURVA,ASTRAL,SEAMECLTD,HTMEDIA
2016-01-19,CRISIL,HINDALCO,UFLEX,SUNFLAG,HTMEDIA,CYIENT,OFSS,CANBK,MOTILALOFS
2016-01-20,GODREJCP,ESCORTS,JKPAPER,ASTRAL,JKCEMENT,SPIC,CUMMINSIND,BALMLAWRIE,CENTRALBK
2016-01-21,INDIACEM,VOLTAMP,IFBIND,AIAENG,FINPIPE,PFIZER,JETAIRWAYS,CRISIL,ARSHIYA
2016-01-22,BLUESTARCO,VSTIND,DIGISPICE,GSFC,ZENSARTECH,IFCI,RIIL,KAJARIACER,IDBI
2016-01-25,TCI,LAXMIMACH,JCHAC,BINDALAGRO,TEXINFRA,LAOPALA,CENTRALBK,SEPC,SUNDARMFIN
2016-01-27,CGPOWER,BANCOINDIA,ARSHIYA,BAJAJHLDNG,SHANTIGEAR,GICHSGFIN,CRISIL,LAXMIMACH,JSWHL
2016-01-28,BGRENERGY,EVEREADY,IDBI,JMCPROJECT,NMDC,CARBORUNIV,BRIGADE,GTLINFRA,GREAVESCOT
2016-01-29,GTLINFRA,RALLIS,ASAHIINDIA,RAMCOIND,PURVA,TATAPOWER,COFORGE,HDFCBANK,IFBIND
2016-02-01,TATAPOWER,LT,GEPIL,BAJAJHIND,GHCL,CGPOWER,AJANTPHARM,BRIGADE,BINDALAGRO
2016-02-02,ULTRACEMCO,THOMASCOOK,FINPIPE,WIPRO,PAGEIND,CLNINDIA,HONAUT,ADSL,HTMEDIA
2016-02-03,MMFL,ZENSARTECH,JKPAPER,SEPC,INFY,HDFC,RENUKA,CGPOWER,HTMEDIA
2016-02-04,VOLTAMP,HGS,IFBIND,JBCHEPHARM,HINDPETRO,CGPOWER,SELMC,GODREJIND,GHCL
2016-02-05,BAJFINANCE,DCW,BIOCON,LAXMIMACH,GREAVESCOT,GEPIL,HDFCBANK,GTLINFRA,ITI
2016-02-08,THOMASCOOK,INFY,JBCHEPHARM,GREENPLY,COSMOFILMS,JINDALPOLY,GHCL,NAVNETEDUL,NFL
2016-02-09,TCS,RELIANCE,GLOBUSSPR,ASHOKLEY,GREAVESCOT,ENIL,RENUKA,SCHAEFFLER,LAOPALA
2016-02-10,ZEEL,JKPAPER,RALLIS,TVTODAY,CRISIL,CESC,SHANTIGEAR,RENUKA,LAOPALA
2016-02-11,GREENPLY,GODREJCP,SUNTECK,TATAMOTORS,UNICHEMLAB,3MINDIA,HDFCBANK,LAOPALA,NAHARSPING
2016-02-12,JCHAC,M&M,NESCO,NAUKRI,CESC,FACT,IFBIND,BAJAJHIND,TCI
2016-02-15,GANESHHOUC,INFY,CRISIL,SHANTIGEAR,SUZLON,NESCO,ADANIPOWER,TATASTLLP,LAOPALA
2016-02-16,WIPRO,ADSL,DIVISLAB,ONGC,TAJGVK,VINATIORGA,FSL,INDIACEM,ALEMBICLTD
2016-02-17,TATACOFFEE,GMRINFRA,COSMOFILMS,63MOONS,INDIACEM,SUZLON,MANALIPETC,NESCO,LAOPALA
