2019-01-01,NFL,GABRIEL,BAJAJHIND,HONAUT,FIEMIND,GIPCL,DIGISPICE,JKCEMENT,DEN
2019-01-02,GABRIEL,CESC,IPCALAB,CIPLA,SONATSOFTW,MAHABANK,ASHAPURMIN,PVR,M&M
2019-01-03,DEN,CESC,ZEEL,NETWORK18,MRF,FDC,GUJALKALI,ASAHIINDIA,TRENT
2019-01-04,IDBI,CRISIL,ASIANPAINT,ADANIPORTS,GUJALKALI,ALEMBICLTD,NFL,CIPLA,RAMCOIND
2019-01-07,CIPLA,YESBANK,GIPCL,TATACOMM,HEROMOTOCO,HSCL,UNICHEMLAB,BAJAJHIND,IIFL
2019-01-08,AMRUTANJAN,BFUTILITIE,HTMEDIA,NAUKRI,GAEL,TINPLATE,SUNTV,DISHTV,CLNINDIA
2019-01-09,SUNDRMFAST,JBCHEPHARM,ICICIBANK,TATASTLLP,CLNINDIA,NAVNETEDUL,RIIL,TORNTPOWER,IFBAGRO
2019-01-10,HINDALCO,ZENSARTECH,63MOONS,HEROMOTOCO,ASHAPURMIN,JBCHEPHARM,GUJALKALI,JMCPROJECT,HAVELLS
2019-01-11,PATELENG,ICRA,TORNTPOWER,TAJGVK,KOKUYOCMLN,SONATSOFTW,FEDERALBNK,PEL,GAEL
2019-01-14,ANANTRAJ,NAHARSPING,HEROMOTOCO,GOKEX,TRENT,CLNINDIA,EMAMILTD,ZEEL,TINPLATE
2019-01-15,NFL,OIL,ASHAPURMIN,NESCO,EMAMILTD,GRASIM,MOTILALOFS,SHANTIGEAR,HEROMOTOCO
2019-01-16,NHPC,CESC,JBCHEPHARM,MANGCHEFER,SUNDRMFAST,SHANTIGEAR,JAICORPLTD,CLNINDIA,YESBANK
2019-01-17,EMAMILTD,CLNINDIA,BALMLAWRIE,HGS,ITC,ASTRAMICRO,JBCHEPHARM,ENIL,NCC
2019-01-18,ASHOKLEY,OIL,SURYAROSNI,CESC,CLNINDIA,HEG,KOKUYOCMLN,NHPC,RTNPOWER
2019-01-21,EMAMILTD,ANANTRAJ,DEN,HEG,TTML,SOUTHBANK,NXTDIGITAL,OIL,PEL
2019-01-22,SHRIRAMCIT,OIL,MARUTI,HEG,BLKASHYAP,BRIGADE,M&M,CESC,NUCLEUS
2019-01-23,PEL,ICICIBANK,IRB,NFL,VENKEYS,DEN,DISHTV,SUBEXLTD,KESORAMIND
2019-01-24,DISHTV,LT,NAVNETEDUL,EMAMILTD,DALMIASUG,MANALIPETC,BLUEDART,SANGAMIND,JCHAC
2019-01-25,JKPAPER,UNICHEMLAB,DALMIASUG,NDTV,ADANIENT,DEN,GLENMARK,JSWENERGY,IFBAGRO
2019-01-28,INGERRAND,NESCO,EPL,DELTACORP,IGL,FEDERALBNK,INFY,NUCLEUS,UNICHEMLAB
2019-01-29,DELTACORP,IGL,KPRMILL,HEROMOTOCO,LUPIN,SUNDRMFAST,POONAWALLA,JKPAPER,GICHSGFIN
2019-01-30,DELTACORP,WELSPUNIND,KPRMILL,HEROMOTOCO,EMAMILTD,KTKBANK,BINDALAGRO,GLOBUSSPR,ASIANPAINT
2019-01-31,GLOBUSSPR,HONAUT,JKLAKSHMI,AARTIDRUGS,GSPL,ZFCVINDIA,DELTACORP,JKPAPER,UNICHEMLAB
