2019-01-01,GABRIEL,NFL,HONAUT,DIGISPICE,FIEMIND,GIPCL,BAJAJHIND,HSCL,GTLINFRA
2019-01-02,GABRIEL,IPCALAB,CESC,CIPLA,ASHAPURMIN,SONATSOFTW,M&M,MAHABANK,PVR
2019-01-03,DEN,CESC,GUJALKALI,ZEEL,NETWORK18,MRF,FDC,TRENT,ASAHIINDIA
2019-01-04,IDBI,ASIANPAINT,CRISIL,GUJALKALI,ADANIPORTS,ALEMBICLTD,HCLTECH,SUVEN,GET&D
2019-01-07,CIPLA,YESBANK,GIPCL,TATACOMM,HSCL,HEROMOTOCO,UNICHEMLAB,MARKSANS,IIFL
2019-01-08,AMRUTANJAN,NAUKRI,HTMEDIA,BFUTILITIE,TINPLATE,RCF,SUNTV,ASHAPURMIN,ZENSARTECH
2019-01-09,SUNDRMFAST,JBCHEPHARM,ICICIBANK,TATASTLLP,CLNINDIA,NAVNETEDUL,RIIL,INDHOTEL,JAICORPLTD
2019-01-10,HINDALCO,ZENSARTECH,63MOONS,HEROMOTOCO,GUJALKALI,JBCHEPHARM,ASHAPURMIN,OIL,GANESHHOUC
2019-01-11,ICRA,PATELENG,TORNTPOWER,KOKUYOCMLN,FEDERALBNK,GICHSGFIN,TAJGVK,SONATSOFTW,PEL
2019-01-14,ANANTRAJ,NAHARSPING,HEROMOTOCO,ZEEL,CLNINDIA,EMAMILTD,GOKEX,TRENT,GRAPHITE
2019-01-15,NFL,NESCO,OIL,ASHAPURMIN,GRASIM,EMAMILTD,MOTILALOFS,SHANTIGEAR,GODREJIND
2019-01-16,JBCHEPHARM,CESC,NHPC,SHANTIGEAR,MANGCHEFER,DHANI,SUNDRMFAST,YESBANK,CLNINDIA
2019-01-17,EMAMILTD,CLNINDIA,BALMLAWRIE,HGS,ASTRAMICRO,ENIL,NCC,JBCHEPHARM,ITC
2019-01-18,ASHOKLEY,OIL,SURYAROSNI,CESC,HEG,CLNINDIA,RTNPOWER,KOKUYOCMLN,NHPC
2019-01-21,EMAMILTD,ANANTRAJ,DEN,HEG,SOUTHBANK,TTML,NXTDIGITAL,PEL,JAGRAN
2019-01-22,SHRIRAMCIT,MARUTI,OIL,BRIGADE,BLKASHYAP,HEG,NUCLEUS,AIAENG,HCLTECH
2019-01-23,PEL,ICICIBANK,IRB,VENKEYS,NFL,DEN,SUBEXLTD,DISHTV,UNICHEMLAB
2019-01-24,LT,DISHTV,SANGAMIND,DALMIASUG,NAVNETEDUL,EMAMILTD,BLUEDART,JCHAC,MANALIPETC
2019-01-25,UNICHEMLAB,DALMIASUG,ADANIENT,NDTV,JKPAPER,DEN,GLENMARK,IGL,GSPL
2019-01-28,INGERRAND,NESCO,DELTACORP,ALOKINDS,EPL,FEDERALBNK,NUCLEUS,IGL,ITI
2019-01-29,DELTACORP,KPRMILL,IGL,JKPAPER,HEROMOTOCO,LUPIN,WELSPUNIND,POONAWALLA,SUNDRMFAST
2019-01-30,WELSPUNIND,DELTACORP,KTKBANK,HEROMOTOCO,KPRMILL,EMAMILTD,ASIANPAINT,BINDALAGRO,GLOBUSSPR
2019-01-31,GLOBUSSPR,HONAUT,AARTIDRUGS,JKLAKSHMI,JKPAPER,GSPL,ZFCVINDIA,UNICHEMLAB,FSL
2019-02-01,SUNDRMFAST,LT,MADRASFERT,THOMASCOOK,HEROMOTOCO,POONAWALLA,JKPAPER,BANKBARODA,SHRIRAMCIT
2019-02-04,FEDERALBNK,APOLLOHOSP,INFY,UNICHEMLAB,NFL,TRIVENI,GPIL,DCBBANK,VENKEYS
2019-02-05,FEDERALBNK,DIGISPICE,GABRIEL,ANANTRAJ,BIRLACORPN,CHOLAFIN,FSL,THOMASCOOK,SUNDRMFAST
2019-02-06,SHRIRAMCIT,CLNINDIA,DEN,ZFCVINDIA,AMBUJACEM,JAICORPLTD,VIPIND,GABRIEL,ANANTRAJ
2019-02-07,HEROMOTOCO,MANGCHEFER,ALEMBICLTD,CLNINDIA,EKC,GABRIEL,LT,GUJALKALI,ZENSARTECH
2019-02-08,VENKEYS,TORNTPHARM,CENTENKA,TTML,TATAPOWER,GAEL,TRIVENI,UFLEX,CLNINDIA
2019-02-11,SHRIRAMCIT,DEN,VSTIND,TATACOFFEE,SARDAEN,GRASIM,ASHOKLEY,INFY,AUROPHARMA
2019-02-12,SCHAEFFLER,GILLETTE,POONAWALLA,DEN,MAHINDCIE,CERA,EIDPARRY,PEL,TATACOMM
2019-02-13,GODREJIND,HEROMOTOCO,SUNDRMFAST,VSTIND,ZFCVINDIA,HINDPETRO,GILLETTE,PNB,INDIACEM
2019-02-14,POONAWALLA,HEROMOTOCO,ZENSARTECH,BOMDYEING,VENKEYS,BALMLAWRIE,PRAJIND,EPL,VOLTAS
2019-02-15,HEROMOTOCO,MAHSEAMLES,SHRIRAMCIT,SEPC,MARUTI,LT,SASKEN,TVSMOTOR,NFL
2019-02-18,NFL,SHRIRAMCIT,NCC,ATUL,ECLERX,APOLLOTYRE,SOUTHBANK,SUNDRMFAST,AKZOINDIA
2019-02-19,DIGISPICE,POONAWALLA,IFBAGRO,DHANI,KESORAMIND,ASIANPAINT,BINDALAGRO,IGL,LINDEINDIA
2019-02-20,TRIVENI,63MOONS,JINDALSTEL,ASAHIINDIA,GUJALKALI,CESC,IOC,DHANI,MMFL
2019-02-21,J&KBANK,DHANI,YESBANK,POONAWALLA,PAGEIND,GPIL,SOTL,SCI,SASKEN
2019-02-22,KALPATPOWR,DHANI,SUNDRMFAST,YESBANK,GLENMARK,BALAJITELE,MOTILALOFS,NRBBEARING,ORIENTPPR
2019-02-25,KAJARIACER,BHARTIARTL,TIMKEN,SPARC,EVEREADY,EMAMILTD,DEN,ORIENTPPR,CIPLA
2019-02-26,INFY,M&M,MAHINDCIE,ASHAPURMIN,EVEREADY,TRIVENI,SASKEN,BALMLAWRIE,SUBROS
2019-02-27,IFBAGRO,CESC,POONAWALLA,INDORAMA,HEROMOTOCO,ICRA,TRIVENI,DEN,INDIAGLYCO
2019-02-28,ORIENTPPR,TATAMOTORS,JBCHEPHARM,INDORAMA,LT,HEROMOTOCO,IGL,MANALIPETC,CRISIL
2019-03-01,DHANI,INDORAMA,ORIENTPPR,HEROMOTOCO,FEDERALBNK,BANCOINDIA,KAJARIACER,FSL,KEC
2019-03-05,BALMLAWRIE,FIEMIND,DISHTV,HEROMOTOCO,POONAWALLA,FSL,SPARC,DREDGECORP,DABUR
2019-03-06,ONGC,THOMASCOOK,SUNDRMFAST,FSL,INFY,EVEREADY,DCW,DABUR,FIEMIND
2019-03-07,BANKBARODA,DEN,AXISBANK,ACC,POONAWALLA,RAMCOCEM,CERA,APOLLOHOSP,GREAVESCOT
2019-03-08,SHRIRAMCIT,DEN,IGL,PVR,M&MFIN,VTL,SPARC,HEROMOTOCO,THOMASCOOK
2019-03-11,TORNTPOWER,DREDGECORP,HTMEDIA,GRASIM,JBCHEPHARM,NUCLEUS,DEN,UBL,COSMOFILMS
2019-03-12,DHANI,INDORAMA,SHRIRAMCIT,SUNDRMFAST,CGPOWER,VIPIND,PATELENG,BALMLAWRIE,DISHTV
2019-03-13,MOREPENLAB,IOC,FEDERALBNK,IDBI,NUCLEUS,NCLIND,IFBIND,SPARC,ASHAPURMIN
2019-03-14,EVEREADY,TATACOMM,NUCLEUS,SAREGAMA,FSL,DIGISPICE,PURVA,SUNDRMFAST,SKFINDIA
2019-03-15,EIDPARRY,IOC,ADANIENT,DABUR,NXTDIGITAL,FSL,POONAWALLA,GIPCL,ASIANPAINT
2019-03-18,BINDALAGRO,AXISBANK,INGERRAND,EIDPARRY,SHILPAMED,SAREGAMA,AJANTPHARM,POONAWALLA,ICRA
2019-03-19,IOC,LT,VIPIND,GIPCL,GESHIP,NXTDIGITAL,EMAMILTD,POONAWALLA,VSTIND
2019-03-20,IOC,CIPLA,SURYAROSNI,SHILPAMED,IRB,SCHAEFFLER,VEDL,ASHAPURMIN,BIOCON
2019-03-22,SAREGAMA,NXTDIGITAL,INDIACEM,NUCLEUS,HUHTAMAKI,DIGISPICE,BAJAJHIND,FDC,ALEMBICLTD
2019-03-25,DCW,SOUTHBANK,63MOONS,DHANI,JCHAC,BALAJITELE,AARTIIND,SELMC,UBL
2019-03-26,IOC,SOUTHBANK,EKC,SUBEXLTD,ZYDUSWELL,NFL,SELMC,VGUARD,SAREGAMA
2019-03-27,UFLEX,MOTILALOFS,IOC,GICHSGFIN,SAREGAMA,CERA,RIIL,ZFCVINDIA,SHRIRAMCIT
2019-03-28,BALMLAWRIE,DIGISPICE,SAREGAMA,HONAUT,INFY,CANBK,HEROMOTOCO,CIPLA,INDIACEM
2019-03-29,DHANI,GABRIEL,HSCL,SAREGAMA,TORNTPOWER,TRIDENT,TITAN,KRBL,SHRIRAMCIT
2019-04-01,ACC,DIGISPICE,NESCO,SCHAEFFLER,SUVEN,KABRAEXTRU,MOREPENLAB,SOTL,MUKANDLTD
2019-04-02,NXTDIGITAL,BINDALAGRO,LICHSGFIN,ASHOKLEY,GICHSGFIN,SOTL,THOMASCOOK,HONAUT,MTNL
2019-04-03,TATAPOWER,RELIANCE,LT,IRB,ITC,SURYAROSNI,INDORAMA,GSFC,THOMASCOOK
2019-04-04,ITI,INDORAMA,FEDERALBNK,SUNDRMFAST,SELMC,CRISIL,TCS,SUPREMEIND,ZEEL
2019-04-05,HINDUNILVR,INDORAMA,THOMASCOOK,OIL,HTMEDIA,PHOENIXLTD,GODREJIND,SHILPAMED,NILKAMAL
2019-04-08,VSTIND,INDIACEM,CGPOWER,BINDALAGRO,JAICORPLTD,EIDPARRY,MINDTREE,OIL,CEATLTD
2019-04-09,63MOONS,GEOJITFSL,HINDALCO,OIL,AEGISCHEM,GRASIM,DEN,APOLLOHOSP,HIMATSEIDE
2019-04-10,VTL,TITAN,BAJAJ-AUTO,BHARTIARTL,CRISIL,FDC,SOTL,ORIENTPPR,HUHTAMAKI
2019-04-11,ALEMBICLTD,HIMATSEIDE,GEOJITFSL,RPGLIFE,INDIACEM,HTMEDIA,MAHABANK,63MOONS,MOTILALOFS
2019-04-12,VSTIND,63MOONS,VAKRANGEE,SUVEN,GHCL,PIDILITIND,RPGLIFE,KOKUYOCMLN,ASAHIINDIA
2019-04-15,ICRA,63MOONS,OIL,ULTRACEMCO,BIRLACORPN,ZYDUSLIFE,GSPL,HBLPOWER,INDIACEM
2019-04-16,SOTL,INDIACEM,HUHTAMAKI,SPARC,BASF,CRISIL,EIDPARRY,FSL,M&MFIN
2019-04-18,INDIACEM,EIDPARRY,OIL,DHANI,EMAMILTD,GPIL,JKCEMENT,GRASIM,PURVA
2019-04-22,ELGIEQUIP,ASHAPURMIN,SOTL,GRASIM,FDC,SAIL,TCS,BAJAJFINSV,PAGEIND
2019-04-23,CHOLAFIN,IOC,INDIACEM,FORTIS,BGRENERGY,CANBK,FSL,BANCOINDIA,GICHSGFIN
2019-04-24,SHRIRAMCIT,BHARTIARTL,SUNPHARMA,SBIN,ZENSARTECH,JETAIRWAYS,INDIACEM,NITINSPIN,GSPL
2019-04-25,BRIGADE,BGRENERGY,BHARTIARTL,TVTODAY,TATACOMM,SUVEN,JMCPROJECT,SCHAEFFLER,HAVELLS
2019-04-26,IRB,SHRIRAMCIT,SUVEN,NESCO,TCS,BANCOINDIA,SURYAROSNI,NCLIND,BALMLAWRIE
2019-04-30,BINDALAGRO,ASIANPAINT,POONAWALLA,SONATSOFTW,CESC,DWARKESH,ORIENTPPR,GEPIL,HTMEDIA
