2016-06-14,TECHM,WIPRO,JSWSTEEL,HDFC
2016-06-15,TATASTEEL,DIVISLAB,ASIANPAINT,TECHM
2016-06-16,BAJAJ-AUTO,TATASTEEL,MARUTI,ASIANPAINT
2016-06-17,EICHERMOT,TECHM,BRITANNIA,RELIANCE
2016-06-20,TCS,NESTLEIND,HDFC,AXISBANK
2016-06-21,NTPC,HDFC,BPCL,BRITANNIA
2016-06-22,HDFC,INFY,TATACONSUM,EICHERMOT
2016-06-23,NESTLEIND,EICHERMOT,TATASTEEL,RELIANCE
2016-06-24,ULTRACEMCO,WIPRO,TCS,ONGC
2016-06-27,SBIN,TATAMOTORS,ULTRACEMCO,POWERGRID
2016-06-28,SBIN,TATAMOTORS,WIPRO,EICHERMOT
2016-06-29,NTPC,TITAN,NESTLEIND,ASIANPAINT
2016-06-30,NTPC,APOLLOHOSP,SBIN,HINDALCO
2016-07-01,INFY,NESTLEIND,APOLLOHOSP,BRITANNIA
2016-07-04,NESTLEIND,INDUSINDBK,GRASIM,TECHM
2016-07-05,TITAN,DIVISLAB,ITC,AXISBANK
2016-07-07,APOLLOHOSP,JSWSTEEL,INDUSINDBK,TCS
2016-07-08,ONGC,BPCL,BRITANNIA,TECHM
2016-07-11,TATASTEEL,DRREDDY,BRITANNIA,HCLTECH
2016-07-12,HINDALCO,WIPRO,EICHERMOT,APOLLOHOSP
2016-07-13,MARUTI,CIPLA,EICHERMOT,TCS
2016-07-14,WIPRO,M&M,SUNPHARMA,BAJAJ-AUTO
2016-07-15,HDFCBANK,AXISBANK,BRITANNIA,BPCL
2016-07-18,ONGC,TATASTEEL,APOLLOHOSP,DRREDDY
2016-07-19,HDFC,WIPRO,TATASTEEL,DRREDDY
2016-07-20,TECHM,TITAN,TATASTEEL,AXISBANK
2016-07-21,EICHERMOT,INDUSINDBK,M&M,TATASTEEL
2016-07-22,INDUSINDBK,ICICIBANK,TATASTEEL,ITC
2016-07-25,DRREDDY,BPCL,INDUSINDBK,ONGC
2016-07-26,INDUSINDBK,BPCL,WIPRO,HEROMOTOCO
2016-07-27,DRREDDY,TECHM,HDFC,INFY
2016-07-28,TATAMOTORS,ONGC,BRITANNIA,TECHM
2016-07-29,DRREDDY,BRITANNIA,HINDALCO,INDUSINDBK
2016-08-01,DRREDDY,ICICIBANK,TECHM,INDUSINDBK
2016-08-02,TECHM,ICICIBANK,BPCL,ONGC
2016-08-03,ITC,ICICIBANK,TATASTEEL,INFY
2016-08-04,DRREDDY,WIPRO,INDUSINDBK,TITAN
2016-08-05,WIPRO,INDUSINDBK,BRITANNIA,DRREDDY
2016-08-08,WIPRO,INDUSINDBK,HCLTECH,TATASTEEL
2016-08-09,TITAN,WIPRO,INDUSINDBK,HCLTECH
2016-08-10,INDUSINDBK,HCLTECH,BAJAJ-AUTO,WIPRO
2016-08-11,ICICIBANK,WIPRO,SUNPHARMA,INDUSINDBK
2016-08-12,GRASIM,WIPRO,INDUSINDBK,BPCL
2016-08-16,HCLTECH,TECHM,INDUSINDBK,WIPRO
2016-08-17,HCLTECH,ASIANPAINT,SBIN,GRASIM
2016-08-18,LT,BAJAJ-AUTO,EICHERMOT,NTPC
2016-08-19,HCLTECH,APOLLOHOSP,ASIANPAINT,TECHM
2016-08-22,TATASTEEL,WIPRO,TECHM,HCLTECH
2016-08-23,GRASIM,ONGC,ICICIBANK,BPCL
2016-08-24,APOLLOHOSP,GRASIM,ULTRACEMCO,TATASTEEL
2016-08-25,ICICIBANK,APOLLOHOSP,GRASIM,BPCL
2016-08-26,DIVISLAB,WIPRO,TECHM,INDUSINDBK
2016-08-29,ADANIPORTS,SBIN,SUNPHARMA,WIPRO
2016-08-30,WIPRO,TECHM,APOLLOHOSP,GRASIM
2016-08-31,ONGC,NESTLEIND,BPCL,ADANIPORTS
2016-09-01,SBIN,UPL,WIPRO,RELIANCE
2016-09-02,WIPRO,BPCL,SBIN,BAJAJ-AUTO
2016-09-06,WIPRO,ULTRACEMCO,HCLTECH,BPCL
2016-09-07,BRITANNIA,BPCL,GRASIM,DIVISLAB
2016-09-08,WIPRO,INDUSINDBK,TECHM,HCLTECH
2016-09-09,AXISBANK,INFY,ULTRACEMCO,TATASTEEL
2016-09-12,ICICIBANK,SHREECEM,MARUTI,ONGC
2016-09-14,HINDUNILVR,BPCL,ICICIBANK,TATASTEEL
2016-09-15,BPCL,TATASTEEL,HINDALCO,HINDUNILVR
2016-09-16,TATASTEEL,BPCL,DRREDDY,BAJAJ-AUTO
2016-09-19,INDUSINDBK,HINDUNILVR,TITAN,ICICIBANK
2016-09-20,HINDUNILVR,BAJAJ-AUTO,INDUSINDBK,APOLLOHOSP
2016-09-21,SBIN,TATACONSUM,SHREECEM,M&M
2016-09-22,DRREDDY,SBIN,HDFC,BAJAJFINSV
2016-09-23,BPCL,JSWSTEEL,TATASTEEL,GRASIM
2016-09-26,ICICIBANK,ITC,TATACONSUM,CIPLA
2016-09-27,AXISBANK,HCLTECH,TECHM,SUNPHARMA
2016-09-28,AXISBANK,SUNPHARMA,TATACONSUM,BPCL
2016-09-29,APOLLOHOSP,AXISBANK,WIPRO,DRREDDY
2016-09-30,AXISBANK,JSWSTEEL,TATACONSUM,ICICIBANK
2016-10-03,AXISBANK,BPCL,ICICIBANK,TECHM
2016-10-04,NTPC,BPCL,WIPRO,TATASTEEL
2016-10-05,BPCL,ASIANPAINT,TATASTEEL,DRREDDY
2016-10-06,AXISBANK,APOLLOHOSP,DRREDDY,WIPRO
2016-10-07,AXISBANK,NTPC,APOLLOHOSP,TECHM
2016-10-10,HCLTECH,AXISBANK,TECHM,BPCL
2016-10-13,AXISBANK,NTPC,BHARTIARTL,TATACONSUM
2016-10-14,ICICIBANK,AXISBANK,SBIN,TATASTEEL
2016-10-17,AXISBANK,ULTRACEMCO,POWERGRID,DRREDDY
2016-10-18,DIVISLAB,TECHM,AXISBANK,NTPC
2016-10-19,SBIN,NTPC,TATACONSUM,UPL
2016-10-20,NTPC,ITC,HDFC,M&M
2016-10-21,ULTRACEMCO,INDUSINDBK,NESTLEIND,APOLLOHOSP
2016-10-24,WIPRO,BRITANNIA,BPCL,INDUSINDBK
2016-10-25,TATASTEEL,TCS,TATACONSUM,NTPC
2016-10-26,UPL,ICICIBANK,TATACONSUM,SHREECEM
2016-10-27,AXISBANK,TATAMOTORS,BPCL,BHARTIARTL
2016-10-28,ASIANPAINT,ICICIBANK,AXISBANK,TCS
2016-11-01,ASIANPAINT,DRREDDY,BAJAJ-AUTO,AXISBANK
2016-11-02,ASIANPAINT,MARUTI,TATACONSUM,APOLLOHOSP
2016-11-03,ASIANPAINT,TCS,TATACONSUM,JSWSTEEL
2016-11-04,ASIANPAINT,JSWSTEEL,TCS,GRASIM
2016-11-07,ASIANPAINT,JSWSTEEL,TCS,TATACONSUM
2016-11-08,ASIANPAINT,NTPC,JSWSTEEL,TCS
2016-11-09,BAJFINANCE,CIPLA,KOTAKBANK,BHARTIARTL
2016-11-10,BAJAJFINSV,TCS,NTPC,ASIANPAINT
2016-11-11,ASIANPAINT,SBIN,BAJAJFINSV,NTPC
2016-11-15,MARUTI,SBIN,EICHERMOT,UPL
2016-11-16,BAJFINANCE,MARUTI,UPL,ULTRACEMCO
2016-11-17,ULTRACEMCO,NTPC,TATACONSUM,BAJFINANCE
2016-11-18,SBIN,ULTRACEMCO,BRITANNIA,NTPC
2016-11-21,BRITANNIA,ADANIPORTS,MARUTI,GRASIM
2016-11-22,BAJFINANCE,BRITANNIA,MARUTI,ITC
2016-11-23,MARUTI,ULTRACEMCO,BAJFINANCE,EICHERMOT
2016-11-24,HDFCBANK,M&M,ITC,ULTRACEMCO
2016-11-25,ITC,EICHERMOT,TATACONSUM,ADANIPORTS
2016-11-28,TATACONSUM,SHREECEM,EICHERMOT,M&M
2016-11-29,ITC,M&M,MARUTI,EICHERMOT
2016-11-30,JSWSTEEL,ITC,KOTAKBANK,ONGC
2016-12-01,TECHM,BHARTIARTL,APOLLOHOSP,HCLTECH
2016-12-02,BPCL,DRREDDY,INDUSINDBK,M&M
2016-12-05,ONGC,TECHM,KOTAKBANK,BHARTIARTL
2016-12-06,NTPC,KOTAKBANK,TECHM,RELIANCE
2016-12-07,SUNPHARMA,TATACONSUM,RELIANCE,TATASTEEL
2016-12-08,DIVISLAB,DRREDDY,KOTAKBANK,HDFC
2016-12-09,NTPC,HDFC,HCLTECH,HEROMOTOCO
2016-12-12,HCLTECH,INFY,RELIANCE,BPCL
2016-12-13,BPCL,ICICIBANK,HINDALCO,ITC
2016-12-14,BPCL,ONGC,POWERGRID,HDFC
2016-12-15,APOLLOHOSP,BAJFINANCE,EICHERMOT,BPCL
2016-12-16,EICHERMOT,BHARTIARTL,M&M,BAJFINANCE
2016-12-19,TECHM,SHREECEM,BAJAJ-AUTO,EICHERMOT
2016-12-20,RELIANCE,SBIN,UPL,ULTRACEMCO
2016-12-21,BAJFINANCE,BHARTIARTL,KOTAKBANK,HINDUNILVR
2016-12-22,BAJFINANCE,RELIANCE,HINDUNILVR,TECHM
2016-12-23,BAJFINANCE,SBIN,TATASTEEL,HINDUNILVR
2016-12-26,HINDUNILVR,BAJFINANCE,UPL,TATASTEEL
2016-12-27,HINDUNILVR,SBIN,UPL,ULTRACEMCO
2016-12-28,HINDUNILVR,UPL,SBIN,EICHERMOT
2016-12-29,HINDUNILVR,UPL,TATASTEEL,TECHM
2016-12-30,HINDUNILVR,BHARTIARTL,HEROMOTOCO,RELIANCE
