2018-07-19,RELIANCE,WIPRO,SBIN,ONGC
2018-07-20,HDFC,ASIANPAINT,WIPRO,RELIANCE
2018-07-23,TATAMOTORS,ASIANPAINT,RELIANCE,BAJAJFINSV
2018-07-24,INDUSINDBK,HDFC,ASIANPAINT,BAJFINANCE
2018-07-25,TITAN,UPL,MARUTI,SBIN
2018-07-26,NTPC,SHREECEM,LT,BAJFINANCE
2018-07-27,UPL,ADANIPORTS,SHREECEM,BAJFINANCE
2018-07-30,EICHERMOT,BAJAJFINSV,SHREECEM,INFY
2018-07-31,ULTRACEMCO,ONGC,BPCL,SHREECEM
2018-08-01,ULTRACEMCO,BPCL,BAJFINANCE,RELIANCE
2018-08-02,POWERGRID,ONGC,RELIANCE,BAJFINANCE
2018-08-03,SUNPHARMA,DIVISLAB,POWERGRID,EICHERMOT
2018-08-06,JSWSTEEL,SHREECEM,HINDUNILVR,POWERGRID
2018-08-07,RELIANCE,HINDUNILVR,AXISBANK,SHREECEM
2018-08-08,TITAN,BAJFINANCE,AXISBANK,TATAMOTORS
2018-08-09,ONGC,CIPLA,ICICIBANK,RELIANCE
2018-08-10,SHREECEM,TATAMOTORS,ICICIBANK,AXISBANK
2018-08-13,SUNPHARMA,APOLLOHOSP,TECHM,EICHERMOT
2018-08-14,HCLTECH,TATAMOTORS,WIPRO,APOLLOHOSP
2018-08-16,BHARTIARTL,SUNPHARMA,AXISBANK,APOLLOHOSP
2018-08-17,SUNPHARMA,ICICIBANK,AXISBANK,DRREDDY
2018-08-20,LT,AXISBANK,DRREDDY,APOLLOHOSP
2018-08-21,ICICIBANK,TCS,DRREDDY,TATAMOTORS
2018-08-23,UPL,AXISBANK,SUNPHARMA,BRITANNIA
2018-08-24,AXISBANK,TECHM,DIVISLAB,RELIANCE
2018-08-27,RELIANCE,JSWSTEEL,ONGC,DIVISLAB
2018-08-28,APOLLOHOSP,BAJAJFINSV,RELIANCE,TECHM
2018-08-29,NESTLEIND,AXISBANK,JSWSTEEL,HINDUNILVR
2018-08-30,AXISBANK,HINDUNILVR,JSWSTEEL,ULTRACEMCO
2018-08-31,ONGC,ULTRACEMCO,HINDUNILVR,DIVISLAB
2018-09-03,DRREDDY,DIVISLAB,TECHM,ULTRACEMCO
2018-09-04,ULTRACEMCO,SUNPHARMA,WIPRO,DRREDDY
2018-09-05,HCLTECH,TECHM,INDUSINDBK,WIPRO
2018-09-06,UPL,DIVISLAB,JSWSTEEL,WIPRO
2018-09-07,UPL,NESTLEIND,BAJAJ-AUTO,WIPRO
2018-09-10,BAJAJ-AUTO,ULTRACEMCO,WIPRO,JSWSTEEL
2018-09-11,INDUSINDBK,GRASIM,TATACONSUM,WIPRO
2018-09-12,GRASIM,HCLTECH,INDUSINDBK,AXISBANK
2018-09-14,HDFC,SHREECEM,SUNPHARMA,WIPRO
2018-09-17,DIVISLAB,CIPLA,ULTRACEMCO,WIPRO
2018-09-18,SBIN,JSWSTEEL,DIVISLAB,ULTRACEMCO
2018-09-19,BRITANNIA,CIPLA,SUNPHARMA,WIPRO
2018-09-21,TITAN,DIVISLAB,DRREDDY,M&M
2018-09-24,ULTRACEMCO,ADANIPORTS,CIPLA,TATASTEEL
2018-09-25,BPCL,TATACONSUM,ONGC,TATASTEEL
2018-09-26,ONGC,TCS,SUNPHARMA,AXISBANK
2018-09-27,TATACONSUM,ULTRACEMCO,TITAN,JSWSTEEL
2018-09-28,BRITANNIA,UPL,RELIANCE,BHARTIARTL
2018-10-01,BRITANNIA,INFY,INDUSINDBK,ONGC
2018-10-03,HINDALCO,EICHERMOT,TATASTEEL,TECHM
2018-10-04,ADANIPORTS,EICHERMOT,BPCL,LT
2018-10-05,BPCL,TITAN,EICHERMOT,TATACONSUM
2018-10-08,BPCL,ADANIPORTS,NTPC,ONGC
2018-10-09,ONGC,EICHERMOT,GRASIM,RELIANCE
2018-10-10,EICHERMOT,HINDUNILVR,DRREDDY,BAJAJFINSV
2018-10-11,GRASIM,EICHERMOT,NTPC,BPCL
2018-10-12,ONGC,ASIANPAINT,EICHERMOT,HDFC
2018-10-15,EICHERMOT,NTPC,BHARTIARTL,INFY
2018-10-16,BRITANNIA,ONGC,BPCL,INDUSINDBK
2018-10-17,SUNPHARMA,ICICIBANK,TATACONSUM,M&M
2018-10-19,GRASIM,TITAN,BPCL,DIVISLAB
2018-10-22,HDFC,BRITANNIA,HEROMOTOCO,KOTAKBANK
2018-10-23,GRASIM,BPCL,ADANIPORTS,NTPC
2018-10-24,AXISBANK,HEROMOTOCO,HDFCBANK,ICICIBANK
2018-10-25,BAJAJ-AUTO,BHARTIARTL,BPCL,NTPC
2018-10-26,ULTRACEMCO,SHREECEM,INFY,NTPC
2018-10-29,BAJAJ-AUTO,TITAN,DIVISLAB,ICICIBANK
2018-10-30,NTPC,HINDUNILVR,ICICIBANK,DIVISLAB
2018-10-31,NTPC,INDUSINDBK,TITAN,DIVISLAB
2018-11-01,M&M,WIPRO,HEROMOTOCO,ICICIBANK
2018-11-02,ASIANPAINT,HDFCBANK,DIVISLAB,BAJAJFINSV
2018-11-05,HINDALCO,ADANIPORTS,LT,TITAN
2018-11-06,TITAN,ULTRACEMCO,UPL,SHREECEM
2018-11-07,SBIN,M&M,DIVISLAB,LT
2018-11-09,BRITANNIA,UPL,M&M,ICICIBANK
2018-11-12,HINDALCO,MARUTI,DIVISLAB,ADANIPORTS
2018-11-13,BHARTIARTL,BPCL,TITAN,NTPC
2018-11-14,GRASIM,ICICIBANK,LT,EICHERMOT
2018-11-15,ULTRACEMCO,BHARTIARTL,MARUTI,UPL
2018-11-16,TITAN,UPL,MARUTI,EICHERMOT
2018-11-19,DRREDDY,UPL,EICHERMOT,HDFCBANK
2018-11-20,POWERGRID,ADANIPORTS,UPL,EICHERMOT
2018-11-21,EICHERMOT,DRREDDY,ASIANPAINT,ADANIPORTS
2018-11-22,NTPC,TITAN,BHARTIARTL,ADANIPORTS
2018-11-26,BRITANNIA,ASIANPAINT,APOLLOHOSP,ADANIPORTS
2018-11-27,MARUTI,BPCL,HINDALCO,ADANIPORTS
2018-11-28,TECHM,BHARTIARTL,ITC,MARUTI
2018-11-29,ADANIPORTS,HEROMOTOCO,ICICIBANK,ITC
2018-11-30,SBIN,BAJAJFINSV,ADANIPORTS,ITC
2018-12-03,HDFCBANK,ITC,BRITANNIA,DRREDDY
2018-12-04,APOLLOHOSP,ADANIPORTS,SBIN,HDFC
2018-12-05,BHARTIARTL,CIPLA,BAJFINANCE,ADANIPORTS
2018-12-06,TATACONSUM,BPCL,SUNPHARMA,HDFC
2018-12-07,GRASIM,INFY,SUNPHARMA,NTPC
2018-12-10,GRASIM,TCS,SUNPHARMA,NTPC
2018-12-11,BHARTIARTL,TCS,GRASIM,SUNPHARMA
2018-12-12,BPCL,SHREECEM,SUNPHARMA,HCLTECH
2018-12-13,SHREECEM,LT,AXISBANK,RELIANCE
2018-12-14,HINDALCO,BAJFINANCE,UPL,SBIN
2018-12-17,NESTLEIND,BRITANNIA,HINDALCO,POWERGRID
2018-12-18,ONGC,SBIN,POWERGRID,BHARTIARTL
2018-12-19,SBIN,NESTLEIND,DIVISLAB,ASIANPAINT
2018-12-20,BHARTIARTL,BAJFINANCE,SBIN,M&M
2018-12-21,APOLLOHOSP,BAJFINANCE,M&M,BHARTIARTL
2018-12-24,TATASTEEL,AXISBANK,INDUSINDBK,BHARTIARTL
2018-12-26,GRASIM,BHARTIARTL,ASIANPAINT,TCS
2018-12-27,TCS,BAJFINANCE,BPCL,ICICIBANK
2018-12-28,AXISBANK,TITAN,INDUSINDBK,ASIANPAINT
2018-12-31,TATASTEEL,RELIANCE,HINDUNILVR,TECHM
