2014-01-01,BRITANNIA,BAJAJFINSV,ADANIPORTS
2014-01-02,BRITANNIA,DRREDDY,ULTRACEMCO
2014-01-03,WIPRO,ULTRACEMCO,EICHERMOT
2014-01-06,LT,APOLLOHOSP,BPCL
2014-01-07,APOLLOHOSP,SBIN,BRITANNIA
2014-01-08,EICHERMOT,TATAMOTORS,ULTRACEMCO
2014-01-09,BAJAJFINSV,TATASTEEL,NTPC
2014-01-10,EICHERMOT,DIVISLAB,ULTRACEMCO
2014-01-13,ASIANPAINT,TATAMOTORS,BAJFINANCE
2014-01-14,EICHERMOT,INDUSINDBK,HINDUNILVR
2014-01-15,TATAMOTORS,APOLLOHOSP,BHARTIARTL
2014-01-16,WIPRO,INDUSINDBK,TATAMOTORS
2014-01-17,TATASTEEL,BAJAJFINSV,MARUTI
2014-01-20,DRREDDY,INDUSINDBK,M&M
2014-01-21,ASIANPAINT,ULTRACEMCO,BAJFINANCE
2014-01-22,SBIN,INDUSINDBK,TATACONSUM
2014-01-23,MARUTI,WIPRO,RELIANCE
2014-01-24,INDUSINDBK,HEROMOTOCO,TATACONSUM
2014-01-27,DRREDDY,INDUSINDBK,M&M
2014-01-28,JSWSTEEL,ULTRACEMCO,TATACONSUM
2014-01-29,ULTRACEMCO,MARUTI,SBIN
2014-01-30,SBIN,DRREDDY,HDFC
2014-01-31,ULTRACEMCO,HINDALCO,JSWSTEEL
2014-02-03,WIPRO,EICHERMOT,ULTRACEMCO
2014-02-04,TATACONSUM,HCLTECH,EICHERMOT
2014-02-05,JSWSTEEL,INFY,BHARTIARTL
2014-02-06,POWERGRID,NTPC,JSWSTEEL
2014-02-07,JSWSTEEL,UPL,BAJFINANCE
2014-02-10,BHARTIARTL,NESTLEIND,TITAN
2014-02-11,NTPC,NESTLEIND,EICHERMOT
2014-02-12,ASIANPAINT,TATAMOTORS,NTPC
2014-02-13,CIPLA,TECHM,BAJAJFINSV
2014-02-14,HINDUNILVR,NTPC,JSWSTEEL
2014-02-17,CIPLA,NTPC,BAJFINANCE
2014-02-18,NTPC,BHARTIARTL,RELIANCE
2014-02-19,NTPC,ULTRACEMCO,HEROMOTOCO
2014-02-20,DIVISLAB,DRREDDY,NTPC
2014-02-21,HEROMOTOCO,BHARTIARTL,BAJAJFINSV
2014-02-24,NESTLEIND,SUNPHARMA,ICICIBANK
2014-02-25,BAJAJFINSV,NESTLEIND,BPCL
2014-02-26,MARUTI,NESTLEIND,TATACONSUM
2014-02-28,INDUSINDBK,HCLTECH,DIVISLAB
2014-03-03,BAJFINANCE,HINDALCO,HEROMOTOCO
2014-03-04,INDUSINDBK,SBIN,DRREDDY
2014-03-05,TITAN,BAJAJFINSV,INFY
2014-03-06,BRITANNIA,TITAN,INFY
2014-03-07,INFY,POWERGRID,INDUSINDBK
2014-03-10,TATACONSUM,HCLTECH,JSWSTEEL
2014-03-11,TATACONSUM,INDUSINDBK,WIPRO
2014-03-12,EICHERMOT,ADANIPORTS,HDFCBANK
2014-03-13,INDUSINDBK,TATASTEEL,WIPRO
2014-03-14,TATACONSUM,ULTRACEMCO,INDUSINDBK
2014-03-18,INDUSINDBK,BAJAJFINSV,LT
2014-03-19,TATASTEEL,BAJAJFINSV,INDUSINDBK
2014-03-20,LT,INDUSINDBK,ADANIPORTS
2014-03-21,AXISBANK,BAJFINANCE,INDUSINDBK
2014-03-24,HINDUNILVR,INFY,INDUSINDBK
2014-03-25,RELIANCE,ONGC,INFY
2014-03-26,BAJFINANCE,APOLLOHOSP,INDUSINDBK
2014-03-27,ULTRACEMCO,BAJFINANCE,APOLLOHOSP
2014-03-28,BAJAJFINSV,SBIN,APOLLOHOSP
2014-03-31,TECHM,APOLLOHOSP,ONGC
2014-04-01,BRITANNIA,BHARTIARTL,BAJAJFINSV
2014-04-02,AXISBANK,BRITANNIA,APOLLOHOSP
2014-04-03,DIVISLAB,BAJFINANCE,LT
2014-04-04,SBIN,BRITANNIA,EICHERMOT
2014-04-07,TCS,SBIN,BAJAJ-AUTO
2014-04-09,MARUTI,SBIN,ULTRACEMCO
2014-04-10,SBIN,BAJAJFINSV,EICHERMOT
2014-04-11,JSWSTEEL,TECHM,WIPRO
2014-04-15,MARUTI,TITAN,WIPRO
2014-04-16,HINDUNILVR,SBIN,BAJFINANCE
2014-04-17,SBIN,HEROMOTOCO,TATAMOTORS
2014-04-21,WIPRO,HINDALCO,TATACONSUM
2014-04-22,HINDUNILVR,SUNPHARMA,HCLTECH
2014-04-23,JSWSTEEL,SBIN,SUNPHARMA
2014-04-25,HINDUNILVR,BAJFINANCE,JSWSTEEL
2014-04-28,BRITANNIA,TATAMOTORS,HINDUNILVR
2014-04-29,BRITANNIA,BAJAJFINSV,BAJFINANCE
2014-04-30,SUNPHARMA,TECHM,BAJAJFINSV
2014-05-02,M&M,MARUTI,SUNPHARMA
2014-05-05,TATACONSUM,HINDUNILVR,JSWSTEEL
2014-05-06,BAJAJFINSV,BAJFINANCE,HINDALCO
2014-05-07,BAJAJFINSV,KOTAKBANK,TATASTEEL
2014-05-08,BAJAJFINSV,SUNPHARMA,BRITANNIA
2014-05-09,TECHM,JSWSTEEL,MARUTI
2014-05-12,BAJFINANCE,BRITANNIA,BAJAJFINSV
2014-05-13,BAJFINANCE,APOLLOHOSP,SBIN
2014-05-14,ICICIBANK,M&M,DRREDDY
2014-05-15,BAJFINANCE,DIVISLAB,SBIN
2014-05-16,SBIN,BAJFINANCE,DRREDDY
2014-05-19,DRREDDY,EICHERMOT,TATASTEEL
2014-05-20,HINDALCO,TATASTEEL,HCLTECH
2014-05-21,BAJFINANCE,M&M,HEROMOTOCO
2014-05-22,DRREDDY,NTPC,SUNPHARMA
2014-05-23,TATACONSUM,HCLTECH,HEROMOTOCO
2014-05-26,BAJFINANCE,DIVISLAB,ASIANPAINT
2014-05-27,BAJFINANCE,HINDALCO,UPL
2014-05-28,HINDALCO,JSWSTEEL,HEROMOTOCO
2014-05-29,BAJFINANCE,INDUSINDBK,TCS
2014-05-30,TATACONSUM,HINDALCO,BAJFINANCE
2014-06-02,BAJFINANCE,ITC,TITAN
2014-06-03,TATACONSUM,TECHM,POWERGRID
2014-06-04,SHREECEM,RELIANCE,ITC
2014-06-05,ICICIBANK,TECHM,BRITANNIA
2014-06-06,HCLTECH,INDUSINDBK,NTPC
2014-06-09,TECHM,TITAN,BRITANNIA
2014-06-10,NTPC,TITAN,HDFCBANK
2014-06-11,NTPC,TATACONSUM,ICICIBANK
2014-06-12,M&M,BAJFINANCE,BAJAJFINSV
2014-06-13,BAJFINANCE,TECHM,NTPC
2014-06-16,HEROMOTOCO,M&M,EICHERMOT
2014-06-17,AXISBANK,SBIN,TITAN
2014-06-18,DIVISLAB,BAJFINANCE,HINDUNILVR
2014-06-19,BAJFINANCE,HCLTECH,ONGC
2014-06-20,TECHM,GRASIM,SBIN
2014-06-23,BAJFINANCE,SBIN,HCLTECH
2014-06-24,BRITANNIA,BAJFINANCE,BAJAJFINSV
2014-06-25,SBIN,DIVISLAB,BRITANNIA
2014-06-26,RELIANCE,BAJFINANCE,TATASTEEL
2014-06-27,CIPLA,SBIN,BRITANNIA
2014-06-30,KOTAKBANK,BRITANNIA,UPL
2014-07-01,HINDALCO,UPL,HCLTECH
