2018-01-01,BRITANNIA,MARUTI,TCS
2018-01-02,CIPLA,HINDUNILVR,ONGC
2018-01-03,TECHM,ULTRACEMCO,WIPRO
2018-01-04,HINDUNILVR,LT,JSWSTEEL
2018-01-05,HINDUNILVR,JSWSTEEL,TATAMOTORS
2018-01-08,ITC,SBIN,JSWSTEEL
2018-01-09,SBIN,TECHM,SUNPHARMA
2018-01-10,SBIN,GRASIM,INFY
2018-01-11,TECHM,GRASIM,TATASTEEL
2018-01-12,DIVISLAB,TECHM,INDUSINDBK
2018-01-15,TCS,ICICIBANK,HDFCBANK
2018-01-16,HDFCBANK,KOTAKBANK,TITAN
2018-01-17,INDUSINDBK,WIPRO,TECHM
2018-01-18,HDFC,INDUSINDBK,ICICIBANK
2018-01-19,HDFCBANK,INFY,TATASTEEL
2018-01-22,ULTRACEMCO,ICICIBANK,TATASTEEL
2018-01-23,AXISBANK,LT,TATASTEEL
2018-01-24,AXISBANK,HCLTECH,INDUSINDBK
2018-01-25,TATASTEEL,HCLTECH,TECHM
2018-01-29,TECHM,HCLTECH,ICICIBANK
2018-01-30,LT,TATASTEEL,HDFCBANK
2018-01-31,EICHERMOT,LT,HINDALCO
2018-02-01,LT,SHREECEM,TECHM
2018-02-02,KOTAKBANK,BAJAJ-AUTO,M&M
2018-02-05,RELIANCE,DRREDDY,SBIN
2018-02-06,NTPC,HDFCBANK,DRREDDY
2018-02-07,MARUTI,BAJFINANCE,APOLLOHOSP
2018-02-08,M&M,ITC,BHARTIARTL
2018-02-09,CIPLA,TATACONSUM,NTPC
2018-02-12,TATAMOTORS,BRITANNIA,M&M
2018-02-14,TITAN,BAJFINANCE,RELIANCE
2018-02-15,HDFCBANK,TECHM,ADANIPORTS
2018-02-16,ADANIPORTS,SBIN,INDUSINDBK
2018-02-19,DRREDDY,BAJFINANCE,KOTAKBANK
2018-02-20,TATAMOTORS,CIPLA,HDFCBANK
2018-02-21,TATASTEEL,HINDUNILVR,TECHM
2018-02-22,TECHM,NTPC,TATASTEEL
2018-02-23,WIPRO,APOLLOHOSP,BRITANNIA
2018-02-26,BPCL,GRASIM,JSWSTEEL
2018-02-27,HINDUNILVR,M&M,JSWSTEEL
2018-02-28,SBIN,CIPLA,HCLTECH
2018-03-01,TATASTEEL,BAJAJ-AUTO,NTPC
2018-03-05,TATASTEEL,SBIN,NTPC
2018-03-06,TATAMOTORS,TECHM,BAJFINANCE
2018-03-07,WIPRO,TATASTEEL,CIPLA
2018-03-08,ULTRACEMCO,TATASTEEL,TATACONSUM
2018-03-09,HINDALCO,ADANIPORTS,TCS
2018-03-12,HDFCBANK,INDUSINDBK,RELIANCE
2018-03-13,WIPRO,TITAN,TCS
2018-03-14,HCLTECH,BHARTIARTL,EICHERMOT
2018-03-15,WIPRO,TECHM,NTPC
2018-03-16,M&M,HINDALCO,TITAN
2018-03-19,UPL,SBIN,DIVISLAB
2018-03-20,BPCL,TATACONSUM,NTPC
2018-03-21,DIVISLAB,TECHM,NTPC
2018-03-22,TCS,LT,NTPC
2018-03-23,SHREECEM,DRREDDY,NTPC
2018-03-26,TITAN,NTPC,ONGC
2018-03-27,MARUTI,DIVISLAB,TITAN
2018-03-28,ULTRACEMCO,NTPC,BAJAJFINSV
2018-04-02,MARUTI,WIPRO,UPL
2018-04-03,HINDALCO,BRITANNIA,BAJAJFINSV
2018-04-04,HCLTECH,BAJAJFINSV,ULTRACEMCO
2018-04-05,EICHERMOT,HDFC,BAJAJFINSV
2018-04-06,EICHERMOT,BAJFINANCE,BAJAJFINSV
2018-04-09,CIPLA,NTPC,BAJAJFINSV
2018-04-10,TITAN,SBIN,BHARTIARTL
2018-04-11,APOLLOHOSP,NTPC,TATAMOTORS
