2015-01-01,HDFCBANK,WIPRO,ULTRACEMCO
2015-01-02,HCLTECH,HEROMOTOCO,BHARTIARTL
2015-01-05,TCS,TATACONSUM,BAJFINANCE
2015-01-06,TATACONSUM,KOTAKBANK,DIVISLAB
2015-01-07,BAJFINANCE,ULTRACEMCO,BAJAJFINSV
2015-01-08,BAJFINANCE,BAJAJFINSV,INFY
2015-01-09,BAJAJFINSV,POWERGRID,TECHM
2015-01-12,NTPC,SBIN,BAJFINANCE
2015-01-13,NESTLEIND,TATACONSUM,M&M
2015-01-14,DRREDDY,SHREECEM,ICICIBANK
2015-01-15,SBIN,HINDUNILVR,BPCL
2015-01-16,HINDUNILVR,KOTAKBANK,ADANIPORTS
2015-01-19,KOTAKBANK,DRREDDY,M&M
2015-01-20,SBIN,TECHM,MARUTI
2015-01-21,DRREDDY,HCLTECH,TATACONSUM
2015-01-22,TCS,ITC,ULTRACEMCO
2015-01-23,HCLTECH,NTPC,TATASTEEL
2015-01-27,POWERGRID,DRREDDY,APOLLOHOSP
2015-01-28,ADANIPORTS,WIPRO,TATACONSUM
2015-01-29,SUNPHARMA,TATACONSUM,ICICIBANK
2015-01-30,POWERGRID,KOTAKBANK,INFY
2015-02-02,KOTAKBANK,ASIANPAINT,DRREDDY
2015-02-03,HDFCBANK,ASIANPAINT,ICICIBANK
2015-02-04,HDFCBANK,HDFC,BHARTIARTL
2015-02-05,SBIN,SHREECEM,ICICIBANK
2015-02-06,TATACONSUM,GRASIM,POWERGRID
2015-02-09,TATACONSUM,KOTAKBANK,TITAN
2015-02-10,TITAN,SHREECEM,ITC
2015-02-11,CIPLA,BHARTIARTL,APOLLOHOSP
2015-02-12,SBIN,BAJFINANCE,INDUSINDBK
2015-02-13,SBIN,M&M,INDUSINDBK
2015-02-16,SUNPHARMA,INDUSINDBK,NESTLEIND
2015-02-18,DRREDDY,TECHM,INFY
2015-02-19,DRREDDY,HINDUNILVR,ICICIBANK
2015-02-20,POWERGRID,INFY,RELIANCE
2015-02-23,TATASTEEL,POWERGRID,INFY
2015-02-24,ULTRACEMCO,DRREDDY,ITC
2015-02-25,ONGC,ULTRACEMCO,M&M
2015-02-26,DRREDDY,INFY,ONGC
2015-02-27,INFY,SBIN,BAJAJ-AUTO
2015-03-02,ADANIPORTS,SBIN,INFY
2015-03-03,BAJAJ-AUTO,M&M,JSWSTEEL
2015-03-04,EICHERMOT,SBIN,NTPC
2015-03-05,NESTLEIND,KOTAKBANK,ICICIBANK
2015-03-09,TATASTEEL,MARUTI,KOTAKBANK
2015-03-10,WIPRO,HCLTECH,HDFCBANK
2015-03-11,HINDUNILVR,NESTLEIND,M&M
2015-03-12,HINDUNILVR,ADANIPORTS,INDUSINDBK
2015-03-13,ITC,INFY,JSWSTEEL
2015-03-16,AXISBANK,KOTAKBANK,INFY
2015-03-17,INFY,HINDUNILVR,BAJAJFINSV
2015-03-18,BAJAJFINSV,BPCL,SBIN
2015-03-19,NTPC,HCLTECH,TECHM
2015-03-20,TECHM,APOLLOHOSP,AXISBANK
2015-03-23,TECHM,DIVISLAB,UPL
2015-03-24,BAJFINANCE,ICICIBANK,HDFC
2015-03-25,BRITANNIA,BPCL,ICICIBANK
2015-03-26,DRREDDY,UPL,HDFCBANK
2015-03-27,TECHM,SHREECEM,HDFC
2015-03-30,HDFC,TECHM,SBIN
2015-03-31,TECHM,APOLLOHOSP,DIVISLAB
2015-04-01,INDUSINDBK,HCLTECH,TECHM
2015-04-06,HCLTECH,INFY,BRITANNIA
2015-04-07,SBIN,DRREDDY,TECHM
2015-04-08,DRREDDY,GRASIM,BHARTIARTL
2015-04-09,RELIANCE,TECHM,BAJAJ-AUTO
