2017-01-02,TECHM,HDFCBANK,DIVISLAB,UPL,KOTAKBANK
2017-01-03,DIVISLAB,ADANIPORTS,TATACONSUM,TITAN,INFY
2017-01-04,ADANIPORTS,DIVISLAB,TITAN,TCS,HDFC
2017-01-05,MARUTI,BAJFINANCE,ASIANPAINT,TATAMOTORS,HDFCBANK
2017-01-06,SUNPHARMA,BAJAJFINSV,ITC,JSWSTEEL,INDUSINDBK
2017-01-09,ASIANPAINT,EICHERMOT,JSWSTEEL,ONGC,INDUSINDBK
2017-01-10,MARUTI,ICICIBANK,SBIN,ITC,NTPC
2017-01-11,TITAN,ICICIBANK,TATACONSUM,TATAMOTORS,M&M
2017-01-12,BRITANNIA,ADANIPORTS,SBIN,TCS,CIPLA
2017-01-13,JSWSTEEL,TATACONSUM,TATAMOTORS,ICICIBANK,APOLLOHOSP
2017-01-16,AXISBANK,ITC,JSWSTEEL,SBIN,HDFC
2017-01-17,ADANIPORTS,NESTLEIND,TCS,SHREECEM,DRREDDY
2017-01-18,AXISBANK,ULTRACEMCO,DIVISLAB,BAJAJFINSV,RELIANCE
2017-01-19,GRASIM,HDFC,BRITANNIA,UPL,INFY
2017-01-20,BAJFINANCE,POWERGRID,TITAN,BRITANNIA,BPCL
2017-01-23,ASIANPAINT,NTPC,HINDUNILVR,TCS,HDFCBANK
2017-01-24,ONGC,INFY,GRASIM,HINDALCO,MARUTI
2017-01-25,UPL,ASIANPAINT,KOTAKBANK,BAJAJ-AUTO,TECHM
2017-01-27,BHARTIARTL,KOTAKBANK,TATACONSUM,ONGC,RELIANCE
2017-01-30,ADANIPORTS,MARUTI,UPL,EICHERMOT,ASIANPAINT
2017-01-31,TECHM,BAJAJFINSV,HDFCBANK,ONGC,CIPLA
2017-02-01,INFY,GRASIM,JSWSTEEL,BAJFINANCE,CIPLA
2017-02-02,ITC,EICHERMOT,GRASIM,NTPC,TECHM
2017-02-03,BPCL,TCS,INFY,BAJFINANCE,NTPC
2017-02-06,BAJFINANCE,INFY,ITC,AXISBANK,BAJAJ-AUTO
2017-02-07,TCS,TECHM,INFY,TITAN,DRREDDY
2017-02-08,LT,ADANIPORTS,BPCL,TITAN,DRREDDY
2017-02-09,TITAN,TCS,BHARTIARTL,CIPLA,BRITANNIA
2017-02-10,POWERGRID,GRASIM,TITAN,TECHM,HEROMOTOCO
2017-02-13,DIVISLAB,INDUSINDBK,TATAMOTORS,GRASIM,ONGC
2017-02-14,TECHM,SUNPHARMA,WIPRO,GRASIM,SBIN
2017-02-15,TITAN,INDUSINDBK,APOLLOHOSP,BPCL,DRREDDY
2017-02-16,ONGC,DIVISLAB,INDUSINDBK,NTPC,WIPRO
2017-02-17,AXISBANK,KOTAKBANK,HCLTECH,TATASTEEL,BHARTIARTL
2017-02-20,APOLLOHOSP,TITAN,KOTAKBANK,BPCL,ONGC
2017-02-21,INDUSINDBK,SUNPHARMA,TATAMOTORS,TATASTEEL,INFY
2017-02-22,POWERGRID,AXISBANK,APOLLOHOSP,TITAN,CIPLA
2017-02-23,BAJFINANCE,SBIN,APOLLOHOSP,ASIANPAINT,BRITANNIA
2017-02-27,LT,BAJAJFINSV,BAJFINANCE,AXISBANK,MARUTI
2017-02-28,APOLLOHOSP,SBIN,BAJAJFINSV,BAJFINANCE,BHARTIARTL
2017-03-01,BAJAJFINSV,APOLLOHOSP,ASIANPAINT,SBIN,BAJAJ-AUTO
2017-03-02,KOTAKBANK,TCS,TITAN,SUNPHARMA,DRREDDY
2017-03-03,TATASTEEL,DIVISLAB,RELIANCE,BAJAJFINSV,POWERGRID
2017-03-06,BAJFINANCE,BAJAJFINSV,RELIANCE,GRASIM,ULTRACEMCO
2017-03-07,HCLTECH,BAJFINANCE,NTPC,NESTLEIND,INFY
2017-03-08,CIPLA,KOTAKBANK,BAJAJFINSV,ULTRACEMCO,INDUSINDBK
2017-03-09,HINDUNILVR,TITAN,HCLTECH,NTPC,HDFC
2017-03-10,SBIN,MARUTI,BAJAJFINSV,KOTAKBANK,APOLLOHOSP
2017-03-14,POWERGRID,SHREECEM,ITC,HINDUNILVR,TECHM
2017-03-15,SUNPHARMA,WIPRO,UPL,ITC,NESTLEIND
2017-03-16,LT,KOTAKBANK,EICHERMOT,HDFC,HEROMOTOCO
2017-03-17,JSWSTEEL,ASIANPAINT,SUNPHARMA,HDFCBANK,ONGC
2017-03-20,MARUTI,TITAN,JSWSTEEL,HCLTECH,HINDALCO
2017-03-21,BAJAJFINSV,TCS,BAJFINANCE,GRASIM,BPCL
2017-03-22,NTPC,ULTRACEMCO,INFY,TCS,BAJAJ-AUTO
2017-03-23,BHARTIARTL,SBIN,HINDUNILVR,GRASIM,DRREDDY
2017-03-24,AXISBANK,GRASIM,ADANIPORTS,BAJAJFINSV,ONGC
2017-03-27,CIPLA,NTPC,BAJFINANCE,BAJAJFINSV,HDFCBANK
2017-03-28,ADANIPORTS,BAJFINANCE,ICICIBANK,ITC,HDFC
2017-03-29,DIVISLAB,ICICIBANK,AXISBANK,HDFCBANK,BAJAJ-AUTO
2017-03-30,DIVISLAB,TCS,HDFCBANK,SHREECEM,TECHM
2017-03-31,SBIN,EICHERMOT,TCS,HCLTECH,HINDALCO
2017-04-03,EICHERMOT,POWERGRID,SHREECEM,ADANIPORTS,BPCL
2017-04-05,AXISBANK,JSWSTEEL,ADANIPORTS,RELIANCE,M&M
2017-04-06,DIVISLAB,LT,RELIANCE,MARUTI,TATASTEEL
2017-04-07,RELIANCE,BPCL,BAJAJFINSV,DIVISLAB,ASIANPAINT
2017-04-10,MARUTI,APOLLOHOSP,TATAMOTORS,DIVISLAB,UPL
2017-04-11,BAJFINANCE,BAJAJFINSV,GRASIM,BHARTIARTL,TATASTEEL
2017-04-12,GRASIM,EICHERMOT,BAJFINANCE,BAJAJFINSV,TATACONSUM
2017-04-13,BAJFINANCE,BAJAJFINSV,NTPC,SUNPHARMA,AXISBANK
2017-04-17,BAJAJFINSV,KOTAKBANK,DRREDDY,BHARTIARTL,M&M
2017-04-18,NESTLEIND,DIVISLAB,DRREDDY,RELIANCE,HCLTECH
2017-04-19,ITC,HDFCBANK,WIPRO,INFY,M&M
2017-04-20,BPCL,ADANIPORTS,BAJFINANCE,ULTRACEMCO,HCLTECH
2017-04-21,BAJFINANCE,DIVISLAB,RELIANCE,GRASIM,APOLLOHOSP
2017-04-24,MARUTI,DIVISLAB,TECHM,ADANIPORTS,INDUSINDBK
2017-04-25,NTPC,UPL,ULTRACEMCO,LT,INDUSINDBK
2017-04-26,ASIANPAINT,RELIANCE,AXISBANK,HINDUNILVR,ONGC
2017-04-27,TCS,MARUTI,ULTRACEMCO,SBIN,NESTLEIND
2017-04-28,DIVISLAB,TCS,BAJFINANCE,HINDALCO,ULTRACEMCO
2017-05-02,JSWSTEEL,ICICIBANK,ONGC,MARUTI,HEROMOTOCO
2017-05-03,BHARTIARTL,MARUTI,DIVISLAB,TCS,TATACONSUM
