,Long,Short
2018-01-01,-0.007102747172422874,0.008797858541262282
2018-01-02,-0.007079223468587447,0.011240880381304375
2018-01-03,-0.0010734974959863864,0.006684221384710321
2018-01-04,0.003553762772553315,-0.011030307015614615
2018-01-05,0.004796384876477244,-0.0034663217179160544
2018-01-08,0.003398971802777195,-0.003677252747380322
2018-01-09,-0.0037515650701853477,0.004725921042691128
2018-01-10,-0.004923455684656808,-0.00017424724175445493
2018-01-11,-0.000803058515359456,0.0015141880131560592
2018-01-12,-0.0024925585455062515,0.00540523005329463
2018-01-15,-0.002630181293134193,0.004197863767771625
2018-01-16,-0.0011297636177463378,0.011415698222030212
2018-01-17,0.009063147872123178,-0.005911635732048071
2018-01-18,-0.007598896356575524,0.009510431263574527
2018-01-19,0.00020116463704504816,-0.005153507647846523
2018-01-22,0.005045084248601284,-0.014374003293456384
2018-01-23,7.566759911412647e-05,-0.011246880358971655
2018-01-24,-0.005998674308586171,-0.004111587922972471
2018-01-25,-0.00287050515477002,0.02108790908507263
2018-01-29,-0.0032739268609736525,-0.0065518866636631755
2018-01-30,-0.0060406330589729326,0.011160832363243178
2018-01-31,0.0007485922561693781,0.009648041503770566
2018-02-01,0.005312028235061783,-0.005000939467197219
2018-02-02,-0.008288489740919613,0.016698651314904354
2018-02-05,0.0023359802003635965,-0.011873621251543409
2018-02-06,0.017658725558681466,-0.0329508306691487
2018-02-07,-0.010330150556155748,0.01134008469050114
2018-02-08,0.0027193999108580556,-0.008939429985310998
2018-02-09,0.010646736673831935,-0.011619181407806833
2018-02-12,-0.0025317560383213643,0.00585385050143411
2018-02-14,-0.005521923146550622,0.0054310399721683835
2018-02-15,0.00034254813734465597,0.0025042499670674956
2018-02-16,-0.009595785774576048,0.031226077918006367
2018-02-19,-0.007017399579701411,0.020040781830922928
2018-02-20,0.0020838406276790455,0.000439635595844412
2018-02-21,-0.005881155275996919,0.014501737963788463
2018-02-22,-0.0024399208486867163,-0.008819279143062953
2018-02-23,0.011197520229730074,-0.003543478632679986
2018-02-26,0.005708325726566432,-0.0012468558218056368
2018-02-27,-0.004904266246113354,0.011533870152448156
2018-02-28,0.0025310576663089557,0.0027726974670764237
2018-03-01,-0.001864937336851924,0.0023477210145358197
2018-03-05,-0.00932006234549193,-0.0014665472521392165
2018-03-06,-0.008310576070006171,0.024742863505039903
2018-03-07,-0.0020225513973885834,0.007992100421830128
2018-03-08,0.0018336729758580473,-0.006151810275883995
2018-03-09,-0.005289009161197044,0.008527027560468359
2018-03-12,0.011991848610218092,-0.01177730798178217
2018-03-13,0.01002511828099507,-0.007217563201530675
2018-03-14,0.00557366360949193,-0.007753834205913168
2018-03-15,0.0018361234894095579,0.004691160378272385
2018-03-16,-0.01379857234470292,0.008237495573085752
2018-03-19,-0.017845022307117663,0.020153626170839833
2018-03-20,0.003654082325954455,-0.006714182947058833
2018-03-21,-0.0006781040325201549,0.006583155723849698
2018-03-22,-0.00794909108209435,0.008852620188408478
2018-03-23,3.7926145994260364e-05,-0.0028210913716114503
2018-03-26,0.011097608033881878,-0.012682860003769702
2018-03-27,0.0059487181792630016,-0.0019549951797040556
2018-03-28,-0.012001221802455664,-0.006305627912602252
2018-04-02,0.01883982352153172,-0.005197154654324554
2018-04-03,0.0072344617260699405,-0.0062585746777723324
2018-04-04,-0.01179450322202381,0.018440652239465227
2018-04-05,0.00775244106948314,-0.01437512014296698
2018-04-06,-0.0014824046462521556,-0.0036328295658934473
2018-04-09,0.007512616415199902,-0.0014598947632161296
2018-04-10,-0.003505063385868723,0.006636613362072696
2018-04-11,0.0027836159333450516,0.011055425375352835
2018-04-12,0.0016320065246440251,-0.0013263754297327512
2018-04-13,-0.0005444643798448001,-0.0011265450394008947
