2015-01-01,ULTRACEMCO,KOTAKBANK,DIVISLAB,WIPRO,UPL
2015-01-02,UPL,HEROMOTOCO,TATASTEEL,SBIN,BPCL
2015-01-05,WIPRO,INDUSINDBK,NESTLEIND,HEROMOTOCO,BPCL
2015-01-06,TATACONSUM,WIPRO,TATASTEEL,NESTLEIND,UPL
2015-01-07,ULTRACEMCO,BAJFINANCE,RELIANCE,POWERGRID,TCS
2015-01-08,TATASTEEL,HINDUNILVR,ICICIBANK,DIVISLAB,ULTRACEMCO
2015-01-09,NESTLEIND,INDUSINDBK,HEROMOTOCO,TITAN,TCS
2015-01-12,NTPC,UPL,SBIN,BAJFINANCE,POWERGRID
2015-01-13,ULTRACEMCO,NESTLEIND,BPCL,SBIN,NTPC
2015-01-14,BAJAJ-AUTO,BPCL,SBIN,NESTLEIND,WIPRO
2015-01-15,HINDUNILVR,INFY,HINDALCO,ICICIBANK,NTPC
2015-01-16,HINDUNILVR,ADANIPORTS,TATACONSUM,TCS,TECHM
2015-01-19,HINDUNILVR,LT,GRASIM,SHREECEM,TATACONSUM
2015-01-20,HINDUNILVR,M&M,SUNPHARMA,WIPRO,HCLTECH
2015-01-21,TCS,GRASIM,HCLTECH,HEROMOTOCO,TITAN
2015-01-22,HCLTECH,TATACONSUM,WIPRO,SHREECEM,APOLLOHOSP
2015-01-23,M&M,KOTAKBANK,LT,TITAN,POWERGRID
2015-01-27,UPL,POWERGRID,M&M,TATACONSUM,WIPRO
2015-01-28,KOTAKBANK,WIPRO,ADANIPORTS,TECHM,M&M
2015-01-29,POWERGRID,BPCL,GRASIM,ULTRACEMCO,RELIANCE
2015-01-30,KOTAKBANK,NTPC,INFY,TCS,BPCL
2015-02-02,KOTAKBANK,SHREECEM,M&M,NTPC,ICICIBANK
2015-02-03,NTPC,M&M,SHREECEM,ICICIBANK,ASIANPAINT
2015-02-04,HDFCBANK,M&M,BAJAJ-AUTO,KOTAKBANK,ICICIBANK
2015-02-05,AXISBANK,HDFC,BAJAJ-AUTO,ADANIPORTS,SHREECEM
2015-02-06,HDFCBANK,M&M,CIPLA,MARUTI,SHREECEM
2015-02-09,TATACONSUM,M&M,ICICIBANK,ADANIPORTS,KOTAKBANK
2015-02-10,TATACONSUM,SHREECEM,APOLLOHOSP,M&M,EICHERMOT
2015-02-11,SHREECEM,ICICIBANK,AXISBANK,APOLLOHOSP,BHARTIARTL
2015-02-12,TATACONSUM,LT,MARUTI,M&M,APOLLOHOSP
2015-02-13,M&M,LT,TATACONSUM,SHREECEM,BHARTIARTL
2015-02-16,TATACONSUM,ITC,RELIANCE,TECHM,JSWSTEEL
2015-02-18,RELIANCE,NESTLEIND,TATASTEEL,GRASIM,ONGC
2015-02-19,HINDALCO,NESTLEIND,DRREDDY,WIPRO,INFY
2015-02-20,WIPRO,HINDUNILVR,JSWSTEEL,INDUSINDBK,POWERGRID
2015-02-23,NESTLEIND,INFY,TATASTEEL,BHARTIARTL,HINDUNILVR
2015-02-24,HINDUNILVR,ULTRACEMCO,BAJAJ-AUTO,TATASTEEL,INFY
2015-02-25,ONGC,ULTRACEMCO,TATASTEEL,INFY,WIPRO
2015-02-26,ONGC,ULTRACEMCO,HINDALCO,BAJAJFINSV,JSWSTEEL
2015-02-27,SUNPHARMA,EICHERMOT,BAJFINANCE,BAJAJFINSV,BAJAJ-AUTO
2015-03-02,BAJAJFINSV,EICHERMOT,WIPRO,RELIANCE,M&M
2015-03-03,BAJAJ-AUTO,TITAN,INFY,JSWSTEEL,DRREDDY
2015-03-04,INFY,HINDUNILVR,M&M,JSWSTEEL,POWERGRID
2015-03-05,NESTLEIND,M&M,JSWSTEEL,TATASTEEL,DRREDDY
2015-03-09,NESTLEIND,WIPRO,TATASTEEL,DIVISLAB,M&M
2015-03-10,INFY,M&M,LT,NESTLEIND,WIPRO
2015-03-11,HINDUNILVR,INFY,NESTLEIND,HDFCBANK,M&M
2015-03-12,INFY,HINDUNILVR,ITC,DIVISLAB,AXISBANK
2015-03-13,ITC,LT,INFY,AXISBANK,BAJAJFINSV
2015-03-16,SBIN,INFY,AXISBANK,BHARTIARTL,TATASTEEL
2015-03-17,INFY,HINDUNILVR,AXISBANK,BAJAJFINSV,SBIN
2015-03-18,LT,INFY,AXISBANK,HINDUNILVR,UPL
2015-03-19,HINDUNILVR,UPL,INFY,RELIANCE,AXISBANK
2015-03-20,TECHM,AXISBANK,HINDUNILVR,HCLTECH,ULTRACEMCO
2015-03-23,TECHM,UPL,AXISBANK,HINDUNILVR,HDFC
2015-03-24,BAJFINANCE,TECHM,UPL,HDFC,TCS
2015-03-25,TECHM,UPL,ICICIBANK,HDFC,SHREECEM
2015-03-26,TECHM,NTPC,UPL,SHREECEM,INFY
2015-03-27,TECHM,SHREECEM,HDFC,TATACONSUM,AXISBANK
2015-03-30,HDFC,TECHM,HDFCBANK,WIPRO,TCS
2015-03-31,TECHM,APOLLOHOSP,HDFC,DIVISLAB,TCS
2015-04-01,TECHM,SHREECEM,INDUSINDBK,ASIANPAINT,MARUTI
2015-04-06,TECHM,BHARTIARTL,HCLTECH,NESTLEIND,SUNPHARMA
2015-04-07,TECHM,HINDUNILVR,ADANIPORTS,APOLLOHOSP,HCLTECH
2015-04-08,TECHM,BAJAJ-AUTO,WIPRO,M&M,HCLTECH
2015-04-09,HINDUNILVR,TECHM,BAJAJ-AUTO,GRASIM,TATAMOTORS
2015-04-10,M&M,INFY,TATASTEEL,POWERGRID,DRREDDY
2015-04-13,M&M,BAJAJ-AUTO,DIVISLAB,TATASTEEL,BPCL
2015-04-15,POWERGRID,SBIN,GRASIM,LT,SHREECEM
2015-04-16,GRASIM,DIVISLAB,TECHM,TITAN,UPL
2015-04-17,RELIANCE,SUNPHARMA,ULTRACEMCO,HINDALCO,BAJAJ-AUTO
2015-04-20,SUNPHARMA,APOLLOHOSP,SBIN,ULTRACEMCO,WIPRO
2015-04-21,HINDALCO,ULTRACEMCO,WIPRO,EICHERMOT,ITC
2015-04-22,APOLLOHOSP,EICHERMOT,BRITANNIA,HDFC,SUNPHARMA
2015-04-23,WIPRO,BAJAJFINSV,HCLTECH,EICHERMOT,ASIANPAINT
2015-04-24,WIPRO,BAJAJFINSV,DRREDDY,SUNPHARMA,HDFC
2015-04-27,INDUSINDBK,CIPLA,BAJAJFINSV,BRITANNIA,ITC
2015-04-28,ASIANPAINT,INDUSINDBK,BHARTIARTL,DRREDDY,CIPLA
2015-04-29,INDUSINDBK,BAJAJFINSV,APOLLOHOSP,HDFC,CIPLA
2015-04-30,CIPLA,ASIANPAINT,ITC,BAJAJFINSV,INDUSINDBK
2015-05-04,DRREDDY,HDFCBANK,APOLLOHOSP,DIVISLAB,TCS
2015-05-05,INDUSINDBK,APOLLOHOSP,LT,TCS,WIPRO
2015-05-06,HDFCBANK,TATAMOTORS,BPCL,DRREDDY,TITAN
2015-05-07,LT,INDUSINDBK,HDFCBANK,INFY,TCS
2015-05-08,HDFCBANK,NESTLEIND,HEROMOTOCO,TCS,SHREECEM
2015-05-11,TITAN,INFY,NESTLEIND,BAJAJ-AUTO,INDUSINDBK
2015-05-12,MARUTI,NTPC,ICICIBANK,TATASTEEL,HINDUNILVR
2015-05-13,TITAN,LT,AXISBANK,ITC,MARUTI
2015-05-14,NESTLEIND,MARUTI,ICICIBANK,KOTAKBANK,BAJAJ-AUTO
2015-05-15,NESTLEIND,MARUTI,BAJAJ-AUTO,ICICIBANK,TATAMOTORS
2015-05-18,NESTLEIND,RELIANCE,SHREECEM,ONGC,BAJAJ-AUTO
2015-05-19,NESTLEIND,HINDUNILVR,MARUTI,NTPC,WIPRO
2015-05-20,NESTLEIND,HINDALCO,HCLTECH,RELIANCE,CIPLA
2015-05-21,NESTLEIND,M&M,HCLTECH,HINDALCO,DRREDDY
2015-05-22,INDUSINDBK,TECHM,HEROMOTOCO,INFY,NESTLEIND
2015-05-25,APOLLOHOSP,HINDALCO,NTPC,M&M,SUNPHARMA
2015-05-26,TCS,WIPRO,TATASTEEL,NESTLEIND,HINDALCO
2015-05-27,WIPRO,TCS,NTPC,M&M,BPCL
2015-05-28,TATACONSUM,BAJAJ-AUTO,HINDALCO,TCS,TATASTEEL
2015-05-29,NTPC,SBIN,CIPLA,TATACONSUM,M&M
2015-06-01,BAJAJFINSV,SHREECEM,NTPC,UPL,APOLLOHOSP
2015-06-02,NTPC,ADANIPORTS,SUNPHARMA,M&M,KOTAKBANK
2015-06-03,HINDUNILVR,NTPC,TATACONSUM,SUNPHARMA,HDFCBANK
2015-06-04,SHREECEM,ADANIPORTS,TATACONSUM,UPL,SBIN
2015-06-05,SHREECEM,EICHERMOT,TATACONSUM,HCLTECH,SUNPHARMA
2015-06-08,ADANIPORTS,ICICIBANK,BAJAJ-AUTO,SHREECEM,EICHERMOT
2015-06-09,ADANIPORTS,TATACONSUM,SUNPHARMA,HINDUNILVR,EICHERMOT
2015-06-10,CIPLA,SUNPHARMA,ULTRACEMCO,HCLTECH,APOLLOHOSP
2015-06-11,SUNPHARMA,CIPLA,SBIN,NTPC,TATACONSUM
2015-06-12,KOTAKBANK,SUNPHARMA,TATACONSUM,CIPLA,ASIANPAINT
2015-06-15,TCS,SUNPHARMA,CIPLA,TITAN,SBIN
2015-06-16,ASIANPAINT,ULTRACEMCO,ITC,TATACONSUM,UPL
2015-06-17,SBIN,ASIANPAINT,CIPLA,TCS,KOTAKBANK
2015-06-18,BHARTIARTL,NESTLEIND,INDUSINDBK,ASIANPAINT,RELIANCE
2015-06-19,HDFC,BAJAJ-AUTO,M&M,BPCL,GRASIM
2015-06-22,INFY,BAJAJ-AUTO,WIPRO,NTPC,APOLLOHOSP
2015-06-23,BAJAJ-AUTO,MARUTI,TECHM,POWERGRID,HEROMOTOCO
2015-06-24,TECHM,BAJAJ-AUTO,LT,APOLLOHOSP,WIPRO
2015-06-25,HDFC,RELIANCE,ICICIBANK,MARUTI,APOLLOHOSP
2015-06-26,INFY,HEROMOTOCO,KOTAKBANK,HDFCBANK,LT
2015-06-29,LT,BHARTIARTL,TATACONSUM,HEROMOTOCO,DRREDDY
2015-06-30,TECHM,ITC,RELIANCE,HDFC,ICICIBANK
2015-07-01,RELIANCE,INFY,TITAN,DIVISLAB,M&M
2015-07-02,M&M,HDFCBANK,INFY,JSWSTEEL,GRASIM
2015-07-03,M&M,INFY,ICICIBANK,AXISBANK,TCS
2015-07-06,INFY,M&M,HEROMOTOCO,HDFC,TATASTEEL
2015-07-07,DIVISLAB,TCS,SUNPHARMA,NESTLEIND,INFY
2015-07-08,TCS,GRASIM,SHREECEM,INFY,ADANIPORTS
2015-07-09,BAJAJFINSV,DRREDDY,HINDUNILVR,TCS,HDFC
2015-07-10,BAJAJFINSV,BHARTIARTL,ULTRACEMCO,INDUSINDBK,MARUTI
2015-07-13,BAJAJ-AUTO,ULTRACEMCO,BAJAJFINSV,INDUSINDBK,TATASTEEL
2015-07-14,GRASIM,CIPLA,INFY,SUNPHARMA,HEROMOTOCO
2015-07-15,HCLTECH,BAJAJFINSV,HDFC,WIPRO,TCS
2015-07-16,BAJAJFINSV,SUNPHARMA,HDFC,ASIANPAINT,BHARTIARTL
2015-07-17,APOLLOHOSP,CIPLA,HEROMOTOCO,INFY,ITC
2015-07-20,SUNPHARMA,KOTAKBANK,GRASIM,SHREECEM,MARUTI
2015-07-21,HEROMOTOCO,BAJFINANCE,DIVISLAB,M&M,MARUTI
2015-07-22,TECHM,DRREDDY,ASIANPAINT,HINDALCO,ITC
2015-07-23,BAJFINANCE,HINDALCO,BHARTIARTL,ICICIBANK,SBIN
2015-07-24,RELIANCE,ICICIBANK,TECHM,ITC,TCS
2015-07-27,APOLLOHOSP,EICHERMOT,HINDALCO,TECHM,ASIANPAINT
2015-07-28,EICHERMOT,AXISBANK,TECHM,LT,GRASIM
